timestamp,log_type,message
30355.33,Log,Setting start & targets for example
30355.33,Log,Start color randomised
30355.33,Log,Start sprite randomised
30355.33,Log,Target colors randomised
30355.33,Log,Target sprites randomised
30355.33,Log,Setting start & targets for practice
30355.33,Log,Start color randomised
30355.33,Log,Start sprite randomised
30355.33,Log,Target colors randomised
30355.33,Log,Target sprites randomised
30355.33,Log,Setting start & targets for baseline
30355.33,Log,Start color randomised
30355.33,Log,Start sprite randomised
30355.33,Log,Target colors randomised
30355.33,Log,Target sprites randomised
30355.33,Log,Setting start & targets for negToPos
30355.33,Log,Start color randomised
30355.33,Log,Start sprite randomised
30355.33,Log,Target colors randomised
30355.33,Log,Target sprites randomised
30355.33,Log,Setting start & targets for posToNeg
30355.33,Log,Start color randomised
30355.33,Log,Start sprite randomised
30355.33,Log,Target colors randomised
30355.33,Log,Target sprites randomised
30355.33,Log,Setting start & targets for random
30355.33,Log,Start color randomised
30355.33,Log,Start sprite randomised
30355.33,Log,Target colors randomised
30355.33,Log,Target sprites randomised
30355.33,Log,Order of blocks:
30355.33,Log,Random
30355.33,Log,NegToPos
30355.33,Log,PosToNeg
30355.33,Log,Sampling Interval: 10
30355.33,Log,Preparing trial number: 1
30365.33,Log,New State: Preparation
30365.33,Log,GAMEBOARD SET TO: PREPARATION
30365.33,Log,Destroying targets
30365.33,Log,Creating targets
30369.67,Log,New State: Waiting
30370.02,Log,New State: Started
30370.02,Log,GAMEBOARD SET TO: PARTONESTART
30372.01,Log,New State: Finished
30372.01,Log,Failed: TimeoutStart object: Start
30372.01,Log,GAMEBOARD SET TO: PARTTWOFINISH
30373.01,Log,Preparing trial number: 2
30373.01,Log,New State: Preparation
30373.01,Log,GAMEBOARD SET TO: PREPARATION
30373.01,Log,Destroying targets
30373.01,Log,Creating targets
30373.02,Log,New State: Waiting
30373.38,Log,New State: Preparation
30374.01,Log,New State: Waiting
30374.54,Log,New State: Started
30374.54,Log,GAMEBOARD SET TO: PARTONESTART
30375.12,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30375.91,Log,GAMEBOARD SET TO: PARTONEFINISH
30376.23,Log,New State: MiddleStarted
30376.23,Log,GAMEBOARD SET TO: PARTTWOSTART
30377.53,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30378.53,Log,New State: Finished
30378.53,Log,Failed: TimeoutMiddleMoved object: VisualPointer
30378.53,Log,GAMEBOARD SET TO: PARTTWOFINISH
30379.54,Log,Preparing trial number: 3
30379.54,Log,New State: Preparation
30379.54,Log,GAMEBOARD SET TO: PREPARATION
30379.54,Log,Destroying targets
30379.54,Log,Creating targets
30383.12,Log,New State: Waiting
30383.59,Log,New State: Started
30383.59,Log,GAMEBOARD SET TO: PARTONESTART
30384.16,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30384.9,Log,GAMEBOARD SET TO: PARTONEFINISH
30385.43,Log,New State: MiddleStarted
30385.43,Log,GAMEBOARD SET TO: PARTTWOSTART
30385.95,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30386.54,Log,New State: Finished
30386.54,Log,Correct
30386.54,Log,GAMEBOARD SET TO: PARTTWOFINISH
30387.54,Log,Preparing trial number: 4
30387.54,Log,New State: Preparation
30387.54,Log,GAMEBOARD SET TO: PREPARATION
30387.54,Log,Destroying targets
30387.54,Log,Creating targets
30392.11,Log,New State: Waiting
30392.46,Log,New State: Started
30392.46,Log,GAMEBOARD SET TO: PARTONESTART
30393.11,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30393.71,Log,New State: Finished
30393.71,Log,Failed: HitObstacle object: Obstacle
30393.71,Log,GAMEBOARD SET TO: PARTTWOFINISH
30394.71,Log,Preparing trial number: 5
30404.71,Log,New State: Preparation
30404.71,Log,GAMEBOARD SET TO: PREPARATION
30404.71,Log,Destroying targets
30404.71,Log,Creating targets
30406.51,Log,New State: Waiting
30406.87,Log,New State: Started
30406.87,Log,GAMEBOARD SET TO: PARTONESTART
30407.3,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30408.12,Log,GAMEBOARD SET TO: PARTONEFINISH
30408.47,Log,New State: MiddleStarted
30408.47,Log,GAMEBOARD SET TO: PARTTWOSTART
30408.95,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30409.5,Log,New State: Finished
30409.5,Log,Correct
30409.5,Log,GAMEBOARD SET TO: PARTTWOFINISH
30410.5,Log,Preparing trial number: 6
30412.5,Log,New State: Preparation
30412.5,Log,GAMEBOARD SET TO: PREPARATION
30412.5,Log,Destroying targets
30412.5,Log,Creating targets
30413.7,Log,New State: Waiting
30414.26,Log,New State: Started
30414.26,Log,GAMEBOARD SET TO: PARTONESTART
30414.7,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30415.38,Log,GAMEBOARD SET TO: PARTONEFINISH
30415.83,Log,New State: MiddleStarted
30415.83,Log,GAMEBOARD SET TO: PARTTWOSTART
30416.22,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30416.82,Log,New State: Finished
30416.82,Log,Incorrect
30416.82,Log,GAMEBOARD SET TO: PARTTWOFINISH
30417.82,Log,Preparing trial number: 7
30419.82,Log,New State: Preparation
30419.82,Log,GAMEBOARD SET TO: PREPARATION
30419.82,Log,Destroying targets
30419.82,Log,Creating targets
30421.42,Log,New State: Waiting
30421.95,Log,New State: Started
30421.95,Log,GAMEBOARD SET TO: PARTONESTART
30422.47,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30423.16,Log,GAMEBOARD SET TO: PARTONEFINISH
30423.63,Log,New State: MiddleStarted
30423.63,Log,GAMEBOARD SET TO: PARTTWOSTART
30424.02,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30424.57,Log,New State: Finished
30424.57,Log,Correct
30424.57,Log,GAMEBOARD SET TO: PARTTWOFINISH
30425.57,Log,Preparing trial number: 8
30427.57,Log,New State: Preparation
30427.57,Log,GAMEBOARD SET TO: PREPARATION
30427.57,Log,Destroying targets
30427.57,Log,Creating targets
30428.7,Log,New State: Waiting
30429.11,Log,New State: Started
30429.11,Log,GAMEBOARD SET TO: PARTONESTART
30429.74,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30430.38,Log,GAMEBOARD SET TO: PARTONEFINISH
30430.94,Log,New State: MiddleStarted
30430.94,Log,GAMEBOARD SET TO: PARTTWOSTART
30431.35,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30431.87,Log,New State: Finished
30431.87,Log,Correct
30431.87,Log,GAMEBOARD SET TO: PARTTWOFINISH
30432.87,Log,Preparing trial number: 9
30434.87,Log,New State: Preparation
30434.87,Log,GAMEBOARD SET TO: PREPARATION
30434.87,Log,Destroying targets
30434.87,Log,Creating targets
30435.83,Log,New State: Waiting
30436.26,Log,New State: Started
30436.26,Log,GAMEBOARD SET TO: PARTONESTART
30436.7,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30437.21,Log,GAMEBOARD SET TO: PARTONEFINISH
30437.76,Log,New State: MiddleStarted
30437.76,Log,GAMEBOARD SET TO: PARTTWOSTART
30437.93,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30438.55,Log,New State: Finished
30438.55,Log,Correct
30438.55,Log,GAMEBOARD SET TO: PARTTWOFINISH
30439.55,Log,Preparing trial number: 10
30441.55,Log,New State: Preparation
30441.55,Log,GAMEBOARD SET TO: PREPARATION
30441.55,Log,Destroying targets
30441.55,Log,Creating targets
30442.51,Log,New State: Waiting
30442.89,Log,New State: Started
30442.89,Log,GAMEBOARD SET TO: PARTONESTART
30443.37,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30443.88,Log,GAMEBOARD SET TO: PARTONEFINISH
30444.38,Log,New State: MiddleStarted
30444.38,Log,GAMEBOARD SET TO: PARTTWOSTART
30444.76,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30445.17,Log,New State: Finished
30445.17,Log,Correct
30445.17,Log,GAMEBOARD SET TO: PARTTWOFINISH
30446.18,Log,Preparing trial number: 11
30456.18,Log,New State: Preparation
30456.18,Log,GAMEBOARD SET TO: PREPARATION
30456.18,Log,Destroying targets
30456.18,Log,Creating targets
30458.33,Log,New State: Waiting
30458.81,Log,New State: Started
30458.81,Log,GAMEBOARD SET TO: PARTONESTART
30459.23,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30459.73,Log,GAMEBOARD SET TO: PARTONEFINISH
30460.26,Log,New State: MiddleStarted
30460.26,Log,GAMEBOARD SET TO: PARTTWOSTART
30460.74,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30461.17,Log,New State: Finished
30461.17,Log,Correct
30461.17,Log,GAMEBOARD SET TO: PARTTWOFINISH
30462.17,Log,Preparing trial number: 12
30464.17,Log,New State: Preparation
30464.17,Log,GAMEBOARD SET TO: PREPARATION
30464.17,Log,Destroying targets
30464.17,Log,Creating targets
30464.83,Log,New State: Waiting
30465.29,Log,New State: Started
30465.29,Log,GAMEBOARD SET TO: PARTONESTART
30465.71,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30466.22,Log,GAMEBOARD SET TO: PARTONEFINISH
30466.66,Log,New State: MiddleStarted
30466.66,Log,GAMEBOARD SET TO: PARTTWOSTART
30467.02,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
30467.39,Log,New State: Finished
30467.39,Log,Correct
30467.39,Log,GAMEBOARD SET TO: PARTTWOFINISH
30468.39,Log,Preparing trial number: 13
30470.39,Log,New State: Preparation
30470.39,Log,GAMEBOARD SET TO: PREPARATION
30470.39,Log,Destroying targets
30470.39,Log,Creating targets
30470.41,Log,New State: Waiting
30470.88,Log,New State: Started
30470.88,Log,GAMEBOARD SET TO: PARTONESTART
30471.39,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30471.88,Log,GAMEBOARD SET TO: PARTONEFINISH
30472.29,Log,New State: MiddleStarted
