time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
3815.28,0.1785,-69.9999,0,0,0,270
3815.29,0.1785,-69.9999,0,0,0,270
3815.3,0.1785,-69.9999,0,0,0,270
3815.31,0.1785,-70.005,0,0,0,270
3815.32,0.1785,-70.0175,0,0,0,270
3815.33,0.1785,-70.0175,0,0,0,270
3815.34,0.1491,-70.0175,0,0,0,270
3815.35,0.1449,-70.0175,0,0,0,270
3815.36,0.1449,-70.0175,0,0,0,270
3815.37,0.1215,-70.0175,0,0,0,270
3815.38,0.1169,-70.0175,0,0,0,270
3815.39,0.1169,-70.0175,0,0,0,270
3815.4,0.1169,-70.0175,0,0,0,270
3815.41,0.1169,-70.0175,0,0,0,270
3815.42,0.1169,-70.0175,0,0,0,270
3815.43,0.1169,-70.0175,0,0,0,270
3815.44,0.1083,-70.0175,0,0,0,270
3815.45,0.0889,-70.0175,0,0,0,270
3815.46,0.0889,-70.0175,0,0,0,270
3815.47,0.0587,-70.0175,0,0,0,270
3815.48,0.0553,-70.0175,0,0,0,270
3815.49,0.0553,-70.0432,0,0,0,270
3815.5,0.0744,-70.0529,0,0,0,270
3815.51,0.0889,-70.0529,0,0,0,270
3815.52,0.0889,-70.0529,0,0,0,270
3815.53,0.0889,-70.0529,0,0,0,270
3815.54,0.0889,-70.0529,0,0,0,270
3815.55,0.0781,-70.0529,0,0,0,270
3815.56,0.0498,-70.0609,0,0,0,270
3815.57,0.0498,-70.1058,0,0,0,270
3815.58,0.105,-70.1787,0,0,0,270
3815.59,0.1711,-70.1944,0,0,0,270
3815.6,0.2699,-70.1944,0,0,0,270
3815.61,0.4459,-70.0869,0,0,0,270
3815.62,0.5991,-69.8608,0,0,0,270
3815.63,0.8091,-69.4733,0,0,0,270
3815.64,1.2328,-68.3184,0,0,0,270
3815.65,1.6364,-66.9244,0,0,0,270
3815.66,2.0846,-65.1576,0,0,0,270
3815.67,2.5827,-62.7877,0,0,0,270
3815.68,3.0368,-60.282,0,0,0,270
3815.69,3.4747,-57.4629,0,0,0,270
3815.7,3.7918,-54.89,0,0,0,270
3815.71,4.1592,-50.8424,0,0,0,270
3815.72,4.3539,-47.5523,0,0,0,270
3815.73,4.5114,-43.8792,0,0,0,270
3815.74,4.6516,-38.7261,0,0,0,270
3815.75,4.7687,-33.4997,0,0,0,270
3815.76,4.8235,-29.1192,0,0,0,270
3815.77,4.7805,-25.7461,0,0,0,270
3815.78,4.5966,-20.3085,0,0,0,270
3815.79,4.1494,-13.9534,0,0,0,270
3815.8,3.708,-9.2666,0,0,0,270
3815.81,3.0973,-2.5549,0,0,0,270
3815.82,2.6748,5.8298,0,0,0,270
3815.83,2.6214,12.4262,0,0,0,270
3815.84,2.8676,19.738,0,0,0,270
3815.85,3.1782,24.7388,0,0,0,270
3815.86,3.5526,30.6277,0,0,0,270
3815.87,3.8071,36.4574,0,0,0,270
3815.88,3.6327,40.8814,0,0,0,270
3815.89,3.4419,44.0548,0,0,0,270
3815.9,3.118,46.6098,0,0,0,270
3815.91,2.6406,49.8455,0,0,0,270
3815.92,2.1533,53.0105,0,0,0,270
3815.93,1.8599,55.3614,0,0,0,270
3815.94,1.6267,57.5364,0,0,0,270
3815.95,1.4404,59.3042,0,0,0,270
3815.96,1.2579,60.7166,0,0,0,270
3815.97,1.0618,61.6216,0,0,0,270
3815.98,0.7468,62.8441,0,0,0,270
3815.99,0.4162,64.0149,0,0,0,270
3816,0.1833,64.9463,0,0,0,270
3816.01,0.0107,65.7761,0,0,0,270
3816.02,-0.1162,66.406,0,0,0,270
3816.03,-0.2773,67.3152,0,0,0,270
3816.04,-0.3537,68.1994,0,0,0,270
3816.05,-0.3371,68.5061,0,0,0,270
3816.06,-0.3308,68.6641,0,0,0,270
3816.07,-0.3308,68.8755,0,0,0,270
3816.08,-0.3485,68.9691,0,0,0,270
3816.09,-0.3588,69.0301,0,0,0,270
3816.1,-0.3588,69.0823,0,0,0,270
3816.11,-0.3588,69.1466,0,0,0,270
3816.12,-0.3588,69.1733,0,0,0,270
3816.13,-0.3588,69.2099,0,0,0,270
3816.14,-0.3722,69.2387,0,0,0,270
3816.15,-0.3924,69.2651,0,0,0,270
3816.16,-0.3924,69.3193,0,0,0,270
3816.17,-0.3924,69.3741,0,0,0,270
3816.18,-0.3924,69.5058,0,0,0,270
3816.19,-0.2751,69.6925,0,0,0,270
3816.2,-0.2048,69.7847,0,0,0,270
3816.21,-0.1612,69.8387,0,0,0,270
3816.22,-0.1334,69.8754,0,0,0,270
3816.23,-0.0948,69.9037,0,0,0,270
3816.24,-0.0846,69.9037,0,0,0,270
3816.25,-0.0712,69.9178,0,0,0,270
3816.26,-0.051,69.9391,0,0,0,270
3816.27,-0.0571,69.9391,0,0,0,270
3816.28,-0.1624,69.9566,0,0,0,270
3816.29,-0.2301,70.0275,0,0,0,270
3816.3,-0.2301,70.0275,0,0,0,270
3816.31,-0.2917,70.1473,0,0,0,270
3816.32,-0.3364,70.1993,0,0,0,270
3816.33,-0.342,70.2281,0,0,0,270
3816.34,-0.3648,70.2397,0,0,0,270
3816.35,-0.37,70.2397,0,0,0,270
3816.36,-0.37,70.2397,0,0,0,270
3816.37,-0.37,70.2397,0,0,0,270
3816.38,-0.37,70.2397,0,0,0,270
3816.39,-0.3591,70.226,0,0,0,270
3816.4,-0.342,70.2044,0,0,0,270
3816.41,-0.342,70.2133,0,0,0,270
3816.42,-0.342,70.2416,0,0,0,270
3816.43,-0.342,70.3044,0,0,0,270
3816.44,-0.3679,70.3761,0,0,0,270
3816.45,-0.37,70.4052,0,0,0,270
3816.46,-0.37,70.4285,0,0,0,270
3816.47,-0.3473,70.463,0,0,0,270
3816.48,-0.3181,70.4697,0,0,0,270
3816.49,-0.2463,70.4952,0,0,0,270
3816.5,-0.2006,70.505,0,0,0,270
3816.51,-0.1647,70.505,0,0,0,270
3816.52,-0.1329,70.5135,0,0,0,270
3816.53,-0.097,70.5367,0,0,0,270
3816.54,-0.061,70.5581,0,0,0,270
3816.55,-0.0376,70.5664,0,0,0,270
3816.56,-0.0118,70.5935,0,0,0,270
3816.57,-0.0089,70.5961,0,0,0,270
3816.58,0.03,70.6288,0,0,0,270
3816.59,0.0566,70.6288,0,0,0,270
3816.6,0.0953,70.6288,0,0,0,270
3816.61,0.1281,70.6288,0,0,0,270
3816.62,0.1561,70.6288,0,0,0,270
3816.63,0.1561,70.6288,0,0,0,270
3816.64,0.1561,70.6288,0,0,0,270
3816.65,0.1561,70.6288,0,0,0,270
3816.66,0.1561,70.6439,0,0,0,270
3816.67,0.1823,70.6465,0,0,0,270
3816.68,0.2193,70.6326,0,0,0,270
3816.69,0.2659,70.5703,0,0,0,270
3816.7,0.3257,70.4813,0,0,0,270
3816.71,0.3872,70.3807,0,0,0,270
3816.72,0.4464,70.2361,0,0,0,270
3816.73,0.532,69.9271,0,0,0,270
3816.74,0.5904,69.4307,0,0,0,270
3816.75,0.6226,68.8838,0,0,0,270
3816.76,0.6998,67.8775,0,0,0,270
3816.77,0.8234,66.6681,0,0,0,270
3816.78,1.0582,64.7278,0,0,0,270
3816.79,1.3818,62.2532,0,0,0,270
3816.8,1.7005,59.6322,0,0,0,270
3816.81,2.0464,56.4775,0,0,0,270
3816.82,2.3277,53.6937,0,0,0,270
3816.83,2.9518,47.8085,0,0,0,270
3816.84,4.3052,38.2701,0,0,0,270
3816.85,5.0657,34.1393,0,0,0,270
3816.86,6.0864,28.9889,0,0,0,270
3816.87,7.2743,23.5601,0,0,0,270
3816.88,8.3762,18.6096,0,0,0,270
3816.89,9.5489,13.2689,0,0,0,270
3816.9,10.5291,8.6715,0,0,0,270
3816.91,11.4268,4.3465,0,0,0,270
3816.92,12.1104,0.9065,0,0,0,270
3816.93,13.3721,-5.7018,0,0,0,270
3816.94,14.9393,-14.541,0,0,0,270
3816.95,15.9939,-20.618,0,0,0,270
3816.96,16.4715,-23.0629,0,0,0,270
3816.97,17.3203,-27.2149,0,0,0,270
3816.98,18.5988,-32.5552,0,0,0,270
3816.99,19.6765,-36.5247,0,0,0,270
