timestamp,log_type,message
5037.634,Log,Setting start & targets for example
5037.634,Log,Start color randomised
5037.634,Log,Start sprite randomised
5037.634,Log,Target colors randomised
5037.634,Log,Target sprites randomised
5037.634,Log,Setting start & targets for practice
5037.634,Log,Start color randomised
5037.634,Log,Start sprite randomised
5037.634,Log,Target colors randomised
5037.634,Log,Target sprites randomised
5037.634,Log,Setting start & targets for baseline
5037.634,Log,Start color randomised
5037.634,Log,Start sprite randomised
5037.634,Log,Target colors randomised
5037.634,Log,Target sprites randomised
5037.634,Log,Setting start & targets for negToPos
5037.634,Log,Start color randomised
5037.634,Log,Start sprite randomised
5037.634,Log,Target colors randomised
5037.634,Log,Target sprites randomised
5037.634,Log,Setting start & targets for posToNeg
5037.634,Log,Start color randomised
5037.634,Log,Start sprite randomised
5037.634,Log,Target colors randomised
5037.634,Log,Target sprites randomised
5037.634,Log,Setting start & targets for random
5037.634,Log,Start color randomised
5037.634,Log,Start sprite randomised
5037.634,Log,Target colors randomised
5037.634,Log,Target sprites randomised
5037.634,Log,Order of blocks:
5037.634,Log,PosToNeg
5037.634,Log,Random
5037.634,Log,NegToPos
5037.634,Log,Sampling Interval: 10
5037.634,Log,Preparing trial number: 1
5047.632,Log,New State: Preparation
5047.632,Log,GAMEBOARD SET TO: PREPARATION
5047.632,Log,Destroying targets
5047.632,Log,Creating targets
5052.52,Log,New State: Waiting
5052.942,Log,New State: Started
5052.942,Log,GAMEBOARD SET TO: PARTONESTART
5053.77,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
5054.59,Log,GAMEBOARD SET TO: PARTONEFINISH
5054.977,Log,New State: MiddleStarted
5054.977,Log,GAMEBOARD SET TO: PARTTWOSTART
5056.24,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
5056.7,Log,New State: Finished
5056.7,Log,Correct
5056.7,Log,GAMEBOARD SET TO: PARTTWOFINISH
5057.707,Log,Preparing trial number: 2
5057.707,Log,New State: Preparation
5057.707,Log,GAMEBOARD SET TO: PREPARATION
5057.707,Log,Destroying targets
5057.707,Log,Creating targets
5061.01,Log,New State: Waiting
5061.508,Log,New State: Started
5061.508,Log,GAMEBOARD SET TO: PARTONESTART
5062.14,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
5062.51,Log,New State: Finished
5062.51,Log,Failed: HitObstacle object: Obstacle
5062.51,Log,GAMEBOARD SET TO: PARTTWOFINISH
5063.517,Log,Preparing trial number: 3
5063.517,Log,New State: Preparation
5063.517,Log,GAMEBOARD SET TO: PREPARATION
5063.517,Log,Destroying targets
5063.517,Log,Creating targets
5066.21,Log,New State: Waiting
5066.758,Log,New State: Started
5066.758,Log,GAMEBOARD SET TO: PARTONESTART
5067.17,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
