experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180720124446,1,1,1,1,5052.942,5056.7,Example,0,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,5,1,Success,00FFFF,TriangleTarget,DetectNeg,,5053.77,5054.59,5056.24,0.4162547,0.383722,1,High/P_180720124446/S001/visual_pointer_movement_T001.csv,High/P_180720124446/S001/collision_pointer_movement_T001.csv,High/P_180720124446/S001/tablet_pixels_T001.csv
High,P_180720124446,1,2,1,2,5061.508,5062.51,Example,0,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,5,1,HitObstacle,,,DetectNeg,Obstacle,5062.14,,,0.4921005,,,High/P_180720124446/S001/visual_pointer_movement_T002.csv,High/P_180720124446/S001/collision_pointer_movement_T002.csv,High/P_180720124446/S001/tablet_pixels_T002.csv
High,P_180720124446,1,3,1,3,5066.758,5068.12,Example,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,5,1,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,5067.17,5067.92,,0.5409347,,,High/P_180720124446/S001/visual_pointer_movement_T003.csv,High/P_180720124446/S001/collision_pointer_movement_T003.csv,High/P_180720124446/S001/tablet_pixels_T003.csv
High,P_180720124446,1,4,1,4,5073.822,5074.804,Example,0,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.6,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,5074.2,,,0.5645591,,,High/P_180720124446/S001/visual_pointer_movement_T004.csv,High/P_180720124446/S001/collision_pointer_movement_T004.csv,High/P_180720124446/S001/tablet_pixels_T004.csv
High,P_180720124446,1,5,2,1,5089.338,5091.93,Practice,0,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FFFF00,CircleTarget,DetectNeg,,5089.94,5090.5,5091.49,0.5135591,0.5093039,1,High/P_180720124446/S001/visual_pointer_movement_T005.csv,High/P_180720124446/S001/collision_pointer_movement_T005.csv,High/P_180720124446/S001/tablet_pixels_T005.csv
High,P_180720124446,1,6,2,2,5097.393,5099.58,Practice,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,5097.94,5098.39,5099.24,0.5117306,0.4766907,2,High/P_180720124446/S001/visual_pointer_movement_T006.csv,High/P_180720124446/S001/collision_pointer_movement_T006.csv,High/P_180720124446/S001/tablet_pixels_T006.csv
High,P_180720124446,1,7,2,3,5104.124,5106.4,Practice,0,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,SquareTarget,DetectNeg,,5104.76,5105.13,5106.05,0.5537951,0.5455815,3,High/P_180720124446/S001/visual_pointer_movement_T007.csv,High/P_180720124446/S001/collision_pointer_movement_T007.csv,High/P_180720124446/S001/tablet_pixels_T007.csv
High,P_180720124446,1,8,2,4,5110.741,5112.7,Practice,0,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,00FFFF,SquareTarget,DetectNeg,,5111.16,5111.55,5112.31,0.4406441,0.4155105,4,High/P_180720124446/S001/visual_pointer_movement_T008.csv,High/P_180720124446/S001/collision_pointer_movement_T008.csv,High/P_180720124446/S001/tablet_pixels_T008.csv
High,P_180720124446,1,9,2,5,5116.816,5118.91,Practice,0,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,00FFFF,CircleTarget,DetectNeg,,5117.29,5117.67,5118.57,0.4927822,0.5360967,5,High/P_180720124446/S001/visual_pointer_movement_T009.csv,High/P_180720124446/S001/collision_pointer_movement_T009.csv,High/P_180720124446/S001/tablet_pixels_T009.csv
High,P_180720124446,1,10,2,6,5122.914,5124.88,Practice,0,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,5123.36,5123.7,5124.65,0.4852665,0.550436,6,High/P_180720124446/S001/visual_pointer_movement_T010.csv,High/P_180720124446/S001/collision_pointer_movement_T010.csv,High/P_180720124446/S001/tablet_pixels_T010.csv
High,P_180720124446,1,11,3,1,5138.328,5140.02,Baseline,0,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,5138.8,5139.14,5139.83,0.3957781,0.3369636,1,High/P_180720124446/S001/visual_pointer_movement_T011.csv,High/P_180720124446/S001/collision_pointer_movement_T011.csv,High/P_180720124446/S001/tablet_pixels_T011.csv
