time,pos_x,pos_y,pressure
7244.945,-1.36615,-71.1318,0.7311828
7244.956,-1.36615,-71.1318,0.7311828
7244.965,-1.36615,-71.1318,0.7311828
7244.975,-1.36615,-71.1318,0.7311828
7244.985,-1.36615,-71.1318,0.7311828
7244.995,-1.36615,-71.1318,0.7321603
7245.005,-1.36615,-71.1318,0.7311828
7245.015,-1.338166,-71.14948,0.7311828
7245.025,-1.338166,-71.14948,0.7311828
7245.035,-1.338166,-71.14948,0.7311828
7245.045,-1.338166,-71.14948,0.7302053
7245.055,-1.338166,-71.14948,0.7311828
7245.065,-1.338166,-71.14948,0.7302053
7245.075,-1.338166,-71.14948,0.7311828
7245.085,-1.338166,-71.14948,0.7311828
7245.095,-1.338166,-71.14948,0.7311828
7245.105,-1.338166,-71.14948,0.7311828
7245.115,-1.338166,-71.14948,0.7311828
7245.125,-1.338166,-71.14948,0.7302053
7245.135,-1.338166,-71.14948,0.7311828
7245.146,-1.338166,-71.14948,0.7311828
7245.155,-1.338166,-71.14948,0.7311828
7245.166,-1.338166,-71.14948,0.7311828
7245.175,-1.338166,-71.14948,0.7321603
7245.186,-1.338166,-71.14948,0.7321603
7245.195,-1.338166,-71.14948,0.7321603
7245.206,-1.338166,-71.14948,0.7321603
7245.215,-1.338166,-71.14948,0.7331378
7245.225,-1.338166,-71.14948,0.7321603
7245.235,-1.338166,-71.14948,0.7321603
7245.245,-1.338166,-71.14948,0.7321603
7245.255,-1.338166,-71.14948,0.7311828
7245.265,-1.338166,-71.14948,0.7321603
7245.275,-1.338166,-71.14948,0.7321603
7245.285,-1.338166,-71.1318,0.7321603
7245.295,-1.36615,-71.1318,0.7321603
7245.305,-1.394129,-71.02568,0.7321603
7245.315,-1.394129,-70.97262,0.7321603
7245.325,-1.483675,-70.74268,0.7331378
7245.335,-1.567618,-70.51276,0.7331378
7245.345,-1.685143,-70.15902,0.7321603
7245.355,-1.836246,-69.6461,0.7321603
7245.365,-2.02093,-69.04475,0.7321603
7245.375,-2.222404,-68.33727,0.7321603
7245.385,-2.42947,-67.52367,0.7331378
7245.396,-2.686907,-66.56858,0.7321603
7245.405,-3.0059,-65.41892,0.7321603
7245.416,-3.397651,-64.11009,0.7331378
7245.425,-3.850958,-62.55365,0.7331378
7245.436,-4.371425,-60.78496,0.7331378
7245.445,-4.908685,-58.66252,0.7331378
7245.456,-5.406765,-56.29248,0.7331378
7245.465,-5.641816,-55.00134,0.7321603
7245.475,-6.268612,-50.75647,0.7331378
7245.485,-6.626785,-47.6082,0.7321603
7245.496,-6.940186,-44.26537,0.7331378
7245.505,-7.197618,-40.74567,0.7331378
7245.515,-7.42707,-37.01374,0.7331378
7245.525,-7.606157,-33.17568,0.7331378
7245.535,-7.695703,-31.19474,0.7331378
7245.545,-7.874784,-27.10907,0.7331378
7245.555,-8.014696,-22.89958,0.7341154
7245.565,-8.07066,-20.7064,0.7331378
7245.575,-8.109835,-14.03844,0.7341154
7245.585,-8.059469,-9.528267,0.7341154
7245.595,-7.762857,-2.877995,0.7341154
7245.605,-7.50542,1.455299,0.7341154
7245.615,-7.247988,5.735538,0.7341154
7245.625,-7.046515,9.891968,0.7350929
7245.635,-6.895413,13.94226,0.7350929
7245.646,-6.789078,17.83339,0.7341154
7245.655,-6.598801,23.45783,0.7341154
7245.666,-6.531646,25.29727,0.7341154
7245.675,-6.318983,28.95846,0.7341154
7245.686,-6.044757,32.5489,0.7350929
7245.695,-5.664202,36.15704,0.7350929
7245.705,-5.166117,39.64135,0.7341154
7245.715,-4.343445,44.62906,0.7350929
7245.725,-4.074818,46.22088,0.7350929
7245.735,-3.543155,49.19229,0.7350929
7245.745,-2.955534,53.31334,0.7360704
7245.755,-2.810025,54.56911,0.7350929
7245.765,-2.569381,56.8684,0.7360704
7245.775,-2.401485,58.90241,0.7350929
7245.785,-2.289558,60.70647,0.7350929
7245.795,-2.222404,62.28061,0.7360704
7245.815,-2.149646,64.88058,0.7360704
7245.825,-2.110471,66.31322,0.7350929
7245.835,-2.110471,67.07376,0.7341154
7245.845,-2.110471,67.63974,0.7341154
7245.855,-2.110471,68.02885,0.7341154
7245.865,-2.110471,68.31184,0.7341154
7245.875,-2.144053,68.48872,0.7350929
7245.885,-2.144053,68.52409,0.7350929
7245.896,-2.172033,68.59484,0.7360704
7245.905,-2.200017,68.63021,0.7360704
7245.916,-2.233594,68.63021,0.7360704
7245.925,-2.233594,68.63021,0.7350929
7245.936,-2.233594,68.63021,0.7341154
7245.945,-2.200017,68.63021,0.7341154
7245.956,-2.200017,68.63021,0.7331378
7245.965,-2.160842,68.59484,0.7341154
7245.975,-2.132858,68.59484,0.7341154
7245.985,-2.093683,68.59484,0.7331378
7245.995,-2.015332,68.59484,0.7331378
7246.005,-1.981755,68.59484,0.7331378
7246.015,-1.853039,68.63021,0.7331378
7246.025,-1.763494,68.63021,0.7331378
7246.036,-1.685143,68.66558,0.7331378
7246.045,-1.623582,68.66558,0.7321603
7246.056,-1.595603,68.66558,0.7331378
7246.065,-1.556427,68.66558,0.7331378
7246.075,-1.556427,68.66558,0.7341154
7246.085,-1.556427,68.68327,0.7341154
7246.095,-1.52285,68.68327,0.7350929
7246.105,-1.52285,68.71865,0.7350929
7246.115,-1.52285,68.75402,0.7360704
7246.125,-1.52285,68.75402,0.7360704
7246.135,-1.52285,68.78939,0.7360704
7246.146,-1.52285,68.78939,0.7370479
7246.155,-1.52285,68.82476,0.7370479
7246.166,-1.52285,68.82476,0.7380254
7246.175,-1.52285,68.84246,0.7390029
7246.186,-1.52285,68.84246,0.7390029
7246.195,-1.52285,68.87783,0.7390029
7246.206,-1.494866,68.87783,0.7390029
7246.215,-1.494866,68.87783,0.7390029
7246.225,-1.494866,68.87783,0.7399805
7246.235,-1.494866,68.87783,0.7399805
7246.245,-1.494866,68.9132,0.7419355
7246.255,-1.494866,68.9132,0.7419355
7246.265,-1.494866,68.9132,0.7419355
7246.275,-1.494866,68.9132,0.7419355
7246.285,-1.494866,68.9132,0.742913
