timestamp,log_type,message
6813.615,Log,Setting start & targets for example
6813.615,Log,Start color randomised
6813.615,Log,Start sprite randomised
6813.615,Log,Target colors randomised
6813.615,Log,Target sprites randomised
6813.615,Log,Setting start & targets for practice
6813.615,Log,Start color randomised
6813.615,Log,Start sprite randomised
6813.615,Log,Target colors randomised
6813.615,Log,Target sprites randomised
6813.615,Log,Setting start & targets for baseline
6813.615,Log,Start color randomised
6813.615,Log,Start sprite randomised
6813.615,Log,Target colors randomised
6813.615,Log,Target sprites randomised
6813.615,Log,Setting start & targets for negToPos
6813.615,Log,Start color randomised
6813.615,Log,Start sprite randomised
6813.615,Log,Target colors randomised
6813.615,Log,Target sprites randomised
6813.615,Log,Setting start & targets for posToNeg
6813.615,Log,Start color randomised
6813.615,Log,Start sprite randomised
6813.615,Log,Target colors randomised
6813.615,Log,Target sprites randomised
6813.615,Log,Setting start & targets for random
6813.615,Log,Start color randomised
6813.615,Log,Start sprite randomised
6813.615,Log,Target colors randomised
6813.615,Log,Target sprites randomised
6813.615,Log,Order of blocks:
6813.615,Log,NegToPos
6813.615,Log,Random
6813.615,Log,PosToNeg
6813.615,Log,Sampling Interval: 10
6813.615,Log,Preparing trial number: 1
6823.616,Log,New State: Preparation
6823.616,Log,GAMEBOARD SET TO: PREPARATION
6823.616,Log,Destroying targets
6823.616,Log,Creating targets
6827.63,Log,New State: Waiting
6828.01,Log,New State: Started
6828.01,Log,GAMEBOARD SET TO: PARTONESTART
6828.81,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6829.58,Log,GAMEBOARD SET TO: PARTONEFINISH
6830.088,Log,New State: MiddleStarted
6830.088,Log,GAMEBOARD SET TO: PARTTWOSTART
6831.38,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6831.92,Log,New State: Finished
6831.92,Log,Correct
6831.92,Log,GAMEBOARD SET TO: PARTTWOFINISH
6832.924,Log,Preparing trial number: 2
6832.924,Log,New State: Preparation
6832.924,Log,GAMEBOARD SET TO: PREPARATION
6832.924,Log,Destroying targets
6832.924,Log,Creating targets
6834.67,Log,New State: Waiting
6835.239,Log,New State: Started
6835.239,Log,GAMEBOARD SET TO: PARTONESTART
6835.93,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6836.63,Log,GAMEBOARD SET TO: PARTONEFINISH
6837.004,Log,New State: MiddleStarted
6837.004,Log,GAMEBOARD SET TO: PARTTWOSTART
6837.63,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6838.22,Log,New State: Finished
6838.22,Log,Correct
6838.22,Log,GAMEBOARD SET TO: PARTTWOFINISH
6839.227,Log,Preparing trial number: 3
6839.227,Log,New State: Preparation
6839.227,Log,GAMEBOARD SET TO: PREPARATION
6839.227,Log,Destroying targets
6839.227,Log,Creating targets
6840.37,Log,New State: Waiting
6840.794,Log,New State: Started
6840.794,Log,GAMEBOARD SET TO: PARTONESTART
6841.6,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6842.21,Log,GAMEBOARD SET TO: PARTONEFINISH
6842.532,Log,New State: MiddleStarted
6842.532,Log,GAMEBOARD SET TO: PARTTWOSTART
6843.07,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6843.66,Log,New State: Finished
6843.66,Log,Correct
6843.66,Log,GAMEBOARD SET TO: PARTTWOFINISH
6844.663,Log,Preparing trial number: 4
6844.663,Log,New State: Preparation
6844.663,Log,GAMEBOARD SET TO: PREPARATION
6844.663,Log,Destroying targets
6844.663,Log,Creating targets
6845.59,Log,New State: Waiting
6845.969,Log,New State: Started
6845.969,Log,GAMEBOARD SET TO: PARTONESTART
6847.26,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6847.866,Log,New State: Finished
6847.866,Log,Failed: TimeoutStartMoved object: VisualPointer
6847.866,Log,GAMEBOARD SET TO: PARTTWOFINISH
6848.87,Log,Preparing trial number: 5
6858.863,Log,New State: Preparation
6858.863,Log,GAMEBOARD SET TO: PREPARATION
6858.863,Log,Destroying targets
6858.863,Log,Creating targets
6861.16,Log,New State: Waiting
6861.718,Log,New State: Started
6861.718,Log,GAMEBOARD SET TO: PARTONESTART
6862.37,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6863.03,Log,GAMEBOARD SET TO: PARTONEFINISH
6863.348,Log,New State: MiddleStarted
6863.348,Log,GAMEBOARD SET TO: PARTTWOSTART
6863.94,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6864.49,Log,New State: Finished
6864.49,Log,Correct
6864.49,Log,GAMEBOARD SET TO: PARTTWOFINISH
6865.493,Log,Preparing trial number: 6
6867.493,Log,New State: Preparation
6867.493,Log,GAMEBOARD SET TO: PREPARATION
6867.493,Log,Destroying targets
6867.493,Log,Creating targets
6868.2,Log,New State: Waiting
6868.703,Log,New State: Started
6868.703,Log,GAMEBOARD SET TO: PARTONESTART
6869.3,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6869.95,Log,GAMEBOARD SET TO: PARTONEFINISH
6870.303,Log,New State: MiddleStarted
6870.303,Log,GAMEBOARD SET TO: PARTTWOSTART
6870.77,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6871.28,Log,New State: Finished
6871.28,Log,Correct
6871.28,Log,GAMEBOARD SET TO: PARTTWOFINISH
6872.284,Log,Preparing trial number: 7
6874.282,Log,New State: Preparation
6874.282,Log,GAMEBOARD SET TO: PREPARATION
6874.282,Log,Destroying targets
6874.282,Log,Creating targets
6874.87,Log,New State: Waiting
6875.326,Log,New State: Started
6875.326,Log,GAMEBOARD SET TO: PARTONESTART
6875.91,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6876.49,Log,GAMEBOARD SET TO: PARTONEFINISH
6877.091,Log,New State: MiddleStarted
6877.091,Log,GAMEBOARD SET TO: PARTTWOSTART
6877.53,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6878.09,Log,New State: Finished
6878.09,Log,Correct
6878.09,Log,GAMEBOARD SET TO: PARTTWOFINISH
6879.095,Log,Preparing trial number: 8
6881.093,Log,New State: Preparation
6881.093,Log,GAMEBOARD SET TO: PREPARATION
6881.093,Log,Destroying targets
6881.093,Log,Creating targets
6881.82,Log,New State: Waiting
6882.271,Log,New State: Started
6882.271,Log,GAMEBOARD SET TO: PARTONESTART
6882.91,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6883.54,Log,GAMEBOARD SET TO: PARTONEFINISH
6884.003,Log,New State: MiddleStarted
6884.003,Log,GAMEBOARD SET TO: PARTTWOSTART
6884.43,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6884.9,Log,New State: Finished
6884.9,Log,Correct
6884.9,Log,GAMEBOARD SET TO: PARTTWOFINISH
6885.906,Log,Preparing trial number: 9
6887.903,Log,New State: Preparation
6887.903,Log,GAMEBOARD SET TO: PREPARATION
6887.903,Log,Destroying targets
6887.903,Log,Creating targets
6888.7,Log,New State: Waiting
6889.308,Log,New State: Started
6889.308,Log,GAMEBOARD SET TO: PARTONESTART
6889.95,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6890.66,Log,GAMEBOARD SET TO: PARTONEFINISH
6891.084,Log,New State: MiddleStarted
6891.084,Log,GAMEBOARD SET TO: PARTTWOSTART
6891.49,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6892.07,Log,New State: Finished
6892.07,Log,Correct
6892.07,Log,GAMEBOARD SET TO: PARTTWOFINISH
6893.073,Log,Preparing trial number: 10
6895.076,Log,New State: Preparation
6895.076,Log,GAMEBOARD SET TO: PREPARATION
6895.076,Log,Destroying targets
6895.076,Log,Creating targets
6895.87,Log,New State: Waiting
6896.457,Log,New State: Started
6896.457,Log,GAMEBOARD SET TO: PARTONESTART
6897.11,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6897.81,Log,GAMEBOARD SET TO: PARTONEFINISH
6898.116,Log,New State: MiddleStarted
6898.116,Log,GAMEBOARD SET TO: PARTTWOSTART
6898.65,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6899.23,Log,New State: Finished
6899.23,Log,Correct
6899.23,Log,GAMEBOARD SET TO: PARTTWOFINISH
6900.234,Log,Preparing trial number: 11
6910.236,Log,New State: Preparation
6910.236,Log,GAMEBOARD SET TO: PREPARATION
6910.236,Log,Destroying targets
6910.236,Log,Creating targets
6910.92,Log,New State: Waiting
6911.259,Log,New State: Started
6911.259,Log,GAMEBOARD SET TO: PARTONESTART
6911.81,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6912.4,Log,GAMEBOARD SET TO: PARTONEFINISH
6912.725,Log,New State: MiddleStarted
6912.725,Log,GAMEBOARD SET TO: PARTTWOSTART
6913.11,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6913.54,Log,New State: Finished
6913.54,Log,Correct
6913.54,Log,GAMEBOARD SET TO: PARTTWOFINISH
6914.541,Log,Preparing trial number: 12
6916.541,Log,New State: Preparation
6916.541,Log,GAMEBOARD SET TO: PREPARATION
6916.541,Log,Destroying targets
6916.541,Log,Creating targets
6917.06,Log,New State: Waiting
6917.527,Log,New State: Started
6917.527,Log,GAMEBOARD SET TO: PARTONESTART
6918.08,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6918.51,Log,GAMEBOARD SET TO: PARTONEFINISH
6919.079,Log,New State: MiddleStarted
6919.079,Log,GAMEBOARD SET TO: PARTTWOSTART
6919.5,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6919.89,Log,New State: Finished
6919.89,Log,Correct
6919.89,Log,GAMEBOARD SET TO: PARTTWOFINISH
6920.893,Log,Preparing trial number: 13
6922.896,Log,New State: Preparation
6922.896,Log,GAMEBOARD SET TO: PREPARATION
6922.896,Log,Destroying targets
6922.896,Log,Creating targets
6923.56,Log,New State: Waiting
6924.093,Log,New State: Started
6924.093,Log,GAMEBOARD SET TO: PARTONESTART
6924.68,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6925.15,Log,GAMEBOARD SET TO: PARTONEFINISH
6925.588,Log,New State: MiddleStarted
6925.588,Log,GAMEBOARD SET TO: PARTTWOSTART
6926,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6926.38,Log,New State: Finished
6926.38,Log,Correct
6926.38,Log,GAMEBOARD SET TO: PARTTWOFINISH
6927.386,Log,Preparing trial number: 14
6929.388,Log,New State: Preparation
6929.388,Log,GAMEBOARD SET TO: PREPARATION
6929.388,Log,Destroying targets
6929.388,Log,Creating targets
6930.35,Log,New State: Waiting
6930.857,Log,New State: Started
6930.857,Log,GAMEBOARD SET TO: PARTONESTART
6931.43,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6931.89,Log,GAMEBOARD SET TO: PARTONEFINISH
6932.327,Log,New State: MiddleStarted
6932.327,Log,GAMEBOARD SET TO: PARTTWOSTART
6932.76,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6933.16,Log,New State: Finished
6933.16,Log,Correct
6933.16,Log,GAMEBOARD SET TO: PARTTWOFINISH
6934.164,Log,Preparing trial number: 15
6936.162,Log,New State: Preparation
6936.162,Log,GAMEBOARD SET TO: PREPARATION
6936.162,Log,Destroying targets
6936.162,Log,Creating targets
6936.8,Log,New State: Waiting
6937.369,Log,New State: Started
6937.369,Log,GAMEBOARD SET TO: PARTONESTART
6937.97,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6938.48,Log,GAMEBOARD SET TO: PARTONEFINISH
6938.986,Log,New State: MiddleStarted
6938.986,Log,GAMEBOARD SET TO: PARTTWOSTART
6939.39,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6939.76,Log,New State: Finished
6939.76,Log,Correct
6939.76,Log,GAMEBOARD SET TO: PARTTWOFINISH
6940.765,Log,Preparing trial number: 16
6942.765,Log,New State: Preparation
6942.765,Log,GAMEBOARD SET TO: PREPARATION
6942.765,Log,Destroying targets
6942.765,Log,Creating targets
6943.73,Log,New State: Waiting
6944.205,Log,New State: Started
6944.205,Log,GAMEBOARD SET TO: PARTONESTART
6944.73,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6945.17,Log,GAMEBOARD SET TO: PARTONEFINISH
6945.479,Log,New State: MiddleStarted
6945.479,Log,GAMEBOARD SET TO: PARTTWOSTART
6945.87,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6946.18,Log,New State: Finished
6946.18,Log,Correct
6946.18,Log,GAMEBOARD SET TO: PARTTWOFINISH
6947.18,Log,Preparing trial number: 17
6949.188,Log,New State: Preparation
6949.188,Log,GAMEBOARD SET TO: PREPARATION
6949.188,Log,Destroying targets
6949.188,Log,Creating targets
6949.93,Log,New State: Waiting
6950.322,Log,New State: Started
6950.322,Log,GAMEBOARD SET TO: PARTONESTART
6950.81,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6951.19,Log,GAMEBOARD SET TO: PARTONEFINISH
6951.728,Log,New State: MiddleStarted
6951.728,Log,GAMEBOARD SET TO: PARTTWOSTART
6952.08,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6952.43,Log,New State: Finished
6952.43,Log,Correct
6952.43,Log,GAMEBOARD SET TO: PARTTWOFINISH
6953.432,Log,Preparing trial number: 18
6955.432,Log,New State: Preparation
6955.432,Log,GAMEBOARD SET TO: PREPARATION
6955.432,Log,Destroying targets
6955.432,Log,Creating targets
6956.2,Log,New State: Waiting
6956.797,Log,New State: Started
6956.797,Log,GAMEBOARD SET TO: PARTONESTART
6957.34,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6957.73,Log,GAMEBOARD SET TO: PARTONEFINISH
6958.223,Log,New State: MiddleStarted
6958.223,Log,GAMEBOARD SET TO: PARTTWOSTART
6958.6,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6958.95,Log,New State: Finished
6958.95,Log,Correct
6958.95,Log,GAMEBOARD SET TO: PARTTWOFINISH
6959.96,Log,Preparing trial number: 19
6961.963,Log,New State: Preparation
6961.963,Log,GAMEBOARD SET TO: PREPARATION
6961.963,Log,Destroying targets
6961.963,Log,Creating targets
6962.43,Log,New State: Waiting
6962.934,Log,New State: Started
6962.934,Log,GAMEBOARD SET TO: PARTONESTART
6963.5,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6963.92,Log,GAMEBOARD SET TO: PARTONEFINISH
6964.4,Log,New State: MiddleStarted
6964.4,Log,GAMEBOARD SET TO: PARTTWOSTART
6964.82,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6965.2,Log,New State: Finished
6965.2,Log,Correct
6965.2,Log,GAMEBOARD SET TO: PARTTWOFINISH
6966.203,Log,Preparing trial number: 20
6976.21,Log,New State: Preparation
6976.21,Log,GAMEBOARD SET TO: PREPARATION
6976.21,Log,Destroying targets
6976.21,Log,Creating targets
6976.31,Log,New State: Waiting
6976.39,Log,New State: Preparation
6977.05,Log,New State: Waiting
6977.553,Log,New State: Started
6977.553,Log,GAMEBOARD SET TO: PARTONESTART
6978.3,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6978.76,Log,GAMEBOARD SET TO: PARTONEFINISH
6979.317,Log,New State: MiddleStarted
6979.317,Log,GAMEBOARD SET TO: PARTTWOSTART
6979.72,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6980.08,Log,New State: Finished
6980.08,Log,Correct
6980.08,Log,GAMEBOARD SET TO: PARTTWOFINISH
6981.09,Log,Preparing trial number: 21
6981.09,Log,New State: Preparation
6981.09,Log,GAMEBOARD SET TO: PREPARATION
6981.09,Log,Destroying targets
6981.09,Log,Creating targets
6982.08,Log,New State: Waiting
6982.459,Log,New State: Started
6982.459,Log,GAMEBOARD SET TO: PARTONESTART
6983.07,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6983.52,Log,GAMEBOARD SET TO: PARTONEFINISH
6983.884,Log,New State: MiddleStarted
6983.884,Log,GAMEBOARD SET TO: PARTTWOSTART
6984.27,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6984.66,Log,New State: Finished
6984.66,Log,Correct
6984.66,Log,GAMEBOARD SET TO: PARTTWOFINISH
6985.661,Log,Preparing trial number: 22
6985.661,Log,New State: Preparation
6985.661,Log,GAMEBOARD SET TO: PREPARATION
6985.661,Log,Destroying targets
6985.661,Log,Creating targets
6986.52,Log,New State: Waiting
6987.064,Log,New State: Started
6987.064,Log,GAMEBOARD SET TO: PARTONESTART
6987.69,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6988.05,Log,GAMEBOARD SET TO: PARTONEFINISH
6988.362,Log,New State: MiddleStarted
6988.362,Log,GAMEBOARD SET TO: PARTTWOSTART
6988.76,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6989.12,Log,New State: Finished
6989.12,Log,Correct
6989.12,Log,GAMEBOARD SET TO: PARTTWOFINISH
6990.13,Log,Preparing trial number: 23
6990.13,Log,New State: Preparation
6990.13,Log,GAMEBOARD SET TO: PREPARATION
6990.13,Log,Destroying targets
6990.13,Log,Creating targets
6991.03,Log,New State: Waiting
6991.424,Log,New State: Started
6991.424,Log,GAMEBOARD SET TO: PARTONESTART
6991.99,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
6992.37,Log,GAMEBOARD SET TO: PARTONEFINISH
6992.796,Log,New State: MiddleStarted
6992.796,Log,GAMEBOARD SET TO: PARTTWOSTART
6993.15,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
6993.51,Log,New State: Finished
6993.51,Log,Correct
6993.51,Log,GAMEBOARD SET TO: PARTTWOFINISH
6994.515,Log,Preparing trial number: 24
6994.515,Log,New State: Preparation
6994.515,Log,GAMEBOARD SET TO: PREPARATION
6994.515,Log,Destroying targets
6994.515,Log,Creating targets
6995.44,Log,New State: Waiting
6995.913,Log,New State: Started
6995.913,Log,GAMEBOARD SET TO: PARTONESTART
