experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180719132036,1,1,1,1,50497.24,50499.95,Example,0,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,5,1,Success,FF00FF,CircleTarget,DetectPos,,50497.96,50498.6,50499.45,0.4938495,0.409162,1,High/P_180719132036/S001/visual_pointer_movement_T001.csv,High/P_180719132036/S001/collision_pointer_movement_T001.csv,High/P_180719132036/S001/tablet_pixels_T001.csv
High,P_180719132036,1,2,1,2,50502.86,50505.45,Example,0,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,5,1,Success,FF00FF,CircleTarget,DetectPos,,50503.59,50504.21,50505.01,0.5506025,0.3825828,2,High/P_180719132036/S001/visual_pointer_movement_T002.csv,High/P_180719132036/S001/collision_pointer_movement_T002.csv,High/P_180719132036/S001/tablet_pixels_T002.csv
High,P_180719132036,1,3,1,3,50508.36,50510.99,Example,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,5,1,Success,FFFF00,CircleTarget,DetectPos,,50508.98,50509.49,50510.46,0.5497271,0.5727815,3,High/P_180719132036/S001/visual_pointer_movement_T003.csv,High/P_180719132036/S001/collision_pointer_movement_T003.csv,High/P_180719132036/S001/tablet_pixels_T003.csv
High,P_180719132036,1,4,1,4,50513.2,50515.3,Example,0,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.6,1,Success,FFFF00,CircleTarget,DetectPos,,50513.88,50514.27,50514.92,0.3629445,0.3223653,4,High/P_180719132036/S001/visual_pointer_movement_T004.csv,High/P_180719132036/S001/collision_pointer_movement_T004.csv,High/P_180719132036/S001/tablet_pixels_T004.csv
High,P_180719132036,1,5,2,1,50527.67,50529.66,Practice,0,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,50528.22,50528.62,50529.36,0.5569012,0.4202995,1,High/P_180719132036/S001/visual_pointer_movement_T005.csv,High/P_180719132036/S001/collision_pointer_movement_T005.csv,High/P_180719132036/S001/tablet_pixels_T005.csv
High,P_180719132036,1,6,2,2,50533.79,50535.92,Practice,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,50534.29,50534.67,50535.52,0.5634269,0.5082767,2,High/P_180719132036/S001/visual_pointer_movement_T006.csv,High/P_180719132036/S001/collision_pointer_movement_T006.csv,High/P_180719132036/S001/tablet_pixels_T006.csv
High,P_180719132036,1,7,2,3,50539.98,50541.94,Practice,0,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,TriangleTarget,DetectPos,,50540.41,50540.77,50541.55,0.5786576,0.4471394,3,High/P_180719132036/S001/visual_pointer_movement_T007.csv,High/P_180719132036/S001/collision_pointer_movement_T007.csv,High/P_180719132036/S001/tablet_pixels_T007.csv
High,P_180719132036,1,8,2,4,50545.88,50547.91,Practice,0,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,50546.39,50546.77,50547.6,0.4211421,0.4593238,4,High/P_180719132036/S001/visual_pointer_movement_T008.csv,High/P_180719132036/S001/collision_pointer_movement_T008.csv,High/P_180719132036/S001/tablet_pixels_T008.csv
High,P_180719132036,1,9,2,5,50552,50553.84,Practice,0,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,50552.52,50552.85,50553.49,0.5403225,0.3352185,5,High/P_180719132036/S001/visual_pointer_movement_T009.csv,High/P_180719132036/S001/collision_pointer_movement_T009.csv,High/P_180719132036/S001/tablet_pixels_T009.csv
High,P_180719132036,1,10,2,6,50557.82,50559.65,Practice,0,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,50558.18,50558.59,50559.33,0.3401566,0.5268289,6,High/P_180719132036/S001/visual_pointer_movement_T010.csv,High/P_180719132036/S001/collision_pointer_movement_T010.csv,High/P_180719132036/S001/tablet_pixels_T010.csv
High,P_180719132036,1,11,3,1,50572.02,50574.04,Baseline,0,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,50572.51,50572.91,50573.74,0.5789302,0.4846824,1,High/P_180719132036/S001/visual_pointer_movement_T011.csv,High/P_180719132036/S001/collision_pointer_movement_T011.csv,High/P_180719132036/S001/tablet_pixels_T011.csv
High,P_180719132036,1,12,3,2,50577.99,50579.86,Baseline,0,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FF00FF,SquareTarget,DetectPos,,50578.44,50578.81,50579.51,0.3639319,0.3703552,2,High/P_180719132036/S001/visual_pointer_movement_T012.csv,High/P_180719132036/S001/collision_pointer_movement_T012.csv,High/P_180719132036/S001/tablet_pixels_T012.csv
High,P_180719132036,1,13,3,3,50583.73,50585.62,Baseline,0,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FF00FF,TriangleTarget,DetectPos,,50584.22,50584.61,50585.32,0.3240873,0.3943859,3,High/P_180719132036/S001/visual_pointer_movement_T013.csv,High/P_180719132036/S001/collision_pointer_movement_T013.csv,High/P_180719132036/S001/tablet_pixels_T013.csv
High,P_180719132036,1,14,3,4,50589.47,50591.16,Baseline,0,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,50589.82,50590.17,50590.81,0.4448181,0.336876,4,High/P_180719132036/S001/visual_pointer_movement_T014.csv,High/P_180719132036/S001/collision_pointer_movement_T014.csv,High/P_180719132036/S001/tablet_pixels_T014.csv
High,P_180719132036,1,15,3,5,50595.07,50596.82,Baseline,0,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,50595.47,50595.79,50596.5,0.493408,0.4024993,5,High/P_180719132036/S001/visual_pointer_movement_T015.csv,High/P_180719132036/S001/collision_pointer_movement_T015.csv,High/P_180719132036/S001/tablet_pixels_T015.csv
High,P_180719132036,1,16,3,6,50600.89,50602.6,Baseline,0,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,SquareTarget,DetectPos,,50601.23,50601.56,50602.37,0.5531486,0.5019552,6,High/P_180719132036/S001/visual_pointer_movement_T016.csv,High/P_180719132036/S001/collision_pointer_movement_T016.csv,High/P_180719132036/S001/tablet_pixels_T016.csv
