time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
50589.47,-0.5211,-69.5223,0,0,0,270
50589.48,-0.5211,-69.5223,0,0,0,270
50589.49,-0.5211,-69.5223,0,0,0,270
50589.5,-0.5211,-69.5223,0,0,0,270
50589.51,-0.5211,-69.5051,0,0,0,270
50589.52,-0.5211,-69.4869,0,0,0,270
50589.53,-0.5123,-69.4869,0,0,0,270
50589.54,-0.4931,-69.4869,0,0,0,270
50589.55,-0.4969,-69.4869,0,0,0,270
50589.56,-0.5211,-69.4869,0,0,0,270
50589.57,-0.5211,-69.4869,0,0,0,270
50589.58,-0.5211,-69.4869,0,0,0,270
50589.59,-0.5404,-69.4869,0,0,0,270
50589.6,-0.5491,-69.4869,0,0,0,270
50589.61,-0.5491,-69.4869,0,0,0,270
50589.62,-0.5491,-69.4869,0,0,0,270
50589.63,-0.5491,-69.4869,0,0,0,270
50589.64,-0.5491,-69.4869,0,0,0,270
50589.65,-0.5515,-69.4869,0,0,0,270
50589.66,-0.5826,-69.4869,0,0,0,270
50589.67,-0.5826,-69.4869,0,0,0,270
50589.68,-0.5826,-69.4869,0,0,0,270
50589.69,-0.5826,-69.4869,0,0,0,270
50589.7,-0.5826,-69.4869,0,0,0,270
50589.71,-0.5826,-69.4869,0,0,0,270
50589.72,-0.5826,-69.4869,0,0,0,270
50589.73,-0.5908,-69.4869,0,0,0,270
50589.74,-0.6106,-69.4996,0,0,0,270
50589.75,-0.6106,-69.5223,0,0,0,270
50589.76,-0.5741,-69.5883,0,0,0,270
50589.77,-0.3839,-69.8894,0,0,0,270
50589.78,-0.1693,-70.1651,0,0,0,270
50589.79,0.1065,-70.4883,0,0,0,270
50589.8,0.6867,-70.9368,0,0,0,270
50589.81,1.459,-71.4168,0,0,0,270
50589.82,2.4308,-71.6485,0,0,0,270
50589.83,3.558,-71.6665,0,0,0,270
50589.84,5.2757,-71.2354,0,0,0,270
50589.85,7.0512,-70.226,0,0,0,270
50589.86,8.8522,-68.5081,0,0,0,270
50589.87,10.2272,-66.7023,0,0,0,270
50589.88,11.9251,-63.8502,0,0,0,270
50589.89,13.2291,-61.0916,0,0,0,270
