timestamp,log_type,message
50484.16,Log,Setting start & targets for example
50484.16,Log,Start color randomised
50484.16,Log,Start sprite randomised
50484.16,Log,Target colors randomised
50484.16,Log,Target sprites randomised
50484.16,Log,Setting start & targets for practice
50484.16,Log,Start color randomised
50484.16,Log,Start sprite randomised
50484.16,Log,Target colors randomised
50484.16,Log,Target sprites randomised
50484.16,Log,Setting start & targets for baseline
50484.16,Log,Start color randomised
50484.16,Log,Start sprite randomised
50484.16,Log,Target colors randomised
50484.16,Log,Target sprites randomised
50484.16,Log,Setting start & targets for negToPos
50484.16,Log,Start color randomised
50484.16,Log,Start sprite randomised
50484.16,Log,Target colors randomised
50484.16,Log,Target sprites randomised
50484.16,Log,Setting start & targets for posToNeg
50484.16,Log,Start color randomised
50484.16,Log,Start sprite randomised
50484.16,Log,Target colors randomised
50484.16,Log,Target sprites randomised
50484.16,Log,Setting start & targets for random
50484.16,Log,Start color randomised
50484.16,Log,Start sprite randomised
50484.16,Log,Target colors randomised
50484.16,Log,Target sprites randomised
50484.16,Log,Order of blocks:
50484.16,Log,Random
50484.16,Log,NegToPos
50484.16,Log,PosToNeg
50484.16,Log,Sampling Interval: 10
50484.16,Log,Preparing trial number: 1
50494.15,Log,New State: Preparation
50494.15,Log,GAMEBOARD SET TO: PREPARATION
50494.15,Log,Destroying targets
50494.15,Log,Creating targets
50496.75,Log,New State: Waiting
50497.24,Log,New State: Started
50497.24,Log,GAMEBOARD SET TO: PARTONESTART
50497.96,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50498.6,Log,GAMEBOARD SET TO: PARTONEFINISH
50499.01,Log,New State: MiddleStarted
50499.01,Log,GAMEBOARD SET TO: PARTTWOSTART
50499.45,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50499.95,Log,New State: Finished
50499.95,Log,Correct
50499.95,Log,GAMEBOARD SET TO: PARTTWOFINISH
50500.96,Log,Preparing trial number: 2
50500.96,Log,New State: Preparation
50500.96,Log,GAMEBOARD SET TO: PREPARATION
50500.96,Log,Destroying targets
50500.96,Log,Creating targets
50502.31,Log,New State: Waiting
50502.86,Log,New State: Started
50502.86,Log,GAMEBOARD SET TO: PARTONESTART
50503.59,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50504.21,Log,GAMEBOARD SET TO: PARTONEFINISH
50504.59,Log,New State: MiddleStarted
50504.59,Log,GAMEBOARD SET TO: PARTTWOSTART
50505.01,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50505.45,Log,New State: Finished
50505.45,Log,Correct
50505.45,Log,GAMEBOARD SET TO: PARTTWOFINISH
50506.45,Log,Preparing trial number: 3
50506.45,Log,New State: Preparation
50506.45,Log,GAMEBOARD SET TO: PREPARATION
50506.45,Log,Destroying targets
50506.45,Log,Creating targets
50507.8,Log,New State: Waiting
50508.36,Log,New State: Started
50508.36,Log,GAMEBOARD SET TO: PARTONESTART
50508.98,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50509.49,Log,GAMEBOARD SET TO: PARTONEFINISH
50510.06,Log,New State: MiddleStarted
50510.06,Log,GAMEBOARD SET TO: PARTTWOSTART
50510.46,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50510.99,Log,New State: Finished
50510.99,Log,Correct
50510.99,Log,GAMEBOARD SET TO: PARTTWOFINISH
50512,Log,Preparing trial number: 4
50512,Log,New State: Preparation
50512,Log,GAMEBOARD SET TO: PREPARATION
50512,Log,Destroying targets
50512,Log,Creating targets
50512.84,Log,New State: Waiting
50513.2,Log,New State: Started
50513.2,Log,GAMEBOARD SET TO: PARTONESTART
50513.88,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50514.27,Log,GAMEBOARD SET TO: PARTONEFINISH
50514.6,Log,New State: MiddleStarted
50514.6,Log,GAMEBOARD SET TO: PARTTWOSTART
50514.92,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50515.3,Log,New State: Finished
50515.3,Log,Correct
50515.3,Log,GAMEBOARD SET TO: PARTTWOFINISH
50516.31,Log,Preparing trial number: 5
50526.31,Log,New State: Preparation
50526.31,Log,GAMEBOARD SET TO: PREPARATION
50526.31,Log,Destroying targets
50526.31,Log,Creating targets
50527.11,Log,New State: Waiting
50527.67,Log,New State: Started
50527.67,Log,GAMEBOARD SET TO: PARTONESTART
50528.22,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50528.62,Log,GAMEBOARD SET TO: PARTONEFINISH
50529.05,Log,New State: MiddleStarted
50529.05,Log,GAMEBOARD SET TO: PARTTWOSTART
50529.36,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50529.66,Log,New State: Finished
50529.66,Log,Correct
50529.66,Log,GAMEBOARD SET TO: PARTTWOFINISH
50530.66,Log,Preparing trial number: 6
50532.66,Log,New State: Preparation
50532.66,Log,GAMEBOARD SET TO: PREPARATION
50532.66,Log,Destroying targets
50532.66,Log,Creating targets
50533.23,Log,New State: Waiting
50533.79,Log,New State: Started
50533.79,Log,GAMEBOARD SET TO: PARTONESTART
50534.29,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50534.67,Log,GAMEBOARD SET TO: PARTONEFINISH
50535.18,Log,New State: MiddleStarted
50535.18,Log,GAMEBOARD SET TO: PARTTWOSTART
50535.52,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50535.92,Log,New State: Finished
50535.92,Log,Correct
50535.92,Log,GAMEBOARD SET TO: PARTTWOFINISH
50536.93,Log,Preparing trial number: 7
50538.93,Log,New State: Preparation
50538.93,Log,GAMEBOARD SET TO: PREPARATION
50538.93,Log,Destroying targets
50538.93,Log,Creating targets
50539.4,Log,New State: Waiting
50539.98,Log,New State: Started
50539.98,Log,GAMEBOARD SET TO: PARTONESTART
50540.41,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50540.77,Log,GAMEBOARD SET TO: PARTONEFINISH
50541.22,Log,New State: MiddleStarted
50541.22,Log,GAMEBOARD SET TO: PARTTWOSTART
50541.55,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50541.94,Log,New State: Finished
50541.94,Log,Correct
50541.94,Log,GAMEBOARD SET TO: PARTTWOFINISH
50542.95,Log,Preparing trial number: 8
50544.95,Log,New State: Preparation
50544.95,Log,GAMEBOARD SET TO: PREPARATION
50544.95,Log,Destroying targets
50544.95,Log,Creating targets
50545.46,Log,New State: Waiting
50545.88,Log,New State: Started
50545.88,Log,GAMEBOARD SET TO: PARTONESTART
50546.39,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50546.77,Log,GAMEBOARD SET TO: PARTONEFINISH
50547.23,Log,New State: MiddleStarted
50547.23,Log,GAMEBOARD SET TO: PARTTWOSTART
50547.6,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50547.91,Log,New State: Finished
50547.91,Log,Correct
50547.91,Log,GAMEBOARD SET TO: PARTTWOFINISH
50548.91,Log,Preparing trial number: 9
50550.91,Log,New State: Preparation
50550.91,Log,GAMEBOARD SET TO: PREPARATION
50550.91,Log,Destroying targets
50550.91,Log,Creating targets
50551.45,Log,New State: Waiting
50552,Log,New State: Started
50552,Log,GAMEBOARD SET TO: PARTONESTART
50552.52,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50552.85,Log,GAMEBOARD SET TO: PARTONEFINISH
50553.19,Log,New State: MiddleStarted
50553.19,Log,GAMEBOARD SET TO: PARTTWOSTART
50553.49,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50553.84,Log,New State: Finished
50553.84,Log,Correct
50553.84,Log,GAMEBOARD SET TO: PARTTWOFINISH
50554.84,Log,Preparing trial number: 10
50556.84,Log,New State: Preparation
50556.84,Log,GAMEBOARD SET TO: PREPARATION
50556.84,Log,Destroying targets
50556.84,Log,Creating targets
50557.47,Log,New State: Waiting
50557.82,Log,New State: Started
50557.82,Log,GAMEBOARD SET TO: PARTONESTART
50558.18,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50558.59,Log,GAMEBOARD SET TO: PARTONEFINISH
50559.12,Log,New State: MiddleStarted
50559.12,Log,GAMEBOARD SET TO: PARTTWOSTART
50559.33,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50559.65,Log,New State: Finished
50559.65,Log,Correct
50559.65,Log,GAMEBOARD SET TO: PARTTWOFINISH
50560.65,Log,Preparing trial number: 11
50570.66,Log,New State: Preparation
50570.66,Log,GAMEBOARD SET TO: PREPARATION
50570.66,Log,Destroying targets
50570.66,Log,Creating targets
50571.43,Log,New State: Waiting
50572.02,Log,New State: Started
50572.02,Log,GAMEBOARD SET TO: PARTONESTART
50572.51,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50572.91,Log,GAMEBOARD SET TO: PARTONEFINISH
50573.4,Log,New State: MiddleStarted
50573.4,Log,GAMEBOARD SET TO: PARTTWOSTART
50573.74,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50574.04,Log,New State: Finished
50574.04,Log,Correct
50574.04,Log,GAMEBOARD SET TO: PARTTWOFINISH
50575.05,Log,Preparing trial number: 12
50577.04,Log,New State: Preparation
50577.04,Log,GAMEBOARD SET TO: PREPARATION
50577.04,Log,Destroying targets
50577.04,Log,Creating targets
50577.63,Log,New State: Waiting
50577.99,Log,New State: Started
50577.99,Log,GAMEBOARD SET TO: PARTONESTART
50578.44,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50578.81,Log,GAMEBOARD SET TO: PARTONEFINISH
50579.18,Log,New State: MiddleStarted
50579.18,Log,GAMEBOARD SET TO: PARTTWOSTART
50579.51,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50579.86,Log,New State: Finished
50579.86,Log,Correct
50579.86,Log,GAMEBOARD SET TO: PARTTWOFINISH
50580.87,Log,Preparing trial number: 13
50582.86,Log,New State: Preparation
50582.86,Log,GAMEBOARD SET TO: PREPARATION
50582.86,Log,Destroying targets
50582.86,Log,Creating targets
50583.41,Log,New State: Waiting
50583.73,Log,New State: Started
50583.73,Log,GAMEBOARD SET TO: PARTONESTART
50584.22,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50584.61,Log,GAMEBOARD SET TO: PARTONEFINISH
50585.01,Log,New State: MiddleStarted
50585.01,Log,GAMEBOARD SET TO: PARTTWOSTART
50585.32,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50585.62,Log,New State: Finished
50585.62,Log,Correct
50585.62,Log,GAMEBOARD SET TO: PARTTWOFINISH
50586.62,Log,Preparing trial number: 14
50588.62,Log,New State: Preparation
50588.62,Log,GAMEBOARD SET TO: PREPARATION
50588.62,Log,Destroying targets
50588.62,Log,Creating targets
50589.02,Log,New State: Waiting
50589.47,Log,New State: Started
50589.47,Log,GAMEBOARD SET TO: PARTONESTART
50589.82,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50590.17,Log,GAMEBOARD SET TO: PARTONEFINISH
50590.51,Log,New State: MiddleStarted
50590.51,Log,GAMEBOARD SET TO: PARTTWOSTART
50590.81,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50591.16,Log,New State: Finished
50591.16,Log,Correct
50591.16,Log,GAMEBOARD SET TO: PARTTWOFINISH
50592.16,Log,Preparing trial number: 15
50594.16,Log,New State: Preparation
50594.16,Log,GAMEBOARD SET TO: PREPARATION
50594.16,Log,Destroying targets
50594.16,Log,Creating targets
50594.57,Log,New State: Waiting
50595.07,Log,New State: Started
50595.07,Log,GAMEBOARD SET TO: PARTONESTART
50595.47,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50595.79,Log,GAMEBOARD SET TO: PARTONEFINISH
50596.19,Log,New State: MiddleStarted
50596.19,Log,GAMEBOARD SET TO: PARTTWOSTART
50596.5,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50596.82,Log,New State: Finished
50596.82,Log,Correct
50596.82,Log,GAMEBOARD SET TO: PARTTWOFINISH
50597.82,Log,Preparing trial number: 16
50599.82,Log,New State: Preparation
50599.82,Log,GAMEBOARD SET TO: PREPARATION
50599.82,Log,Destroying targets
50599.82,Log,Creating targets
50600.33,Log,New State: Waiting
50600.89,Log,New State: Started
50600.89,Log,GAMEBOARD SET TO: PARTONESTART
50601.23,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50601.56,Log,GAMEBOARD SET TO: PARTONEFINISH
50602.06,Log,New State: MiddleStarted
50602.06,Log,GAMEBOARD SET TO: PARTTWOSTART
50602.37,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50602.6,Log,New State: Finished
50602.6,Log,Correct
50602.6,Log,GAMEBOARD SET TO: PARTTWOFINISH
50603.6,Log,Preparing trial number: 17
50605.6,Log,New State: Preparation
50605.6,Log,GAMEBOARD SET TO: PREPARATION
50605.6,Log,Destroying targets
50605.6,Log,Creating targets
50606.19,Log,New State: Waiting
50606.75,Log,New State: Started
50606.75,Log,GAMEBOARD SET TO: PARTONESTART
50607.15,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50607.4,Log,GAMEBOARD SET TO: PARTONEFINISH
50607.96,Log,New State: MiddleStarted
50607.96,Log,GAMEBOARD SET TO: PARTTWOSTART
50608.29,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50608.61,Log,New State: Finished
50608.61,Log,Correct
50608.61,Log,GAMEBOARD SET TO: PARTTWOFINISH
50609.61,Log,Preparing trial number: 18
50611.62,Log,New State: Preparation
50611.62,Log,GAMEBOARD SET TO: PREPARATION
50611.62,Log,Destroying targets
50611.62,Log,Creating targets
50612.09,Log,New State: Waiting
50612.44,Log,New State: Started
50612.44,Log,GAMEBOARD SET TO: PARTONESTART
50612.8,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
50613.14,Log,GAMEBOARD SET TO: PARTONEFINISH
50613.68,Log,New State: MiddleStarted
50613.68,Log,GAMEBOARD SET TO: PARTTWOSTART
50613.98,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
50614.19,Log,New State: Finished
50614.19,Log,Correct
50614.19,Log,GAMEBOARD SET TO: PARTTWOFINISH
50615.19,Log,Preparing trial number: 19
50617.2,Log,New State: Preparation
50617.2,Log,GAMEBOARD SET TO: PREPARATION
50617.2,Log,Destroying targets
50617.2,Log,Creating targets
50617.8,Log,New State: Waiting
50618.24,Log,New State: Started
