experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180716121610,1,1,1,1,1084.498,1088.47,Example,0,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,5,1,Success,FFFF00,SquareTarget,DetectPos,,1085.64,1086.41,1087.8,0.5976231,0.4181354,1,High/P_180716121610/S001/visual_pointer_movement_T001.csv,High/P_180716121610/S001/collision_pointer_movement_T001.csv,High/P_180716121610/S001/tablet_pixels_T001.csv
High,P_180716121610,1,2,1,2,1091.996,1095.05,Example,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,5,1,Success,00FFFF,CircleTarget,DetectPos,,1092.75,1093.45,1094.46,0.5406833,0.3358472,2,High/P_180716121610/S001/visual_pointer_movement_T002.csv,High/P_180716121610/S001/collision_pointer_movement_T002.csv,High/P_180716121610/S001/tablet_pixels_T002.csv
High,P_180716121610,1,3,1,3,1097.535,1100.1,Example,0,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,5,1,HitObstacle,,,DetectNeg,Obstacle,1098.91,,,0.3234859,,,High/P_180716121610/S001/visual_pointer_movement_T003.csv,High/P_180716121610/S001/collision_pointer_movement_T003.csv,High/P_180716121610/S001/tablet_pixels_T003.csv
High,P_180716121610,1,4,1,4,1103.833,1105.167,Example,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.6,1,TimeoutStartMoved,,,DetectPos,VisualPointer,1104.56,,,0.394067,,,High/P_180716121610/S001/visual_pointer_movement_T004.csv,High/P_180716121610/S001/collision_pointer_movement_T004.csv,High/P_180716121610/S001/tablet_pixels_T004.csv
High,P_180716121610,1,5,2,1,1118.223,1121.02,Practice,0,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,TriangleTarget,DetectPos,,1118.76,1119.38,1120.5,0.5700439,0.5558257,1,High/P_180716121610/S001/visual_pointer_movement_T005.csv,High/P_180716121610/S001/collision_pointer_movement_T005.csv,High/P_180716121610/S001/tablet_pixels_T005.csv
High,P_180716121610,1,6,2,2,1125.46,1128.48,Practice,0,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,00FFFF,CircleTarget,DetectPos,,1126.48,1127.06,1127.9,0.3961593,0.3819938,2,High/P_180716121610/S001/visual_pointer_movement_T006.csv,High/P_180716121610/S001/collision_pointer_movement_T006.csv,High/P_180716121610/S001/tablet_pixels_T006.csv
High,P_180716121610,1,7,2,3,1133.147,1135.78,Practice,0,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,1133.74,1134.38,1135.24,0.5662487,0.4337357,3,High/P_180716121610/S001/visual_pointer_movement_T007.csv,High/P_180716121610/S001/collision_pointer_movement_T007.csv,High/P_180716121610/S001/tablet_pixels_T007.csv
High,P_180716121610,1,8,2,4,1140.172,1141.242,Practice,0,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,TimeoutStartMoved,,,,VisualPointer,1140.24,,,0.5741482,,,High/P_180716121610/S001/visual_pointer_movement_T008.csv,High/P_180716121610/S001/collision_pointer_movement_T008.csv,High/P_180716121610/S001/tablet_pixels_T008.csv
High,P_180716121610,1,9,2,5,1146.134,1148.46,Practice,0,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,1146.5,1147.07,1148.02,0.4799072,0.5046156,4,High/P_180716121610/S001/visual_pointer_movement_T009.csv,High/P_180716121610/S001/collision_pointer_movement_T009.csv,High/P_180716121610/S001/tablet_pixels_T009.csv
High,P_180716121610,1,10,2,6,1152.954,1155.21,Practice,0,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,SquareTarget,DetectPos,,1153.45,1154.08,1154.79,0.4960641,0.3168747,5,High/P_180716121610/S001/visual_pointer_movement_T010.csv,High/P_180716121610/S001/collision_pointer_movement_T010.csv,High/P_180716121610/S001/tablet_pixels_T010.csv
