time,pos_x,pos_y,pressure
1307.454,-0.9296263,-71.09643,0.427175
1307.464,-0.9296263,-71.09643,0.4301075
1307.474,-0.9296263,-71.09643,0.4330401
1307.484,-0.9296263,-71.09643,0.4349951
1307.495,-0.9296263,-71.09643,0.4359726
1307.505,-0.9576106,-71.06105,0.4369501
1307.515,-0.9576106,-71.06105,0.4379277
1307.524,-0.98559,-71.04337,0.4389052
1307.534,-0.98559,-71.04337,0.4408602
1307.544,-0.98559,-71.04337,0.4408602
1307.554,-0.98559,-71.04337,0.4418377
1307.564,-0.98559,-71.04337,0.4428152
1307.574,-0.98559,-71.04337,0.4447703
1307.584,-0.98559,-71.04337,0.4457478
1307.594,-0.98559,-71.04337,0.4467253
1307.604,-0.9576106,-71.008,0.4486803
1307.615,-0.9296263,-71.008,0.4496579
1307.625,-0.9296263,-71.008,0.4496579
1307.635,-0.8960491,-71.008,0.4496579
1307.644,-0.8960491,-71.008,0.4506354
1307.654,-0.8680696,-71.008,0.4516129
1307.664,-0.8400854,-71.008,0.4545455
1307.674,-0.8009104,-71.008,0.4545455
1307.684,-0.7673331,-71.008,0.455523
1307.694,-0.7673331,-71.008,0.4565005
1307.704,-0.7673331,-71.008,0.457478
1307.714,-0.7393488,-71.008,0.4584555
1307.724,-0.7393488,-71.008,0.4584555
1307.734,-0.7393488,-71.008,0.457478
1307.745,-0.7393488,-70.97262,0.459433
1307.754,-0.7393488,-70.91956,0.4623656
1307.765,-0.7393488,-70.81343,0.4662757
1307.774,-0.8065081,-70.61887,0.4701857
1307.784,-0.9464198,-70.3182,0.4711632
1307.794,-1.164677,-69.85835,0.4731183
1307.804,-1.506062,-69.22161,0.4731183
1307.814,-1.981755,-68.40801,0.4750733
1307.824,-2.642134,-67.32911,0.4740958
1307.835,-3.487192,-66.03797,0.4731183
1307.844,-4.472161,-64.48152,0.4711632
1307.854,-5.535481,-62.65977,0.4701857
1307.865,-6.626785,-60.55502,0.4701857
1307.875,-7.734873,-58.18498,0.4721408
1307.885,-8.876543,-55.54963,0.4711632
1307.894,-9.951058,-52.6136,0.4701857
1307.904,-10.95841,-49.42995,0.4692082
1307.914,-11.9154,-45.96332,0.4692082
1307.924,-12.81643,-42.196,0.4711632
1307.934,-13.65589,-38.1457,0.4770283
1307.944,-14.40021,-33.88316,0.483871
1307.954,-15.08857,-29.39068,0.4926686
1307.964,-15.75455,-24.68596,0.5014663
1307.974,-16.37015,-19.83974,0.5063539
1307.984,-16.92979,-15.01121,0.5073314
1307.995,-17.3943,-10.18268,0.5073314
1308.005,-17.78045,-5.40722,0.5053763
1308.015,-18.0211,-0.5786894,0.5043988
