time,pos_x,pos_y,pressure
1327.434,-1.215047,-68.77943,0.4457478
1327.444,-1.215047,-68.77943,0.4467253
1327.454,-1.215047,-68.77943,0.4486803
1327.464,-1.215047,-68.77943,0.4516129
1327.474,-1.215047,-68.77943,0.4565005
1327.484,-1.215047,-68.77943,0.459433
1327.495,-1.215047,-68.77943,0.4613881
1327.505,-1.215047,-68.77943,0.4613881
1327.514,-1.215047,-68.81481,0.4623656
1327.524,-1.215047,-68.81481,0.4643206
1327.534,-1.187063,-68.81481,0.4662757
1327.544,-1.187063,-68.85019,0.4682307
1327.554,-1.187063,-68.85019,0.4701857
1327.564,-1.187063,-68.85019,0.4711632
1327.574,-1.187063,-68.85019,0.4721408
1327.584,-1.187063,-68.85019,0.4731183
1327.594,-1.187063,-68.85019,0.4721408
1327.604,-1.187063,-68.85019,0.4701857
1327.615,-1.187063,-68.85019,0.4701857
1327.625,-1.187063,-68.85019,0.4692082
1327.634,-1.187063,-68.85019,0.4701857
1327.645,-1.187063,-68.85019,0.4721408
1327.655,-1.187063,-68.85019,0.4731183
1327.664,-1.187063,-68.85019,0.4750733
1327.674,-1.187063,-68.85019,0.4770283
1327.684,-1.187063,-68.85019,0.4760508
1327.694,-1.187063,-68.85019,0.4750733
1327.704,-1.187063,-68.85019,0.4740958
1327.714,-1.187063,-68.85019,0.4740958
1327.724,-1.187063,-68.85019,0.4731183
1327.734,-1.187063,-68.85019,0.4750733
1327.745,-1.187063,-68.85019,0.4780059
1327.755,-1.159084,-68.81481,0.4789834
1327.765,-1.159084,-68.81481,0.4819159
1327.774,-1.159084,-68.77943,0.4809384
1327.784,-1.125502,-68.77943,0.4799609
1327.794,-1.125502,-68.77943,0.4809384
1327.804,-1.097522,-68.76175,0.4819159
1327.814,-1.097522,-68.72638,0.483871
1327.824,-1.097522,-68.691,0.483871
1327.834,-1.097522,-68.65563,0.4828934
1327.844,-1.069538,-68.58488,0.4848485
1327.855,-1.069538,-68.46107,0.487781
1327.865,-1.097522,-68.31958,0.4897361
1327.875,-1.175872,-68.08965,0.4897361
1327.884,-1.254223,-67.80666,0.4907136
1327.895,-1.388536,-67.39986,0.4916911
1327.904,-1.567618,-66.86925,0.4907136
1327.914,-1.825055,-66.19715,0.4907136
1327.924,-2.160842,-65.34818,0.4897361
1327.934,-2.619747,-64.3754,0.4887586
1327.944,-3.543155,-62.55365,0.4897361
1327.954,-4.293075,-61.08563,0.487781
1327.964,-4.690423,-60.23666,0.487781
1327.974,-5.485115,-58.41491,0.487781
1327.984,-6.251823,-56.3986,0.4868035
1327.995,-7.404689,-53.03809,0.4848485
1328.005,-7.785244,-51.81769,0.483871
1328.015,-8.887738,-47.90888,0.4828934
1328.024,-9.542519,-45.00822,0.4819159
1328.034,-10.13015,-41.96608,0.483871
1328.044,-10.65061,-38.71168,0.483871
1328.054,-11.12631,-35.24505,0.483871
1328.064,-11.57402,-31.72535,0.4868035
1328.074,-11.79228,-29.88591,0.4887586
1328.084,-12.32954,-24.27916,0.4936461
1328.094,-12.48064,-22.3336,0.4965787
1328.104,-12.78844,-16.42617,0.4975562
1328.115,-12.8556,-14.46292,0.4975562
1328.125,-12.94514,-8.590862,0.4956012
1328.135,-12.90597,-6.627614,0.4956012
1328.144,-12.67651,-0.5079491,0.4946237
1328.154,-12.5422,1.579108,0.4936461
1328.164,-12.04412,7.893336,0.4916911
1328.174,-11.63558,12.0144,0.4916911
1328.184,-11.22704,15.94089,0.4936461
1328.194,-11.01998,17.85107,0.4956012
1328.204,-10.40996,23.4932,0.5004888
1328.214,-10.1917,25.35032,0.5014663
1328.224,-9.587292,30.86864,0.5034213
1328.234,-9.178753,34.38834,0.5043988
1328.245,-8.787002,37.8196,0.5043988
1328.255,-8.440024,41.07399,0.5043988
1328.265,-8.132221,44.27532,0.5053763
1328.274,-7.824419,47.37054,0.5043988
1328.285,-7.533405,50.21813,0.5053763
1328.294,-7.225602,52.8358,0.5063539
1328.304,-7.0745,54.03851,0.5063539
1328.314,-6.626785,57.20446,0.5053763
1328.324,-6.330173,58.95546,0.5043988
1328.334,-6.072736,60.49423,0.5034213
1328.344,-5.86567,61.8738,0.5034213
1328.354,-5.686584,63.09421,0.5043988
1328.365,-5.535481,64.20847,0.5034213
1328.375,-5.384378,65.16358,0.5034213
1328.385,-5.227678,65.97717,0.5034213
1328.394,-5.037401,66.64928,0.5024438
1328.404,-4.819139,67.1622,0.5043988
1328.414,-4.5673,67.60436,0.5053763
1328.424,-4.349043,67.92274,0.5053763
1328.435,-4.141972,68.20573,0.5083089
1328.444,-3.985272,68.47103,0.512219
1328.454,-3.850958,68.70095,0.516129
1328.464,-3.761417,68.9132,0.5200391
1328.474,-3.683067,69.10776,0.5210166
1328.484,-3.615908,69.30231,0.5210166
1328.495,-3.565542,69.47917,0.5229716
1328.505,-3.526367,69.63837,0.5259042
1328.515,-3.526367,69.77986,0.5288367
1328.524,-3.526367,69.92136,0.5337244
1328.534,-3.526367,70.04517,0.5376344
1328.545,-3.526367,70.15128,0.5395895
1328.555,-3.554351,70.23972,0.5415445
1328.564,-3.58233,70.31047,0.542522
1328.574,-3.58233,70.34584,0.5454546
1328.584,-3.615908,70.3989,0.5503421
1328.594,-3.615908,70.43428,0.5552297
1328.604,-3.615908,70.46965,0.5601173
1328.615,-3.615908,70.46965,0.5650049
1328.625,-3.615908,70.46965,0.5669599
1328.635,-3.615908,70.46965,0.5669599
1328.645,-3.615908,70.46965,0.5669599
1328.655,-3.615908,70.46965,0.5659824
1328.664,-3.615908,70.46965,0.5650049
1328.674,-3.615908,70.46965,0.5650049
1328.684,-3.615908,70.46965,0.5650049
1328.694,-3.615908,70.46965,0.5669599
1328.704,-3.615908,70.46965,0.5689149
1328.714,-3.615908,70.46965,0.5698925
1328.724,-3.615908,70.46965,0.57087
1328.734,-3.615908,70.46965,0.572825
1328.745,-3.615908,70.46965,0.572825
1328.755,-3.615908,70.46965,0.5738025
1328.765,-3.615908,70.46965,0.57478
1328.775,-3.615908,70.46965,0.57478
1328.784,-3.615908,70.46965,0.5767351
1328.794,-3.615908,70.46965,0.5786901
1328.805,-3.615908,70.46965,0.5806451
1328.814,-3.615908,70.48734,0.5816227
1328.824,-3.615908,70.48734,0.5845552
1328.834,-3.615908,70.48734,0.5865102
1328.844,-3.615908,70.48734,0.5874878
1328.854,-3.615908,70.48734,0.5865102
1328.865,-3.615908,70.48734,0.5874878
1328.875,-3.615908,70.48734,0.5904203
1328.885,-3.615908,70.48734,0.5913978
1328.895,-3.615908,70.48734,0.5933529
1328.904,-3.615908,70.48734,0.5953079
1328.914,-3.58233,70.48734,0.597263
1328.924,-3.58233,70.48734,0.5982405
1328.934,-3.58233,70.48734,0.5982405
1328.954,-3.58233,70.48734,0.6031281
1328.964,-3.58233,70.48734,0.6041056
1328.974,-3.58233,70.48734,0.6060606
1328.984,-3.58233,70.48734,0.6070381
1328.995,-3.58233,70.48734,0.6070381
1329.005,-3.58233,70.48734,0.6080157
1329.014,-3.58233,70.48734,0.6089932
1329.024,-3.615908,70.46965,0.6089932
1329.034,-3.643892,70.46965,0.6089932
1329.044,-3.643892,70.43428,0.6089932
1329.054,-3.671876,70.3989,0.6089932
1329.064,-3.716644,70.36353,0.6080157
1329.074,-3.744628,70.32816,0.6080157
1329.084,-3.88454,70.11591,0.6060606
1329.094,-4.074818,69.86829,0.6050831
1329.104,-4.309868,69.46149,0.6041056
1329.115,-4.617671,68.9132,0.6041056
1329.125,-4.970242,68.22341,0.6021506
1329.134,-5.334013,67.32138,0.601173
1329.144,-5.731357,66.15404,0.6001955
1329.154,-6.139896,64.66834,0.5962855
1329.164,-6.53724,62.79352,0.5904203
1329.174,-6.92899,60.5296,0.5806451
1329.184,-7.253582,57.78812,0.5689149
1329.194,-7.483039,54.71061,0.5562072
1329.204,-7.555791,52.99498,0.5493646
1329.214,-7.516616,47.44129,0.5376344
1329.224,-7.253582,43.39098,0.5337244
1329.234,-6.766697,39.04,0.5337244
1329.245,-6.02237,34.40602,0.5327469
1329.255,-4.970242,29.50675,0.5327469
1329.264,-3.683067,24.34218,0.5337244
1329.274,-2.28396,19.03609,0.5356794
1329.285,-0.8009104,13.50009,0.5376344
1329.294,0.6653509,7.822596,0.5386119
1329.304,2.153999,2.09203,0.5376344
1329.314,3.726594,-3.691591,0.5337244
1329.324,5.282396,-9.457526,0.5229716
1329.334,6.950131,-15.11734,0.5073314
1329.344,8.651443,-20.75946,0.4926686
1329.354,10.4423,-26.2424,0.4819159
1329.365,12.34509,-31.5308,0.4760508
1329.375,14.26465,-36.66,0.4740958
1329.385,16.26257,-41.59465,0.4711632
1329.394,18.2549,-46.28168,0.4711632
1329.404,20.15769,-50.75647,0.4731183
1329.414,21.92615,-54.98364,0.4740958
1329.424,23.63866,-58.89246,0.4731183
1329.434,25.25043,-62.51827,0.4711632
1329.444,26.74467,-65.8611,0.4701857
1329.454,28.12699,-68.99168,0.4692082
1329.464,29.31903,-71.89233,0.4692082
1329.474,30.38234,-74.54537,0.4692082
1329.484,31.32814,-76.93311,0.4721408
1329.495,32.13402,-78.98479,0.4760508
