time,pos_x,pos_y,pressure
1250.234,-0.8512762,-70.53044,0.5268817
1250.245,-0.8512762,-70.53044,0.5268817
1250.254,-0.8065081,-70.53044,0.5268817
1250.264,-0.7673331,-70.53044,0.5268817
1250.274,-0.688983,-70.56582,0.5268817
1250.284,-0.6386123,-70.60119,0.5278592
1250.294,-0.5714577,-70.63657,0.5288367
1250.304,-0.5098962,-70.67194,0.5298142
1250.314,-0.4707212,-70.725,0.5317693
1250.324,-0.4091597,-70.725,0.5327469
1250.334,-0.3587938,-70.76038,0.5337244
1250.345,-0.3308095,-70.76038,0.5347019
1250.354,-0.3308095,-70.79575,0.5356794
1250.365,-0.3308095,-70.79575,0.5366569
1250.375,-0.3028301,-70.79575,0.5376344
1250.384,-0.3028301,-70.81343,0.5386119
1250.394,-0.2692528,-70.81343,0.5395895
1250.404,-0.2692528,-70.84881,0.5395895
1250.414,-0.2412686,-70.84881,0.540567
1250.424,-0.2132843,-70.88419,0.540567
1250.434,-0.1797071,-70.90187,0.540567
1250.444,-0.1517276,-70.90187,0.540567
1250.454,-0.1517276,-70.93725,0.540567
1250.464,-0.1517276,-70.93725,0.542522
1250.474,-0.1237434,-70.93725,0.5434995
1250.485,-0.1237434,-70.97262,0.5434995
1250.495,-0.09016613,-70.97262,0.542522
1250.505,-0.09016613,-70.9903,0.5415445
1250.514,-0.06218188,-70.9903,0.540567
1250.525,-0.03420244,-71.04337,0.540567
1250.534,-0.03420244,-71.07874,0.540567
1250.544,-0.0006203761,-71.1318,0.540567
1250.554,0.03855469,-71.18486,0.5395895
1250.564,0.07772975,-71.23792,0.5395895
1250.574,0.1169048,-71.29098,0.5395895
1250.584,0.1672707,-71.34404,0.5395895
1250.594,0.2456208,-71.3971,0.5395895
1250.604,0.3351618,-71.46785,0.5395895
1250.615,0.4638826,-71.5386,0.5395895
1250.625,0.6317737,-71.66241,0.5415445
1250.635,0.8612263,-71.78622,0.542522
1250.644,1.101874,-71.91003,0.5434995
1250.654,1.331327,-72.03383,0.5483871
1250.665,1.538393,-72.12227,0.5522972
1250.675,1.751057,-72.15764,0.5552297
1250.684,1.958123,-72.10458,0.5562072
1250.694,2.204369,-71.85696,0.5562072
1250.704,2.467399,-71.36173,0.5542522
1250.714,2.752815,-70.54813,0.5542522
1250.724,3.083005,-69.43385,0.5532747
1250.734,3.418792,-67.98353,0.5522972
1250.745,3.816135,-66.2679,0.5513197
1250.755,4.258252,-64.2339,0.5513197
1250.765,4.750739,-61.86385,0.5503421
1250.774,5.260015,-59.14007,0.5513197
1250.784,5.71892,-56.02717,0.5513197
1250.794,6.233789,-50.73879,0.5522972
1250.804,6.36251,-48.81091,0.5522972
1250.814,6.575174,-44.60143,0.5532747
1250.824,6.71508,-39.91439,0.5552297
1250.834,6.793431,-34.69675,0.5552297
1250.844,6.793431,-29.03694,0.5552297
1250.854,6.71508,-23.11183,0.5552297
1250.865,6.575174,-17.04521,0.5552297
1250.875,6.317737,-10.99629,0.5571848
1250.885,5.987548,-4.929669,0.5581623
1250.894,5.282396,3.949154,0.5591398
1250.905,5.002578,6.867492,0.5601173
1250.914,4.392566,12.59806,0.5610948
1250.924,3.77696,18.20481,0.5630499
1250.934,3.228514,23.4932,0.5669599
1250.944,2.495384,30.83327,0.5698925
1250.954,2.277122,33.09719,0.57087
1250.964,1.616743,39.25224,0.572825
1250.974,1.079488,42.82499,0.5738025
1250.984,0.794067,44.50525,0.5738025
1250.995,-0.1797071,49.03311,0.5738025
1251.005,-0.8065081,51.66846,0.572825
1251.015,-1.338166,53.96775,0.57087
1251.024,-1.763494,55.931,0.5669599
1251.034,-2.093683,57.62894,0.5630499
1251.044,-2.35112,59.00853,0.5620723
1251.054,-2.541397,60.14048,0.5620723
1251.064,-2.698097,61.07789,0.5630499
1251.074,-2.8492,61.97992,0.5640274
1251.084,-2.966725,62.81122,0.5669599
1251.094,-3.039477,63.62481,0.5689149
1251.104,-3.039477,64.38535,0.5689149
1251.115,-3.0059,65.1282,0.57087
1251.125,-3.0059,65.48194,0.57087
1251.134,-2.977916,66.57852,0.5738025
1251.144,-2.977916,67.23294,0.57478
1251.154,-2.977916,67.79893,0.5767351
1251.164,-2.977916,68.2411,0.5767351
1251.174,-2.977916,68.57716,0.5767351
1251.184,-2.910761,68.82476,0.5757576
1251.194,-2.810025,69.01933,0.57478
1251.204,-2.686907,69.16082,0.572825
1251.214,-2.552588,69.30231,0.572825
1251.224,-2.412681,69.39075,0.572825
1251.234,-2.28396,69.47917,0.57478
1251.245,-2.160842,69.54993,0.5757576
1251.255,-2.071296,69.60298,0.5786901
1251.264,-2.032121,69.63837,0.5845552
1251.274,-1.981755,69.69142,0.5894428
1251.284,-1.931389,69.69142,0.5962855
1251.294,-1.892214,69.70911,0.6001955
1251.304,-1.836246,69.70911,0.6021506
1251.314,-1.802669,69.70911,0.6021506
1251.324,-1.802669,69.70911,0.6031281
1251.334,-1.802669,69.70911,0.6041056
1251.344,-1.802669,69.69142,0.6089932
1251.354,-1.802669,69.69142,0.6168133
1251.365,-1.802669,69.69142,0.6236559
1251.375,-1.802669,69.69142,0.6304985
