timestamp,log_type,message
1083.459,Log,Setting start & targets for example
1083.459,Log,Start color randomised
1083.459,Log,Start sprite randomised
1083.459,Log,Target colors randomised
1083.459,Log,Target sprites randomised
1083.459,Log,Setting start & targets for practice
1083.459,Log,Start color randomised
1083.459,Log,Start sprite randomised
1083.459,Log,Target colors randomised
1083.459,Log,Target sprites randomised
1083.459,Log,Setting start & targets for baseline
1083.459,Log,Start color randomised
1083.459,Log,Start sprite randomised
1083.459,Log,Target colors randomised
1083.459,Log,Target sprites randomised
1083.459,Log,Setting start & targets for negToPos
1083.459,Log,Start color randomised
1083.459,Log,Start sprite randomised
1083.459,Log,Target colors randomised
1083.459,Log,Target sprites randomised
1083.459,Log,Setting start & targets for posToNeg
1083.459,Log,Start color randomised
1083.459,Log,Start sprite randomised
1083.459,Log,Target colors randomised
1083.459,Log,Target sprites randomised
1083.459,Log,Setting start & targets for random
1083.459,Log,Start color randomised
1083.459,Log,Start sprite randomised
1083.459,Log,Target colors randomised
1083.459,Log,Target sprites randomised
1083.459,Log,Order of blocks:
1083.459,Log,PosToNeg
1083.459,Log,Random
1083.459,Log,NegToPos
1083.459,Log,Sampling Interval: 10
1083.459,Log,Preparing trial number: 1
1093.453,Log,New State: Preparation
1093.453,Log,GAMEBOARD SET TO: PREPARATION
1093.453,Log,Destroying targets
1093.453,Log,Creating targets
1095.34,Log,New State: Waiting
1095.661,Log,New State: Started
1095.661,Log,GAMEBOARD SET TO: PARTONESTART
1097.662,Log,New State: Finished
1097.662,Log,Failed: TimeoutStart object: Start
1097.662,Log,GAMEBOARD SET TO: PARTTWOFINISH
1098.665,Log,Preparing trial number: 2
1098.665,Log,New State: Preparation
1098.665,Log,GAMEBOARD SET TO: PREPARATION
1098.665,Log,Destroying targets
1098.665,Log,Creating targets
1098.67,Log,New State: Waiting
1098.68,Log,New State: Preparation
1102.29,Log,New State: Waiting
1102.797,Log,New State: Started
1102.797,Log,GAMEBOARD SET TO: PARTONESTART
1103.61,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
1106.306,Log,New State: Finished
1106.306,Log,Failed: MouseLifted object: VisualPointer
1106.306,Log,GAMEBOARD SET TO: PARTTWOFINISH
1107.303,Log,Preparing trial number: 3
1107.303,Log,New State: Preparation
1107.303,Log,GAMEBOARD SET TO: PREPARATION
1107.303,Log,Destroying targets
1107.303,Log,Creating targets
1109.88,Log,New State: Waiting
1110.479,Log,New State: Started
1110.479,Log,GAMEBOARD SET TO: PARTONESTART
1110.674,Log,New State: Finished
1110.674,Log,Failed: MouseLifted object: VisualPointer
1110.674,Log,GAMEBOARD SET TO: PARTTWOFINISH
1111.673,Log,Preparing trial number: 4
1111.673,Log,New State: Preparation
1111.673,Log,GAMEBOARD SET TO: PREPARATION
1111.673,Log,Destroying targets
1111.673,Log,Creating targets
1112.79,Log,New State: Waiting
1113.262,Log,New State: Started
1113.262,Log,GAMEBOARD SET TO: PARTONESTART
1114.08,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
1114.684,Log,New State: Finished
1114.684,Log,Failed: TimeoutStartMoved object: VisualPointer
1114.684,Log,GAMEBOARD SET TO: PARTTWOFINISH
1115.687,Log,Preparing trial number: 5
1125.689,Log,New State: Preparation
1125.689,Log,GAMEBOARD SET TO: PREPARATION
1125.689,Log,Destroying targets
1125.689,Log,Creating targets
1127.18,Log,New State: Waiting
1127.35,Log,New State: Preparation
1129.15,Log,New State: Waiting
1129.491,Log,New State: Started
1129.491,Log,GAMEBOARD SET TO: PARTONESTART
1130.27,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
1131.13,Log,GAMEBOARD SET TO: PARTONEFINISH
1131.717,Log,New State: MiddleStarted
1131.717,Log,GAMEBOARD SET TO: PARTTWOSTART
1133.715,Log,New State: Finished
1133.715,Log,Failed: TimeoutMiddle object: IntermediateCircle
1133.715,Log,GAMEBOARD SET TO: PARTTWOFINISH
1134.717,Log,Preparing trial number: 6
1136.714,Log,New State: Preparation
1136.714,Log,GAMEBOARD SET TO: PREPARATION
1136.714,Log,Destroying targets
1136.714,Log,Creating targets
1140.08,Log,New State: Waiting
1140.493,Log,New State: Started
1140.493,Log,GAMEBOARD SET TO: PARTONESTART
1141.69,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
1142.694,Log,New State: Finished
1142.694,Log,Failed: TimeoutStartMoved object: VisualPointer
1142.694,Log,GAMEBOARD SET TO: PARTTWOFINISH
1143.698,Log,Preparing trial number: 7
1145.691,Log,New State: Preparation
1145.691,Log,GAMEBOARD SET TO: PREPARATION
1145.691,Log,Destroying targets
1145.691,Log,Creating targets
1148.89,Log,New State: Waiting
1149.452,Log,New State: Started
1149.452,Log,GAMEBOARD SET TO: PARTONESTART
1149.84,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
1150.65,Log,GAMEBOARD SET TO: PARTONEFINISH
1151.218,Log,New State: MiddleStarted
1151.218,Log,GAMEBOARD SET TO: PARTTWOSTART
1151.65,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
1152.13,Log,New State: Finished
1152.13,Log,Correct
