experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180717110741,1,11,3,1,246.6194,248.79,Baseline,0,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,247.05,247.42,248.38,0.5521199,0.5882509,1,High/P_180717110741/S001/visual_pointer_movement_T011.csv,High/P_180717110741/S001/collision_pointer_movement_T011.csv,High/P_180717110741/S001/tablet_pixels_T011.csv
High,P_180717110741,1,12,3,2,253.3962,255.25,Baseline,0,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FFFF00,TriangleTarget,DetectNeg,,253.86,254.2,254.9,0.3346342,0.3110725,2,High/P_180717110741/S001/visual_pointer_movement_T012.csv,High/P_180717110741/S001/collision_pointer_movement_T012.csv,High/P_180717110741/S001/tablet_pixels_T012.csv
High,P_180717110741,1,13,3,3,259.7587,261.75,Baseline,0,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FFFF00,SquareTarget,DetectNeg,,260.21,260.69,261.36,0.5615212,0.354574,3,High/P_180717110741/S001/visual_pointer_movement_T013.csv,High/P_180717110741/S001/collision_pointer_movement_T013.csv,High/P_180717110741/S001/tablet_pixels_T013.csv
High,P_180717110741,1,14,3,4,266.2482,268.25,Baseline,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,TriangleTarget,DetectNeg,,266.68,267.04,267.75,0.5450838,0.3345536,4,High/P_180717110741/S001/visual_pointer_movement_T014.csv,High/P_180717110741/S001/collision_pointer_movement_T014.csv,High/P_180717110741/S001/tablet_pixels_T014.csv
High,P_180717110741,1,15,3,5,272.5525,274.51,Baseline,0,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FFFF00,TriangleTarget,DetectNeg,,273.03,273.42,274.16,0.4385188,0.4065214,5,High/P_180717110741/S001/visual_pointer_movement_T015.csv,High/P_180717110741/S001/collision_pointer_movement_T015.csv,High/P_180717110741/S001/tablet_pixels_T015.csv
High,P_180717110741,1,16,3,6,278.8875,280.71,Baseline,0,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FF00FF,SquareTarget,DetectNeg,,279.33,279.65,280.49,0.486718,0.4188269,6,High/P_180717110741/S001/visual_pointer_movement_T016.csv,High/P_180717110741/S001/collision_pointer_movement_T016.csv,High/P_180717110741/S001/tablet_pixels_T016.csv
High,P_180717110741,1,17,3,7,285.1088,287.12,Baseline,0,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,CircleTarget,DetectNeg,,285.45,286,286.83,0.5328733,0.5055543,7,High/P_180717110741/S001/visual_pointer_movement_T017.csv,High/P_180717110741/S001/collision_pointer_movement_T017.csv,High/P_180717110741/S001/tablet_pixels_T017.csv
High,P_180717110741,1,18,3,8,291.6104,293.77,Baseline,0,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,00FFFF,SquareTarget,DetectNeg,,292.2,292.58,293.33,0.3816299,0.4179966,8,High/P_180717110741/S001/visual_pointer_movement_T018.csv,High/P_180717110741/S001/collision_pointer_movement_T018.csv,High/P_180717110741/S001/tablet_pixels_T018.csv
High,P_180717110741,1,19,3,9,298.119,300.18,Baseline,0,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,SquareTarget,DetectNeg,,298.64,299.09,299.9,0.3348416,0.4418979,9,High/P_180717110741/S001/visual_pointer_movement_T019.csv,High/P_180717110741/S001/collision_pointer_movement_T019.csv,High/P_180717110741/S001/tablet_pixels_T019.csv
High,P_180717110741,1,20,4,1,312.6137,314.5,PosToNeg,0.9,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,313.07,313.47,314.19,0.5673091,0.308251,10,High/P_180717110741/S001/visual_pointer_movement_T020.csv,High/P_180717110741/S001/collision_pointer_movement_T020.csv,High/P_180717110741/S001/tablet_pixels_T020.csv
High,P_180717110741,1,21,4,2,317.0462,319.37,PosToNeg,0.8357143,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,CircleTarget,DetectNeg,,317.59,317.87,318.94,0.5471345,0.5982739,11,High/P_180717110741/S001/visual_pointer_movement_T021.csv,High/P_180717110741/S001/collision_pointer_movement_T021.csv,High/P_180717110741/S001/tablet_pixels_T021.csv
High,P_180717110741,1,22,4,3,321.733,323.87,PosToNeg,0.7714285,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectNeg,,322.3,322.6,323.41,0.3875202,0.3773884,12,High/P_180717110741/S001/visual_pointer_movement_T022.csv,High/P_180717110741/S001/collision_pointer_movement_T022.csv,High/P_180717110741/S001/tablet_pixels_T022.csv
High,P_180717110741,1,23,4,4,326.2468,328.21,PosToNeg,0.7071428,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,326.69,326.98,327.85,0.5274031,0.5210252,13,High/P_180717110741/S001/visual_pointer_movement_T023.csv,High/P_180717110741/S001/collision_pointer_movement_T023.csv,High/P_180717110741/S001/tablet_pixels_T023.csv
High,P_180717110741,1,24,4,5,330.6502,332.62,PosToNeg,0.6428571,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,CircleTarget,DetectNeg,,331.14,331.51,332.22,0.4544358,0.3665775,14,High/P_180717110741/S001/visual_pointer_movement_T024.csv,High/P_180717110741/S001/collision_pointer_movement_T024.csv,High/P_180717110741/S001/tablet_pixels_T024.csv
High,P_180717110741,1,25,4,6,335.4151,337.42,PosToNeg,0.5785714,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FFFF00,SquareTarget,DetectNeg,,335.88,336.25,337.12,0.3052501,0.5677299,15,High/P_180717110741/S001/visual_pointer_movement_T025.csv,High/P_180717110741/S001/collision_pointer_movement_T025.csv,High/P_180717110741/S001/tablet_pixels_T025.csv
High,P_180717110741,1,26,4,7,339.7312,341.77,PosToNeg,0.5142857,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,SquareTarget,DetectNeg,,340.18,340.54,341.38,0.3453215,0.5574461,16,High/P_180717110741/S001/visual_pointer_movement_T026.csv,High/P_180717110741/S001/collision_pointer_movement_T026.csv,High/P_180717110741/S001/tablet_pixels_T026.csv
High,P_180717110741,1,27,4,8,344.2642,346.14,PosToNeg,0.45,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,344.63,345.04,345.81,0.5717531,0.4457251,17,High/P_180717110741/S001/visual_pointer_movement_T027.csv,High/P_180717110741/S001/collision_pointer_movement_T027.csv,High/P_180717110741/S001/tablet_pixels_T027.csv
High,P_180717110741,1,28,4,9,348.5174,350.39,PosToNeg,0.3857143,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectNeg,,348.93,349.3,350.11,0.5616734,0.4716871,18,High/P_180717110741/S001/visual_pointer_movement_T028.csv,High/P_180717110741/S001/collision_pointer_movement_T028.csv,High/P_180717110741/S001/tablet_pixels_T028.csv
High,P_180717110741,1,29,4,10,352.6244,354.58,PosToNeg,0.3214286,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectNeg,,353.11,353.44,354.3,0.3508253,0.4953736,19,High/P_180717110741/S001/visual_pointer_movement_T029.csv,High/P_180717110741/S001/collision_pointer_movement_T029.csv,High/P_180717110741/S001/tablet_pixels_T029.csv
High,P_180717110741,1,30,4,11,356.8462,358.97,PosToNeg,0.2571428,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectNeg,,357.36,357.79,358.65,0.3937923,0.4671004,20,High/P_180717110741/S001/visual_pointer_movement_T030.csv,High/P_180717110741/S001/collision_pointer_movement_T030.csv,High/P_180717110741/S001/tablet_pixels_T030.csv
High,P_180717110741,1,31,4,12,361.2235,363.12,PosToNeg,0.1928571,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FFFF00,TriangleTarget,DetectNeg,,361.66,362.01,362.81,0.5320201,0.4392938,21,High/P_180717110741/S001/visual_pointer_movement_T031.csv,High/P_180717110741/S001/collision_pointer_movement_T031.csv,High/P_180717110741/S001/tablet_pixels_T031.csv
High,P_180717110741,1,32,4,13,365.2477,367.26,PosToNeg,0.1285714,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,365.68,366.16,366.92,0.3756135,0.4645331,22,High/P_180717110741/S001/visual_pointer_movement_T032.csv,High/P_180717110741/S001/collision_pointer_movement_T032.csv,High/P_180717110741/S001/tablet_pixels_T032.csv
High,P_180717110741,1,33,4,14,369.4293,371.47,PosToNeg,0.06428571,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,369.92,370.39,371.16,0.3020696,0.4470656,23,High/P_180717110741/S001/visual_pointer_movement_T033.csv,High/P_180717110741/S001/collision_pointer_movement_T033.csv,High/P_180717110741/S001/tablet_pixels_T033.csv
High,P_180717110741,1,34,4,15,373.6291,375.74,PosToNeg,0,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,373.99,374.44,375.27,0.4412944,0.5536951,24,High/P_180717110741/S001/visual_pointer_movement_T034.csv,High/P_180717110741/S001/collision_pointer_movement_T034.csv,High/P_180717110741/S001/tablet_pixels_T034.csv
High,P_180717110741,1,35,4,16,377.8967,379.72,PosToNeg,-0.06428571,FFFF00,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectNeg,,378.28,378.67,379.51,0.415434,0.4296587,25,High/P_180717110741/S001/visual_pointer_movement_T035.csv,High/P_180717110741/S001/collision_pointer_movement_T035.csv,High/P_180717110741/S001/tablet_pixels_T035.csv
High,P_180717110741,1,36,4,17,381.9946,384.02,PosToNeg,-0.1285714,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectNeg,,382.45,382.81,383.73,0.412625,0.5584913,26,High/P_180717110741/S001/visual_pointer_movement_T036.csv,High/P_180717110741/S001/collision_pointer_movement_T036.csv,High/P_180717110741/S001/tablet_pixels_T036.csv
High,P_180717110741,1,37,4,18,386.1389,388.16,PosToNeg,-0.1928571,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectNeg,,386.6,386.98,387.7,0.3064162,0.3987194,27,High/P_180717110741/S001/visual_pointer_movement_T037.csv,High/P_180717110741/S001/collision_pointer_movement_T037.csv,High/P_180717110741/S001/tablet_pixels_T037.csv
High,P_180717110741,1,38,4,19,390.2844,391.1167,PosToNeg,-0.2571428,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,390.61,,,0.4316649,,,High/P_180717110741/S001/visual_pointer_movement_T038.csv,High/P_180717110741/S001/collision_pointer_movement_T038.csv,High/P_180717110741/S001/tablet_pixels_T038.csv
High,P_180717110741,1,39,4,20,394.0086,396.15,PosToNeg,-0.3214286,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectNeg,,394.5,394.94,395.77,0.5235879,0.5710639,28,High/P_180717110741/S001/visual_pointer_movement_T039.csv,High/P_180717110741/S001/collision_pointer_movement_T039.csv,High/P_180717110741/S001/tablet_pixels_T039.csv
High,P_180717110741,1,40,4,21,398.4645,399.3033,PosToNeg,-0.3857143,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,398.8,,,0.4767321,,,High/P_180717110741/S001/visual_pointer_movement_T040.csv,High/P_180717110741/S001/collision_pointer_movement_T040.csv,High/P_180717110741/S001/tablet_pixels_T040.csv
High,P_180717110741,1,41,4,22,402.2083,404.05,PosToNeg,-0.45,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,402.65,403.06,403.76,0.5552019,0.3284399,29,High/P_180717110741/S001/visual_pointer_movement_T041.csv,High/P_180717110741/S001/collision_pointer_movement_T041.csv,High/P_180717110741/S001/tablet_pixels_T041.csv
High,P_180717110741,1,42,4,23,406.3166,408.15,PosToNeg,-0.5142857,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectPos,,406.67,407.02,407.87,0.3599869,0.4878708,30,High/P_180717110741/S001/visual_pointer_movement_T042.csv,High/P_180717110741/S001/collision_pointer_movement_T042.csv,High/P_180717110741/S001/tablet_pixels_T042.csv
High,P_180717110741,1,43,4,24,410.3868,412.04,PosToNeg,-0.5785714,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectPos,,410.73,411.11,411.78,0.5229428,0.3064917,31,High/P_180717110741/S001/visual_pointer_movement_T043.csv,High/P_180717110741/S001/collision_pointer_movement_T043.csv,High/P_180717110741/S001/tablet_pixels_T043.csv
High,P_180717110741,1,44,4,25,414.1769,415.99,PosToNeg,-0.6428571,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,414.5,414.89,415.68,0.5242211,0.386864,32,High/P_180717110741/S001/visual_pointer_movement_T044.csv,High/P_180717110741/S001/collision_pointer_movement_T044.csv,High/P_180717110741/S001/tablet_pixels_T044.csv
High,P_180717110741,1,45,4,26,418.2514,420.33,PosToNeg,-0.7071428,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,418.75,419.12,420.07,0.5630544,0.5550661,33,High/P_180717110741/S001/visual_pointer_movement_T045.csv,High/P_180717110741/S001/collision_pointer_movement_T045.csv,High/P_180717110741/S001/tablet_pixels_T045.csv
High,P_180717110741,1,46,4,27,422.479,423.3464,PosToNeg,-0.7714285,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,TimeoutStartMoved,,,DetectPos,VisualPointer,422.84,,,0.4990204,,,High/P_180717110741/S001/visual_pointer_movement_T046.csv,High/P_180717110741/S001/collision_pointer_movement_T046.csv,High/P_180717110741/S001/tablet_pixels_T046.csv
High,P_180717110741,1,47,4,28,426.7159,428.49,PosToNeg,-0.8357143,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,TriangleTarget,DetectPos,,427.08,427.44,428.21,0.5065199,0.4005052,34,High/P_180717110741/S001/visual_pointer_movement_T047.csv,High/P_180717110741/S001/collision_pointer_movement_T047.csv,High/P_180717110741/S001/tablet_pixels_T047.csv
High,P_180717110741,1,48,4,29,430.4831,432.56,PosToNeg,-0.9,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,430.84,431.25,432.14,0.4315729,0.5326184,35,High/P_180717110741/S001/visual_pointer_movement_T048.csv,High/P_180717110741/S001/collision_pointer_movement_T048.csv,High/P_180717110741/S001/tablet_pixels_T048.csv
High,P_180717110741,1,49,5,1,434.8066,435.6827,Random,0.45,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.5,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,435.18,,,0.5300657,,,High/P_180717110741/S001/visual_pointer_movement_T049.csv,High/P_180717110741/S001/collision_pointer_movement_T049.csv,High/P_180717110741/S001/tablet_pixels_T049.csv
High,P_180717110741,1,50,5,2,438.0862,440.16,Random,-0.7714285,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,438.44,438.79,439.81,0.3144267,0.4056271,36,High/P_180717110741/S001/visual_pointer_movement_T050.csv,High/P_180717110741/S001/collision_pointer_movement_T050.csv,High/P_180717110741/S001/tablet_pixels_T050.csv
High,P_180717110741,1,51,5,3,442.3338,444.24,Random,0.7714285,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,442.73,443.06,443.85,0.492405,0.4322053,37,High/P_180717110741/S001/visual_pointer_movement_T051.csv,High/P_180717110741/S001/collision_pointer_movement_T051.csv,High/P_180717110741/S001/tablet_pixels_T051.csv
High,P_180717110741,1,52,5,4,446.4398,448.44,Random,0.1285714,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,446.91,447.27,448.06,0.3389911,0.5338549,38,High/P_180717110741/S001/visual_pointer_movement_T052.csv,High/P_180717110741/S001/collision_pointer_movement_T052.csv,High/P_180717110741/S001/tablet_pixels_T052.csv
High,P_180717110741,1,53,5,5,450.5277,452.54,Random,0.5142857,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,451.03,451.37,452.13,0.47238,0.3616263,39,High/P_180717110741/S001/visual_pointer_movement_T053.csv,High/P_180717110741/S001/collision_pointer_movement_T053.csv,High/P_180717110741/S001/tablet_pixels_T053.csv
High,P_180717110741,1,54,5,6,454.6225,456.38,Random,-0.8357143,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectPos,,454.97,455.37,456.06,0.4445337,0.3638676,40,High/P_180717110741/S001/visual_pointer_movement_T054.csv,High/P_180717110741/S001/collision_pointer_movement_T054.csv,High/P_180717110741/S001/tablet_pixels_T054.csv
High,P_180717110741,1,55,5,7,458.3542,460.52,Random,-0.3214286,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,458.76,459.17,460.02,0.3578623,0.5847583,41,High/P_180717110741/S001/visual_pointer_movement_T055.csv,High/P_180717110741/S001/collision_pointer_movement_T055.csv,High/P_180717110741/S001/tablet_pixels_T055.csv
High,P_180717110741,1,56,5,8,462.633,464.48,Random,-0.5785714,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectPos,,463.02,463.4,464.09,0.439913,0.3236882,42,High/P_180717110741/S001/visual_pointer_movement_T056.csv,High/P_180717110741/S001/collision_pointer_movement_T056.csv,High/P_180717110741/S001/tablet_pixels_T056.csv
High,P_180717110741,1,57,5,9,466.645,468.73,Random,0.2571428,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,467.1,467.44,468.21,0.5406534,0.5854239,43,High/P_180717110741/S001/visual_pointer_movement_T057.csv,High/P_180717110741/S001/collision_pointer_movement_T057.csv,High/P_180717110741/S001/tablet_pixels_T057.csv
High,P_180717110741,1,58,5,10,470.8435,472.63,Random,-0.7071428,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectPos,,471.24,471.61,472.35,0.4761163,0.4041964,44,High/P_180717110741/S001/visual_pointer_movement_T058.csv,High/P_180717110741/S001/collision_pointer_movement_T058.csv,High/P_180717110741/S001/tablet_pixels_T058.csv
High,P_180717110741,1,59,5,11,474.8954,475.7672,Random,-0.1285714,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,475.26,,,0.5847956,,,High/P_180717110741/S001/visual_pointer_movement_T059.csv,High/P_180717110741/S001/collision_pointer_movement_T059.csv,High/P_180717110741/S001/tablet_pixels_T059.csv
High,P_180717110741,1,60,5,12,477.8215,479.8,Random,-0.9,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,478.18,478.53,479.36,0.328258,0.4893122,45,High/P_180717110741/S001/visual_pointer_movement_T060.csv,High/P_180717110741/S001/collision_pointer_movement_T060.csv,High/P_180717110741/S001/tablet_pixels_T060.csv
