experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612115343,1,11,3,1,115.3494,116.9833,NegToPos,-0.9,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,116.48,,,0.4066192,,,High/P_180612115343/S001/visual_pointer_movement_T011.csv,High/P_180612115343/S001/collision_pointer_movement_T011.csv
High,P_180612115343,1,12,3,2,120.4322,123.0015,NegToPos,-0.8357143,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,TimeoutMiddleMoved,,,DetectPos,VisualPointer,120.8,121.26,122.4,0.38272,0.4406885,,High/P_180612115343/S001/visual_pointer_movement_T012.csv,High/P_180612115343/S001/collision_pointer_movement_T012.csv
High,P_180612115343,1,13,3,3,125.5233,128.1,NegToPos,-0.7714285,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,126.26,126.74,127.74,0.497709,0.5514994,1,High/P_180612115343/S001/visual_pointer_movement_T013.csv,High/P_180612115343/S001/collision_pointer_movement_T013.csv
High,P_180612115343,1,14,3,4,130.3971,132.64,NegToPos,-0.7071428,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,FFFF00,TriangleTarget,DetectPos,,131,131.38,132.28,0.5563405,0.5231869,2,High/P_180612115343/S001/visual_pointer_movement_T014.csv,High/P_180612115343/S001/collision_pointer_movement_T014.csv
High,P_180612115343,1,15,3,5,134.8963,137.2,NegToPos,-0.6428571,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,FFFF00,TriangleTarget,DetectPos,,135.54,135.92,136.8,0.5955806,0.553117,3,High/P_180612115343/S001/visual_pointer_movement_T015.csv,High/P_180612115343/S001/collision_pointer_movement_T015.csv
High,P_180612115343,1,16,3,6,139.3245,141.5,NegToPos,-0.5785714,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectPos,,139.92,140.34,141.1,0.3781449,0.4048326,4,High/P_180612115343/S001/visual_pointer_movement_T016.csv,High/P_180612115343/S001/collision_pointer_movement_T016.csv
High,P_180612115343,1,17,3,7,143.3993,145.44,NegToPos,-0.5142857,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectPos,,144,144.42,145.08,0.3389355,0.3020363,5,High/P_180612115343/S001/visual_pointer_movement_T017.csv,High/P_180612115343/S001/collision_pointer_movement_T017.csv
High,P_180612115343,1,18,3,8,147.4737,149.86,NegToPos,-0.45,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectPos,,148.16,148.6,149.5,0.3083337,0.4402384,6,High/P_180612115343/S001/visual_pointer_movement_T018.csv,High/P_180612115343/S001/collision_pointer_movement_T018.csv
High,P_180612115343,1,19,3,9,152.3409,155.12,NegToPos,-0.3857143,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,TimeoutMiddleMoved,,,DetectPos,VisualPointer,152.98,153.38,154.52,0.3006849,0.5517917,,High/P_180612115343/S001/visual_pointer_movement_T019.csv,High/P_180612115343/S001/collision_pointer_movement_T019.csv
High,P_180612115343,1,20,3,10,157.7509,159.76,NegToPos,-0.3214286,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectPos,,158.32,158.74,159.42,0.3090789,0.3029284,7,High/P_180612115343/S001/visual_pointer_movement_T020.csv,High/P_180612115343/S001/collision_pointer_movement_T020.csv
High,P_180612115343,1,21,3,11,161.8628,164.08,NegToPos,-0.2571428,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,TriangleTarget,DetectPos,,162.36,162.8,163.62,0.3189814,0.4263572,8,High/P_180612115343/S001/visual_pointer_movement_T021.csv,High/P_180612115343/S001/collision_pointer_movement_T021.csv
High,P_180612115343,1,22,3,12,166.5799,168.84,NegToPos,-0.1928571,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,CircleTarget,DetectPos,,167.1,167.5,168.48,0.5577281,0.3071063,9,High/P_180612115343/S001/visual_pointer_movement_T022.csv,High/P_180612115343/S001/collision_pointer_movement_T022.csv
High,P_180612115343,1,23,3,13,171.0391,173.2,NegToPos,-0.1285714,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,171.54,171.98,172.8,0.4922296,0.3630972,10,High/P_180612115343/S001/visual_pointer_movement_T023.csv,High/P_180612115343/S001/collision_pointer_movement_T023.csv
High,P_180612115343,1,24,3,14,175.1079,177.24,NegToPos,-0.06428571,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,SquareTarget,DetectPos,,175.6,176.02,176.88,0.4052475,0.4287903,11,High/P_180612115343/S001/visual_pointer_movement_T024.csv,High/P_180612115343/S001/collision_pointer_movement_T024.csv
High,P_180612115343,1,25,3,15,179.1987,181.2,NegToPos,0,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,CircleTarget,DetectPos,,179.66,180.08,180.84,0.4936998,0.3725127,12,High/P_180612115343/S001/visual_pointer_movement_T025.csv,High/P_180612115343/S001/collision_pointer_movement_T025.csv
High,P_180612115343,1,26,3,16,183.3551,185.46,NegToPos,0.06428571,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectPos,,183.84,184.28,185.12,0.5941482,0.4634963,13,High/P_180612115343/S001/visual_pointer_movement_T026.csv,High/P_180612115343/S001/collision_pointer_movement_T026.csv
High,P_180612115343,1,27,3,17,187.46,189.62,NegToPos,0.1285714,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectNeg,,187.96,188.44,189.26,0.456626,0.405458,14,High/P_180612115343/S001/visual_pointer_movement_T027.csv,High/P_180612115343/S001/collision_pointer_movement_T027.csv
High,P_180612115343,1,28,3,18,191.4984,193.46,NegToPos,0.1928571,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectNeg,,192,192.42,193.12,0.3119023,0.3080955,15,High/P_180612115343/S001/visual_pointer_movement_T028.csv,High/P_180612115343/S001/collision_pointer_movement_T028.csv
High,P_180612115343,1,29,3,19,195.5175,197.92,NegToPos,0.2571428,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,196.22,196.64,197.58,0.5364577,0.5349292,16,High/P_180612115343/S001/visual_pointer_movement_T029.csv,High/P_180612115343/S001/collision_pointer_movement_T029.csv
High,P_180612115343,1,30,3,20,199.9507,201.86,NegToPos,0.3214286,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectNeg,,200.48,200.9,201.52,0.4089831,0.3050435,17,High/P_180612115343/S001/visual_pointer_movement_T030.csv,High/P_180612115343/S001/collision_pointer_movement_T030.csv
High,P_180612115343,1,31,3,21,203.6235,205.62,NegToPos,0.3857143,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectNeg,,204.1,204.48,205.2,0.3200709,0.3514365,18,High/P_180612115343/S001/visual_pointer_movement_T031.csv,High/P_180612115343/S001/collision_pointer_movement_T031.csv
High,P_180612115343,1,32,3,22,207.4412,209.4,NegToPos,0.45,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,TriangleTarget,DetectNeg,,207.98,208.36,209.02,0.3158815,0.4090747,19,High/P_180612115343/S001/visual_pointer_movement_T032.csv,High/P_180612115343/S001/collision_pointer_movement_T032.csv
High,P_180612115343,1,33,3,23,211.2732,213.46,NegToPos,0.5142857,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectNeg,,211.86,212.34,212.98,0.3033099,0.3686256,20,High/P_180612115343/S001/visual_pointer_movement_T033.csv,High/P_180612115343/S001/collision_pointer_movement_T033.csv
High,P_180612115343,1,34,3,24,215.6522,217.66,NegToPos,0.5785714,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectNeg,,216.12,216.54,217.18,0.545907,0.4990559,21,High/P_180612115343/S001/visual_pointer_movement_T034.csv,High/P_180612115343/S001/collision_pointer_movement_T034.csv
High,P_180612115343,1,35,3,25,219.6781,221.7,NegToPos,0.6428571,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,TriangleTarget,DetectNeg,,220.24,220.66,221.34,0.5694745,0.3116988,22,High/P_180612115343/S001/visual_pointer_movement_T035.csv,High/P_180612115343/S001/collision_pointer_movement_T035.csv
High,P_180612115343,1,36,3,26,223.5104,225.6,NegToPos,0.7071428,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,224,224.42,225.02,0.3282098,0.5755833,23,High/P_180612115343/S001/visual_pointer_movement_T036.csv,High/P_180612115343/S001/collision_pointer_movement_T036.csv
High,P_180612115343,1,37,3,27,227.5995,229.62,NegToPos,0.7714285,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,FFFF00,CircleTarget,DetectNeg,,228.1,228.48,229.1,0.4900605,0.3177672,24,High/P_180612115343/S001/visual_pointer_movement_T037.csv,High/P_180612115343/S001/collision_pointer_movement_T037.csv
High,P_180612115343,1,38,3,28,231.6397,233.9,NegToPos,0.8357143,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,CircleTarget,DetectNeg,,232.12,232.52,233.5,0.4776706,0.5977692,25,High/P_180612115343/S001/visual_pointer_movement_T038.csv,High/P_180612115343/S001/collision_pointer_movement_T038.csv
High,P_180612115343,1,39,3,29,235.9551,238,NegToPos,0.9,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,CircleTarget,DetectNeg,,236.44,236.88,237.6,0.5136661,0.3907036,26,High/P_180612115343/S001/visual_pointer_movement_T039.csv,High/P_180612115343/S001/collision_pointer_movement_T039.csv
High,P_180612115343,1,40,4,1,240.165,242.4,PosToNeg,0.9,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,FFFF00,CircleTarget,DetectNeg,,240.66,241.06,242.02,0.4009168,0.4980765,27,High/P_180612115343/S001/visual_pointer_movement_T040.csv,High/P_180612115343/S001/collision_pointer_movement_T040.csv
High,P_180612115343,1,41,4,2,244.5146,246.88,PosToNeg,0.8357143,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,245.12,245.5,246.52,0.5320304,0.5787687,28,High/P_180612115343/S001/visual_pointer_movement_T041.csv,High/P_180612115343/S001/collision_pointer_movement_T041.csv
High,P_180612115343,1,42,4,3,248.8141,251.16,PosToNeg,0.7714285,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,TriangleTarget,DetectNeg,,249.4,249.84,250.74,0.4706198,0.5247478,29,High/P_180612115343/S001/visual_pointer_movement_T042.csv,High/P_180612115343/S001/collision_pointer_movement_T042.csv
High,P_180612115343,1,43,4,4,253.0306,255.38,PosToNeg,0.7071428,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,CircleTarget,DetectNeg,,253.58,254,254.96,0.3652513,0.5955998,30,High/P_180612115343/S001/visual_pointer_movement_T043.csv,High/P_180612115343/S001/collision_pointer_movement_T043.csv
High,P_180612115343,1,44,4,5,257.244,259.18,PosToNeg,0.6428571,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectNeg,,257.66,258.08,258.8,0.4436111,0.3185519,31,High/P_180612115343/S001/visual_pointer_movement_T044.csv,High/P_180612115343/S001/collision_pointer_movement_T044.csv
High,P_180612115343,1,45,4,6,261.1302,263.28,PosToNeg,0.5785714,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,261.54,261.98,262.9,0.4821925,0.5148072,32,High/P_180612115343/S001/visual_pointer_movement_T045.csv,High/P_180612115343/S001/collision_pointer_movement_T045.csv
High,P_180612115343,1,46,4,7,265.1984,267.32,PosToNeg,0.5142857,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,TriangleTarget,DetectNeg,,265.68,266.12,266.92,0.4940157,0.4061537,33,High/P_180612115343/S001/visual_pointer_movement_T046.csv,High/P_180612115343/S001/collision_pointer_movement_T046.csv
High,P_180612115343,1,47,4,8,269.219,271.36,PosToNeg,0.45,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,TriangleTarget,DetectNeg,,269.72,270.18,271,0.3560383,0.3616587,34,High/P_180612115343/S001/visual_pointer_movement_T047.csv,High/P_180612115343/S001/collision_pointer_movement_T047.csv
High,P_180612115343,1,48,4,9,273.2536,274.2604,PosToNeg,0.3857143,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectNeg,VisualPointer,273.76,,,0.328161,,,High/P_180612115343/S001/visual_pointer_movement_T048.csv,High/P_180612115343/S001/collision_pointer_movement_T048.csv
High,P_180612115343,1,49,4,10,277.405,279.66,PosToNeg,0.3214286,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectNeg,,278.02,278.46,279.26,0.5992581,0.3680518,35,High/P_180612115343/S001/visual_pointer_movement_T049.csv,High/P_180612115343/S001/collision_pointer_movement_T049.csv
High,P_180612115343,1,50,4,11,281.7048,284.2,PosToNeg,0.2571428,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,CircleTarget,DetectNeg,,282.2,282.68,283.66,0.3365427,0.5973783,36,High/P_180612115343/S001/visual_pointer_movement_T050.csv,High/P_180612115343/S001/collision_pointer_movement_T050.csv
High,P_180612115343,1,51,4,12,286.2801,288.6,PosToNeg,0.1928571,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectNeg,,286.76,287.26,288.18,0.5750244,0.4812187,37,High/P_180612115343/S001/visual_pointer_movement_T051.csv,High/P_180612115343/S001/collision_pointer_movement_T051.csv
High,P_180612115343,1,52,4,13,291.0768,293.46,PosToNeg,0.1285714,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectNeg,,291.5,292,293.04,0.5147324,0.4576478,38,High/P_180612115343/S001/visual_pointer_movement_T052.csv,High/P_180612115343/S001/collision_pointer_movement_T052.csv
High,P_180612115343,1,53,4,14,295.3918,297.82,PosToNeg,0.06428571,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectNeg,,295.96,296.46,297.28,0.3835476,0.4225218,39,High/P_180612115343/S001/visual_pointer_movement_T053.csv,High/P_180612115343/S001/collision_pointer_movement_T053.csv
High,P_180612115343,1,54,4,15,299.7114,300.8001,PosToNeg,0,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectNeg,VisualPointer,300.3,,,0.4480515,,,High/P_180612115343/S001/visual_pointer_movement_T054.csv,High/P_180612115343/S001/collision_pointer_movement_T054.csv
High,P_180612115343,1,55,4,16,303.5424,304.6848,PosToNeg,-0.06428571,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,TimeoutStartMoved,,,DetectNeg,VisualPointer,304.18,,,0.4957398,,,High/P_180612115343/S001/visual_pointer_movement_T055.csv,High/P_180612115343/S001/collision_pointer_movement_T055.csv
High,P_180612115343,1,56,4,17,306.7831,307.8065,PosToNeg,-0.1285714,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,307.3,,,0.374457,,,High/P_180612115343/S001/visual_pointer_movement_T056.csv,High/P_180612115343/S001/collision_pointer_movement_T056.csv
High,P_180612115343,1,57,4,18,310.2238,312.48,PosToNeg,-0.1928571,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectPos,,310.84,311.2,312.08,0.4165918,0.4331286,40,High/P_180612115343/S001/visual_pointer_movement_T057.csv,High/P_180612115343/S001/collision_pointer_movement_T057.csv
High,P_180612115343,1,58,4,19,314.4469,316.72,PosToNeg,-0.2571428,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,TriangleTarget,DetectPos,,314.98,315.44,316.3,0.3399432,0.3679454,41,High/P_180612115343/S001/visual_pointer_movement_T058.csv,High/P_180612115343/S001/collision_pointer_movement_T058.csv
High,P_180612115343,1,59,4,20,318.5785,320.78,PosToNeg,-0.3214286,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,CircleTarget,DetectPos,,319.04,319.52,320.34,0.4289983,0.3855568,42,High/P_180612115343/S001/visual_pointer_movement_T059.csv,High/P_180612115343/S001/collision_pointer_movement_T059.csv
High,P_180612115343,1,60,4,21,322.7435,323.7428,PosToNeg,-0.3857143,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,323.24,,,0.5226626,,,High/P_180612115343/S001/visual_pointer_movement_T060.csv,High/P_180612115343/S001/collision_pointer_movement_T060.csv
High,P_180612115343,1,61,4,22,325.7998,326.7646,PosToNeg,-0.45,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,326.26,,,0.5192071,,,High/P_180612115343/S001/visual_pointer_movement_T061.csv,High/P_180612115343/S001/collision_pointer_movement_T061.csv
High,P_180612115343,1,62,4,23,328.952,331.38,PosToNeg,-0.5142857,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,SquareTarget,DetectPos,,329.6,330.06,330.94,0.3085442,0.4265426,43,High/P_180612115343/S001/visual_pointer_movement_T062.csv,High/P_180612115343/S001/collision_pointer_movement_T062.csv
High,P_180612115343,1,63,4,24,333.6452,334.6459,PosToNeg,-0.5785714,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,334.14,,,0.4381272,,,High/P_180612115343/S001/visual_pointer_movement_T063.csv,High/P_180612115343/S001/collision_pointer_movement_T063.csv
High,P_180612115343,1,64,4,25,336.5365,337.4645,PosToNeg,-0.6428571,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,336.96,,,0.3533407,,,High/P_180612115343/S001/visual_pointer_movement_T064.csv,High/P_180612115343/S001/collision_pointer_movement_T064.csv
High,P_180612115343,1,65,4,26,339.6559,340.7005,PosToNeg,-0.7071428,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,340.2,,,0.3754234,,,High/P_180612115343/S001/visual_pointer_movement_T065.csv,High/P_180612115343/S001/collision_pointer_movement_T065.csv
High,P_180612115343,1,66,4,27,343.4359,346.28,PosToNeg,-0.7714285,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectPos,,344.36,344.74,345.86,0.5476328,0.5053909,44,High/P_180612115343/S001/visual_pointer_movement_T066.csv,High/P_180612115343/S001/collision_pointer_movement_T066.csv
High,P_180612115343,1,67,4,28,348.2267,350.86,PosToNeg,-0.8357143,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,TriangleTarget,DetectPos,,348.82,349.28,350.42,0.4003993,0.5701633,45,High/P_180612115343/S001/visual_pointer_movement_T067.csv,High/P_180612115343/S001/collision_pointer_movement_T067.csv
High,P_180612115343,1,68,4,29,352.7891,353.7659,PosToNeg,-0.9,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,353.26,,,0.3288129,,,High/P_180612115343/S001/visual_pointer_movement_T068.csv,High/P_180612115343/S001/collision_pointer_movement_T068.csv
High,P_180612115343,1,69,5,1,355.8734,356.9056,Random,0,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,356.4,,,0.3269899,,,High/P_180612115343/S001/visual_pointer_movement_T069.csv,High/P_180612115343/S001/collision_pointer_movement_T069.csv
High,P_180612115343,1,70,5,2,359.7721,362.14,Random,-0.7071428,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FFFF00,TriangleTarget,DetectPos,,360.48,360.98,361.78,0.3051414,0.4313601,46,High/P_180612115343/S001/visual_pointer_movement_T070.csv,High/P_180612115343/S001/collision_pointer_movement_T070.csv
