time,pos_x,pos_y,pressure
484.3701,0.5925986,-70.19439,0.344086
484.3801,0.5925986,-70.21207,0.344086
484.3901,0.5646144,-70.24745,0.3450635
484.4001,0.5646144,-70.24745,0.3450635
484.4101,0.5646144,-70.24745,0.3460411
484.4201,0.5646144,-70.24745,0.3460411
484.4301,0.5646144,-70.24745,0.3460411
484.4401,0.5366349,-70.28282,0.3470186
484.4501,0.5366349,-70.28282,0.3479961
484.4601,0.5366349,-70.28282,0.3479961
484.4701,0.5366349,-70.28282,0.3489736
484.4803,0.5366349,-70.28282,0.3489736
484.4901,0.5366349,-70.28282,0.3489736
484.5001,0.5366349,-70.28282,0.3489736
484.5101,0.5366349,-70.28282,0.3499511
484.5201,0.5366349,-70.28282,0.3489736
484.5301,0.5030577,-70.28282,0.3489736
484.5401,0.5030577,-70.28282,0.3499511
484.5501,0.5030577,-70.28282,0.3499511
484.5601,0.5030577,-70.28282,0.3499511
484.5701,0.5030577,-70.28282,0.3499511
484.5801,0.5030577,-70.28282,0.3499511
484.5901,0.5030577,-70.28282,0.3479961
484.6001,0.5366349,-70.28282,0.3489736
484.6101,0.6037894,-70.24745,0.3479961
484.6201,0.7213146,-70.19439,0.3470186
484.6301,0.8836127,-70.12365,0.3479961
484.6401,1.113065,-69.99984,0.3479961
484.6501,1.381693,-69.84066,0.3470186
484.6601,1.538393,-69.71685,0.3479961
484.6701,2.05886,-69.22161,0.3479961
484.6801,2.456208,-68.76175,0.3470186
484.6901,2.892727,-68.12502,0.3470186
484.7001,3.362828,-67.18761,0.3470186
484.7101,3.586683,-66.63932,0.3470186
484.7201,4.224675,-64.56995,0.3470186
484.7302,4.616425,-62.87201,0.3470186
484.7401,4.974594,-60.89108,0.3479961
484.7501,5.360747,-58.60947,0.3489736
484.7601,5.730111,-56.06255,0.3499511
484.7701,6.116264,-53.26801,0.3499511
484.7801,6.452051,-50.3143,0.3519062
484.7902,6.614349,-48.72248,0.3519062
484.8001,6.86059,-43.52253,0.3548387
484.8101,6.821415,-39.6314,0.3577712
484.8201,6.563978,-35.26274,0.3597263
484.8301,6.166635,-30.41652,0.3626589
484.8401,5.735709,-25.23425,0.3675464
484.8501,5.411117,-19.91049,0.370479
484.8601,5.23203,-14.69285,0.3734115
484.8701,5.198453,-9.705145,0.3763441
484.8801,5.23203,-4.929669,0.3782991
484.8901,5.260015,-0.3841399,0.3792766
484.9001,5.287994,4.055278,0.3812317
484.9101,5.131294,8.583136,0.3822092
484.9201,4.773126,13.39397,0.3831867
484.9301,4.258252,18.59393,0.3831867
484.9401,3.760172,24.00612,0.3841642
484.9501,3.441178,29.32989,0.3831867
484.9601,3.390807,34.19379,0.3841642
484.9701,3.54191,38.42096,0.3841642
484.9801,3.670631,41.95834,0.3851417
484.9901,3.670631,45.10661,0.3851417
485.0001,3.469157,47.98958,0.3851417
485.0101,3.17255,50.85487,0.3851417
485.0201,2.903918,53.7732,0.3851417
485.0301,2.685661,56.55005,0.3861192
485.0402,2.584924,59.02621,0.3851417
485.0501,2.506574,61.00715,0.3861192
485.0601,2.377858,62.36904,0.3861192
485.0701,2.05886,63.62481,0.3870968
485.0801,1.946932,63.89012,0.3870968
485.0901,1.71748,64.29691,0.3880743
485.1001,1.510409,64.63296,0.3890518
485.1101,1.432064,64.79215,0.3900293
485.1201,1.252977,65.1282,0.3890518
485.1301,1.180225,65.30508,0.3900293
485.1401,0.9843493,65.83568,0.3900293
485.1501,0.8444377,66.31322,0.3910069
485.1601,0.7716853,66.56084,0.3910069
485.1701,0.7325103,66.79077,0.3910069
485.1801,0.7325103,67.00302,0.3910069
485.1901,0.704526,67.39212,0.3900293
485.2001,0.7325103,67.6928,0.3900293
485.2101,0.8052626,68.04653,0.3900293
485.2201,0.9004014,68.43565,0.3900293
485.2301,1.012329,68.80708,0.3890518
485.2401,1.101874,69.07238,0.3900293
485.2501,1.14105,69.23156,0.3890518
485.2601,1.191415,69.30231,0.3900293
485.2701,1.191415,69.35537,0.3890518
485.2801,1.2194,69.35537,0.3890518
485.2901,1.2194,69.35537,0.3880743
485.3001,1.2194,69.35537,0.3890518
485.3101,1.2194,69.35537,0.3900293
485.3201,1.2194,69.35537,0.3900293
485.3301,1.2194,69.35537,0.3910069
485.3401,1.2194,69.35537,0.3910069
485.3501,1.2194,69.35537,0.3910069
485.3601,1.2194,69.35537,0.3910069
485.3701,1.2194,69.35537,0.3910069
485.3815,1.2194,69.35537,0.3910069
485.3901,1.2194,69.35537,0.3910069
485.4001,1.2194,69.35537,0.3919844
485.4101,1.2194,69.35537,0.3919844
485.4201,1.2194,69.35537,0.3919844
485.4301,1.2194,69.35537,0.3929619
485.4401,1.2194,69.35537,0.3919844
485.4501,1.2194,69.35537,0.3929619
485.4601,1.2194,69.35537,0.3929619
485.4701,1.2194,69.35537,0.3919844
485.4801,1.2194,69.35537,0.3929619
485.4901,1.2194,69.35537,0.3919844
485.5001,1.2194,69.35537,0.3919844
485.5101,1.2194,69.35537,0.3919844
485.5201,1.2194,69.35537,0.3919844
485.5302,1.2194,69.35537,0.3919844
485.5401,1.2194,69.35537,0.3929619
485.5501,1.2194,69.35537,0.3929619
485.5601,1.2194,69.35537,0.3929619
485.5701,1.2194,69.35537,0.3929619
485.5801,1.2194,69.35537,0.3929619
485.5901,1.2194,69.35537,0.3919844
485.6001,1.2194,69.32,0.3919844
485.6101,1.2194,69.32,0.3919844
485.6201,1.2194,69.32,0.3919844
485.6301,1.2194,69.32,0.3929619
485.6401,1.2194,69.32,0.3919844
485.6501,1.2194,69.32,0.3919844
485.6601,1.2194,69.32,0.3929619
485.6701,1.2194,69.32,0.3929619
485.6801,1.2194,69.32,0.3919844
485.6901,1.2194,69.30231,0.3919844
485.7001,1.2194,69.30231,0.3929619
485.7102,1.2194,69.24925,0.3919844
485.7201,1.2194,69.24925,0.3929619
485.7301,1.2194,69.21387,0.3919844
485.7402,1.252977,69.12545,0.3919844
485.7501,1.280956,68.96626,0.3919844
485.7601,1.320131,68.89552,0.3929619
485.7701,1.348116,68.61253,0.3919844
485.7801,1.432064,67.81661,0.3910069
485.7901,1.488027,66.86151,0.3910069
485.8001,1.488027,66.24248,0.3910069
485.8101,1.488027,64.66834,0.3910069
485.8201,1.381693,62.68741,0.3910069
485.8301,1.062699,60.37042,0.3880743
485.8401,0.5142485,57.66431,0.3851417
485.8501,-0.3140209,54.56911,0.3812317
485.8601,-1.265413,50.78411,0.3782991
485.8701,-2.328733,46.36238,0.3792766
485.8801,-3.615908,41.16243,0.3782991
485.8901,-4.970242,35.34343,0.3782991
485.9003,-7.0745,25.98705,0.3782991
485.9101,-8.389658,19.74358,0.3792766
485.9201,-9.038841,16.71912,0.3792766
485.9301,-11.01998,7.99946,0.3802541
485.9401,-12.34073,2.375019,0.3822092
485.9501,-13.58313,-3.125613,0.3822092
485.9601,-14.736,-8.555491,0.3831867
485.9701,-15.71537,-13.91463,0.3831867
485.9801,-16.63878,-19.20301,0.3841642
485.9901,-17.55659,-24.27916,0.3831867
486.0001,-18.44083,-29.17843,0.3841642
486.0101,-19.31387,-33.67091,0.3851417
486.0201,-20.23168,-37.77428,0.3851417
486.0301,-21.25583,-41.5239,0.3861192
486.0401,-21.78189,-43.29259,0.3861192
486.0501,-23.24815,-48.35105,0.3861192
486.0601,-24.05963,-51.55238,0.3870968
486.0701,-24.44019,-53.12652,0.3870968
486.0801,-25.64342,-57.7428,0.3870968
486.0901,-26.47729,-60.57271,0.3880743
486.1001,-27.26638,-63.17269,0.3880743
486.1101,-27.96034,-65.48967,0.3890518
486.1201,-28.59833,-67.55904,0.3910069
486.1301,-29.24751,-69.48692,0.3939394
486.1401,-29.85193,-71.18486,0.396872
486.1501,-30.40038,-72.63519,0.400782
