experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180720115639,1,1,1,1,76238.99,76241.96,Example,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,5,1,Success,FFFF00,TriangleTarget,DetectNeg,,76239.8,76240.3,76241.38,0.5302983,0.593446,1,High/P_180720115639/S001/visual_pointer_movement_T001.csv,High/P_180720115639/S001/collision_pointer_movement_T001.csv,High/P_180720115639/S001/tablet_pixels_T001.csv
High,P_180720115639,1,2,1,2,76244.59,76245.1,Example,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,5,1,HitObstacle,,,DetectNeg,Obstacle,76244.84,,,0.5508037,,,High/P_180720115639/S001/visual_pointer_movement_T002.csv,High/P_180720115639/S001/collision_pointer_movement_T002.csv,High/P_180720115639/S001/tablet_pixels_T002.csv
High,P_180720115639,1,3,1,3,76247.59,76248.8,Example,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,5,1,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,76247.98,76248.67,,0.4890933,,,High/P_180720115639/S001/visual_pointer_movement_T003.csv,High/P_180720115639/S001/collision_pointer_movement_T003.csv,High/P_180720115639/S001/tablet_pixels_T003.csv
High,P_180720115639,1,4,1,4,76252.61,76253.91,Example,0,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.6,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,76253.3,,,0.4122237,,,High/P_180720115639/S001/visual_pointer_movement_T004.csv,High/P_180720115639/S001/collision_pointer_movement_T004.csv,High/P_180720115639/S001/tablet_pixels_T004.csv
High,P_180720115639,1,5,2,1,76267.88,76269.9,Practice,0,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,1,1,MouseLifted,,,DetectNeg,VisualPointer,76268.6,76269.35,,0.543865,0.3602112,,High/P_180720115639/S001/visual_pointer_movement_T005.csv,High/P_180720115639/S001/collision_pointer_movement_T005.csv,High/P_180720115639/S001/tablet_pixels_T005.csv
High,P_180720115639,1,6,2,2,76275.15,76278.38,Practice,0,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,76275.52,76276.49,76277.64,0.4670016,0.4959848,1,High/P_180720115639/S001/visual_pointer_movement_T006.csv,High/P_180720115639/S001/collision_pointer_movement_T006.csv,High/P_180720115639/S001/tablet_pixels_T006.csv
High,P_180720115639,1,7,2,3,76282.73,76284.74,Practice,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,1,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,76283.74,,,0.3276741,,,High/P_180720115639/S001/visual_pointer_movement_T007.csv,High/P_180720115639/S001/collision_pointer_movement_T007.csv,High/P_180720115639/S001/tablet_pixels_T007.csv
High,P_180720115639,1,8,2,4,76290.57,76293.41,Practice,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectNeg,,76291.15,76291.87,76292.73,0.5690869,0.4720429,2,High/P_180720115639/S001/visual_pointer_movement_T008.csv,High/P_180720115639/S001/collision_pointer_movement_T008.csv,High/P_180720115639/S001/tablet_pixels_T008.csv
High,P_180720115639,1,9,2,5,76297.45,76300.41,Practice,0,FFFF00,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FFFF00,SquareTarget,DetectNeg,,76298.18,76298.94,76299.79,0.4039052,0.3715294,3,High/P_180720115639/S001/visual_pointer_movement_T009.csv,High/P_180720115639/S001/collision_pointer_movement_T009.csv,High/P_180720115639/S001/tablet_pixels_T009.csv
High,P_180720115639,1,10,2,6,76304.55,76307.78,Practice,0,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,76305.3,76306.08,76307.12,0.5819758,0.5394133,4,High/P_180720115639/S001/visual_pointer_movement_T010.csv,High/P_180720115639/S001/collision_pointer_movement_T010.csv,High/P_180720115639/S001/tablet_pixels_T010.csv
