time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
157.7509,0.5913,-70.9219,0,0,0,270
157.7586,0.5406,-70.9219,0,0,0,270
157.7689,0.5312,-70.9219,0,0,0,270
157.7768,0.5312,-70.9219,0,0,0,270
157.787,0.5312,-70.9219,0,0,0,270
157.7956,0.5312,-70.9219,0,0,0,270
157.8043,0.5312,-70.9219,0,0,0,270
157.8133,0.5312,-70.9219,0,0,0,270
157.8214,0.5312,-70.9219,0,0,0,270
157.8315,0.5312,-70.9219,0,0,0,270
157.8397,0.5312,-70.9219,0,0,0,270
157.8513,0.5312,-70.9219,0,0,0,270
157.8598,0.5312,-70.9219,0,0,0,270
157.8706,0.5312,-70.9219,0,0,0,270
157.8819,0.5312,-70.9219,0,0,0,270
157.8907,0.5312,-70.9219,0,0,0,270
157.901,0.5312,-70.9219,0,0,0,270
157.9086,0.5312,-70.9219,0,0,0,270
157.9188,0.5312,-70.9219,0,0,0,270
157.927,0.5312,-70.9219,0,0,0,270
157.937,0.5312,-70.9219,0,0,0,270
157.945,0.5312,-70.9219,0,0,0,270
157.955,0.5312,-70.9219,0,0,0,270
157.9641,0.5312,-70.9219,0,0,0,270
157.9724,0.5312,-70.9219,0,0,0,270
157.9825,0.5312,-70.9219,0,0,0,270
157.9901,0.5312,-70.9219,0,0,0,270
158.0004,0.5312,-70.9219,0,0,0,270
158.0078,0.5312,-70.9219,0,0,0,270
158.0199,0.5312,-70.9219,0,0,0,270
158.0278,0.5312,-70.9219,0,0,0,270
158.0376,0.5312,-70.9219,0,0,0,270
158.0463,0.5312,-70.9219,0,0,0,270
158.0565,0.5312,-70.9219,0,0,0,270
158.0653,0.5312,-70.9219,0,0,0,270
158.0735,0.5312,-70.9219,0,0,0,270
158.0837,0.5312,-70.9219,0,0,0,270
158.0912,0.5312,-70.9219,0,0,0,270
158.1017,0.5312,-70.9219,0,0,0,270
158.1087,0.5312,-70.9219,0,0,0,270
158.1182,0.5312,-70.9219,0,0,0,270
158.1259,0.5312,-70.9219,0,0,0,270
158.136,0.5312,-70.9219,0,0,0,270
158.1434,0.5312,-70.9219,0,0,0,270
158.1536,0.5312,-70.9219,0,0,0,270
158.1615,0.5312,-70.9219,0,0,0,270
158.1715,0.5312,-70.9219,0,0,0,270
158.1808,0.5312,-70.9219,0,0,0,270
158.1892,0.5312,-70.9219,0,0,0,270
158.1998,0.5312,-70.9219,0,0,0,270
158.2076,0.5312,-70.9219,0,0,0,270
158.2174,0.5312,-70.9219,0,0,0,270
158.2258,0.5312,-70.9219,0,0,0,270
158.2345,0.5312,-70.9219,0,0,0,270
158.2429,0.5312,-70.9219,0,0,0,270
158.253,0.5312,-70.9219,0,0,0,270
158.2607,0.5312,-70.9219,0,0,0,270
158.2697,0.5312,-70.9219,0,0,0,270
158.2787,0.5312,-70.9219,0,0,0,270
158.2873,0.5795,-70.9219,0,0,0,270
158.2963,0.6396,-70.9219,0,0,0,270
158.306,0.6641,-70.9219,0,0,0,270
158.3176,0.6641,-70.9219,0,0,0,270
158.3265,1.9243,-70.2701,0,0,0,270
158.3349,3.528,-69.4405,0,0,0,270
158.343,4.9284,-68.6545,0,0,0,270
158.3542,6.4988,-67.6076,0,0,0,270
158.3608,7.4235,-66.9786,0,0,0,270
158.3699,8.7555,-65.9492,0,0,0,270
158.3792,10.1119,-64.9011,0,0,0,270
158.3886,12.6742,-62.3079,0,0,0,270
158.3979,15.3368,-59.5834,0,0,0,270
158.4063,16.6469,-57.9672,0,0,0,270
158.4165,17.805,-56.3323,0,0,0,270
158.4238,18.8673,-54.288,0,0,0,270
158.4339,20.6902,-50.2371,0,0,0,270
158.4424,22.0035,-47.1776,0,0,0,270
158.4513,22.8361,-44.7987,0,0,0,270
158.4599,23.6322,-42.524,0,0,0,270
158.4695,25.286,-36.7412,0,0,0,270
158.4769,26.5608,-32.2795,0,0,0,270
158.4875,27.5926,-27.8199,0,0,0,270
158.4965,28.1883,-24.7223,0,0,0,270
158.5049,28.6476,-20.3159,0,0,0,270
158.5155,29.1435,-13.3027,0,0,0,270
158.5232,29.3304,-9.2144,0,0,0,270
158.5328,29.2665,-5.7671,0,0,0,270
158.5408,29.1852,-2.8912,0,0,0,270
158.5515,28.7601,0.8639,0,0,0,270
158.559,28.4604,3.5112,0,0,0,270
158.5699,27.5033,10.61,0,0,0,270
158.5763,26.9072,14.9956,0,0,0,270
158.5878,26.2015,20.0585,0,0,0,270
158.5968,25.7811,23.0011,0,0,0,270
158.6053,25.0323,27.5008,0,0,0,270
158.6161,23.8197,34.4913,0,0,0,270
158.6236,23.0627,38.1118,0,0,0,270
158.6338,22.1825,41.0909,0,0,0,270
158.6409,21.4758,43.321,0,0,0,270
158.6514,19.4509,48.2788,0,0,0,270
158.6579,18.199,51.3437,0,0,0,270
158.6689,16.9109,53.9819,0,0,0,270
158.6761,16.1907,55.3264,0,0,0,270
158.6852,14.7934,57.6162,0,0,0,270
158.6942,13.0616,60.3034,0,0,0,270
158.7037,11.5837,62.4668,0,0,0,270
158.7115,10.8053,63.4009,0,0,0,270
158.7226,9.7553,64.6197,0,0,0,270
158.7312,9.0698,65.3052,0,0,0,270
158.7399,8.3728,66.0022,0,0,0,270
158.7505,6.7586,67.1268,0,0,0,270
158.7581,5.6097,67.9261,0,0,0,270
158.767,4.5165,68.4606,0,0,0,270
158.7758,3.5257,68.8685,0,0,0,270
158.786,2.8138,69.183,0,0,0,270
158.7926,2.5503,69.3147,0,0,0,270
158.8039,2.1285,69.4868,0,0,0,270
158.8119,1.8637,69.5398,0,0,0,270
158.8203,1.5828,69.596,0,0,0,270
158.8302,1.2563,69.6613,0,0,0,270
158.8395,0.9449,69.7235,0,0,0,270
158.8486,0.8158,69.7266,0,0,0,270
158.8569,0.7057,69.7266,0,0,0,270
158.8664,0.6215,69.7691,0,0,0,270
158.8745,0.5676,69.8231,0,0,0,270
158.8844,0.5022,69.8594,0,0,0,270
158.8915,0.4549,69.8594,0,0,0,270
158.9017,0.3984,69.8594,0,0,0,270
158.9103,0.3984,69.8594,0,0,0,270
158.9202,0.3969,69.8594,0,0,0,270
158.9293,0.3369,69.8594,0,0,0,270
158.9378,0.2802,69.8594,0,0,0,270
158.9456,0.2656,69.8594,0,0,0,270
158.9551,0.2656,69.8594,0,0,0,270
158.9651,0.2656,69.8594,0,0,0,270
158.9722,0.2656,69.8594,0,0,0,270
158.9824,0.2656,69.8594,0,0,0,270
158.9896,0.2656,69.8594,0,0,0,270
158.9999,0.2656,69.8594,0,0,0,270
159.0089,0.2066,69.8594,0,0,0,270
159.0184,0.1431,69.8594,0,0,0,270
159.027,0.1328,69.8594,0,0,0,270
159.0371,0.1328,69.8594,0,0,0,270
159.0496,0.1328,69.8594,0,0,0,270
159.0564,0.1328,69.8594,0,0,0,270
159.0667,0.0883,69.8594,0,0,0,270
159.0745,0.0366,69.8594,0,0,0,270
159.0845,0,69.8594,0,0,0,270
159.0928,0,69.8594,0,0,0,270
159.103,0,69.8594,0,0,0,270
159.1105,0,69.8594,0,0,0,270
159.1207,0,69.8594,0,0,0,270
159.1284,0,69.8594,0,0,0,270
159.1389,0,69.8594,0,0,0,270
159.1487,0,69.8594,0,0,0,270
159.1559,0,69.8594,0,0,0,270
159.1662,0,69.8594,0,0,0,270
159.1742,0,69.8594,0,0,0,270
159.1855,0,69.8594,0,0,0,270
159.1928,0,69.8594,0,0,0,270
159.2032,0,69.8594,0,0,0,270
159.2111,0,69.8594,0,0,0,270
159.2219,0,69.8594,0,0,0,270
159.232,0,69.8594,0,0,0,270
159.239,0,69.8594,0,0,0,270
159.2493,0,69.8594,0,0,0,270
159.2575,0,69.8594,0,0,0,270
159.2671,0,69.8594,0,0,0,270
159.2761,0,69.8594,0,0,0,270
159.286,0,69.8594,0,0,0,270
159.2939,0,69.8594,0,0,0,270
159.304,0,69.8594,0,0,0,270
159.3142,0,69.8594,0,0,0,270
159.3242,0,69.8594,0,0,0,270
159.3328,0,69.8594,0,0,0,270
159.3417,0,69.8594,0,0,0,270
159.3521,0,69.8594,0,0,0,270
159.3595,0,69.8594,0,0,0,270
159.3704,0,69.8594,0,0,0,270
159.3776,0,69.8594,0,0,0,270
159.3881,0.5944,69.2109,0,0,0,270
159.3985,1.3479,68.3889,0,0,0,270
159.4058,2.1879,66.9648,0,0,0,270
159.4176,3.6799,64.2949,0,0,0,270
159.425,4.3522,62.8471,0,0,0,270
159.4346,5.0499,61.1346,0,0,0,270
159.4431,5.7114,59.5295,0,0,0,270
159.4536,6.622,57.3581,0,0,0,270
159.4608,7.3009,55.6319,0,0,0,270
159.4725,9.0885,49.8803,0,0,0,270
159.4801,10.2313,46.2019,0,0,0,270
159.4894,10.9782,43.5253,0,0,0,270
159.5009,11.8801,40.2087,0,0,0,270
159.5103,12.5051,37.0837,0,0,0,270
159.5199,13.1418,33.9003,0,0,0,270
159.5275,14.4971,25.3756,0,0,0,270
159.5381,16.3981,13.4065,0,0,0,270
159.5468,17.0974,8.7931,0,0,0,270
159.5551,17.5353,5.7829,0,0,0,270
159.5665,18.0977,1.7495,0,0,0,270
159.5743,18.4604,-0.9443,0,0,0,270
159.5831,19.161,-5.1561,0,0,0,270
159.5935,20.6112,-12.6144,0,0,0,270
159.6024,21.6448,-18.1214,0,0,0,270
159.609,21.9938,-20.4339,0,0,0,270
159.6216,22.6518,-24.8518,0,0,0,270
159.6299,23.0389,-27.7279,0,0,0,270
159.638,23.4158,-30.5271,0,0,0,270
159.649,24.0467,-36.7797,0,0,0,270
159.6574,24.5508,-41.9882,0,0,0,270
159.6665,24.8753,-47.2202,0,0,0,270
159.6751,25.1051,-52.104,0,0,0,270
159.6851,25.3018,-56.0983,0,0,0,270
159.6927,25.4025,-57.9618,0,0,0,270
159.7034,25.5458,-60.4528,0,0,0,270
159.7119,25.658,-62.1354,0,0,0,270
159.7215,25.8272,-64.2634,0,0,0,270
159.7309,26.1999,-67.3687,0,0,0,270
159.74,26.5639,-70.3961,0,0,0,270
159.7491,26.8653,-71.6017,0,0,0,270
159.7576,27.1479,-72.7322,0,0,0,270
