timestamp,log_type,message
276.4857,Log,Start color randomised
276.4857,Log,Start sprite randomised
276.4857,Log,Target colors randomised
276.4857,Log,Target sprites randomised
276.4857,Log,Start color randomised
276.4857,Log,Start sprite randomised
276.4857,Log,Target colors randomised
276.4857,Log,Target sprites randomised
276.4857,Log,Setting start & targets for negToPos
276.4857,Log,Start color randomised
276.4857,Log,Start sprite randomised
276.4857,Log,Target colors randomised
276.4857,Log,Target sprites randomised
276.4857,Log,Setting start & targets for posToNeg
276.4857,Log,Start color randomised
276.4857,Log,Start sprite randomised
276.4857,Log,Target colors randomised
276.4857,Log,Target sprites randomised
276.4857,Log,Setting start & targets for random
276.4857,Log,Start color randomised
276.4857,Log,Start sprite randomised
276.4857,Log,Target colors randomised
276.4857,Log,Target sprites randomised
276.4857,Log,Order of blocks:
276.4857,Log,NegToPos
276.4857,Log,PosToNeg
276.4857,Log,Random
276.4857,Log,Preparing trial number: 1
281.4832,Log,New State: Preparation
281.4832,Log,Destroying targets
281.4832,Log,Creating targets
290.32,Log,New State: Waiting
290.6361,Log,New State: Started
291.9463,Log,New State: MiddleStarted
293.4,Log,New State: Finished
293.4,Log,Correct
294.4054,Log,Preparing trial number: 2
294.4054,Log,New State: Preparation
294.92,Log,New State: Waiting
295.4305,Log,New State: Started
296.5152,Log,New State: MiddleStarted
297.48,Log,New State: Finished
297.48,Log,Correct
298.4901,Log,Preparing trial number: 3
303.4885,Log,New State: Preparation
304,Log,New State: Waiting
304.4304,Log,New State: Started
304.96,Log,New State: Finished
304.96,Log,Failed: HitObstacle object: Obstacle
305.9609,Log,Preparing trial number: 4
310.9689,Log,New State: Preparation
311.44,Log,New State: Waiting
311.8719,Log,New State: Started
312.7463,Log,New State: Finished
312.7463,Log,Failed: TimeoutStartMoved object: VisualPointer
313.7473,Log,Preparing trial number: 5
318.7481,Log,New State: Preparation
320.12,Log,New State: Waiting
320.6181,Log,New State: Started
321.6895,Log,New State: Finished
321.6895,Log,Failed: TimeoutStartMoved object: VisualPointer
322.6848,Log,Preparing trial number: 6
322.6848,Log,New State: Preparation
324.44,Log,New State: Waiting
324.9921,Log,New State: Started
326.246,Log,New State: MiddleStarted
327.18,Log,New State: Finished
327.18,Log,Correct
328.1836,Log,Preparing trial number: 7
328.1836,Log,New State: Preparation
329.78,Log,New State: Waiting
330.2608,Log,New State: Started
331.4077,Log,New State: MiddleStarted
332.4,Log,New State: Finished
332.4,Log,Correct
333.4092,Log,Preparing trial number: 8
333.4092,Log,New State: Preparation
334.5,Log,New State: Waiting
335.0606,Log,New State: Started
336.4932,Log,New State: MiddleStarted
337.34,Log,New State: Finished
337.34,Log,Correct
338.3413,Log,Preparing trial number: 9
338.3413,Log,New State: Preparation
339.38,Log,New State: Waiting
339.7299,Log,New State: Started
341.1193,Log,New State: MiddleStarted
341.82,Log,New State: Finished
341.82,Log,Correct
342.8296,Log,Preparing trial number: 10
342.8296,Log,New State: Preparation
343.54,Log,New State: Waiting
343.8538,Log,New State: Started
345.2162,Log,New State: MiddleStarted
345.98,Log,New State: Finished
345.98,Log,Correct
346.9815,Log,Preparing trial number: 11
351.9802,Log,New State: Preparation
352.94,Log,New State: Waiting
353.5141,Log,New State: Started
354.8665,Log,New State: MiddleStarted
355.66,Log,New State: Finished
355.66,Log,Correct
356.6605,Log,Preparing trial number: 12
356.6605,Log,New State: Preparation
357.42,Log,New State: Waiting
357.7971,Log,New State: Started
359.183,Log,New State: MiddleStarted
359.92,Log,New State: Finished
359.92,Log,Correct
360.9205,Log,Preparing trial number: 13
360.9205,Log,New State: Preparation
361.4,Log,New State: Waiting
361.9947,Log,New State: Started
363.3547,Log,New State: MiddleStarted
364.08,Log,New State: Finished
364.08,Log,Correct
365.0831,Log,Preparing trial number: 14
365.0831,Log,New State: Preparation
365.6,Log,New State: Waiting
366.0916,Log,New State: Started
367.2792,Log,New State: MiddleStarted
367.84,Log,New State: Finished
367.84,Log,Correct
368.8415,Log,Preparing trial number: 15
368.8415,Log,New State: Preparation
369.4,Log,New State: Waiting
369.7321,Log,New State: Started
371.0906,Log,New State: MiddleStarted
371.76,Log,New State: Finished
371.76,Log,Correct
372.7665,Log,Preparing trial number: 16
372.7665,Log,New State: Preparation
373.32,Log,New State: Waiting
373.8267,Log,New State: Started
375.0844,Log,New State: MiddleStarted
375.82,Log,New State: Finished
375.82,Log,Correct
376.8226,Log,Preparing trial number: 17
376.8226,Log,New State: Preparation
377.4,Log,New State: Waiting
377.9103,Log,New State: Started
379.2346,Log,New State: MiddleStarted
379.98,Log,New State: Finished
379.98,Log,Correct
380.986,Log,Preparing trial number: 18
380.986,Log,New State: Preparation
381.54,Log,New State: Waiting
381.9244,Log,New State: Started
383.2853,Log,New State: MiddleStarted
383.98,Log,New State: Finished
383.98,Log,Correct
384.9837,Log,Preparing trial number: 19
384.9837,Log,New State: Preparation
385.56,Log,New State: Waiting
386.1505,Log,New State: Started
387.433,Log,New State: MiddleStarted
388.14,Log,New State: Finished
388.14,Log,Correct
389.1408,Log,Preparing trial number: 20
389.1408,Log,New State: Preparation
389.7,Log,New State: Waiting
390.2906,Log,New State: Started
391.5464,Log,New State: MiddleStarted
392.28,Log,New State: Finished
392.28,Log,Correct
393.2841,Log,Preparing trial number: 21
393.2841,Log,New State: Preparation
393.82,Log,New State: Waiting
394.201,Log,New State: Started
395.6355,Log,New State: MiddleStarted
396.38,Log,New State: Finished
396.38,Log,Correct
397.3879,Log,Preparing trial number: 22
397.3879,Log,New State: Preparation
397.86,Log,New State: Waiting
398.2527,Log,New State: Started
399.3858,Log,New State: MiddleStarted
400.22,Log,New State: Finished
400.22,Log,Correct
401.222,Log,Preparing trial number: 23
401.222,Log,New State: Preparation
401.94,Log,New State: Waiting
