timestamp,log_type,message
277.9998,Log,Setting start & targets for example
277.9998,Log,Start color randomised
277.9998,Log,Start sprite randomised
277.9998,Log,Target colors randomised
277.9998,Log,Target sprites randomised
277.9998,Log,Setting start & targets for practice
277.9998,Log,Start color randomised
277.9998,Log,Start sprite randomised
277.9998,Log,Target colors randomised
277.9998,Log,Target sprites randomised
277.9998,Log,Setting start & targets for baseline
277.9998,Log,Start color randomised
277.9998,Log,Start sprite randomised
277.9998,Log,Target colors randomised
277.9998,Log,Target sprites randomised
277.9998,Log,Setting start & targets for negToPos
277.9998,Log,Start color randomised
277.9998,Log,Start sprite randomised
277.9998,Log,Target colors randomised
277.9998,Log,Target sprites randomised
277.9998,Log,Setting start & targets for posToNeg
277.9998,Log,Start color randomised
277.9998,Log,Start sprite randomised
277.9998,Log,Target colors randomised
277.9998,Log,Target sprites randomised
277.9998,Log,Setting start & targets for random
277.9998,Log,Start color randomised
277.9998,Log,Start sprite randomised
277.9998,Log,Target colors randomised
277.9998,Log,Target sprites randomised
277.9998,Log,Order of blocks:
277.9998,Log,PosToNeg
277.9998,Log,NegToPos
277.9998,Log,Random
277.9998,Log,Sampling Interval: 10
277.9998,Log,obstacles: 2
277.9998,Log,Preparing trial number: 1
287.9965,Log,New State: Preparation
287.9965,Log,GAMEBOARD SET TO: PREPARATION
287.9965,Log,Destroying targets
287.9965,Log,Creating targets
298.57,Log,New State: Waiting
298.9234,Log,New State: Started
298.9234,Log,GAMEBOARD SET TO: PARTONESTART
300.05,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
300.49,Log,GAMEBOARD SET TO: PARTONEFINISH
300.9049,Log,New State: MiddleStarted
300.9049,Log,GAMEBOARD SET TO: PARTTWOSTART
301.85,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
302.31,Log,New State: Finished
302.31,Log,Correct
302.31,Log,GAMEBOARD SET TO: PARTTWOFINISH
303.3163,Log,Preparing trial number: 2
303.3163,Log,New State: Preparation
303.3163,Log,GAMEBOARD SET TO: PREPARATION
303.3163,Log,Destroying targets
303.3163,Log,Creating targets
304.19,Log,New State: Waiting
304.5722,Log,New State: Started
304.5722,Log,GAMEBOARD SET TO: PARTONESTART
304.95,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
305.47,Log,GAMEBOARD SET TO: PARTONEFINISH
305.8354,Log,New State: MiddleStarted
305.8354,Log,GAMEBOARD SET TO: PARTTWOSTART
306.31,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
306.61,Log,New State: Finished
306.61,Log,Correct
306.61,Log,GAMEBOARD SET TO: PARTTWOFINISH
307.616,Log,Preparing trial number: 3
307.616,Log,New State: Preparation
307.616,Log,GAMEBOARD SET TO: PREPARATION
307.616,Log,Destroying targets
307.616,Log,Creating targets
308.07,Log,New State: Waiting
308.6369,Log,New State: Started
308.6369,Log,GAMEBOARD SET TO: PARTONESTART
309.16,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
309.31,Log,New State: Finished
309.31,Log,Failed: HitObstacle object: Obstacle0
309.31,Log,GAMEBOARD SET TO: PARTTWOFINISH
310.3144,Log,Preparing trial number: 4
310.3144,Log,New State: Preparation
310.3144,Log,GAMEBOARD SET TO: PREPARATION
310.3144,Log,Destroying targets
310.3144,Log,Creating targets
311.05,Log,New State: Waiting
311.5363,Log,New State: Started
311.5363,Log,GAMEBOARD SET TO: PARTONESTART
313.27,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
313.8763,Log,New State: Finished
313.8763,Log,Failed: TimeoutStartMoved object: VisualPointer
313.8763,Log,GAMEBOARD SET TO: PARTTWOFINISH
314.8773,Log,Preparing trial number: 5
324.8759,Log,New State: Preparation
324.8759,Log,GAMEBOARD SET TO: PREPARATION
324.8759,Log,Destroying targets
324.8759,Log,Creating targets
