time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
285.0371,0.3984,-69.0625,1.4019,0,0,270
285.045,0.3984,-69.0625,1.4019,0,0,270
285.0549,0.3984,-69.0625,1.4019,0,0,270
285.0663,0.3984,-69.0625,1.4019,0,0,270
285.0738,0.3984,-69.0625,1.4019,0,0,270
285.083,0.3984,-69.0625,1.4019,0,0,270
285.0916,0.3984,-69.0625,1.4019,0,0,270
285.1016,0.3984,-69.0625,1.4019,0,0,270
285.1091,0.3984,-69.0625,1.4019,0,0,270
285.1193,0.3984,-69.0625,1.4019,0,0,270
285.127,0.3984,-69.0625,1.4019,0,0,270
285.1372,0.3984,-69.0625,1.4019,0,0,270
285.1454,0.3984,-69.0625,1.4019,0,0,270
285.1544,0.3984,-69.0625,1.4019,0,0,270
285.1649,0.3984,-69.0625,1.4019,0,0,270
285.1735,0.3984,-69.0625,1.4019,0,0,270
285.183,0.3984,-69.0625,1.4019,0,0,270
285.1913,0.3984,-69.0625,1.4019,0,0,270
285.2006,0.3984,-69.0625,1.4019,0,0,270
285.2093,0.3984,-69.0625,1.4019,0,0,270
285.2192,0.3984,-69.0625,1.4019,0,0,270
285.2263,0.3984,-69.0625,1.4019,0,0,270
285.2366,0.3984,-69.0625,1.4019,0,0,270
285.2449,0.3984,-69.0625,1.4019,0,0,270
285.2541,0.3984,-69.0625,1.4019,0,0,270
285.263,0.3984,-69.0625,1.4019,0,0,270
285.2724,0.3984,-69.0625,1.4019,0,0,270
285.2833,0.3984,-69.0625,1.4019,0,0,270
285.2904,0.3984,-69.0625,1.4019,0,0,270
285.3002,0.3984,-69.0625,1.4019,0,0,270
285.3084,0.3984,-69.0625,1.4019,0,0,270
285.3184,0.3984,-69.0625,1.4019,0,0,270
285.3261,0.3984,-69.0625,1.4019,0,0,270
285.3369,0.3984,-68.9297,1.4019,0,0,270
285.3434,0.3984,-68.9297,1.4019,0,0,270
285.3554,0.3984,-68.7969,1.4019,0,0,270
285.3654,0.6641,-68.1328,1.4019,0,0,270
285.3741,0.6641,-68.1328,1.4019,0,0,270
285.3852,1.0625,-67.2031,1.4019,0,0,270
285.3927,1.7266,-65.4766,1.4019,0,0,270
285.402,1.7266,-65.4766,1.4019,0,0,270
285.4105,2.3906,-63.6172,1.4019,0,0,270
285.4214,3.1875,-61.3594,1.4019,0,0,270
285.428,3.1875,-61.3594,1.4019,0,0,270
285.4385,3.8516,-59.3672,1.4019,0,0,270
285.4492,4.5156,-56.9766,1.4019,0,0,270
285.456,4.5156,-56.9766,1.4019,0,0,270
285.4666,5.3125,-54.3203,1.4019,0,0,270
285.4735,5.3125,-54.3203,1.4019,0,0,270
285.4853,6.1094,-51.1328,1.4019,0,0,270
285.4929,6.6406,-47.8125,1.4019,0,0,270
285.5015,6.6406,-47.8125,1.4019,0,0,270
285.5111,7.1719,-44.4922,1.4019,0,0,270
285.5189,7.1719,-44.4922,1.4019,0,0,270
285.5286,7.4375,-41.1719,1.4019,0,0,270
285.5383,7.7031,-37.7188,1.4019,0,0,270
285.5445,7.7031,-37.7188,1.4019,0,0,270
285.5551,7.8359,-34.1328,1.4019,0,0,270
285.5631,7.8359,-34.1328,1.4019,0,0,270
285.5739,8.1016,-30.8125,1.4019,0,0,270
285.5838,8.1016,-27.4922,1.4019,0,0,270
285.5902,8.1016,-27.4922,1.4019,0,0,270
285.6013,8.1016,-24.3047,1.4019,0,0,270
285.6093,8.1016,-20.8516,1.4019,0,0,270
285.6187,8.1016,-20.8516,1.4019,0,0,270
285.6271,7.9688,-17.3984,1.4019,0,0,270
285.6369,7.9688,-14.3438,1.4019,0,0,270
285.6438,7.9688,-14.3438,1.4019,0,0,270
285.6547,7.8359,-11.1563,1.4019,0,0,270
285.6618,7.8359,-11.1563,1.4019,0,0,270
285.6729,7.7031,-8.3672,1.4019,0,0,270
285.6824,7.5703,-5.9766,1.4019,0,0,270
285.6898,7.5703,-5.9766,1.4019,0,0,270
