experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180719112517,1,1,1,1,3005.74,3009.52,Example,0,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,5,1,WrongTarget,00FFFF,CircleTarget,DetectPos,,3006.58,3007.58,3009.08,0.332188,0.3174574,,High/P_180719112517/S001/visual_pointer_movement_T001.csv,High/P_180719112517/S001/collision_pointer_movement_T001.csv,High/P_180719112517/S001/tablet_pixels_T001.csv
High,P_180719112517,1,2,1,2,3016.415,3018.01,Example,0,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,5,1,HitObstacle,,,DetectPos,Obstacle,3017.28,,,0.3452642,,,High/P_180719112517/S001/visual_pointer_movement_T002.csv,High/P_180719112517/S001/collision_pointer_movement_T002.csv,High/P_180719112517/S001/tablet_pixels_T002.csv
High,P_180719112517,1,3,1,3,3024.672,3028.05,Example,0,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,5,1,Success,00FFFF,SquareTarget,DetectPos,,3025.94,3026.71,3027.59,0.5708757,0.4798065,1,High/P_180719112517/S001/visual_pointer_movement_T003.csv,High/P_180719112517/S001/collision_pointer_movement_T003.csv,High/P_180719112517/S001/tablet_pixels_T003.csv
High,P_180719112517,1,4,1,4,3039.693,3041.01,Example,0,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.6,1,TimeoutStartMoved,,,DetectPos,VisualPointer,3040.41,,,0.4569328,,,High/P_180719112517/S001/visual_pointer_movement_T004.csv,High/P_180719112517/S001/collision_pointer_movement_T004.csv,High/P_180719112517/S001/tablet_pixels_T004.csv
High,P_180719112517,1,5,2,1,3056.344,3059.38,Practice,0,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,3056.86,3057.57,3058.85,0.4586928,0.5917591,1,High/P_180719112517/S001/visual_pointer_movement_T005.csv,High/P_180719112517/S001/collision_pointer_movement_T005.csv,High/P_180719112517/S001/tablet_pixels_T005.csv
High,P_180719112517,1,6,2,2,3065.721,3068.03,Practice,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FFFF00,CircleTarget,DetectPos,,3066.21,3066.82,3067.55,0.5232293,0.3898916,2,High/P_180719112517/S001/visual_pointer_movement_T006.csv,High/P_180719112517/S001/collision_pointer_movement_T006.csv,High/P_180719112517/S001/tablet_pixels_T006.csv
High,P_180719112517,1,7,2,3,3073.788,3075.75,Practice,0,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,3074.13,3074.64,3075.22,0.416235,0.4981911,3,High/P_180719112517/S001/visual_pointer_movement_T007.csv,High/P_180719112517/S001/collision_pointer_movement_T007.csv,High/P_180719112517/S001/tablet_pixels_T007.csv
High,P_180719112517,1,8,2,4,3079.867,3082.41,Practice,0,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,3080.53,3081.2,3082.05,0.4171705,0.5257657,4,High/P_180719112517/S001/visual_pointer_movement_T008.csv,High/P_180719112517/S001/collision_pointer_movement_T008.csv,High/P_180719112517/S001/tablet_pixels_T008.csv
High,P_180719112517,1,9,2,5,3087.714,3089.65,Practice,0,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,3088.07,3088.62,3089.28,0.419613,0.3520676,5,High/P_180719112517/S001/visual_pointer_movement_T009.csv,High/P_180719112517/S001/collision_pointer_movement_T009.csv,High/P_180719112517/S001/tablet_pixels_T009.csv
High,P_180719112517,1,10,2,6,3094.495,3096.61,Practice,0,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,3094.83,3095.41,3096.22,0.5837405,0.4693122,6,High/P_180719112517/S001/visual_pointer_movement_T010.csv,High/P_180719112517/S001/collision_pointer_movement_T010.csv,High/P_180719112517/S001/tablet_pixels_T010.csv
