time,pos_x,pos_y,pressure
5746.57,-0.4819168,-69.45155,0.4770283
5746.58,-0.4203553,-69.52229,0.4819159
5746.59,-0.3811802,-69.52229,0.4897361
5746.6,-0.3420052,-69.53998,0.4956012
5746.61,-0.3420052,-69.53998,0.5004888
5746.62,-0.3140209,-69.53998,0.5092864
5746.63,-0.3140209,-69.53998,0.516129
5746.64,-0.2804436,-69.53998,0.5239491
5746.65,-0.2412686,-69.57536,0.5278592
5746.66,-0.2412686,-69.57536,0.5327469
5746.67,-0.1909027,-69.61073,0.5356794
5746.68,-0.1909027,-69.61073,0.5366569
5746.69,-0.1517276,-69.61073,0.5395895
5746.7,-0.1237434,-69.61073,0.542522
5746.71,-0.1237434,-69.61073,0.5483871
5746.72,-0.1237434,-69.62841,0.5542522
5746.73,-0.1237434,-69.62841,0.5610948
5746.74,-0.1237434,-69.62841,0.5659824
5746.75,-0.1237434,-69.62841,0.5698925
5746.76,-0.1237434,-69.62841,0.57087
5746.77,-0.1237434,-69.62841,0.5738025
5746.78,-0.09016613,-69.62841,0.5767351
5746.79,-0.09016613,-69.62841,0.5806451
5746.8,-0.09016613,-69.66379,0.5845552
5746.81,-0.06218188,-69.66379,0.5904203
5746.82,-0.06218188,-69.66379,0.5933529
5746.83,-0.03420244,-69.66379,0.5962855
5746.84,-0.03420244,-69.66379,0.5982405
5746.85,-0.03420244,-69.66379,0.599218
5746.86,-0.03420244,-69.66379,0.6001955
5746.87,-0.0733775,-69.66379,0.601173
5746.88,-0.140532,-69.59304,0.6021506
5746.89,-0.2804436,-69.45155,0.6021506
5746.9,-0.5602621,-69.20393,0.6060606
5746.91,-0.9688014,-68.77943,0.6070381
5746.92,-1.52285,-68.19578,0.6080157
5746.93,-2.222404,-67.25836,0.6089932
5746.94,-3.196177,-66.02028,0.6099707
5746.95,-4.399409,-64.35771,0.6099707
5746.96,-5.776129,-62.3414,0.6109482
5746.97,-7.186427,-59.93599,0.6099707
5746.98,-8.56874,-57.15913,0.6099707
5746.99,-9.883899,-54.04624,0.6099707
5747,-11.21585,-50.61498,0.6099707
5747.01,-11.90421,-48.77554,0.6099707
5747.02,-13.77341,-42.7443,0.6099707
5747.03,-14.81994,-38.58788,0.6099707
5747.04,-15.55307,-34.39608,0.6099707
5747.05,-16.05115,-30.25734,0.6109482
5747.06,-16.37015,-26.10091,0.6109482
5747.07,-16.56043,-21.94449,0.6109482
5747.08,-16.56043,-17.735,0.6129032
5747.09,-16.34217,-13.61396,0.6158358
5747.1,-15.94482,-9.510581,0.6197459
5747.11,-15.37399,-5.460276,0.6236559
5747.12,-14.70802,-1.33923,0.627566
5747.13,-13.89094,2.834885,0.6285435
5747.14,-12.99551,7.132796,0.6304985
5747.15,-12.0721,11.41303,0.6324536
