experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612130040,1,11,3,1,231.8535,232.9,PosToNeg,0.9,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,232.4,232.82,,0.4686482,,,High/P_180612130040/S001/visual_pointer_movement_T011.csv,High/P_180612130040/S001/collision_pointer_movement_T011.csv
High,P_180612130040,1,12,3,2,235.9118,237.96,PosToNeg,0.8357143,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectNeg,,236.38,236.7,237.7,0.5503272,0.5722271,1,High/P_180612130040/S001/visual_pointer_movement_T012.csv,High/P_180612130040/S001/collision_pointer_movement_T012.csv
High,P_180612130040,1,13,3,3,240.2105,241.96,PosToNeg,0.7714285,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectNeg,,240.6,240.9,241.72,0.3410757,0.4935036,2,High/P_180612130040/S001/visual_pointer_movement_T013.csv,High/P_180612130040/S001/collision_pointer_movement_T013.csv
High,P_180612130040,1,14,3,4,244.344,245.88,PosToNeg,0.7071428,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,244.68,244.96,245.58,0.4176608,0.3300873,3,High/P_180612130040/S001/visual_pointer_movement_T014.csv,High/P_180612130040/S001/collision_pointer_movement_T014.csv
High,P_180612130040,1,15,3,5,248.2637,250.34,PosToNeg,0.6428571,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,CircleTarget,DetectNeg,,248.7,249,249.92,0.4778824,0.5263045,4,High/P_180612130040/S001/visual_pointer_movement_T015.csv,High/P_180612130040/S001/collision_pointer_movement_T015.csv
High,P_180612130040,1,16,3,6,252.7075,254.46,PosToNeg,0.5785714,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,253.1,253.5,254.14,0.3656329,0.4546704,5,High/P_180612130040/S001/visual_pointer_movement_T016.csv,High/P_180612130040/S001/collision_pointer_movement_T016.csv
High,P_180612130040,1,17,3,7,256.5603,258.8648,PosToNeg,0.5142857,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,TimeoutMiddleMoved,,,DetectNeg,VisualPointer,257.04,257.36,258.26,0.4177502,0.5797479,,High/P_180612130040/S001/visual_pointer_movement_T017.csv,High/P_180612130040/S001/collision_pointer_movement_T017.csv
High,P_180612130040,1,18,3,8,261.2465,263.16,PosToNeg,0.45,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectNeg,,261.64,262,262.88,0.4232222,0.4931852,6,High/P_180612130040/S001/visual_pointer_movement_T018.csv,High/P_180612130040/S001/collision_pointer_movement_T018.csv
High,P_180612130040,1,19,3,9,265.0124,266.9,PosToNeg,0.3857143,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,265.36,265.68,266.58,0.3240601,0.4646486,7,High/P_180612130040/S001/visual_pointer_movement_T019.csv,High/P_180612130040/S001/collision_pointer_movement_T019.csv
High,P_180612130040,1,20,3,10,268.9449,270.64,PosToNeg,0.3214286,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,FF00FF,CircleTarget,DetectNeg,,269.26,269.58,270.34,0.3354594,0.4327962,8,High/P_180612130040/S001/visual_pointer_movement_T020.csv,High/P_180612130040/S001/collision_pointer_movement_T020.csv
High,P_180612130040,1,21,3,11,272.8845,275.52,PosToNeg,0.2571428,FFFF00,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,WrongTarget,00FFFF,SquareTarget,DetectNeg,,273.22,273.54,275.14,0.4621383,0.557916,,High/P_180612130040/S001/visual_pointer_movement_T021.csv,High/P_180612130040/S001/collision_pointer_movement_T021.csv
High,P_180612130040,1,22,3,12,277.8169,279.76,PosToNeg,0.1928571,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectNeg,,278.2,278.6,279.48,0.5108587,0.4603046,9,High/P_180612130040/S001/visual_pointer_movement_T022.csv,High/P_180612130040/S001/collision_pointer_movement_T022.csv
High,P_180612130040,1,23,3,13,282.1913,282.96,PosToNeg,0.1285714,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,282.52,282.88,,0.4084116,,,High/P_180612130040/S001/visual_pointer_movement_T023.csv,High/P_180612130040/S001/collision_pointer_movement_T023.csv
High,P_180612130040,1,24,3,14,286.0984,288.1031,PosToNeg,0.06428571,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,MouseLifted,,,DetectNeg,VisualPointer,286.56,286.96,,0.4744618,0.5529025,,High/P_180612130040/S001/visual_pointer_movement_T024.csv,High/P_180612130040/S001/collision_pointer_movement_T024.csv
High,P_180612130040,1,25,3,15,290.4802,292.76,PosToNeg,0,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,TriangleTarget,DetectNeg,,291.02,291.52,292.5,0.5759134,0.5856005,10,High/P_180612130040/S001/visual_pointer_movement_T025.csv,High/P_180612130040/S001/collision_pointer_movement_T025.csv
High,P_180612130040,1,26,3,16,294.8896,296.68,PosToNeg,-0.06428571,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,FFFF00,SquareTarget,DetectNeg,,295.38,295.78,296.42,0.5832845,0.3000315,11,High/P_180612130040/S001/visual_pointer_movement_T026.csv,High/P_180612130040/S001/collision_pointer_movement_T026.csv
High,P_180612130040,1,27,3,17,298.8368,301.04,PosToNeg,-0.1285714,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectPos,,299.32,299.72,300.68,0.4123441,0.5316997,12,High/P_180612130040/S001/visual_pointer_movement_T027.csv,High/P_180612130040/S001/collision_pointer_movement_T027.csv
High,P_180612130040,1,28,3,18,303.0893,305.14,PosToNeg,-0.1928571,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectPos,,303.54,304,304.86,0.4277247,0.4744735,13,High/P_180612130040/S001/visual_pointer_movement_T028.csv,High/P_180612130040/S001/collision_pointer_movement_T028.csv
High,P_180612130040,1,29,3,19,307.5028,309.64,PosToNeg,-0.2571428,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,CircleTarget,DetectPos,,307.94,308.44,309.12,0.4765591,0.3495812,14,High/P_180612130040/S001/visual_pointer_movement_T029.csv,High/P_180612130040/S001/collision_pointer_movement_T029.csv
High,P_180612130040,1,30,3,20,311.8402,313.78,PosToNeg,-0.3214286,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,SquareTarget,DetectPos,,312.24,312.66,313.52,0.5169743,0.5161702,15,High/P_180612130040/S001/visual_pointer_movement_T030.csv,High/P_180612130040/S001/collision_pointer_movement_T030.csv
High,P_180612130040,1,31,3,21,316.1385,317.92,PosToNeg,-0.3857143,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,316.52,316.92,317.66,0.5547909,0.4164069,16,High/P_180612130040/S001/visual_pointer_movement_T031.csv,High/P_180612130040/S001/collision_pointer_movement_T031.csv
High,P_180612130040,1,32,3,22,319.988,322.02,PosToNeg,-0.45,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectPos,,320.5,320.82,321.64,0.5615584,0.418061,17,High/P_180612130040/S001/visual_pointer_movement_T032.csv,High/P_180612130040/S001/collision_pointer_movement_T032.csv
High,P_180612130040,1,33,3,23,323.95,325.78,PosToNeg,-0.5142857,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectPos,,324.38,324.72,325.48,0.3419664,0.4422192,18,High/P_180612130040/S001/visual_pointer_movement_T033.csv,High/P_180612130040/S001/collision_pointer_movement_T033.csv
High,P_180612130040,1,34,3,24,328.4787,330.3,PosToNeg,-0.5785714,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectPos,,328.98,329.32,330.04,0.5113898,0.3744426,19,High/P_180612130040/S001/visual_pointer_movement_T034.csv,High/P_180612130040/S001/collision_pointer_movement_T034.csv
High,P_180612130040,1,35,3,25,332.4095,334.38,PosToNeg,-0.6428571,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,CircleTarget,DetectPos,,332.76,333.18,334.08,0.4607533,0.5536963,20,High/P_180612130040/S001/visual_pointer_movement_T035.csv,High/P_180612130040/S001/collision_pointer_movement_T035.csv
High,P_180612130040,1,36,3,26,336.4077,338.24,PosToNeg,-0.7071428,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FF00FF,SquareTarget,DetectPos,,336.76,337.12,337.94,0.423724,0.4771605,21,High/P_180612130040/S001/visual_pointer_movement_T036.csv,High/P_180612130040/S001/collision_pointer_movement_T036.csv
High,P_180612130040,1,37,3,27,340.1797,341.98,PosToNeg,-0.7714285,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,FFFF00,TriangleTarget,DetectPos,,340.56,340.94,341.7,0.4159986,0.4049789,22,High/P_180612130040/S001/visual_pointer_movement_T037.csv,High/P_180612130040/S001/collision_pointer_movement_T037.csv
High,P_180612130040,1,38,3,28,344.0548,346.22,PosToNeg,-0.8357143,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,CircleTarget,DetectPos,,344.4,344.84,345.72,0.5254397,0.5488181,23,High/P_180612130040/S001/visual_pointer_movement_T038.csv,High/P_180612130040/S001/collision_pointer_movement_T038.csv
High,P_180612130040,1,39,3,29,348.4099,350.34,PosToNeg,-0.9,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectPos,,348.8,349.26,350.04,0.5246873,0.3983678,24,High/P_180612130040/S001/visual_pointer_movement_T039.csv,High/P_180612130040/S001/collision_pointer_movement_T039.csv
High,P_180612130040,1,40,4,1,352.3732,354.14,NegToPos,-0.9,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectPos,,352.78,353.12,353.84,0.4315784,0.413157,25,High/P_180612130040/S001/visual_pointer_movement_T040.csv,High/P_180612130040/S001/collision_pointer_movement_T040.csv
High,P_180612130040,1,41,4,2,356.3441,358.18,NegToPos,-0.8357143,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,FF00FF,TriangleTarget,DetectPos,,356.72,357.08,357.92,0.5366447,0.4562283,26,High/P_180612130040/S001/visual_pointer_movement_T041.csv,High/P_180612130040/S001/collision_pointer_movement_T041.csv
High,P_180612130040,1,42,4,3,361.2264,363.18,NegToPos,-0.7714285,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectPos,,361.68,362.02,362.88,0.3984671,0.4704311,27,High/P_180612130040/S001/visual_pointer_movement_T042.csv,High/P_180612130040/S001/collision_pointer_movement_T042.csv
High,P_180612130040,1,43,4,4,365.1442,365.6604,NegToPos,-0.7071428,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,,VisualPointer,365.16,,,0.4625399,,,High/P_180612130040/S001/visual_pointer_movement_T043.csv,High/P_180612130040/S001/collision_pointer_movement_T043.csv
High,P_180612130040,1,44,4,5,367.9543,369.62,NegToPos,-0.6428571,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,CircleTarget,DetectPos,,368.28,368.7,369.4,0.4871688,0.3132367,28,High/P_180612130040/S001/visual_pointer_movement_T044.csv,High/P_180612130040/S001/collision_pointer_movement_T044.csv
High,P_180612130040,1,45,4,6,371.4119,373.32,NegToPos,-0.5785714,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,CircleTarget,DetectPos,,371.78,372.14,372.98,0.3041244,0.4735383,29,High/P_180612130040/S001/visual_pointer_movement_T045.csv,High/P_180612130040/S001/collision_pointer_movement_T045.csv
High,P_180612130040,1,46,4,7,375.6718,377.54,NegToPos,-0.5142857,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,CircleTarget,DetectPos,,376.14,376.52,377.22,0.3466701,0.4140021,30,High/P_180612130040/S001/visual_pointer_movement_T046.csv,High/P_180612130040/S001/collision_pointer_movement_T046.csv
High,P_180612130040,1,47,4,8,379.4477,381.24,NegToPos,-0.45,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,SquareTarget,DetectPos,,379.82,380.28,380.92,0.3009918,0.3300195,31,High/P_180612130040/S001/visual_pointer_movement_T047.csv,High/P_180612130040/S001/collision_pointer_movement_T047.csv
High,P_180612130040,1,48,4,9,383.6489,385.34,NegToPos,-0.3857143,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectPos,,384.02,384.36,385.06,0.4839048,0.3713404,32,High/P_180612130040/S001/visual_pointer_movement_T048.csv,High/P_180612130040/S001/collision_pointer_movement_T048.csv
High,P_180612130040,1,49,4,10,387.4327,389.2,NegToPos,-0.3214286,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectPos,,387.78,388.22,388.9,0.5309384,0.3170471,33,High/P_180612130040/S001/visual_pointer_movement_T049.csv,High/P_180612130040/S001/collision_pointer_movement_T049.csv
High,P_180612130040,1,50,4,11,391.467,393.48,NegToPos,-0.2571428,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,391.82,392.28,393.14,0.3419481,0.5451523,34,High/P_180612130040/S001/visual_pointer_movement_T050.csv,High/P_180612130040/S001/collision_pointer_movement_T050.csv
High,P_180612130040,1,51,4,12,395.6327,397.54,NegToPos,-0.1928571,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,Success,FF00FF,TriangleTarget,DetectPos,,395.96,396.42,397.24,0.5021333,0.472435,35,High/P_180612130040/S001/visual_pointer_movement_T051.csv,High/P_180612130040/S001/collision_pointer_movement_T051.csv
High,P_180612130040,1,52,4,13,399.4142,401.22,NegToPos,-0.1285714,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectPos,,399.74,400.22,400.92,0.33365,0.3348108,36,High/P_180612130040/S001/visual_pointer_movement_T052.csv,High/P_180612130040/S001/collision_pointer_movement_T052.csv
High,P_180612130040,1,53,4,14,403.4071,405.4,NegToPos,-0.06428571,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FF00FF,SquareTarget,DetectPos,,403.76,404.26,405.06,0.4187694,0.4513944,37,High/P_180612130040/S001/visual_pointer_movement_T053.csv,High/P_180612130040/S001/collision_pointer_movement_T053.csv
High,P_180612130040,1,54,4,15,407.2073,408.9,NegToPos,0,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,SquareTarget,DetectPos,,407.5,408,408.6,0.3010408,0.3145647,38,High/P_180612130040/S001/visual_pointer_movement_T054.csv,High/P_180612130040/S001/collision_pointer_movement_T054.csv
High,P_180612130040,1,55,4,16,410.9347,411.6413,NegToPos,0.06428571,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,411.14,,,0.3677565,,,High/P_180612130040/S001/visual_pointer_movement_T055.csv,High/P_180612130040/S001/collision_pointer_movement_T055.csv
High,P_180612130040,1,56,4,17,415.2028,416.18,NegToPos,0.1285714,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,MiddleMovedEarly,,,DetectPos,IntermediateCircle,415.62,416.08,,0.3002895,,,High/P_180612130040/S001/visual_pointer_movement_T056.csv,High/P_180612130040/S001/collision_pointer_movement_T056.csv
High,P_180612130040,1,57,4,18,418.4128,420.5,NegToPos,0.1928571,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,CircleTarget,DetectNeg,,418.88,419.32,420.22,0.3464141,0.5102134,39,High/P_180612130040/S001/visual_pointer_movement_T057.csv,High/P_180612130040/S001/collision_pointer_movement_T057.csv
High,P_180612130040,1,58,4,19,422.7433,424.68,NegToPos,0.2571428,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectNeg,,423.16,423.56,424.32,0.5610819,0.3309158,40,High/P_180612130040/S001/visual_pointer_movement_T058.csv,High/P_180612130040/S001/collision_pointer_movement_T058.csv
High,P_180612130040,1,59,4,20,426.9644,428.9,NegToPos,0.3214286,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,CircleTarget,DetectNeg,,427.44,427.88,428.58,0.5564126,0.4207156,41,High/P_180612130040/S001/visual_pointer_movement_T059.csv,High/P_180612130040/S001/collision_pointer_movement_T059.csv
High,P_180612130040,1,60,4,21,430.9435,432.8,NegToPos,0.3857143,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,SquareTarget,DetectNeg,,431.38,431.78,432.3,0.3366242,0.4940652,42,High/P_180612130040/S001/visual_pointer_movement_T060.csv,High/P_180612130040/S001/collision_pointer_movement_T060.csv
High,P_180612130040,1,61,4,22,434.9868,436.8,NegToPos,0.45,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectNeg,,435.42,435.84,436.48,0.4238195,0.304366,43,High/P_180612130040/S001/visual_pointer_movement_T061.csv,High/P_180612130040/S001/collision_pointer_movement_T061.csv
High,P_180612130040,1,62,4,23,438.9893,440.94,NegToPos,0.5142857,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,CircleTarget,DetectNeg,,439.38,439.8,440.42,0.5684645,0.3915278,44,High/P_180612130040/S001/visual_pointer_movement_T062.csv,High/P_180612130040/S001/collision_pointer_movement_T062.csv
High,P_180612130040,1,63,4,24,443.9237,445.74,NegToPos,0.5785714,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectNeg,,444.32,444.72,445.16,0.5371616,0.3203724,45,High/P_180612130040/S001/visual_pointer_movement_T063.csv,High/P_180612130040/S001/collision_pointer_movement_T063.csv
High,P_180612130040,1,64,4,25,447.6451,448.94,NegToPos,0.6428571,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,448.02,448.46,,0.301764,,,High/P_180612130040/S001/visual_pointer_movement_T064.csv,High/P_180612130040/S001/collision_pointer_movement_T064.csv
High,P_180612130040,1,65,4,26,451.1453,453.04,NegToPos,0.7071428,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,451.46,451.86,452.68,0.4176022,0.4983104,46,High/P_180612130040/S001/visual_pointer_movement_T065.csv,High/P_180612130040/S001/collision_pointer_movement_T065.csv
High,P_180612130040,1,66,4,27,455.2852,457.38,NegToPos,0.7714285,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,FFFF00,CircleTarget,DetectNeg,,455.64,456.12,457.06,0.3406121,0.5809972,47,High/P_180612130040/S001/visual_pointer_movement_T066.csv,High/P_180612130040/S001/collision_pointer_movement_T066.csv
High,P_180612130040,1,67,4,28,459.6288,461.78,NegToPos,0.8357143,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,460,460.5,461.4,0.4852511,0.5804728,48,High/P_180612130040/S001/visual_pointer_movement_T067.csv,High/P_180612130040/S001/collision_pointer_movement_T067.csv
High,P_180612130040,1,68,4,29,463.9899,466,NegToPos,0.9,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectNeg,,464.32,464.82,465.6,0.569353,0.4139892,49,High/P_180612130040/S001/visual_pointer_movement_T068.csv,High/P_180612130040/S001/collision_pointer_movement_T068.csv
High,P_180612130040,1,69,5,1,468.0075,469.94,Random,0.45,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,SquareTarget,DetectNeg,,468.32,468.8,469.42,0.3665331,0.4985822,50,High/P_180612130040/S001/visual_pointer_movement_T069.csv,High/P_180612130040/S001/collision_pointer_movement_T069.csv
High,P_180612130040,1,70,5,2,471.984,472.7801,Random,-0.7714285,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,472.28,,,0.4760221,,,High/P_180612130040/S001/visual_pointer_movement_T070.csv,High/P_180612130040/S001/collision_pointer_movement_T070.csv
