time,pos_x,pos_y,pressure
77923.85,0.4638826,-69.91141,0.3655914
77923.86,0.4638826,-69.91141,0.3665689
77923.88,0.4638826,-69.91141,0.3655914
77923.88,0.4638826,-69.91141,0.3655914
77923.89,0.4638826,-69.91141,0.3665689
77923.9,0.4638826,-69.91141,0.3665689
77923.91,0.4638826,-69.91141,0.3655914
77923.92,0.4638826,-69.91141,0.3655914
77923.93,0.4638826,-69.91141,0.3636364
77923.95,0.4638826,-69.91141,0.3607038
77923.95,0.4638826,-69.91141,0.3597263
77923.96,0.4638826,-69.87603,0.3597263
77923.97,0.4638826,-69.87603,0.3587488
77923.98,0.4638826,-69.87603,0.3597263
77923.99,0.4638826,-69.87603,0.3597263
77924.02,0.4638826,-69.87603,0.3587488
77924.02,0.4638826,-69.87603,0.3577712
77924.03,0.4638826,-69.87603,0.3577712
77924.04,0.4638826,-69.87603,0.3587488
77924.05,0.4638826,-69.85835,0.3587488
77924.06,0.4638826,-69.85835,0.3577712
77924.07,0.4638826,-69.85835,0.3587488
77924.08,0.4974599,-69.85835,0.3587488
77924.09,0.4974599,-69.85835,0.3577712
77924.1,0.4974599,-69.85835,0.3577712
77924.11,0.4974599,-69.85835,0.3577712
77924.13,0.4974599,-69.85835,0.3567937
77924.13,0.4974599,-69.85835,0.3567937
77924.14,0.4974599,-69.85835,0.3567937
77924.15,0.4638826,-69.85835,0.3567937
77924.16,0.4638826,-69.85835,0.3567937
77924.17,0.4638826,-69.87603,0.3567937
77924.18,0.4638826,-69.87603,0.3558162
77924.2,0.4358984,-69.91141,0.3558162
77924.2,0.4358984,-69.94678,0.3558162
77924.21,0.4358984,-69.94678,0.3548387
77924.22,0.4358984,-69.96447,0.3558162
77924.23,0.4358984,-69.96447,0.3558162
77924.24,0.4358984,-69.96447,0.3548387
77924.25,0.4079141,-70.01752,0.3548387
77924.27,0.3743368,-70.0529,0.3548387
77924.27,0.3071823,-70.08827,0.3548387
77924.28,0.1840593,-70.12365,0.3597263
77924.29,-0.0006203761,-70.12365,0.3655914
77924.3,-0.3308095,-69.98215,0.372434
77924.31,-0.8009104,-69.61073,0.3812317
77924.32,-1.36615,-68.81481,0.3900293
77924.33,-1.992946,-67.41755,0.398827
77924.34,-2.709288,-65.33049,0.4115347
77924.35,-3.576733,-62.39446,0.4222874
77924.36,-4.500145,-58.6979,0.4320626
77924.38,-5.334013,-54.43535,0.4398827
77924.38,-5.955216,-49.80138,0.4428152
77924.39,-6.35256,-44.91979,0.4437928
77924.4,-6.660362,-39.80827,0.4437928
77924.41,-6.895413,-34.3607,0.4437928
77924.42,-7.057711,-28.48865,0.4447703
77924.43,-7.096881,-21.94449,0.4467253
77924.45,-6.979361,-14.86972,0.4486803
77924.45,-6.699537,-7.388154,0.4496579
77924.46,-6.313385,0.07572667,0.4506354
77924.47,-5.882459,7.433483,0.4516129
77924.48,-5.395569,14.61436,0.4516129
77924.49,-4.79116,21.54763,0.453568
77924.5,-4.130781,28.32173,0.4516129
77924.52,-3.448017,34.88358,0.4437928
77924.52,-2.865988,41.16243,0.4301075
77924.53,-2.379099,46.99911,0.4066471
77924.54,-1.970564,52.25212,0.3792766
77924.55,-1.623582,56.85072,0.3548387
77924.56,-1.354954,60.75953,0.3284458
77924.57,-1.075136,65.44657,0.2981427
77924.58,-1.030363,66.70233,0.2883675
77924.59,-0.9967856,68.87783,0.2688172
77924.6,-0.9967856,70.50502,0.2492669
77924.61,-1.058347,71.72541,0.230694
77924.63,-1.086327,72.55671,0.2130987
77924.63,-1.125502,73.105,0.1906158
77924.64,-1.125502,73.15805,0.1749756
77924.65,-1.125502,73.05194,0.1612903
77924.66,-1.125502,72.75126,0.1476051
77924.67,-1.086327,72.30909,0.1348974
77924.68,-1.047152,72.04379,0.1309873
77924.7,-0.8288946,71.24787,0.1173021
77924.7,-0.7169624,71.00026,0.113392
77924.71,-0.3308095,70.3989,0.09384164
77924.72,-0.04539325,70.09822,0.07624634
77924.73,0.2344252,69.88597,0.05180841
77924.74,0.4638826,69.72679,0.028348
77924.75,0.5534235,69.65605,0
77924.77,0.5870008,69.62067,0
77924.77,0.6261759,69.5853,0
77924.78,0.6261759,69.53224,0
77924.79,0.6541601,69.49687,0
77924.8,0.6821396,69.46149,0
77924.81,0.6821396,69.42612,0
77924.82,0.7157216,69.42612,0
77924.83,0.7157216,69.39075,0
77924.84,0.7157216,69.39075,0
77924.85,0.6821396,69.39075,0
77924.86,0.6541601,69.42612,0
77924.88,0.614985,69.46149,0
77924.88,0.57581,69.49687,0
77924.89,0.5366349,69.53224,0
77924.9,0.4974599,69.53224,0
77924.91,0.452687,69.56761,0
77924.92,0.4135119,69.60298,0
77924.93,0.3743368,69.60298,0
77924.95,0.3351618,69.63837,0
77924.95,0.2959867,69.63837,0
77924.96,0.2680073,69.63837,0
77924.97,0.2680073,69.63837,0
77924.98,0.2344252,69.67374,0
77924.99,0.2064458,69.67374,0
77925,0.2064458,69.67374,0
77925.02,0.1784615,69.67374,0
77925.02,0.1784615,69.67374,0
77925.03,0.1784615,69.67374,0
77925.04,0.1784615,69.67374,0
77925.05,0.1784615,69.67374,0
77925.06,0.1784615,69.67374,0
77925.07,0.1784615,69.67374,0
77925.08,0.1784615,69.67374,0
77925.09,0.1784615,69.67374,0
77925.1,0.1784615,69.67374,0
77925.11,0.1784615,69.67374,0
77925.13,0.1784615,69.67374,0
77925.13,0.1784615,69.67374,0
77925.14,0.1784615,69.67374,0
77925.15,0.1784615,69.67374,0
77925.16,0.1784615,69.67374,0
77925.17,0.1784615,69.67374,0
77925.18,0.1784615,69.67374,0
77925.2,0.1784615,69.63837,0
77925.2,0.1784615,69.63837,0
77925.21,0.1784615,69.60298,0
77925.22,0.1784615,69.56761,0
77925.23,0.1784615,69.56761,0
77925.24,0.1784615,69.54993,0
77925.25,0.1784615,69.51456,0
77925.27,0.1784615,69.51456,0
77925.27,0.1784615,69.47917,0
77925.28,0.1784615,69.46149,0
77925.29,0.1784615,69.46149,0
77925.3,0.1448843,69.42612,0
77925.31,0.1448843,69.39075,0
77925.32,0.1448843,69.37306,0
77925.33,0.1448843,69.33768,0
77925.34,0.1448843,69.30231,0
77925.35,0.1169048,69.24925,0
77925.36,0.1169048,69.21387,0
77925.38,0.1169048,69.14314,0
77925.38,0.08892057,69.0547,0
77925.39,0.05534332,68.9132,0
77925.4,0.05534332,68.73634,0
77925.41,0.01616825,68.17034,0
77925.42,-0.05099107,67.39212,0
77925.43,-0.3196187,65.14588,0
77925.45,-0.5994372,61.90918,0.0342131
77925.45,-0.9184355,58.70784,0.06549364
77925.46,-1.248625,54.71061,0.09970675
77925.47,-1.612391,49.82902,0.1319648
77925.48,-2.004142,44.23995,0.1603128
77925.49,-2.35112,38.10258,0.1857283
77925.5,-2.686907,31.57612,0.2072336
77925.52,-2.989111,24.74898,0.2258064
77925.52,-3.50398,14.01301,0.2541544
77925.53,-3.873344,6.619887,0.2766373
77925.54,-4.231518,-0.9324319,0.2981427
77925.55,-4.388218,-4.699749,0.3098729
77925.56,-4.640057,-16.12549,0.3431085
77925.57,-4.640057,-19.89281,0.3519062
77925.58,-4.46097,-30.92944,0.3753666
77925.59,-4.181147,-37.80965,0.3861192
77925.6,-3.772608,-44.17694,0.3919844
77925.61,-3.543155,-47.11296,0.3929619
77925.63,-2.82122,-55.10745,0.3949169
77925.63,-2.323135,-59.72374,0.3958944
77925.64,-1.836246,-63.79173,0.3949169
77925.65,-1.304588,-67.25836,0.3958944
77925.66,-0.8009104,-70.08827,0.3929619
77925.67,-0.3196187,-72.31683,0.3851417
77925.68,0.08892057,-74.06783,0.3753666
77925.7,0.4638826,-75.42972,0.3636364
77925.7,0.7548967,-76.50862,0.3538612
