timestamp,log_type,message
77680.28,Log,Setting start & targets for example
77680.28,Log,Start color randomised
77680.28,Log,Start sprite randomised
77680.28,Log,Target colors randomised
77680.28,Log,Target sprites randomised
77680.28,Log,Setting start & targets for practice
77680.28,Log,Start color randomised
77680.28,Log,Start sprite randomised
77680.28,Log,Target colors randomised
77680.28,Log,Target sprites randomised
77680.28,Log,Setting start & targets for baseline
77680.28,Log,Start color randomised
77680.28,Log,Start sprite randomised
77680.28,Log,Target colors randomised
77680.28,Log,Target sprites randomised
77680.28,Log,Setting start & targets for negToPos
77680.28,Log,Start color randomised
77680.28,Log,Start sprite randomised
77680.28,Log,Target colors randomised
77680.28,Log,Target sprites randomised
77680.28,Log,Setting start & targets for posToNeg
77680.28,Log,Start color randomised
77680.28,Log,Start sprite randomised
77680.28,Log,Target colors randomised
77680.28,Log,Target sprites randomised
77680.28,Log,Setting start & targets for random
77680.28,Log,Start color randomised
77680.28,Log,Start sprite randomised
77680.28,Log,Target colors randomised
77680.28,Log,Target sprites randomised
77680.28,Log,Order of blocks:
77680.28,Log,PosToNeg
77680.28,Log,Random
77680.28,Log,NegToPos
77680.28,Log,Sampling Interval: 10
77680.28,Log,Preparing trial number: 1
77690.28,Log,New State: Preparation
77690.28,Log,GAMEBOARD SET TO: PREPARATION
77690.28,Log,Destroying targets
77690.28,Log,Creating targets
77746.11,Log,New State: Waiting
77746.7,Log,New State: Started
77746.7,Log,GAMEBOARD SET TO: PARTONESTART
77747.75,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77748.55,Log,GAMEBOARD SET TO: PARTONEFINISH
77748.99,Log,New State: MiddleStarted
77748.99,Log,GAMEBOARD SET TO: PARTTWOSTART
77750.28,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77750.93,Log,New State: Finished
77750.93,Log,Correct
77750.93,Log,GAMEBOARD SET TO: PARTTWOFINISH
77751.94,Log,Preparing trial number: 2
77751.94,Log,New State: Preparation
77751.94,Log,GAMEBOARD SET TO: PREPARATION
77751.94,Log,Destroying targets
77751.94,Log,Creating targets
77755.89,Log,New State: Waiting
77756.14,Log,New State: Preparation
77762.01,Log,New State: Waiting
77762.59,Log,New State: Started
77762.59,Log,GAMEBOARD SET TO: PARTONESTART
77763.07,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77763.41,Log,New State: Finished
77763.41,Log,Failed: HitObstacle object: Obstacle
77763.41,Log,GAMEBOARD SET TO: PARTTWOFINISH
77764.41,Log,Preparing trial number: 3
77764.41,Log,New State: Preparation
77764.41,Log,GAMEBOARD SET TO: PREPARATION
77764.41,Log,Destroying targets
77764.41,Log,Creating targets
77765.05,Log,New State: Waiting
77765.47,Log,New State: Started
77765.47,Log,GAMEBOARD SET TO: PARTONESTART
77765.96,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77766.63,Log,GAMEBOARD SET TO: PARTONEFINISH
77766.79,Log,New State: Finished
77766.79,Log,Failed: MiddleMovedEarly object: IntermediateCircle
77766.79,Log,GAMEBOARD SET TO: PARTTWOFINISH
77767.79,Log,Preparing trial number: 4
77767.79,Log,New State: Preparation
77767.79,Log,GAMEBOARD SET TO: PREPARATION
77767.79,Log,Destroying targets
77767.79,Log,Creating targets
77772.57,Log,New State: Waiting
77773.09,Log,New State: Started
77773.09,Log,GAMEBOARD SET TO: PARTONESTART
77773.37,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77773.98,Log,New State: Finished
77773.98,Log,Failed: TimeoutStartMoved object: VisualPointer
77773.98,Log,GAMEBOARD SET TO: PARTTWOFINISH
77774.98,Log,Preparing trial number: 5
77784.97,Log,New State: Preparation
77784.97,Log,GAMEBOARD SET TO: PREPARATION
77784.97,Log,Destroying targets
77784.97,Log,Creating targets
77789.72,Log,New State: Waiting
77790.22,Log,New State: Started
77790.22,Log,GAMEBOARD SET TO: PARTONESTART
77790.65,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77791.2,Log,GAMEBOARD SET TO: PARTONEFINISH
77791.77,Log,New State: MiddleStarted
77791.77,Log,GAMEBOARD SET TO: PARTTWOSTART
77792.7,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77793.7,Log,New State: Finished
77793.7,Log,Failed: TimeoutMiddleMoved object: VisualPointer
77793.7,Log,GAMEBOARD SET TO: PARTTWOFINISH
77794.69,Log,Preparing trial number: 6
77796.7,Log,New State: Preparation
77796.7,Log,GAMEBOARD SET TO: PREPARATION
77796.7,Log,Destroying targets
77796.7,Log,Creating targets
77797.5,Log,New State: Waiting
77797.98,Log,New State: Started
77797.98,Log,GAMEBOARD SET TO: PARTONESTART
77798.73,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77799.18,Log,GAMEBOARD SET TO: PARTONEFINISH
77799.74,Log,New State: MiddleStarted
77799.74,Log,GAMEBOARD SET TO: PARTTWOSTART
77800.12,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77800.55,Log,New State: Finished
77800.55,Log,Correct
77800.55,Log,GAMEBOARD SET TO: PARTTWOFINISH
77801.55,Log,Preparing trial number: 7
77803.56,Log,New State: Preparation
77803.56,Log,GAMEBOARD SET TO: PREPARATION
77803.56,Log,Destroying targets
77803.56,Log,Creating targets
77805.05,Log,New State: Waiting
77805.6,Log,New State: Started
77805.6,Log,GAMEBOARD SET TO: PARTONESTART
77806.14,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77806.5,Log,GAMEBOARD SET TO: PARTONEFINISH
77807,Log,New State: MiddleStarted
77807,Log,GAMEBOARD SET TO: PARTTWOSTART
77807.39,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77807.87,Log,New State: Finished
77807.87,Log,Correct
77807.87,Log,GAMEBOARD SET TO: PARTTWOFINISH
77808.88,Log,Preparing trial number: 8
77810.88,Log,New State: Preparation
77810.88,Log,GAMEBOARD SET TO: PREPARATION
77810.88,Log,Destroying targets
77810.88,Log,Creating targets
77811.79,Log,New State: Waiting
77812.16,Log,New State: Started
77812.16,Log,GAMEBOARD SET TO: PARTONESTART
77812.73,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77813.01,Log,GAMEBOARD SET TO: PARTONEFINISH
77813.57,Log,New State: MiddleStarted
77813.57,Log,GAMEBOARD SET TO: PARTTWOSTART
77813.94,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77814.41,Log,New State: Finished
77814.41,Log,Correct
77814.41,Log,GAMEBOARD SET TO: PARTTWOFINISH
77815.41,Log,Preparing trial number: 9
77817.41,Log,New State: Preparation
77817.41,Log,GAMEBOARD SET TO: PREPARATION
77817.41,Log,Destroying targets
77817.41,Log,Creating targets
77818.36,Log,New State: Waiting
77818.79,Log,New State: Started
77818.79,Log,GAMEBOARD SET TO: PARTONESTART
77819.33,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77819.65,Log,GAMEBOARD SET TO: PARTONEFINISH
77820.14,Log,New State: MiddleStarted
77820.14,Log,GAMEBOARD SET TO: PARTTWOSTART
77820.51,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77820.82,Log,New State: Finished
77820.82,Log,Correct
77820.82,Log,GAMEBOARD SET TO: PARTTWOFINISH
77821.82,Log,Preparing trial number: 10
77823.82,Log,New State: Preparation
77823.82,Log,GAMEBOARD SET TO: PREPARATION
77823.82,Log,Destroying targets
77823.82,Log,Creating targets
77825.01,Log,New State: Waiting
77825.59,Log,New State: Started
77825.59,Log,GAMEBOARD SET TO: PARTONESTART
77826.09,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77826.38,Log,GAMEBOARD SET TO: PARTONEFINISH
77826.9,Log,New State: MiddleStarted
77826.9,Log,GAMEBOARD SET TO: PARTTWOSTART
77827.23,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77827.48,Log,New State: Finished
77827.48,Log,Correct
77827.48,Log,GAMEBOARD SET TO: PARTTWOFINISH
77828.48,Log,Preparing trial number: 11
77838.48,Log,New State: Preparation
77838.48,Log,GAMEBOARD SET TO: PREPARATION
77838.48,Log,Destroying targets
77838.48,Log,Creating targets
77841.61,Log,New State: Waiting
77842.08,Log,New State: Started
77842.08,Log,GAMEBOARD SET TO: PARTONESTART
77842.52,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77842.82,Log,GAMEBOARD SET TO: PARTONEFINISH
77843.28,Log,New State: MiddleStarted
77843.28,Log,GAMEBOARD SET TO: PARTTWOSTART
77843.63,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77843.89,Log,New State: Finished
77843.89,Log,Correct
77843.89,Log,GAMEBOARD SET TO: PARTTWOFINISH
77844.89,Log,Preparing trial number: 12
77846.9,Log,New State: Preparation
77846.9,Log,GAMEBOARD SET TO: PREPARATION
77846.9,Log,Destroying targets
77846.9,Log,Creating targets
77848.35,Log,New State: Waiting
77848.94,Log,New State: Started
77848.94,Log,GAMEBOARD SET TO: PARTONESTART
77849.4,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77849.7,Log,GAMEBOARD SET TO: PARTONEFINISH
77850.2,Log,New State: MiddleStarted
77850.2,Log,GAMEBOARD SET TO: PARTTWOSTART
77850.51,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77850.94,Log,New State: Finished
77850.94,Log,Correct
77850.94,Log,GAMEBOARD SET TO: PARTTWOFINISH
77851.94,Log,Preparing trial number: 13
77853.94,Log,New State: Preparation
77853.94,Log,GAMEBOARD SET TO: PREPARATION
77853.94,Log,Destroying targets
77853.94,Log,Creating targets
77854.73,Log,New State: Waiting
77855.16,Log,New State: Started
77855.16,Log,GAMEBOARD SET TO: PARTONESTART
77855.64,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77855.95,Log,GAMEBOARD SET TO: PARTONEFINISH
77856.45,Log,New State: MiddleStarted
77856.45,Log,GAMEBOARD SET TO: PARTTWOSTART
77856.76,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77857.07,Log,New State: Finished
77857.07,Log,Correct
77857.07,Log,GAMEBOARD SET TO: PARTTWOFINISH
77858.08,Log,Preparing trial number: 14
77860.07,Log,New State: Preparation
77860.07,Log,GAMEBOARD SET TO: PREPARATION
77860.07,Log,Destroying targets
77860.07,Log,Creating targets
77861.17,Log,New State: Waiting
77861.59,Log,New State: Started
77861.59,Log,GAMEBOARD SET TO: PARTONESTART
77862.04,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77862.36,Log,GAMEBOARD SET TO: PARTONEFINISH
77862.73,Log,New State: MiddleStarted
77862.73,Log,GAMEBOARD SET TO: PARTTWOSTART
77863.08,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77863.37,Log,New State: Finished
77863.37,Log,Correct
77863.37,Log,GAMEBOARD SET TO: PARTTWOFINISH
77864.37,Log,Preparing trial number: 15
77866.38,Log,New State: Preparation
77866.38,Log,GAMEBOARD SET TO: PREPARATION
77866.38,Log,Destroying targets
77866.38,Log,Creating targets
77867.08,Log,New State: Waiting
77867.55,Log,New State: Started
77867.55,Log,GAMEBOARD SET TO: PARTONESTART
77867.97,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77868.32,Log,GAMEBOARD SET TO: PARTONEFINISH
77868.89,Log,New State: MiddleStarted
77868.89,Log,GAMEBOARD SET TO: PARTTWOSTART
77869.19,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77869.43,Log,New State: Finished
77869.43,Log,Correct
77869.43,Log,GAMEBOARD SET TO: PARTTWOFINISH
77870.44,Log,Preparing trial number: 16
77872.43,Log,New State: Preparation
77872.43,Log,GAMEBOARD SET TO: PREPARATION
77872.43,Log,Destroying targets
77872.43,Log,Creating targets
77873.11,Log,New State: Waiting
77873.61,Log,New State: Started
77873.61,Log,GAMEBOARD SET TO: PARTONESTART
77874.04,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77874.3,Log,GAMEBOARD SET TO: PARTONEFINISH
77874.9,Log,New State: MiddleStarted
77874.9,Log,GAMEBOARD SET TO: PARTTWOSTART
77875.19,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
77875.48,Log,New State: Finished
77875.48,Log,Correct
77875.48,Log,GAMEBOARD SET TO: PARTTWOFINISH
77876.48,Log,Preparing trial number: 17
77878.48,Log,New State: Preparation
77878.48,Log,GAMEBOARD SET TO: PREPARATION
77878.48,Log,Destroying targets
77878.48,Log,Creating targets
77879.57,Log,New State: Waiting
77879.98,Log,New State: Started
77879.98,Log,GAMEBOARD SET TO: PARTONESTART
77880.37,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
77880.78,Log,GAMEBOARD SET TO: PARTONEFINISH
77881.09,Log,New State: MiddleStarted
