experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180720124442,1,1,1,1,77746.7,77750.93,Example,0,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,5,1,Success,FF00FF,SquareTarget,DetectNeg,,77747.75,77748.55,77750.28,0.5971645,0.4318712,1,High/P_180720124442/S001/visual_pointer_movement_T001.csv,High/P_180720124442/S001/collision_pointer_movement_T001.csv,High/P_180720124442/S001/tablet_pixels_T001.csv
High,P_180720124442,1,2,1,2,77762.59,77763.41,Example,0,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,5,1,HitObstacle,,,DetectNeg,Obstacle,77763.07,,,0.5742977,,,High/P_180720124442/S001/visual_pointer_movement_T002.csv,High/P_180720124442/S001/collision_pointer_movement_T002.csv,High/P_180720124442/S001/tablet_pixels_T002.csv
High,P_180720124442,1,3,1,3,77765.47,77766.79,Example,0,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,5,1,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,77765.96,77766.63,,0.4142874,,,High/P_180720124442/S001/visual_pointer_movement_T003.csv,High/P_180720124442/S001/collision_pointer_movement_T003.csv,High/P_180720124442/S001/tablet_pixels_T003.csv
High,P_180720124442,1,4,1,4,77773.09,77773.98,Example,0,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.6,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,77773.37,,,0.5139372,,,High/P_180720124442/S001/visual_pointer_movement_T004.csv,High/P_180720124442/S001/collision_pointer_movement_T004.csv,High/P_180720124442/S001/tablet_pixels_T004.csv
High,P_180720124442,1,5,2,1,77790.22,77793.7,Practice,0,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,1,1,TimeoutMiddleMoved,,,DetectNeg,VisualPointer,77790.65,77791.2,77792.7,0.5031564,0.5660949,,High/P_180720124442/S001/visual_pointer_movement_T005.csv,High/P_180720124442/S001/collision_pointer_movement_T005.csv,High/P_180720124442/S001/tablet_pixels_T005.csv
High,P_180720124442,1,6,2,2,77797.98,77800.55,Practice,0,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,SquareTarget,DetectNeg,,77798.73,77799.18,77800.12,0.4727052,0.5616527,1,High/P_180720124442/S001/visual_pointer_movement_T006.csv,High/P_180720124442/S001/collision_pointer_movement_T006.csv,High/P_180720124442/S001/tablet_pixels_T006.csv
High,P_180720124442,1,7,2,3,77805.6,77807.87,Practice,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,00FFFF,CircleTarget,DetectNeg,,77806.14,77806.5,77807.39,0.5532815,0.5012591,2,High/P_180720124442/S001/visual_pointer_movement_T007.csv,High/P_180720124442/S001/collision_pointer_movement_T007.csv,High/P_180720124442/S001/tablet_pixels_T007.csv
High,P_180720124442,1,8,2,4,77812.16,77814.41,Practice,0,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,TriangleTarget,DetectNeg,,77812.73,77813.01,77813.94,0.3778098,0.5642766,3,High/P_180720124442/S001/visual_pointer_movement_T008.csv,High/P_180720124442/S001/collision_pointer_movement_T008.csv,High/P_180720124442/S001/tablet_pixels_T008.csv
High,P_180720124442,1,9,2,5,77818.79,77820.82,Practice,0,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FF00FF,TriangleTarget,DetectNeg,,77819.33,77819.65,77820.51,0.4310379,0.4903316,4,High/P_180720124442/S001/visual_pointer_movement_T009.csv,High/P_180720124442/S001/collision_pointer_movement_T009.csv,High/P_180720124442/S001/tablet_pixels_T009.csv
High,P_180720124442,1,10,2,6,77825.59,77827.48,Practice,0,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,77826.09,77826.38,77827.23,0.5777989,0.5138133,5,High/P_180720124442/S001/visual_pointer_movement_T010.csv,High/P_180720124442/S001/collision_pointer_movement_T010.csv,High/P_180720124442/S001/tablet_pixels_T010.csv
