experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180718120844,1,1,1,1,5757.319,5761.11,Example,0,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,5,1,Success,FFFF00,TriangleTarget,DetectPos,,5758.12,5758.67,5760.54,0.5021667,0.4206659,1,High/P_180718120844/S001/visual_pointer_movement_T001.csv,High/P_180718120844/S001/collision_pointer_movement_T001.csv,High/P_180718120844/S001/tablet_pixels_T001.csv
High,P_180718120844,1,2,1,2,5766.874,5769.91,Example,0,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,5,1,Success,00FFFF,TriangleTarget,DetectPos,,5767.81,5768.39,5769.42,0.343002,0.4319744,2,High/P_180718120844/S001/visual_pointer_movement_T002.csv,High/P_180718120844/S001/collision_pointer_movement_T002.csv,High/P_180718120844/S001/tablet_pixels_T002.csv
High,P_180718120844,1,3,1,3,5773.512,5776.44,Example,0,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,5,1,Success,00FFFF,CircleTarget,DetectPos,,5774.11,5774.54,5775.96,0.451949,0.3836334,3,High/P_180718120844/S001/visual_pointer_movement_T003.csv,High/P_180718120844/S001/collision_pointer_movement_T003.csv,High/P_180718120844/S001/tablet_pixels_T003.csv
High,P_180718120844,1,4,1,4,5778.926,5781.32,Example,0,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.6,1,Success,00FFFF,SquareTarget,DetectPos,,5779.68,5780.09,5780.95,0.4982463,0.3672937,4,High/P_180718120844/S001/visual_pointer_movement_T004.csv,High/P_180718120844/S001/collision_pointer_movement_T004.csv,High/P_180718120844/S001/tablet_pixels_T004.csv
High,P_180718120844,1,5,2,1,5793.579,5796.13,Practice,0,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,5794.23,5794.78,5795.78,0.4645535,0.4865694,1,High/P_180718120844/S001/visual_pointer_movement_T005.csv,High/P_180718120844/S001/collision_pointer_movement_T005.csv,High/P_180718120844/S001/tablet_pixels_T005.csv
High,P_180718120844,1,6,2,2,5800.138,5803.28,Practice,0,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,WrongTarget,00FFFF,SquareTarget,DetectPos,,5800.67,5801.17,5802.58,0.4834734,0.5848059,,High/P_180718120844/S001/visual_pointer_movement_T006.csv,High/P_180718120844/S001/collision_pointer_movement_T006.csv,High/P_180718120844/S001/tablet_pixels_T006.csv
High,P_180718120844,1,7,2,3,5807.348,5809.73,Practice,0,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,5808.15,5808.55,5809.35,0.3651393,0.3223913,2,High/P_180718120844/S001/visual_pointer_movement_T007.csv,High/P_180718120844/S001/collision_pointer_movement_T007.csv,High/P_180718120844/S001/tablet_pixels_T007.csv
High,P_180718120844,1,8,2,4,5813.84,5816.17,Practice,0,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,00FFFF,CircleTarget,DetectPos,,5814.36,5814.77,5815.76,0.443203,0.4973408,3,High/P_180718120844/S001/visual_pointer_movement_T008.csv,High/P_180718120844/S001/collision_pointer_movement_T008.csv,High/P_180718120844/S001/tablet_pixels_T008.csv
High,P_180718120844,1,9,2,5,5820.743,5823.1,Practice,0,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,5821.27,5821.78,5822.72,0.5968376,0.5148283,4,High/P_180718120844/S001/visual_pointer_movement_T009.csv,High/P_180718120844/S001/collision_pointer_movement_T009.csv,High/P_180718120844/S001/tablet_pixels_T009.csv
High,P_180718120844,1,10,2,6,5827.237,5829.62,Practice,0,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,5827.84,5828.33,5829.21,0.5319473,0.4481999,5,High/P_180718120844/S001/visual_pointer_movement_T010.csv,High/P_180718120844/S001/collision_pointer_movement_T010.csv,High/P_180718120844/S001/tablet_pixels_T010.csv
