experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612104737,1,1,1,1,2350.74,2354.36,Example,0,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,TriangleTarget,DetectPos,,2351.18,2351.56,2353.88,0.3989434,0.5504262,1,High/P_180612104737/S001/visual_pointer_movement_T001.csv,High/P_180612104737/S001/collision_pointer_movement_T001.csv
High,P_180612104737,1,2,1,2,2356.892,2358.9,Example,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectPos,,2357.26,2357.74,2358.6,0.5693953,0.4757864,2,High/P_180612104737/S001/visual_pointer_movement_T002.csv,High/P_180612104737/S001/collision_pointer_movement_T002.csv
High,P_180612104737,1,3,1,3,2365.829,2366.28,Example,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,HitObstacle,,,DetectNeg,Obstacle,2366.16,,,0.3467242,,,High/P_180612104737/S001/visual_pointer_movement_T003.csv,High/P_180612104737/S001/collision_pointer_movement_T003.csv
High,P_180612104737,1,4,1,4,2373.229,2374.064,Example,0,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,2373.56,,,0.421818,,,High/P_180612104737/S001/visual_pointer_movement_T004.csv,High/P_180612104737/S001/collision_pointer_movement_T004.csv
High,P_180612104737,1,5,2,1,2382.381,2383.847,Practice,0,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,2383.34,,,0.4198253,,,High/P_180612104737/S001/visual_pointer_movement_T005.csv,High/P_180612104737/S001/collision_pointer_movement_T005.csv
High,P_180612104737,1,6,2,2,2386.879,2388.23,Practice,0,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,MouseLifted,,,DetectPos,VisualPointer,2387.62,2388.12,,0.392503,,,High/P_180612104737/S001/visual_pointer_movement_T006.csv,High/P_180612104737/S001/collision_pointer_movement_T006.csv
High,P_180612104737,1,7,2,3,2394.666,2395.823,Practice,0,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,2395.32,,,0.4005175,,,High/P_180612104737/S001/visual_pointer_movement_T007.csv,High/P_180612104737/S001/collision_pointer_movement_T007.csv
High,P_180612104737,1,8,2,4,2398.092,2401.473,Practice,0,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,TimeoutMiddle,,,DetectPos,IntermediateCircle,2398.5,2398.98,,0.3073058,0.4882936,,High/P_180612104737/S001/visual_pointer_movement_T008.csv,High/P_180612104737/S001/collision_pointer_movement_T008.csv
High,P_180612104737,1,9,2,5,2404.096,2405.181,Practice,0,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,2404.68,,,0.3713244,,,High/P_180612104737/S001/visual_pointer_movement_T009.csv,High/P_180612104737/S001/collision_pointer_movement_T009.csv
High,P_180612104737,1,10,2,6,2408.352,2409.28,Practice,0,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,2408.78,,,0.5686827,,,High/P_180612104737/S001/visual_pointer_movement_T010.csv,High/P_180612104737/S001/collision_pointer_movement_T010.csv
