time,pos_x,pos_y,pressure
51658.39,-1.2878,-69.7876,0.7565982
51658.4,-1.254223,-69.7876,0.7556207
51658.41,-1.226238,-69.76991,0.7565982
51658.42,-1.198254,-69.76991,0.7556207
51658.43,-1.198254,-69.73454,0.7546432
51658.44,-1.164677,-69.73454,0.7556207
51658.45,-1.125502,-69.73454,0.7546432
51658.46,-1.086327,-69.73454,0.7536657
51658.47,-1.035961,-69.73454,0.7546432
51658.48,-0.9967856,-69.73454,0.7556207
51658.49,-0.8960491,-69.76991,0.7556207
51658.5,-0.8065081,-69.76991,0.7565982
51658.51,-0.7505444,-69.76991,0.7575758
51658.52,-0.688983,-69.76991,0.7565982
51658.54,-0.6609987,-69.73454,0.7556207
51658.54,-0.6609987,-69.73454,0.7556207
51658.55,-0.6274214,-69.73454,0.7546432
51658.56,-0.6274214,-69.76991,0.7565982
51658.57,-0.5994372,-69.80528,0.7575758
51658.58,-0.5378805,-69.84066,0.7575758
51658.59,-0.4595304,-69.85835,0.7585533
51658.6,-0.392371,-69.94678,0.7585533
51658.61,-0.3140209,-69.96447,0.7595308
51658.63,-0.2804436,-69.99984,0.7595308
51658.63,-0.2412686,-69.99984,0.7585533
51658.64,-0.2412686,-70.03522,0.7575758
51658.65,-0.2132843,-70.03522,0.7575758
51658.66,-0.2132843,-70.03522,0.7575758
51658.67,-0.2132843,-70.03522,0.7585533
51658.68,-0.2132843,-70.03522,0.7595308
51658.69,-0.2132843,-70.0529,0.7595308
51658.7,-0.1797071,-70.0529,0.7595308
51658.71,-0.1797071,-70.08827,0.7595308
51658.72,-0.1797071,-70.08827,0.7595308
51658.73,-0.1797071,-70.12365,0.7585533
51658.74,-0.1797071,-70.15902,0.7605083
51658.75,-0.1797071,-70.15902,0.7585533
51658.76,-0.1797071,-70.15902,0.7575758
51658.77,-0.1797071,-70.15902,0.7575758
51658.79,-0.1797071,-70.1767,0.7575758
51658.79,-0.22448,-70.1767,0.7575758
51658.8,-0.263655,-70.1767,0.7575758
51658.81,-0.263655,-70.1767,0.7585533
51658.82,-0.2916345,-70.1767,0.7605083
51658.83,-0.3196187,-70.15902,0.7595308
51658.84,-0.3811802,-70.12365,0.7595308
51658.85,-0.5882463,-69.87603,0.7575758
51658.86,-0.7113694,-69.69916,0.7565982
51658.88,-0.9967856,-69.25699,0.7556207
51658.88,-1.427711,-68.60257,0.7546432
51658.89,-2.015332,-67.57673,0.7546432
51658.9,-3.296914,-65.36586,0.7546432
51658.91,-3.845365,-64.39309,0.7546432
51658.92,-5.731357,-60.80264,0.7536657
