time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
332.0498,0.6641,-68.2656,0,0,0,270
332.0601,0.6641,-68.2656,0,0,0,270
332.0676,0.6641,-68.2656,0,0,0,270
332.0775,0.6641,-68.2656,0,0,0,270
332.0859,0.6641,-68.2656,0,0,0,270
332.0958,0.6641,-68.2656,0,0,0,270
332.1038,0.6641,-68.2406,0,0,0,270
332.1142,0.6641,-68.1711,0,0,0,270
332.1216,0.6641,-68.1328,0,0,0,270
332.131,0.6641,-68.1328,0,0,0,270
332.139,0.6641,-68.1328,0,0,0,270
332.1494,0.6641,-68.1328,0,0,0,270
332.1574,0.6641,-68.1328,0,0,0,270
332.1678,0.612,-68.1328,0,0,0,270
332.1746,0.5672,-68.1328,0,0,0,270
332.185,0.5312,-68.1328,0,0,0,270
332.195,0.5312,-68.1328,0,0,0,270
332.2023,0.5312,-68.1328,0,0,0,270
332.2116,0.5312,-68.1328,0,0,0,270
332.2191,0.5312,-68.1328,0,0,0,270
332.2295,0.5312,-68.1328,0,0,0,270
332.2369,0.5312,-68.1328,0,0,0,270
332.2476,0.5312,-68.1328,0,0,0,270
332.2535,0.5312,-68.1328,0,0,0,270
332.2643,0.5312,-68.1328,0,0,0,270
332.2717,0.5312,-68.1328,0,0,0,270
332.281,0.5312,-68.1328,0,0,0,270
332.2895,0.5312,-68.1328,0,0,0,270
332.2994,0.5312,-68.1328,0,0,0,270
332.3069,0.5312,-68.1328,0,0,0,270
332.3174,0.5312,-68.1328,0,0,0,270
332.3275,0.5312,-68.1328,0,0,0,270
332.335,0.5312,-68.1328,0,0,0,270
332.3444,0.5312,-68.1328,0,0,0,270
332.3534,0.5312,-68.1328,0,0,0,270
332.362,0.5312,-68.1328,0,0,0,270
332.3699,0.5312,-68.1328,0,0,0,270
332.3799,0.5312,-68.1328,0,0,0,270
332.3874,0.5312,-68.1328,0,0,0,270
332.3978,0.5312,-68.1328,0,0,0,270
332.406,0.5312,-68.1328,0,0,0,270
332.4143,0.5312,-68.1328,0,0,0,270
