timestamp,log_type,message
49818.72,Log,Setting start & targets for example
49818.72,Log,Start color randomised
49818.72,Log,Start sprite randomised
49818.72,Log,Target colors randomised
49818.72,Log,Target sprites randomised
49818.72,Log,Setting start & targets for practice
49818.72,Log,Start color randomised
49818.72,Log,Start sprite randomised
49818.72,Log,Target colors randomised
49818.72,Log,Target sprites randomised
49818.72,Log,Setting start & targets for baseline
49818.72,Log,Start color randomised
49818.72,Log,Start sprite randomised
49818.72,Log,Target colors randomised
49818.72,Log,Target sprites randomised
49818.72,Log,Setting start & targets for negToPos
49818.72,Log,Start color randomised
49818.72,Log,Start sprite randomised
49818.72,Log,Target colors randomised
49818.72,Log,Target sprites randomised
49818.72,Log,Setting start & targets for posToNeg
49818.72,Log,Start color randomised
49818.72,Log,Start sprite randomised
49818.72,Log,Target colors randomised
49818.72,Log,Target sprites randomised
49818.72,Log,Setting start & targets for random
49818.72,Log,Start color randomised
49818.72,Log,Start sprite randomised
49818.72,Log,Target colors randomised
49818.72,Log,Target sprites randomised
49818.72,Log,Order of blocks:
49818.72,Log,NegToPos
49818.72,Log,PosToNeg
49818.72,Log,Random
49818.72,Log,Sampling Interval: 10
49818.72,Log,Preparing trial number: 1
49828.72,Log,New State: Preparation
49828.72,Log,GAMEBOARD SET TO: PREPARATION
49828.72,Log,Destroying targets
49828.72,Log,Creating targets
49832.01,Log,New State: Waiting
49832.53,Log,New State: Started
49832.53,Log,GAMEBOARD SET TO: PARTONESTART
49834.08,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49834.64,Log,GAMEBOARD SET TO: PARTONEFINISH
49835.11,Log,New State: MiddleStarted
49835.11,Log,GAMEBOARD SET TO: PARTTWOSTART
49836.71,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49837.71,Log,New State: Finished
49837.71,Log,Failed: TimeoutMiddleMoved object: VisualPointer
49837.71,Log,GAMEBOARD SET TO: PARTTWOFINISH
49838.71,Log,Preparing trial number: 2
49838.71,Log,New State: Preparation
49838.71,Log,GAMEBOARD SET TO: PREPARATION
49838.71,Log,Destroying targets
49838.71,Log,Creating targets
49840.98,Log,New State: Waiting
49841.31,Log,New State: Started
49841.31,Log,GAMEBOARD SET TO: PARTONESTART
49842.12,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49842.65,Log,GAMEBOARD SET TO: PARTONEFINISH
49843.01,Log,New State: MiddleStarted
49843.01,Log,GAMEBOARD SET TO: PARTTWOSTART
49843.5,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49844,Log,New State: Finished
49844,Log,Correct
49844,Log,GAMEBOARD SET TO: PARTTWOFINISH
49845.01,Log,Preparing trial number: 3
49845.01,Log,New State: Preparation
49845.01,Log,GAMEBOARD SET TO: PREPARATION
49845.01,Log,Destroying targets
49845.01,Log,Creating targets
49846,Log,New State: Waiting
49846.37,Log,New State: Started
49846.37,Log,GAMEBOARD SET TO: PARTONESTART
49847.1,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49847.7,Log,GAMEBOARD SET TO: PARTONEFINISH
49848.13,Log,New State: MiddleStarted
49848.13,Log,GAMEBOARD SET TO: PARTTWOSTART
49848.5,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49848.94,Log,New State: Finished
49848.94,Log,Correct
49848.94,Log,GAMEBOARD SET TO: PARTTWOFINISH
49849.94,Log,Preparing trial number: 4
49849.94,Log,New State: Preparation
49849.94,Log,GAMEBOARD SET TO: PREPARATION
49849.94,Log,Destroying targets
