experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180719131039,1,1,1,1,49832.53,49837.71,Example,0,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,5,1,TimeoutMiddleMoved,,,DetectPos,VisualPointer,49834.08,49834.64,49836.71,0.5174268,0.4688174,,High/P_180719131039/S001/visual_pointer_movement_T001.csv,High/P_180719131039/S001/collision_pointer_movement_T001.csv,High/P_180719131039/S001/tablet_pixels_T001.csv
High,P_180719131039,1,2,1,2,49841.31,49844,Example,0,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,5,1,Success,00FFFF,TriangleTarget,DetectNeg,,49842.12,49842.65,49843.5,0.323161,0.3576992,1,High/P_180719131039/S001/visual_pointer_movement_T002.csv,High/P_180719131039/S001/collision_pointer_movement_T002.csv,High/P_180719131039/S001/tablet_pixels_T002.csv
High,P_180719131039,1,3,1,3,49846.37,49848.94,Example,0,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,5,1,Success,FF00FF,TriangleTarget,DetectPos,,49847.1,49847.7,49848.5,0.3636803,0.4299442,2,High/P_180719131039/S001/visual_pointer_movement_T003.csv,High/P_180719131039/S001/collision_pointer_movement_T003.csv,High/P_180719131039/S001/tablet_pixels_T003.csv
High,P_180719131039,1,4,1,4,49851.4,49854,Example,0,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.6,1,Success,FF00FF,SquareTarget,DetectPos,,49852.18,49852.7,49853.41,0.5525215,0.3234503,3,High/P_180719131039/S001/visual_pointer_movement_T004.csv,High/P_180719131039/S001/collision_pointer_movement_T004.csv,High/P_180719131039/S001/tablet_pixels_T004.csv
High,P_180719131039,1,5,2,1,49866.98,49869.15,Practice,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,49867.5,49867.99,49868.7,0.3887429,0.3201335,1,High/P_180719131039/S001/visual_pointer_movement_T005.csv,High/P_180719131039/S001/collision_pointer_movement_T005.csv,High/P_180719131039/S001/tablet_pixels_T005.csv
High,P_180719131039,1,6,2,2,49873.83,49875.82,Practice,0,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,49874.3,49874.7,49875.48,0.4987375,0.4428778,2,High/P_180719131039/S001/visual_pointer_movement_T006.csv,High/P_180719131039/S001/collision_pointer_movement_T006.csv,High/P_180719131039/S001/tablet_pixels_T006.csv
High,P_180719131039,1,7,2,3,49879.83,49881.19,Practice,0,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,MiddleMovedEarly,,,DetectPos,IntermediateCircle,49880.25,49880.74,,0.3964132,,,High/P_180719131039/S001/visual_pointer_movement_T007.csv,High/P_180719131039/S001/collision_pointer_movement_T007.csv,High/P_180719131039/S001/tablet_pixels_T007.csv
High,P_180719131039,1,8,2,4,49886.63,49889.02,Practice,0,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,49887.17,49887.68,49888.52,0.3572843,0.4519659,3,High/P_180719131039/S001/visual_pointer_movement_T008.csv,High/P_180719131039/S001/collision_pointer_movement_T008.csv,High/P_180719131039/S001/tablet_pixels_T008.csv
High,P_180719131039,1,9,2,5,49893.27,49895.6,Practice,0,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,49893.81,49894.2,49895.08,0.5111514,0.5171217,4,High/P_180719131039/S001/visual_pointer_movement_T009.csv,High/P_180719131039/S001/collision_pointer_movement_T009.csv,High/P_180719131039/S001/tablet_pixels_T009.csv
High,P_180719131039,1,10,2,6,49899.75,49901.88,Practice,0,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,49900.22,49900.69,49901.51,0.3814636,0.445049,5,High/P_180719131039/S001/visual_pointer_movement_T010.csv,High/P_180719131039/S001/collision_pointer_movement_T010.csv,High/P_180719131039/S001/tablet_pixels_T010.csv
High,P_180719131039,1,11,3,1,49914.29,49916.23,Baseline,0,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,49914.72,49915.17,49915.87,0.3200531,0.3153809,1,High/P_180719131039/S001/visual_pointer_movement_T011.csv,High/P_180719131039/S001/collision_pointer_movement_T011.csv,High/P_180719131039/S001/tablet_pixels_T011.csv
High,P_180719131039,1,12,3,2,49920.68,49922.76,Baseline,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,49921.13,49921.51,49922.44,0.5822532,0.5622531,2,High/P_180719131039/S001/visual_pointer_movement_T012.csv,High/P_180719131039/S001/collision_pointer_movement_T012.csv,High/P_180719131039/S001/tablet_pixels_T012.csv
High,P_180719131039,1,13,3,3,49926.14,49928.16,Baseline,0,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,49926.68,49927.02,49927.75,0.3614507,0.3139167,3,High/P_180719131039/S001/visual_pointer_movement_T013.csv,High/P_180719131039/S001/collision_pointer_movement_T013.csv,High/P_180719131039/S001/tablet_pixels_T013.csv
High,P_180719131039,1,14,3,4,49932.22,49934.22,Baseline,0,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,00FFFF,CircleTarget,DetectPos,,49932.6,49933.05,49933.88,0.4858155,0.4504578,4,High/P_180719131039/S001/visual_pointer_movement_T014.csv,High/P_180719131039/S001/collision_pointer_movement_T014.csv,High/P_180719131039/S001/tablet_pixels_T014.csv
High,P_180719131039,1,15,3,5,49938.24,49940.25,Baseline,0,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,00FFFF,TriangleTarget,DetectPos,,49938.69,49939.05,49939.83,0.3274537,0.4657232,5,High/P_180719131039/S001/visual_pointer_movement_T015.csv,High/P_180719131039/S001/collision_pointer_movement_T015.csv,High/P_180719131039/S001/tablet_pixels_T015.csv
High,P_180719131039,1,16,3,6,49944.37,49946.03,Baseline,0,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FFFF00,CircleTarget,DetectPos,,49944.71,49945.08,49945.71,0.4232715,0.3031486,6,High/P_180719131039/S001/visual_pointer_movement_T016.csv,High/P_180719131039/S001/collision_pointer_movement_T016.csv,High/P_180719131039/S001/tablet_pixels_T016.csv
High,P_180719131039,1,17,3,7,49950.15,49951.88,Baseline,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FFFF00,TriangleTarget,DetectPos,,49950.44,49950.8,49951.51,0.3563893,0.3771154,7,High/P_180719131039/S001/visual_pointer_movement_T017.csv,High/P_180719131039/S001/collision_pointer_movement_T017.csv,High/P_180719131039/S001/tablet_pixels_T017.csv
High,P_180719131039,1,18,3,8,49955.92,49957.7,Baseline,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FFFF00,TriangleTarget,DetectPos,,49956.3,49956.62,49957.47,0.4556354,0.4071383,8,High/P_180719131039/S001/visual_pointer_movement_T018.csv,High/P_180719131039/S001/collision_pointer_movement_T018.csv,High/P_180719131039/S001/tablet_pixels_T018.csv
High,P_180719131039,1,19,3,9,49961.91,49963.51,Baseline,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,49962.24,49962.62,49963.25,0.5874589,0.3747991,9,High/P_180719131039/S001/visual_pointer_movement_T019.csv,High/P_180719131039/S001/collision_pointer_movement_T019.csv,High/P_180719131039/S001/tablet_pixels_T019.csv
High,P_180719131039,1,20,4,1,49976.32,49978.21,NegToPos,-0.9,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,49976.92,49977.19,49977.95,0.5863295,0.4685032,10,High/P_180719131039/S001/visual_pointer_movement_T020.csv,High/P_180719131039/S001/collision_pointer_movement_T020.csv,High/P_180719131039/S001/tablet_pixels_T020.csv
High,P_180719131039,1,21,4,2,49980.63,49982.49,NegToPos,-0.8357143,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,49981.07,49981.32,49982.16,0.4883771,0.5248657,11,High/P_180719131039/S001/visual_pointer_movement_T021.csv,High/P_180719131039/S001/collision_pointer_movement_T021.csv,High/P_180719131039/S001/tablet_pixels_T021.csv
High,P_180719131039,1,22,4,3,49984.39,49986.2,NegToPos,-0.7714285,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FFFF00,TriangleTarget,DetectPos,,49984.78,49985.15,49985.87,0.4455557,0.4196653,12,High/P_180719131039/S001/visual_pointer_movement_T022.csv,High/P_180719131039/S001/collision_pointer_movement_T022.csv,High/P_180719131039/S001/tablet_pixels_T022.csv
High,P_180719131039,1,23,4,4,49988.44,49990.02,NegToPos,-0.7071428,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,49988.83,49989.13,49989.75,0.59088,0.3339925,13,High/P_180719131039/S001/visual_pointer_movement_T023.csv,High/P_180719131039/S001/collision_pointer_movement_T023.csv,High/P_180719131039/S001/tablet_pixels_T023.csv
High,P_180719131039,1,24,4,5,49991.92,49993.55,NegToPos,-0.6428571,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectPos,,49992.25,49992.48,49993.09,0.3594996,0.5646434,14,High/P_180719131039/S001/visual_pointer_movement_T024.csv,High/P_180719131039/S001/collision_pointer_movement_T024.csv,High/P_180719131039/S001/tablet_pixels_T024.csv
High,P_180719131039,1,25,4,6,49995.73,49997.73,NegToPos,-0.5785714,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FFFF00,TriangleTarget,DetectPos,,49996.19,49996.45,49997.41,0.5880494,0.5692741,15,High/P_180719131039/S001/visual_pointer_movement_T025.csv,High/P_180719131039/S001/collision_pointer_movement_T025.csv,High/P_180719131039/S001/tablet_pixels_T025.csv
High,P_180719131039,1,26,4,7,49999.87,50001.88,NegToPos,-0.5142857,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,50000.31,50000.73,50001.56,0.3636499,0.5199991,16,High/P_180719131039/S001/visual_pointer_movement_T026.csv,High/P_180719131039/S001/collision_pointer_movement_T026.csv,High/P_180719131039/S001/tablet_pixels_T026.csv
High,P_180719131039,1,27,4,8,50004.02,50005.62,NegToPos,-0.45,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectPos,,50004.35,50004.69,50005.34,0.4954989,0.3002104,17,High/P_180719131039/S001/visual_pointer_movement_T027.csv,High/P_180719131039/S001/collision_pointer_movement_T027.csv,High/P_180719131039/S001/tablet_pixels_T027.csv
High,P_180719131039,1,28,4,9,50007.53,50009.31,NegToPos,-0.3857143,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,50007.86,50008.19,50008.96,0.4660644,0.4563202,18,High/P_180719131039/S001/visual_pointer_movement_T028.csv,High/P_180719131039/S001/collision_pointer_movement_T028.csv,High/P_180719131039/S001/tablet_pixels_T028.csv
High,P_180719131039,1,29,4,10,50011.32,50012.86,NegToPos,-0.3214286,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,WrongTarget,FF00FF,CircleTarget,DetectPos,,50011.64,50011.92,50012.39,0.5444331,0.307413,,High/P_180719131039/S001/visual_pointer_movement_T029.csv,High/P_180719131039/S001/collision_pointer_movement_T029.csv,High/P_180719131039/S001/tablet_pixels_T029.csv
High,P_180719131039,1,30,4,11,50014.82,50016.83,NegToPos,-0.2571428,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectPos,,50015.24,50015.73,50016.55,0.5006359,0.528534,19,High/P_180719131039/S001/visual_pointer_movement_T030.csv,High/P_180719131039/S001/collision_pointer_movement_T030.csv,High/P_180719131039/S001/tablet_pixels_T030.csv
High,P_180719131039,1,31,4,12,50018.73,50020.62,NegToPos,-0.1928571,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectPos,,50019.11,50019.49,50020.36,0.3233334,0.5294758,20,High/P_180719131039/S001/visual_pointer_movement_T031.csv,High/P_180719131039/S001/collision_pointer_movement_T031.csv,High/P_180719131039/S001/tablet_pixels_T031.csv
High,P_180719131039,1,32,4,13,50022.7,50024.52,NegToPos,-0.1285714,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectPos,,50023.02,50023.44,50024.25,0.5914884,0.439672,21,High/P_180719131039/S001/visual_pointer_movement_T032.csv,High/P_180719131039/S001/collision_pointer_movement_T032.csv,High/P_180719131039/S001/tablet_pixels_T032.csv
High,P_180719131039,1,33,4,14,50026.64,50027.55,NegToPos,-0.06428571,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,50027.05,,,0.5324932,,,High/P_180719131039/S001/visual_pointer_movement_T033.csv,High/P_180719131039/S001/collision_pointer_movement_T033.csv,High/P_180719131039/S001/tablet_pixels_T033.csv
High,P_180719131039,1,34,4,15,50030.42,50032.48,NegToPos,0,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,50030.88,50031.34,50032.11,0.580349,0.4466633,22,High/P_180719131039/S001/visual_pointer_movement_T034.csv,High/P_180719131039/S001/collision_pointer_movement_T034.csv,High/P_180719131039/S001/tablet_pixels_T034.csv
High,P_180719131039,1,35,4,16,50034.49,50035.42,NegToPos,0.06428571,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,TimeoutStartMoved,,,DetectPos,VisualPointer,50034.91,,,0.3402057,,,High/P_180719131039/S001/visual_pointer_movement_T035.csv,High/P_180719131039/S001/collision_pointer_movement_T035.csv,High/P_180719131039/S001/tablet_pixels_T035.csv
High,P_180719131039,1,36,4,17,50037.89,50039.66,NegToPos,0.1285714,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectPos,,50038.3,50038.73,50039.34,0.4597158,0.3822086,23,High/P_180719131039/S001/visual_pointer_movement_T036.csv,High/P_180719131039/S001/collision_pointer_movement_T036.csv,High/P_180719131039/S001/tablet_pixels_T036.csv
High,P_180719131039,1,37,4,18,50041.45,50043.74,NegToPos,0.1928571,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectPos,,50041.87,50042.35,50043.21,0.420591,0.5324414,24,High/P_180719131039/S001/visual_pointer_movement_T037.csv,High/P_180719131039/S001/collision_pointer_movement_T037.csv,High/P_180719131039/S001/tablet_pixels_T037.csv
High,P_180719131039,1,38,4,19,50045.61,50047.52,NegToPos,0.2571428,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,50046,50046.41,50047.2,0.380369,0.4974172,25,High/P_180719131039/S001/visual_pointer_movement_T038.csv,High/P_180719131039/S001/collision_pointer_movement_T038.csv,High/P_180719131039/S001/tablet_pixels_T038.csv
High,P_180719131039,1,39,4,20,50049.76,50051.58,NegToPos,0.3214286,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectNeg,,50050.09,50050.52,50051.3,0.5778841,0.4937372,26,High/P_180719131039/S001/visual_pointer_movement_T039.csv,High/P_180719131039/S001/collision_pointer_movement_T039.csv,High/P_180719131039/S001/tablet_pixels_T039.csv
High,P_180719131039,1,40,4,21,50053.49,50055.25,NegToPos,0.3857143,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FFFF00,TriangleTarget,DetectNeg,,50053.88,50054.29,50054.94,0.3812259,0.3503529,27,High/P_180719131039/S001/visual_pointer_movement_T040.csv,High/P_180719131039/S001/collision_pointer_movement_T040.csv,High/P_180719131039/S001/tablet_pixels_T040.csv
High,P_180719131039,1,41,4,22,50057.23,50059.01,NegToPos,0.45,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,50057.6,50058.1,50058.74,0.4524893,0.3330469,28,High/P_180719131039/S001/visual_pointer_movement_T041.csv,High/P_180719131039/S001/collision_pointer_movement_T041.csv,High/P_180719131039/S001/tablet_pixels_T041.csv
High,P_180719131039,1,42,4,23,50061.04,50062.9,NegToPos,0.5142857,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,50061.43,50061.73,50062.6,0.4126878,0.4254442,29,High/P_180719131039/S001/visual_pointer_movement_T042.csv,High/P_180719131039/S001/collision_pointer_movement_T042.csv,High/P_180719131039/S001/tablet_pixels_T042.csv
High,P_180719131039,1,43,4,24,50064.87,50066.77,NegToPos,0.5785714,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,50065.23,50065.62,50066.44,0.4487601,0.4874598,30,High/P_180719131039/S001/visual_pointer_movement_T043.csv,High/P_180719131039/S001/collision_pointer_movement_T043.csv,High/P_180719131039/S001/tablet_pixels_T043.csv
High,P_180719131039,1,44,4,25,50068.77,50070.64,NegToPos,0.6428571,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,50069.22,50069.59,50070.37,0.5135838,0.5079083,31,High/P_180719131039/S001/visual_pointer_movement_T044.csv,High/P_180719131039/S001/collision_pointer_movement_T044.csv,High/P_180719131039/S001/tablet_pixels_T044.csv
High,P_180719131039,1,45,4,26,50072.57,50074.21,NegToPos,0.7071428,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,50072.88,50073.24,50073.96,0.5851306,0.379028,32,High/P_180719131039/S001/visual_pointer_movement_T045.csv,High/P_180719131039/S001/collision_pointer_movement_T045.csv,High/P_180719131039/S001/tablet_pixels_T045.csv
High,P_180719131039,1,46,4,27,50076.05,50077.78,NegToPos,0.7714285,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,50076.37,50076.71,50077.35,0.4898885,0.5450475,33,High/P_180719131039/S001/visual_pointer_movement_T046.csv,High/P_180719131039/S001/collision_pointer_movement_T046.csv,High/P_180719131039/S001/tablet_pixels_T046.csv
High,P_180719131039,1,47,4,28,50079.85,50081.59,NegToPos,0.8357143,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,00FFFF,CircleTarget,DetectNeg,,50080.23,50080.55,50081.26,0.5510696,0.3575983,34,High/P_180719131039/S001/visual_pointer_movement_T047.csv,High/P_180719131039/S001/collision_pointer_movement_T047.csv,High/P_180719131039/S001/tablet_pixels_T047.csv
High,P_180719131039,1,48,4,29,50083.28,50085,NegToPos,0.9,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectNeg,,50083.68,50083.94,50084.68,0.4461047,0.4189257,35,High/P_180719131039/S001/visual_pointer_movement_T048.csv,High/P_180719131039/S001/collision_pointer_movement_T048.csv,High/P_180719131039/S001/tablet_pixels_T048.csv
High,P_180719131039,1,49,5,1,50086.68,50088.56,PosToNeg,0.9,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectNeg,,50087.08,50087.38,50088.1,0.3099329,0.5190818,36,High/P_180719131039/S001/visual_pointer_movement_T049.csv,High/P_180719131039/S001/collision_pointer_movement_T049.csv,High/P_180719131039/S001/tablet_pixels_T049.csv
High,P_180719131039,1,50,5,2,50090.59,50092.23,PosToNeg,0.8357143,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,50090.94,50091.27,50091.93,0.4874516,0.3002072,37,High/P_180719131039/S001/visual_pointer_movement_T050.csv,High/P_180719131039/S001/collision_pointer_movement_T050.csv,High/P_180719131039/S001/tablet_pixels_T050.csv
High,P_180719131039,1,51,5,3,50094.12,50095.85,PosToNeg,0.7714285,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,SquareTarget,DetectNeg,,50094.46,50094.82,50095.54,0.4461379,0.5320545,38,High/P_180719131039/S001/visual_pointer_movement_T051.csv,High/P_180719131039/S001/collision_pointer_movement_T051.csv,High/P_180719131039/S001/tablet_pixels_T051.csv
High,P_180719131039,1,52,5,4,50097.63,50099.39,PosToNeg,0.7071428,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FF00FF,SquareTarget,DetectNeg,,50097.95,50098.27,50098.86,0.4013087,0.4792389,39,High/P_180719131039/S001/visual_pointer_movement_T052.csv,High/P_180719131039/S001/collision_pointer_movement_T052.csv,High/P_180719131039/S001/tablet_pixels_T052.csv
High,P_180719131039,1,53,5,5,50101.64,50103.4,PosToNeg,0.6428571,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,50101.97,50102.28,50102.98,0.5416801,0.588457,40,High/P_180719131039/S001/visual_pointer_movement_T053.csv,High/P_180719131039/S001/collision_pointer_movement_T053.csv,High/P_180719131039/S001/tablet_pixels_T053.csv
High,P_180719131039,1,54,5,6,50105.38,50107.39,PosToNeg,0.5785714,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectNeg,,50105.7,50106.13,50106.91,0.465671,0.4585741,41,High/P_180719131039/S001/visual_pointer_movement_T054.csv,High/P_180719131039/S001/collision_pointer_movement_T054.csv,High/P_180719131039/S001/tablet_pixels_T054.csv
High,P_180719131039,1,55,5,7,50109.37,50111.24,PosToNeg,0.5142857,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,50109.71,50110.06,50110.92,0.4485655,0.5256875,42,High/P_180719131039/S001/visual_pointer_movement_T055.csv,High/P_180719131039/S001/collision_pointer_movement_T055.csv,High/P_180719131039/S001/tablet_pixels_T055.csv
High,P_180719131039,1,56,5,8,50113.21,50115.15,PosToNeg,0.45,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectNeg,,50113.57,50113.96,50114.86,0.4720659,0.5623823,43,High/P_180719131039/S001/visual_pointer_movement_T056.csv,High/P_180719131039/S001/collision_pointer_movement_T056.csv,High/P_180719131039/S001/tablet_pixels_T056.csv
High,P_180719131039,1,57,5,9,50117.24,50119.03,PosToNeg,0.3857143,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,50117.54,50117.89,50118.65,0.5860324,0.3732421,44,High/P_180719131039/S001/visual_pointer_movement_T057.csv,High/P_180719131039/S001/collision_pointer_movement_T057.csv,High/P_180719131039/S001/tablet_pixels_T057.csv
