time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
2523.793,0.5312,-70.2578,0,0,0,270
2523.802,0.5312,-70.2578,0,0,0,270
2523.812,0.5312,-70.2578,0,0,0,270
2523.82,0.5312,-70.2578,0,0,0,270
2523.83,0.5312,-70.2578,0,0,0,270
2523.839,0.5312,-70.2578,0,0,0,270
2523.849,0.5312,-70.2578,0,0,0,270
2523.857,0.5312,-70.2578,0,0,0,270
2523.866,0.5312,-70.2578,0,0,0,270
2523.875,0.5312,-70.2578,0,0,0,270
2523.883,0.5312,-70.2578,0,0,0,270
2523.893,0.5312,-70.2578,0,0,0,270
2523.901,0.5465,-70.2198,0,0,0,270
2523.911,0.6802,-69.8855,0,0,0,270
2523.919,0.7909,-69.6087,0,0,0,270
2523.929,0.7969,-69.5938,0,0,0,270
2523.938,0.7969,-69.5938,0,0,0,270
2523.947,0.7969,-69.5938,0,0,0,270
2523.957,0.7969,-69.5938,0,0,0,270
2523.965,0.7969,-69.5576,0,0,0,270
2523.976,0.7969,-69.4897,0,0,0,270
2523.984,0.7969,-69.461,0,0,0,270
2523.994,0.7969,-69.461,0,0,0,270
2524.002,0.7969,-69.461,0,0,0,270
2524.011,0.7969,-69.461,0,0,0,270
2524.02,0.7969,-69.461,0,0,0,270
2524.03,0.7969,-69.461,0,0,0,270
2524.038,0.7969,-69.461,0,0,0,270
2524.048,0.7969,-69.461,0,0,0,270
2524.058,0.7969,-69.461,0,0,0,270
2524.066,0.7969,-69.461,0,0,0,270
2524.076,0.7969,-69.461,0,0,0,270
2524.084,0.7969,-69.461,0,0,0,270
2524.095,0.7969,-69.461,0,0,0,270
2524.104,0.7969,-69.461,0,0,0,270
2524.113,0.7969,-69.461,0,0,0,270
2524.121,0.7969,-69.461,0,0,0,270
2524.131,0.7969,-69.461,0,0,0,270
2524.14,0.7969,-69.461,0,0,0,270
2524.148,0.7969,-69.461,0,0,0,270
2524.159,0.7969,-69.461,0,0,0,270
2524.166,0.7969,-69.461,0,0,0,270
2524.178,0.7969,-69.461,0,0,0,270
