experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180718142450,1,59,5,19,310.5941,312.93,Random,-0.5785714,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,311.07,311.55,312.5,0.3383338,0.5599323,45,High/P_180718142450/S001/visual_pointer_movement_T059.csv,High/P_180718142450/S001/collision_pointer_movement_T059.csv,High/P_180718142450/S001/tablet_pixels_T059.csv
High,P_180718142450,1,60,5,20,315.0018,316.99,Random,-0.8357143,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,315.37,315.82,316.54,0.5574309,0.3715957,46,High/P_180718142450/S001/visual_pointer_movement_T060.csv,High/P_180718142450/S001/collision_pointer_movement_T060.csv,High/P_180718142450/S001/tablet_pixels_T060.csv
High,P_180718142450,1,61,5,21,319.085,321.23,Random,-0.06428571,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,319.44,319.96,320.76,0.460062,0.528054,47,High/P_180718142450/S001/visual_pointer_movement_T061.csv,High/P_180718142450/S001/collision_pointer_movement_T061.csv,High/P_180718142450/S001/tablet_pixels_T061.csv
High,P_180718142450,1,62,5,22,323.2781,325.45,Random,-0.9,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,323.67,324.09,325.03,0.4337538,0.5906287,48,High/P_180718142450/S001/visual_pointer_movement_T062.csv,High/P_180718142450/S001/collision_pointer_movement_T062.csv,High/P_180718142450/S001/tablet_pixels_T062.csv
High,P_180718142450,1,63,5,23,327.6951,329.63,Random,-0.7071428,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,328.02,328.47,329.17,0.5684927,0.3488744,49,High/P_180718142450/S001/visual_pointer_movement_T063.csv,High/P_180718142450/S001/collision_pointer_movement_T063.csv,High/P_180718142450/S001/tablet_pixels_T063.csv
High,P_180718142450,1,64,5,24,331.482,333.73,Random,0.3214286,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectPos1,,332.03,332.64,333.31,0.4718535,0.3433121,50,High/P_180718142450/S001/visual_pointer_movement_T064.csv,High/P_180718142450/S001/collision_pointer_movement_T064.csv,High/P_180718142450/S001/tablet_pixels_T064.csv
High,P_180718142450,1,65,5,25,336.1021,338.18,Random,0.6428571,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,336.45,336.92,337.73,0.5039244,0.4509789,51,High/P_180718142450/S001/visual_pointer_movement_T065.csv,High/P_180718142450/S001/collision_pointer_movement_T065.csv,High/P_180718142450/S001/tablet_pixels_T065.csv
High,P_180718142450,1,66,5,26,340.2614,342.37,Random,0.5142857,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,340.68,341.19,341.95,0.5304115,0.4181355,52,High/P_180718142450/S001/visual_pointer_movement_T066.csv,High/P_180718142450/S001/collision_pointer_movement_T066.csv,High/P_180718142450/S001/tablet_pixels_T066.csv
High,P_180718142450,1,67,5,27,344.5049,346.68,Random,-0.45,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,344.92,345.45,346.24,0.5554869,0.3658183,53,High/P_180718142450/S001/visual_pointer_movement_T067.csv,High/P_180718142450/S001/collision_pointer_movement_T067.csv,High/P_180718142450/S001/tablet_pixels_T067.csv
High,P_180718142450,1,68,5,28,348.8071,351.06,Random,-0.1285714,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectNeg1,,349.28,349.72,350.6,0.4499514,0.5114565,54,High/P_180718142450/S001/visual_pointer_movement_T068.csv,High/P_180718142450/S001/collision_pointer_movement_T068.csv,High/P_180718142450/S001/tablet_pixels_T068.csv
High,P_180718142450,1,69,5,29,353.1394,355.31,Random,-0.1928571,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,353.57,354.1,354.83,0.4701574,0.312117,55,High/P_180718142450/S001/visual_pointer_movement_T069.csv,High/P_180718142450/S001/collision_pointer_movement_T069.csv,High/P_180718142450/S001/tablet_pixels_T069.csv
High,P_180718142450,1,70,6,1,357.3818,359.67,NegToPos,-0.9,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,357.77,358.23,359.17,0.3485597,0.5818572,56,High/P_180718142450/S001/visual_pointer_movement_T070.csv,High/P_180718142450/S001/collision_pointer_movement_T070.csv,High/P_180718142450/S001/tablet_pixels_T070.csv
High,P_180718142450,1,71,6,2,361.7356,363.95,NegToPos,-0.8357143,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectPos1,,362.13,362.57,363.52,0.492929,0.5752999,57,High/P_180718142450/S001/visual_pointer_movement_T071.csv,High/P_180718142450/S001/collision_pointer_movement_T071.csv,High/P_180718142450/S001/tablet_pixels_T071.csv
High,P_180718142450,1,72,6,3,365.9526,368.21,NegToPos,-0.7714285,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,366.33,366.84,367.62,0.3383594,0.4281395,58,High/P_180718142450/S001/visual_pointer_movement_T072.csv,High/P_180718142450/S001/collision_pointer_movement_T072.csv,High/P_180718142450/S001/tablet_pixels_T072.csv
High,P_180718142450,1,73,6,4,370.4447,372.67,NegToPos,-0.7071428,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectPos1,,370.88,371.35,372.18,0.5734888,0.4823462,59,High/P_180718142450/S001/visual_pointer_movement_T073.csv,High/P_180718142450/S001/collision_pointer_movement_T073.csv,High/P_180718142450/S001/tablet_pixels_T073.csv
High,P_180718142450,1,74,6,5,374.6295,376.95,NegToPos,-0.6428571,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,375.08,375.54,376.48,0.3573086,0.5921506,60,High/P_180718142450/S001/visual_pointer_movement_T074.csv,High/P_180718142450/S001/collision_pointer_movement_T074.csv,High/P_180718142450/S001/tablet_pixels_T074.csv
High,P_180718142450,1,75,6,6,379.1494,381.23,NegToPos,-0.5785714,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,379.5,380.02,380.78,0.55489,0.4959848,61,High/P_180718142450/S001/visual_pointer_movement_T075.csv,High/P_180718142450/S001/collision_pointer_movement_T075.csv,High/P_180718142450/S001/tablet_pixels_T075.csv
High,P_180718142450,1,76,6,7,383.178,385.56,NegToPos,-0.5142857,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,383.63,384.19,385.12,0.3662453,0.570099,62,High/P_180718142450/S001/visual_pointer_movement_T076.csv,High/P_180718142450/S001/collision_pointer_movement_T076.csv,High/P_180718142450/S001/tablet_pixels_T076.csv
High,P_180718142450,1,77,6,8,387.8203,390.1,NegToPos,-0.45,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,388.18,388.76,389.61,0.3815627,0.5308481,63,High/P_180718142450/S001/visual_pointer_movement_T077.csv,High/P_180718142450/S001/collision_pointer_movement_T077.csv,High/P_180718142450/S001/tablet_pixels_T077.csv
High,P_180718142450,1,78,6,9,391.9235,394.31,NegToPos,-0.3857143,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,392.35,392.92,393.81,0.372564,0.562549,64,High/P_180718142450/S001/visual_pointer_movement_T078.csv,High/P_180718142450/S001/collision_pointer_movement_T078.csv,High/P_180718142450/S001/tablet_pixels_T078.csv
High,P_180718142450,1,79,6,10,396.2807,398.62,NegToPos,-0.3214286,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,396.68,397.28,398.13,0.3857129,0.4279469,65,High/P_180718142450/S001/visual_pointer_movement_T079.csv,High/P_180718142450/S001/collision_pointer_movement_T079.csv,High/P_180718142450/S001/tablet_pixels_T079.csv
High,P_180718142450,1,80,6,11,400.8183,403.25,NegToPos,-0.2571428,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,401.37,401.9,402.84,0.4550156,0.5591577,66,High/P_180718142450/S001/visual_pointer_movement_T080.csv,High/P_180718142450/S001/collision_pointer_movement_T080.csv,High/P_180718142450/S001/tablet_pixels_T080.csv
High,P_180718142450,1,81,6,12,405.0863,407.24,NegToPos,-0.1928571,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,405.5,406.06,406.82,0.4458205,0.3504384,67,High/P_180718142450/S001/visual_pointer_movement_T081.csv,High/P_180718142450/S001/collision_pointer_movement_T081.csv,High/P_180718142450/S001/tablet_pixels_T081.csv
High,P_180718142450,1,82,6,13,409.3293,411.4,NegToPos,-0.1285714,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,409.77,410.26,410.99,0.5331386,0.3591272,68,High/P_180718142450/S001/visual_pointer_movement_T082.csv,High/P_180718142450/S001/collision_pointer_movement_T082.csv,High/P_180718142450/S001/tablet_pixels_T082.csv
High,P_180718142450,1,83,6,14,413.5809,414.3,NegToPos,-0.06428571,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,HitObstacle,,,DetectNeg0|DetectNeg1,Obstacle1,413.96,,,0.359356,,,High/P_180718142450/S001/visual_pointer_movement_T083.csv,High/P_180718142450/S001/collision_pointer_movement_T083.csv,High/P_180718142450/S001/tablet_pixels_T083.csv
High,P_180718142450,1,84,6,15,416.868,418.98,NegToPos,0,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectNeg1,,417.32,417.81,418.56,0.3069853,0.4222724,69,High/P_180718142450/S001/visual_pointer_movement_T084.csv,High/P_180718142450/S001/collision_pointer_movement_T084.csv,High/P_180718142450/S001/tablet_pixels_T084.csv
High,P_180718142450,1,85,6,16,420.9059,423.15,NegToPos,0.06428571,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectNeg1,,421.3,421.81,422.74,0.5690798,0.5648824,70,High/P_180718142450/S001/visual_pointer_movement_T085.csv,High/P_180718142450/S001/collision_pointer_movement_T085.csv,High/P_180718142450/S001/tablet_pixels_T085.csv
High,P_180718142450,1,86,6,17,425.0622,427.11,NegToPos,0.1285714,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,425.44,425.95,426.63,0.5541185,0.3390405,71,High/P_180718142450/S001/visual_pointer_movement_T086.csv,High/P_180718142450/S001/collision_pointer_movement_T086.csv,High/P_180718142450/S001/tablet_pixels_T086.csv
High,P_180718142450,1,87,6,18,432.0089,434.1,NegToPos,0.1928571,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,432.46,432.93,433.66,0.3871815,0.3751288,72,High/P_180718142450/S001/visual_pointer_movement_T087.csv,High/P_180718142450/S001/collision_pointer_movement_T087.csv,High/P_180718142450/S001/tablet_pixels_T087.csv
High,P_180718142450,1,88,6,19,436.1226,438.34,NegToPos,0.2571428,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,436.53,437.05,437.9,0.4130046,0.5525913,73,High/P_180718142450/S001/visual_pointer_movement_T088.csv,High/P_180718142450/S001/collision_pointer_movement_T088.csv,High/P_180718142450/S001/tablet_pixels_T088.csv
High,P_180718142450,1,89,6,20,440.6017,441.22,NegToPos,0.3214286,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,HitObstacle,,,DetectNeg0,Obstacle0,440.96,,,0.5863766,,,High/P_180718142450/S001/visual_pointer_movement_T089.csv,High/P_180718142450/S001/collision_pointer_movement_T089.csv,High/P_180718142450/S001/tablet_pixels_T089.csv
High,P_180718142450,1,90,6,21,443.1481,445.49,NegToPos,0.3857143,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,443.69,444.32,445.06,0.4321869,0.4878418,74,High/P_180718142450/S001/visual_pointer_movement_T090.csv,High/P_180718142450/S001/collision_pointer_movement_T090.csv,High/P_180718142450/S001/tablet_pixels_T090.csv
High,P_180718142450,1,91,6,22,447.3107,449.56,NegToPos,0.45,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,447.74,448.29,449.03,0.407127,0.4198501,75,High/P_180718142450/S001/visual_pointer_movement_T091.csv,High/P_180718142450/S001/collision_pointer_movement_T091.csv,High/P_180718142450/S001/tablet_pixels_T091.csv
High,P_180718142450,1,92,6,23,451.7919,453.95,NegToPos,0.5142857,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,452.23,452.7,453.45,0.5979738,0.5635642,76,High/P_180718142450/S001/visual_pointer_movement_T092.csv,High/P_180718142450/S001/collision_pointer_movement_T092.csv,High/P_180718142450/S001/tablet_pixels_T092.csv
High,P_180718142450,1,93,6,24,455.7434,457.99,NegToPos,0.5785714,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,456.21,456.73,457.49,0.4150169,0.4119089,77,High/P_180718142450/S001/visual_pointer_movement_T093.csv,High/P_180718142450/S001/collision_pointer_movement_T093.csv,High/P_180718142450/S001/tablet_pixels_T093.csv
High,P_180718142450,1,94,6,25,459.9935,462.01,NegToPos,0.6428571,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,460.33,460.81,461.56,0.5752978,0.420337,78,High/P_180718142450/S001/visual_pointer_movement_T094.csv,High/P_180718142450/S001/collision_pointer_movement_T094.csv,High/P_180718142450/S001/tablet_pixels_T094.csv
High,P_180718142450,1,95,6,26,463.9435,466.3,NegToPos,0.7071428,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectNeg1,,464.35,464.83,465.77,0.5439829,0.5928852,79,High/P_180718142450/S001/visual_pointer_movement_T095.csv,High/P_180718142450/S001/collision_pointer_movement_T095.csv,High/P_180718142450/S001/tablet_pixels_T095.csv
High,P_180718142450,1,96,6,27,468.2034,470.5,NegToPos,0.7714285,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectNeg1,,468.65,469.13,470.03,0.520112,0.5452825,80,High/P_180718142450/S001/visual_pointer_movement_T096.csv,High/P_180718142450/S001/collision_pointer_movement_T096.csv,High/P_180718142450/S001/tablet_pixels_T096.csv
High,P_180718142450,1,97,6,28,472.6643,474.88,NegToPos,0.8357143,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,473.08,473.56,474.44,0.3782523,0.5440444,81,High/P_180718142450/S001/visual_pointer_movement_T097.csv,High/P_180718142450/S001/collision_pointer_movement_T097.csv,High/P_180718142450/S001/tablet_pixels_T097.csv
High,P_180718142450,1,98,6,29,476.9639,479.16,NegToPos,0.9,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,477.44,477.85,478.75,0.44058,0.5583577,82,High/P_180718142450/S001/visual_pointer_movement_T098.csv,High/P_180718142450/S001/collision_pointer_movement_T098.csv,High/P_180718142450/S001/tablet_pixels_T098.csv
