timestamp,log_type,message
15.61165,Log,Setting start & targets for example
15.61165,Log,Start color randomised
15.61165,Log,Start sprite randomised
15.61165,Log,Target colors randomised
15.61165,Log,Target sprites randomised
15.61165,Log,Setting start & targets for practice
15.61165,Log,Start color randomised
15.61165,Log,Start sprite randomised
15.61165,Log,Target colors randomised
15.61165,Log,Target sprites randomised
15.61165,Log,Setting start & targets for baseline
15.61165,Log,Start color randomised
15.61165,Log,Start sprite randomised
15.61165,Log,Target colors randomised
15.61165,Log,Target sprites randomised
15.61165,Log,Setting start & targets for negToPos
15.61165,Log,Start color randomised
15.61165,Log,Start sprite randomised
15.61165,Log,Target colors randomised
15.61165,Log,Target sprites randomised
15.61165,Log,Setting start & targets for posToNeg
15.61165,Log,Start color randomised
15.61165,Log,Start sprite randomised
15.61165,Log,Target colors randomised
15.61165,Log,Target sprites randomised
15.61165,Log,Setting start & targets for random
15.61165,Log,Start color randomised
15.61165,Log,Start sprite randomised
15.61165,Log,Target colors randomised
15.61165,Log,Target sprites randomised
15.61165,Log,Order of blocks:
15.61165,Log,PosToNeg
15.61165,Log,Random
15.61165,Log,NegToPos
15.61165,Log,Sampling Interval: 10
15.61165,Log,obstacles: 2
15.61165,Log,Preparing trial number: 1
25.61081,Log,New State: Preparation
25.61081,Log,GAMEBOARD SET TO: PREPARATION
25.61081,Log,Destroying targets
25.61081,Log,Creating targets
29.51,Log,New State: Waiting
30.03601,Log,New State: Started
30.03601,Log,GAMEBOARD SET TO: PARTONESTART
30.38,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
30.85,Log,GAMEBOARD SET TO: PARTONEFINISH
31.31636,Log,New State: MiddleStarted
31.31636,Log,GAMEBOARD SET TO: PARTTWOSTART
31.72,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
32.09,Log,New State: Finished
32.09,Log,Correct
32.09,Log,GAMEBOARD SET TO: PARTTWOFINISH
33.09387,Log,Preparing trial number: 2
33.09387,Log,New State: Preparation
33.09387,Log,GAMEBOARD SET TO: PREPARATION
33.09387,Log,Destroying targets
33.09387,Log,Creating targets
33.47,Log,New State: Waiting
34.01605,Log,New State: Started
34.01605,Log,GAMEBOARD SET TO: PARTONESTART
34.46,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
34.9,Log,GAMEBOARD SET TO: PARTONEFINISH
