experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612102328,1,1,1,1,55.82691,58.46,Example,0,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectPos,,56.22,56.64,58.06,0.3830947,0.3966511,1,High/P_180612102328/S001/visual_pointer_movement_T001.csv,High/P_180612102328/S001/collision_pointer_movement_T001.csv
High,P_180612102328,1,2,1,2,61.41015,63.4,Example,0,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectPos,,61.84,62.24,63.04,0.4460766,0.3774132,2,High/P_180612102328/S001/visual_pointer_movement_T002.csv,High/P_180612102328/S001/collision_pointer_movement_T002.csv
High,P_180612102328,1,3,1,3,70.49377,71.06,Example,0,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,HitObstacle,,,DetectNeg,Obstacle,70.82,,,0.5120122,,,High/P_180612102328/S001/visual_pointer_movement_T003.csv,High/P_180612102328/S001/collision_pointer_movement_T003.csv
High,P_180612102328,1,4,1,4,78.6627,79.40344,Example,0,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,78.9,,,0.5731204,,,High/P_180612102328/S001/visual_pointer_movement_T004.csv,High/P_180612102328/S001/collision_pointer_movement_T004.csv
High,P_180612102328,1,5,2,1,87.144,88.30172,Practice,0,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,87.8,,,0.4609138,,,High/P_180612102328/S001/visual_pointer_movement_T005.csv,High/P_180612102328/S001/collision_pointer_movement_T005.csv
High,P_180612102328,1,6,2,2,91.88105,92.76693,Practice,0,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,92.25999,,,0.4210215,,,High/P_180612102328/S001/visual_pointer_movement_T006.csv,High/P_180612102328/S001/collision_pointer_movement_T006.csv
High,P_180612102328,1,7,2,3,97.11623,97.94494,Practice,0,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectNeg,VisualPointer,97.43999,,,0.5096892,,,High/P_180612102328/S001/visual_pointer_movement_T007.csv,High/P_180612102328/S001/collision_pointer_movement_T007.csv
High,P_180612102328,1,8,2,4,101.5615,102.4005,Practice,0,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,101.9,,,0.3805608,,,High/P_180612102328/S001/visual_pointer_movement_T008.csv,High/P_180612102328/S001/collision_pointer_movement_T008.csv
High,P_180612102328,1,9,2,5,105.0167,107.84,Practice,0,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectPos,,105.48,105.98,107.24,0.3871841,0.4924575,1,High/P_180612102328/S001/visual_pointer_movement_T009.csv,High/P_180612102328/S001/collision_pointer_movement_T009.csv
High,P_180612102328,1,10,2,6,110.5984,112.92,Practice,0,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,111.06,111.54,112.46,0.387931,0.4326113,2,High/P_180612102328/S001/visual_pointer_movement_T010.csv,High/P_180612102328/S001/collision_pointer_movement_T010.csv
