experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180717143347,1,19,4,8,312.0334,314.76,Random,-0.5142857,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,312.76,313.47,314.32,0.4328369,0.3338234,7,High/P_180717143347/S001/visual_pointer_movement_T019.csv,High/P_180717143347/S001/collision_pointer_movement_T019.csv,High/P_180717143347/S001/tablet_pixels_T019.csv
High,P_180717143347,1,20,4,9,317.3563,320.61,Random,-0.3214286,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectPos1,,318.19,318.94,320.12,0.3149899,0.3548641,8,High/P_180717143347/S001/visual_pointer_movement_T020.csv,High/P_180717143347/S001/collision_pointer_movement_T020.csv,High/P_180717143347/S001/tablet_pixels_T020.csv
High,P_180717143347,1,21,4,10,323.4105,326.02,Random,0.7714285,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,324.08,324.64,325.65,0.4757211,0.5864233,9,High/P_180717143347/S001/visual_pointer_movement_T021.csv,High/P_180717143347/S001/collision_pointer_movement_T021.csv,High/P_180717143347/S001/tablet_pixels_T021.csv
High,P_180717143347,1,22,4,11,328.8816,331.7,Random,0.2571428,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectPos1,,329.69,330.46,331.32,0.5611532,0.3956254,10,High/P_180717143347/S001/visual_pointer_movement_T022.csv,High/P_180717143347/S001/collision_pointer_movement_T022.csv,High/P_180717143347/S001/tablet_pixels_T022.csv
High,P_180717143347,1,23,4,12,334.3468,336.12,Random,0.5785714,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectPos0|DetectNeg1,IntermediateCircle,335.24,335.97,,0.5083957,,,High/P_180717143347/S001/visual_pointer_movement_T023.csv,High/P_180717143347/S001/collision_pointer_movement_T023.csv,High/P_180717143347/S001/tablet_pixels_T023.csv
High,P_180717143347,1,24,4,13,339.8964,342.72,Random,0,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,340.5,341.25,342.22,0.4694618,0.5135745,11,High/P_180717143347/S001/visual_pointer_movement_T024.csv,High/P_180717143347/S001/collision_pointer_movement_T024.csv,High/P_180717143347/S001/tablet_pixels_T024.csv
High,P_180717143347,1,25,4,14,345.3049,347.82,Random,-0.06428571,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectPos1,,345.99,346.62,347.4,0.4745555,0.307987,12,High/P_180717143347/S001/visual_pointer_movement_T025.csv,High/P_180717143347/S001/collision_pointer_movement_T025.csv,High/P_180717143347/S001/tablet_pixels_T025.csv
High,P_180717143347,1,26,4,15,350.1886,353,Random,-0.1928571,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectPos1,,351,351.68,352.55,0.4221959,0.3028873,13,High/P_180717143347/S001/visual_pointer_movement_T026.csv,High/P_180717143347/S001/collision_pointer_movement_T026.csv,High/P_180717143347/S001/tablet_pixels_T026.csv
High,P_180717143347,1,27,4,16,355.5778,358.2,Random,-0.7714285,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,356.13,356.69,357.77,0.5371116,0.5958387,14,High/P_180717143347/S001/visual_pointer_movement_T027.csv,High/P_180717143347/S001/collision_pointer_movement_T027.csv,High/P_180717143347/S001/tablet_pixels_T027.csv
High,P_180717143347,1,28,4,17,360.5255,363.26,Random,0.7071428,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,361.22,361.86,362.86,0.399577,0.5756962,15,High/P_180717143347/S001/visual_pointer_movement_T028.csv,High/P_180717143347/S001/collision_pointer_movement_T028.csv,High/P_180717143347/S001/tablet_pixels_T028.csv
High,P_180717143347,1,29,4,18,365.8399,367.2971,Random,0.3857143,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectNeg1,VisualPointer,366.49,,,0.5731679,,,High/P_180717143347/S001/visual_pointer_movement_T029.csv,High/P_180717143347/S001/collision_pointer_movement_T029.csv,High/P_180717143347/S001/tablet_pixels_T029.csv
High,P_180717143347,1,30,4,19,370.1302,373.36,Random,-0.3857143,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectPos1,,370.65,371.41,372.89,0.486708,0.4222066,16,High/P_180717143347/S001/visual_pointer_movement_T030.csv,High/P_180717143347/S001/collision_pointer_movement_T030.csv,High/P_180717143347/S001/tablet_pixels_T030.csv
High,P_180717143347,1,31,4,20,376.1382,378.62,Random,-0.7071428,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,376.73,377.35,378.15,0.3383988,0.3802044,17,High/P_180717143347/S001/visual_pointer_movement_T031.csv,High/P_180717143347/S001/collision_pointer_movement_T031.csv,High/P_180717143347/S001/tablet_pixels_T031.csv
High,P_180717143347,1,32,4,21,381.4247,382.889,Random,-0.2571428,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,TimeoutStartMoved,,,DetectNeg0|DetectNeg1,VisualPointer,382.08,,,0.5432369,,,High/P_180717143347/S001/visual_pointer_movement_T032.csv,High/P_180717143347/S001/collision_pointer_movement_T032.csv,High/P_180717143347/S001/tablet_pixels_T032.csv
High,P_180717143347,1,33,4,22,385.1249,388.69,Random,0.3214286,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,385.87,386.55,388.36,0.4136389,0.4590327,18,High/P_180717143347/S001/visual_pointer_movement_T033.csv,High/P_180717143347/S001/collision_pointer_movement_T033.csv,High/P_180717143347/S001/tablet_pixels_T033.csv
High,P_180717143347,1,34,4,23,390.9869,394.01,Random,-0.6428571,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,391.7,392.42,393.48,0.5919121,0.5836951,19,High/P_180717143347/S001/visual_pointer_movement_T034.csv,High/P_180717143347/S001/collision_pointer_movement_T034.csv,High/P_180717143347/S001/tablet_pixels_T034.csv
High,P_180717143347,1,35,4,24,396.2027,397.5426,Random,0.5142857,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectNeg1,VisualPointer,396.74,,,0.5041265,,,High/P_180717143347/S001/visual_pointer_movement_T035.csv,High/P_180717143347/S001/collision_pointer_movement_T035.csv,High/P_180717143347/S001/tablet_pixels_T035.csv
High,P_180717143347,1,36,4,25,399.7238,402.48,Random,-0.9,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,400.49,401.03,402.08,0.3733132,0.4495242,20,High/P_180717143347/S001/visual_pointer_movement_T036.csv,High/P_180717143347/S001/collision_pointer_movement_T036.csv,High/P_180717143347/S001/tablet_pixels_T036.csv
High,P_180717143347,1,37,4,26,404.5286,407.27,Random,0.45,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectPos1,,405.2,405.98,406.86,0.4141394,0.4049153,21,High/P_180717143347/S001/visual_pointer_movement_T037.csv,High/P_180717143347/S001/collision_pointer_movement_T037.csv,High/P_180717143347/S001/tablet_pixels_T037.csv
High,P_180717143347,1,38,4,27,409.7092,412.43,Random,0.06428571,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectPos1,,410.28,410.96,411.93,0.5683496,0.5510601,22,High/P_180717143347/S001/visual_pointer_movement_T038.csv,High/P_180717143347/S001/collision_pointer_movement_T038.csv,High/P_180717143347/S001/tablet_pixels_T038.csv
High,P_180717143347,1,39,4,28,414.4263,417.21,Random,0.1928571,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectPos1,,415.06,415.77,416.73,0.3056928,0.5144237,23,High/P_180717143347/S001/visual_pointer_movement_T039.csv,High/P_180717143347/S001/collision_pointer_movement_T039.csv,High/P_180717143347/S001/tablet_pixels_T039.csv
High,P_180717143347,1,40,4,29,419.5716,422.11,Random,0.6428571,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,420.05,420.72,421.62,0.5541303,0.4195243,24,High/P_180717143347/S001/visual_pointer_movement_T040.csv,High/P_180717143347/S001/collision_pointer_movement_T040.csv,High/P_180717143347/S001/tablet_pixels_T040.csv
High,P_180717143347,1,41,5,1,424.1758,426.81,NegToPos,-0.9,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,424.82,425.39,426.35,0.3108099,0.5154626,25,High/P_180717143347/S001/visual_pointer_movement_T041.csv,High/P_180717143347/S001/collision_pointer_movement_T041.csv,High/P_180717143347/S001/tablet_pixels_T041.csv
High,P_180717143347,1,42,5,2,429.1825,431.62,NegToPos,-0.8357143,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,429.7,430.24,431.16,0.5305361,0.4895305,26,High/P_180717143347/S001/visual_pointer_movement_T042.csv,High/P_180717143347/S001/collision_pointer_movement_T042.csv,High/P_180717143347/S001/tablet_pixels_T042.csv
High,P_180717143347,1,43,5,3,434.1677,436.57,NegToPos,-0.7714285,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectPos1,,434.67,435.2,436.14,0.5311351,0.481821,27,High/P_180717143347/S001/visual_pointer_movement_T043.csv,High/P_180717143347/S001/collision_pointer_movement_T043.csv,High/P_180717143347/S001/tablet_pixels_T043.csv
High,P_180717143347,1,44,5,4,438.82,441.21,NegToPos,-0.7071428,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,439.32,439.91,440.75,0.5976623,0.4116659,28,High/P_180717143347/S001/visual_pointer_movement_T044.csv,High/P_180717143347/S001/collision_pointer_movement_T044.csv,High/P_180717143347/S001/tablet_pixels_T044.csv
High,P_180717143347,1,45,5,5,443.3111,445.76,NegToPos,-0.6428571,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,443.89,444.52,445.35,0.326317,0.3018148,29,High/P_180717143347/S001/visual_pointer_movement_T045.csv,High/P_180717143347/S001/collision_pointer_movement_T045.csv,High/P_180717143347/S001/tablet_pixels_T045.csv
High,P_180717143347,1,46,5,6,447.9032,450.62,NegToPos,-0.5785714,00FFFF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectPos1,,448.5,449.14,450.21,0.4012597,0.3001945,30,High/P_180717143347/S001/visual_pointer_movement_T046.csv,High/P_180717143347/S001/collision_pointer_movement_T046.csv,High/P_180717143347/S001/tablet_pixels_T046.csv
High,P_180717143347,1,47,5,7,453.0022,455.82,NegToPos,-0.5142857,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectPos1,,453.59,454.29,455.42,0.3076809,0.3621356,31,High/P_180717143347/S001/visual_pointer_movement_T047.csv,High/P_180717143347/S001/collision_pointer_movement_T047.csv,High/P_180717143347/S001/tablet_pixels_T047.csv
High,P_180717143347,1,48,5,8,460.2378,462.88,NegToPos,-0.45,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectPos1,,460.82,461.57,462.42,0.4013382,0.4279846,32,High/P_180717143347/S001/visual_pointer_movement_T048.csv,High/P_180717143347/S001/collision_pointer_movement_T048.csv,High/P_180717143347/S001/tablet_pixels_T048.csv
High,P_180717143347,1,49,5,9,464.7553,467.27,NegToPos,-0.3857143,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectPos1,,465.27,466.01,466.83,0.3634584,0.4473093,33,High/P_180717143347/S001/visual_pointer_movement_T049.csv,High/P_180717143347/S001/collision_pointer_movement_T049.csv,High/P_180717143347/S001/tablet_pixels_T049.csv
High,P_180717143347,1,50,5,10,469.2492,472.45,NegToPos,-0.3214286,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,470.06,470.74,472.05,0.4585806,0.499122,34,High/P_180717143347/S001/visual_pointer_movement_T050.csv,High/P_180717143347/S001/collision_pointer_movement_T050.csv,High/P_180717143347/S001/tablet_pixels_T050.csv
High,P_180717143347,1,51,5,11,474.3987,477.22,NegToPos,-0.2571428,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectNeg0|DetectNeg1,,475.07,475.8,476.72,0.3457232,0.454206,35,High/P_180717143347/S001/visual_pointer_movement_T051.csv,High/P_180717143347/S001/collision_pointer_movement_T051.csv,High/P_180717143347/S001/tablet_pixels_T051.csv
High,P_180717143347,1,52,5,12,479.1907,482.18,NegToPos,-0.1928571,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,479.84,480.48,481.65,0.3140853,0.533143,36,High/P_180717143347/S001/visual_pointer_movement_T052.csv,High/P_180717143347/S001/collision_pointer_movement_T052.csv,High/P_180717143347/S001/tablet_pixels_T052.csv
High,P_180717143347,1,53,5,13,484.3881,487.07,NegToPos,-0.1285714,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectNeg1,,485.01,485.69,486.56,0.5236983,0.3291352,37,High/P_180717143347/S001/visual_pointer_movement_T053.csv,High/P_180717143347/S001/collision_pointer_movement_T053.csv,High/P_180717143347/S001/tablet_pixels_T053.csv
High,P_180717143347,1,54,5,14,489.0991,491.69,NegToPos,-0.06428571,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,489.74,490.31,491.22,0.3905651,0.4096176,38,High/P_180717143347/S001/visual_pointer_movement_T054.csv,High/P_180717143347/S001/collision_pointer_movement_T054.csv,High/P_180717143347/S001/tablet_pixels_T054.csv
High,P_180717143347,1,55,5,15,493.733,496.35,NegToPos,0,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,494.33,494.93,495.9,0.3097591,0.3140773,39,High/P_180717143347/S001/visual_pointer_movement_T055.csv,High/P_180717143347/S001/collision_pointer_movement_T055.csv,High/P_180717143347/S001/tablet_pixels_T055.csv
High,P_180717143347,1,56,5,16,498.4206,500.9,NegToPos,0.06428571,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectNeg1,,498.91,499.56,500.29,0.494563,0.3738278,40,High/P_180717143347/S001/visual_pointer_movement_T056.csv,High/P_180717143347/S001/collision_pointer_movement_T056.csv,High/P_180717143347/S001/tablet_pixels_T056.csv
High,P_180717143347,1,57,5,17,502.8269,505.4,NegToPos,0.1285714,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,503.4,503.99,504.97,0.4616591,0.3281304,41,High/P_180717143347/S001/visual_pointer_movement_T057.csv,High/P_180717143347/S001/collision_pointer_movement_T057.csv,High/P_180717143347/S001/tablet_pixels_T057.csv
High,P_180717143347,1,58,5,18,507.4789,510.53,NegToPos,0.1928571,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,507.88,508.49,510.12,0.4727516,0.5257106,42,High/P_180717143347/S001/visual_pointer_movement_T058.csv,High/P_180717143347/S001/collision_pointer_movement_T058.csv,High/P_180717143347/S001/tablet_pixels_T058.csv
