time,pos_x,pos_y,pressure
695.2578,-1.36615,-68.95631,0.6363636
695.2678,-1.36615,-68.99168,0.6353861
695.2778,-1.2878,-69.00937,0.6353861
695.2878,-1.2878,-69.06243,0.6363636
695.2978,-1.254223,-69.0978,0.6353861
695.3078,-1.215047,-69.16855,0.6353861
695.3178,-1.187063,-69.2393,0.6363636
695.3278,-1.125502,-69.31005,0.6353861
695.3378,-1.097522,-69.3808,0.6344086
695.3478,-1.047152,-69.45155,0.6353861
695.3578,-1.007976,-69.53998,0.6353861
695.3678,-0.9296263,-69.62841,0.6344086
695.3778,-0.856874,-69.71685,0.6353861
695.3878,-0.856874,-69.82297,0.6353861
695.3978,-0.7505444,-69.89371,0.6353861
695.4078,-0.6777873,-69.98215,0.6353861
695.4178,-0.5826486,-70.01752,0.6353861
695.4278,-0.5994372,-70.07059,0.6344086
695.4378,-0.5378805,-70.07059,0.6334311
695.4478,-0.5378805,-70.07059,0.6334311
695.4578,-0.5378805,-70.07059,0.6324536
695.4678,-0.5378805,-70.07059,0.6334311
695.4778,-0.5378805,-70.07059,0.6344086
695.4878,-0.5882463,-70.07059,0.6344086
695.4979,-0.5378805,-70.07059,0.6353861
695.5078,-0.5378805,-70.07059,0.6353861
695.5178,-0.5826486,-70.07059,0.6344086
695.5278,-0.5490713,-70.10596,0.6353861
695.5378,-0.5490713,-70.10596,0.6353861
695.5478,-0.5210871,-70.10596,0.6344086
695.5578,-0.5210871,-70.10596,0.6344086
695.5678,-0.5210871,-70.10596,0.6353861
695.5778,-0.5210871,-70.10596,0.6344086
695.5878,-0.5210871,-70.10596,0.6353861
695.5978,-0.5210871,-70.0529,0.6353861
695.6078,-0.5210871,-70.0529,0.6363636
695.6178,-0.5602621,-70.0529,0.6373411
695.6279,-0.5602621,-70.0529,0.6383187
695.6378,-0.5210871,-70.0529,0.6392962
695.6478,-0.5210871,-70.08827,0.6402737
695.6578,-0.4931076,-70.08827,0.6402737
695.6678,-0.5378805,-70.08827,0.6392962
695.6778,-0.5098962,-70.08827,0.6402737
695.6878,-0.5098962,-70.0529,0.6412512
695.6978,-0.4595304,-70.0529,0.6422287
695.7078,-0.5322827,-70.0529,0.6432062
695.7178,-0.5322827,-70.0529,0.6441838
695.7278,-0.5322827,-70.03522,0.6432062
695.7378,-0.5322827,-69.99984,0.6451613
695.7478,-0.4931076,-69.87603,0.6471163
695.7578,-0.4931076,-69.73454,0.6500489
695.7678,-0.5490713,-69.50461,0.6539589
695.7778,-0.5490713,-69.16855,0.6559139
695.7878,-0.5490713,-68.76175,0.6568915
695.7978,-0.5490713,-68.28421,0.6588466
695.8078,-0.5490713,-67.71822,0.6598241
695.8578,-0.1517276,-62.57133,0.6549364
695.8678,-0.2020935,-61.05026,0.6529814
695.8778,-0.3811802,-59.31694,0.6520039
695.8878,-0.6609987,-57.35369,0.6539589
695.8978,-0.9967856,-55.16051,0.6568915
695.9078,-1.405325,-52.71972,0.6647117
695.9178,-1.836246,-50.06668,0.6793744
695.9278,-2.239192,-47.23677,0.6950147
695.9378,-2.530206,-44.19463,0.7057673
695.9478,-2.686907,-41.09942,0.7155425
695.9578,-2.720484,-37.91577,0.7194526
695.9678,-2.597361,-34.55526,0.7214077
695.9778,-2.379099,-31.124,0.7223852
695.9879,-2.054508,-27.39206,0.7174975
695.9978,-1.696339,-23.57168,0.7126099
696.0078,-1.2878,-19.57444,0.7086999
696.0178,-0.9408219,-15.5772,0.7067448
696.0278,-0.6106328,-11.56227,0.7057673
696.0378,-0.4203553,-7.618087,0.7077224
696.0478,-0.2524594,-3.65622,0.7096774
696.0578,-0.1237434,0.3056464,0.7096774
696.068,0.1784615,6.266145,0.7126099
696.0778,0.2736003,8.264764,0.7135875
696.0878,0.57581,12.24432,0.7155425
696.0978,0.8836127,16.2062,0.718475
696.1078,1.15224,20.00888,0.7194526
696.1178,1.471234,25.40339,0.71652
696.1278,1.538393,27.11902,0.714565
696.1378,1.751057,32.07135,0.7077224
696.1578,1.807021,38.27946,0.6911046
696.1678,1.767846,39.72979,0.686217
696.1778,1.611145,43.88621,0.6744868
696.1878,1.398482,46.4685,0.6705768
696.1978,1.101874,48.83855,0.6686217
