timestamp,log_type,message
94.51401,Log,Setting start & targets for example
94.51401,Log,Start color randomised
94.51401,Log,Start sprite randomised
94.51401,Log,Target colors randomised
94.51401,Log,Target sprites randomised
94.51401,Log,Setting start & targets for practice
94.51401,Log,Start color randomised
94.51401,Log,Start sprite randomised
94.51401,Log,Target colors randomised
94.51401,Log,Target sprites randomised
94.51401,Log,Setting start & targets for baseline
94.51401,Log,Start color randomised
94.51401,Log,Start sprite randomised
94.51401,Log,Target colors randomised
94.51401,Log,Target sprites randomised
94.51401,Log,Setting start & targets for negToPos
94.51401,Log,Start color randomised
94.51401,Log,Start sprite randomised
94.51401,Log,Target colors randomised
94.51401,Log,Target sprites randomised
94.51401,Log,Setting start & targets for posToNeg
94.51401,Log,Start color randomised
94.51401,Log,Start sprite randomised
94.51401,Log,Target colors randomised
94.51401,Log,Target sprites randomised
94.51401,Log,Setting start & targets for random
94.51401,Log,Start color randomised
94.51401,Log,Start sprite randomised
94.51401,Log,Target colors randomised
94.51401,Log,Target sprites randomised
94.51401,Log,Order of blocks:
94.51401,Log,PosToNeg
94.51401,Log,Random
94.51401,Log,NegToPos
94.51401,Log,Sampling Interval: 10
94.51401,Log,obstacles: 2
94.51401,Log,Preparing trial number: 1
104.5158,Log,New State: Preparation
104.5158,Log,GAMEBOARD SET TO: PREPARATION
104.5158,Log,Destroying targets
104.5158,Log,Creating targets
130.4,Log,New State: Waiting
130.9886,Log,New State: Started
130.9886,Log,GAMEBOARD SET TO: PARTONESTART
131.35,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
131.97,Log,GAMEBOARD SET TO: PARTONEFINISH
132.5728,Log,New State: MiddleStarted
132.5728,Log,GAMEBOARD SET TO: PARTTWOSTART
132.94,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
133.38,Log,New State: Finished
133.38,Log,Correct
133.38,Log,GAMEBOARD SET TO: PARTTWOFINISH
134.382,Log,Preparing trial number: 2
134.382,Log,New State: Preparation
134.382,Log,GAMEBOARD SET TO: PREPARATION
134.382,Log,Destroying targets
134.382,Log,Creating targets
134.78,Log,New State: Waiting
135.1898,Log,New State: Started
135.1898,Log,GAMEBOARD SET TO: PARTONESTART
135.5,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
136.01,Log,GAMEBOARD SET TO: PARTONEFINISH
136.4456,Log,New State: MiddleStarted
136.4456,Log,GAMEBOARD SET TO: PARTTWOSTART
136.79,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
137.19,Log,New State: Finished
137.19,Log,Correct
137.19,Log,GAMEBOARD SET TO: PARTTWOFINISH
138.1959,Log,Preparing trial number: 3
138.1959,Log,New State: Preparation
138.1959,Log,GAMEBOARD SET TO: PREPARATION
138.1959,Log,Destroying targets
138.1959,Log,Creating targets
138.75,Log,New State: Waiting
138.76,Log,New State: Preparation
138.85,Log,New State: Waiting
139.2746,Log,New State: Started
139.2746,Log,GAMEBOARD SET TO: PARTONESTART
139.62,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
139.81,Log,New State: Finished
139.81,Log,Failed: HitObstacle object: Obstacle0
139.81,Log,GAMEBOARD SET TO: PARTTWOFINISH
140.8127,Log,Preparing trial number: 4
140.8127,Log,New State: Preparation
140.8127,Log,GAMEBOARD SET TO: PREPARATION
140.8127,Log,Destroying targets
140.8127,Log,Creating targets
141.95,Log,New State: Waiting
142.2632,Log,New State: Started
142.2632,Log,GAMEBOARD SET TO: PARTONESTART
142.64,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
143.2481,Log,New State: Finished
143.2481,Log,Failed: TimeoutStartMoved object: VisualPointer
143.2481,Log,GAMEBOARD SET TO: PARTTWOFINISH
144.2461,Log,Preparing trial number: 5
154.2437,Log,New State: Preparation
154.2437,Log,GAMEBOARD SET TO: PREPARATION
154.2437,Log,Destroying targets
154.2437,Log,Creating targets
156.62,Log,New State: Waiting
156.9603,Log,New State: Started
156.9603,Log,GAMEBOARD SET TO: PARTONESTART
157.38,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
157.84,Log,GAMEBOARD SET TO: PARTONEFINISH
158.1996,Log,New State: MiddleStarted
158.1996,Log,GAMEBOARD SET TO: PARTTWOSTART
158.93,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
159.57,Log,New State: Finished
159.57,Log,Incorrect
159.57,Log,GAMEBOARD SET TO: PARTTWOFINISH
160.5776,Log,Preparing trial number: 6
162.5757,Log,New State: Preparation
162.5757,Log,GAMEBOARD SET TO: PREPARATION
162.5757,Log,Destroying targets
162.5757,Log,Creating targets
163.85,Log,New State: Waiting
164.3539,Log,New State: Started
164.3539,Log,GAMEBOARD SET TO: PARTONESTART
164.89,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
165.35,Log,GAMEBOARD SET TO: PARTONEFINISH
165.6829,Log,New State: MiddleStarted
165.6829,Log,GAMEBOARD SET TO: PARTTWOSTART
166.07,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
166.61,Log,New State: Finished
166.61,Log,Correct
166.61,Log,GAMEBOARD SET TO: PARTTWOFINISH
167.6175,Log,Preparing trial number: 7
169.6167,Log,New State: Preparation
169.6167,Log,GAMEBOARD SET TO: PREPARATION
169.6167,Log,Destroying targets
169.6167,Log,Creating targets
171.23,Log,New State: Waiting
171.5844,Log,New State: Started
171.5844,Log,GAMEBOARD SET TO: PARTONESTART
172.2,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
172.86,Log,GAMEBOARD SET TO: PARTONEFINISH
173.2376,Log,New State: MiddleStarted
173.2376,Log,GAMEBOARD SET TO: PARTTWOSTART
173.86,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
174.44,Log,New State: Finished
174.44,Log,Correct
174.44,Log,GAMEBOARD SET TO: PARTTWOFINISH
175.4483,Log,Preparing trial number: 8
177.445,Log,New State: Preparation
177.445,Log,GAMEBOARD SET TO: PREPARATION
177.445,Log,Destroying targets
177.445,Log,Creating targets
178.42,Log,New State: Waiting
178.7292,Log,New State: Started
178.7292,Log,GAMEBOARD SET TO: PARTONESTART
179.24,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
179.83,Log,GAMEBOARD SET TO: PARTONEFINISH
180.2956,Log,New State: MiddleStarted
180.2956,Log,GAMEBOARD SET TO: PARTTWOSTART
180.65,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
181.19,Log,New State: Finished
181.19,Log,Correct
181.19,Log,GAMEBOARD SET TO: PARTTWOFINISH
182.1993,Log,Preparing trial number: 9
184.1905,Log,New State: Preparation
184.1905,Log,GAMEBOARD SET TO: PREPARATION
184.1905,Log,Destroying targets
184.1905,Log,Creating targets
184.92,Log,New State: Waiting
185.4365,Log,New State: Started
185.4365,Log,GAMEBOARD SET TO: PARTONESTART
185.86,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
186.36,Log,GAMEBOARD SET TO: PARTONEFINISH
186.39,Log,New State: Finished
186.39,Log,Failed: MiddleMovedEarly object: IntermediateCircle
186.39,Log,GAMEBOARD SET TO: PARTTWOFINISH
187.3979,Log,Preparing trial number: 10
190.3992,Log,New State: Preparation
190.3992,Log,GAMEBOARD SET TO: PREPARATION
190.3992,Log,Destroying targets
190.3992,Log,Creating targets
191.92,Log,New State: Waiting
192.231,Log,New State: Started
192.231,Log,GAMEBOARD SET TO: PARTONESTART
192.68,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
193.31,Log,GAMEBOARD SET TO: PARTONEFINISH
193.7358,Log,New State: MiddleStarted
193.7358,Log,GAMEBOARD SET TO: PARTTWOSTART
194.29,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
195.03,Log,New State: Finished
195.03,Log,Correct
195.03,Log,GAMEBOARD SET TO: PARTTWOFINISH
196.0342,Log,Preparing trial number: 11
206.0325,Log,New State: Preparation
206.0325,Log,GAMEBOARD SET TO: PREPARATION
206.0325,Log,Destroying targets
206.0325,Log,Creating targets
215.44,Log,New State: Waiting
215.9451,Log,New State: Started
215.9451,Log,GAMEBOARD SET TO: PARTONESTART
216.48,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
217.07,Log,GAMEBOARD SET TO: PARTONEFINISH
217.452,Log,New State: MiddleStarted
217.452,Log,GAMEBOARD SET TO: PARTTWOSTART
217.92,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
218.54,Log,New State: Finished
218.54,Log,Correct
218.54,Log,GAMEBOARD SET TO: PARTTWOFINISH
219.5424,Log,Preparing trial number: 12
229.5438,Log,New State: Preparation
229.5438,Log,GAMEBOARD SET TO: PREPARATION
229.5438,Log,Destroying targets
229.5438,Log,Creating targets
231.82,Log,New State: Waiting
232.2035,Log,New State: Started
232.2035,Log,GAMEBOARD SET TO: PARTONESTART
232.76,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
233.21,Log,GAMEBOARD SET TO: PARTONEFINISH
233.667,Log,New State: MiddleStarted
233.667,Log,GAMEBOARD SET TO: PARTTWOSTART
234.49,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
235.21,Log,New State: Finished
235.21,Log,Correct
235.21,Log,GAMEBOARD SET TO: PARTTWOFINISH
236.2108,Log,Preparing trial number: 13
236.2108,Log,New State: Preparation
236.2108,Log,GAMEBOARD SET TO: PREPARATION
236.2108,Log,Destroying targets
236.2108,Log,Creating targets
236.88,Log,New State: Waiting
237.2413,Log,New State: Started
237.2413,Log,GAMEBOARD SET TO: PARTONESTART
237.77,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
238.19,Log,GAMEBOARD SET TO: PARTONEFINISH
238.6171,Log,New State: MiddleStarted
238.6171,Log,GAMEBOARD SET TO: PARTTWOSTART
239.08,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
239.7,Log,New State: Finished
239.7,Log,Correct
239.7,Log,GAMEBOARD SET TO: PARTTWOFINISH
240.7066,Log,Preparing trial number: 14
240.7066,Log,New State: Preparation
240.7066,Log,GAMEBOARD SET TO: PREPARATION
240.7066,Log,Destroying targets
240.7066,Log,Creating targets
242.4,Log,New State: Waiting
242.9119,Log,New State: Started
242.9119,Log,GAMEBOARD SET TO: PARTONESTART
243.4,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
243.83,Log,GAMEBOARD SET TO: PARTONEFINISH
244.3351,Log,New State: MiddleStarted
244.3351,Log,GAMEBOARD SET TO: PARTTWOSTART
244.72,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
245.4,Log,New State: Finished
245.4,Log,Correct
245.4,Log,GAMEBOARD SET TO: PARTTWOFINISH
246.4091,Log,Preparing trial number: 15
246.4091,Log,New State: Preparation
246.4091,Log,GAMEBOARD SET TO: PREPARATION
246.4091,Log,Destroying targets
246.4091,Log,Creating targets
247.21,Log,New State: Waiting
247.6387,Log,New State: Started
247.6387,Log,GAMEBOARD SET TO: PARTONESTART
248.2,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
