time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
418.1076,0.1328,-68.9297,1.4019,0,0,270
418.1159,0.1328,-68.9297,1.4019,0,0,270
418.1243,0.1328,-68.9297,1.4019,0,0,270
418.1328,0.1328,-68.9297,1.4019,0,0,270
418.1423,0.1328,-68.9297,1.4019,0,0,270
418.151,0.1328,-68.9297,1.4019,0,0,270
418.1605,0.1328,-68.9297,1.4019,0,0,270
418.1697,0.1328,-68.9297,1.4019,0,0,270
418.1779,0.1328,-68.9297,1.4019,0,0,270
418.1878,0.1328,-68.9297,1.4019,0,0,270
418.1953,0.1328,-68.9297,1.4019,0,0,270
418.2056,0.1328,-68.9297,1.4019,0,0,270
418.2136,0.1328,-68.9297,1.4019,0,0,270
418.2232,0.1328,-68.9297,1.4019,0,0,270
418.231,0.1328,-68.9297,1.4019,0,0,270
418.2411,0.1328,-68.9297,1.4019,0,0,270
418.2488,0.1328,-68.9297,1.4019,0,0,270
418.2589,0.1328,-68.9297,1.4019,0,0,270
418.2679,0.1328,-68.9297,1.4019,0,0,270
418.2774,0.1328,-68.9297,1.4019,0,0,270
418.2868,0.1328,-68.9297,1.4019,0,0,270
418.2949,0.1328,-68.9297,1.4019,0,0,270
418.3043,0.1328,-68.9297,1.4019,0,0,270
418.3118,0.1328,-68.9297,1.4019,0,0,270
418.3215,0.1328,-68.9297,1.4019,0,0,270
418.3298,0.1328,-68.9297,1.4019,0,0,270
418.3409,0.1328,-68.9297,1.4019,0,0,270
418.3477,0.1328,-68.9297,1.4019,0,0,270
418.358,0.1328,-68.9297,1.4019,0,0,270
418.3665,0.1328,-68.9297,1.4019,0,0,270
418.3742,0.1328,-68.9297,1.4019,0,0,270
418.3826,0.1328,-68.9297,1.4019,0,0,270
418.3921,0.1328,-68.9297,1.4019,0,0,270
418.4005,0.1328,-68.9297,1.4019,0,0,270
418.4106,0.1328,-68.9297,1.4019,0,0,270
418.4207,0.1328,-68.9297,1.4019,0,0,270
418.4288,0.1328,-68.9297,1.4019,0,0,270
418.4393,0.1328,-68.9297,1.4019,0,0,270
418.4461,0.1328,-68.9297,1.4019,0,0,270
418.4574,0.1328,-68.9297,1.4019,0,0,270
418.4636,0.1328,-68.9297,1.4019,0,0,270
418.474,0.1328,-68.9297,1.4019,0,0,270
418.4825,1.0625,-68.3985,1.4019,0,0,270
418.4924,2.125,-67.7344,1.4019,0,0,270
418.4999,2.125,-67.7344,1.4019,0,0,270
418.5114,4.3828,-66.0078,1.4019,0,0,270
418.52,6.9063,-64.1485,1.4019,0,0,270
418.5275,6.9063,-64.1485,1.4019,0,0,270
418.5383,9.5625,-61.3594,1.4019,0,0,270
418.5463,12.4844,-57.9063,1.4019,0,0,270
418.5553,12.4844,-57.9063,1.4019,0,0,270
418.5651,14.7422,-54.4531,1.4019,0,0,270
418.5754,17.9297,-49.8047,1.4019,0,0,270
418.5821,17.9297,-49.8047,1.4019,0,0,270
418.5924,20.0547,-45.4219,1.4019,0,0,270
418.5997,20.0547,-45.4219,1.4019,0,0,270
418.6108,22.4453,-40.5078,1.4019,0,0,270
418.6212,24.0391,-36.125,1.4019,0,0,270
418.6282,24.0391,-36.125,1.4019,0,0,270
418.6388,25.8985,-31.6094,1.4019,0,0,270
418.6464,27.0938,-26.8281,1.4019,0,0,270
418.6563,27.0938,-26.8281,1.4019,0,0,270
418.665,27.8906,-21.3828,1.4019,0,0,270
418.6745,28.6875,-16.0703,1.4019,0,0,270
418.682,28.6875,-16.0703,1.4019,0,0,270
418.6941,29.3516,-11.1563,1.4019,0,0,270
418.7039,29.4844,-6.5078,1.4019,0,0,270
418.7124,29.0859,-1.5937,1.4019,0,0,270
418.7216,29.0859,-1.5937,1.4019,0,0,270
418.7303,28.2891,3.0547,1.4019,0,0,270
418.7408,27.3594,7.1719,1.4019,0,0,270
418.7475,27.3594,7.1719,1.4019,0,0,270
418.7585,26.0313,10.8906,1.4019,0,0,270
418.7652,26.0313,10.8906,1.4019,0,0,270
418.7767,24.3047,14.7422,1.4019,0,0,270
418.7887,22.5781,18.3281,1.4019,0,0,270
418.7967,20.1875,22.4453,1.4019,0,0,270
418.8076,20.1875,22.4453,1.4019,0,0,270
418.8171,18.3281,26.1641,1.4019,0,0,270
418.8277,16.2031,29.8828,1.4019,0,0,270
418.8381,14.6094,33.4688,1.4019,0,0,270
418.8455,14.6094,33.4688,1.4019,0,0,270
418.8567,12.8828,36.9219,1.4019,0,0,270
418.8637,12.8828,36.9219,1.4019,0,0,270
418.8747,11.2891,40.1094,1.4019,0,0,270
418.8824,9.9609,42.7656,1.4019,0,0,270
418.8917,9.9609,42.7656,1.4019,0,0,270
418.9031,8.2344,45.9531,1.4019,0,0,270
418.9128,6.9063,49.0078,1.4019,0,0,270
418.9229,5.9766,51.2656,1.4019,0,0,270
418.9297,5.9766,51.2656,1.4019,0,0,270
418.9405,4.9141,53.9219,1.4019,0,0,270
418.947,4.9141,53.9219,1.4019,0,0,270
418.9567,3.9844,56.4453,1.4019,0,0,270
418.9648,3.1875,58.5703,1.4019,0,0,270
418.9752,3.1875,58.5703,1.4019,0,0,270
418.9829,2.7891,60.8281,1.4019,0,0,270
418.9928,2.3906,62.9531,1.4019,0,0,270
419.0004,2.3906,62.9531,1.4019,0,0,270
419.0104,2.2578,64.8125,1.4019,0,0,270
419.0215,1.9922,66.2735,1.4019,0,0,270
419.0284,1.9922,66.2735,1.4019,0,0,270
