time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
472.9504,0.2656,-70.3906,1.4019,0,0,270
472.9578,0.2656,-70.3906,1.4019,0,0,270
472.9677,0.2656,-70.3906,1.4019,0,0,270
472.9759,0.2656,-70.3906,1.4019,0,0,270
472.9854,0.2656,-70.3906,1.4019,0,0,270
472.9955,0.2656,-70.3906,1.4019,0,0,270
473.0022,0.2656,-70.3906,1.4019,0,0,270
473.0125,0.2656,-70.3906,1.4019,0,0,270
473.0205,0.2656,-70.3906,1.4019,0,0,270
473.0302,0.2656,-70.3906,1.4019,0,0,270
473.0378,0.2656,-70.3906,1.4019,0,0,270
473.0478,0.2656,-70.3906,1.4019,0,0,270
473.0554,0.2656,-70.3906,1.4019,0,0,270
473.0655,0.2656,-70.3906,1.4019,0,0,270
473.0735,0.2656,-70.3906,1.4019,0,0,270
473.0831,0.2656,-70.3906,1.4019,0,0,270
473.0908,0.2656,-70.3906,1.4019,0,0,270
473.1008,0.2656,-70.3906,1.4019,0,0,270
473.1082,0.2656,-70.3906,1.4019,0,0,270
473.1185,0.2656,-70.3906,1.4019,0,0,270
473.1282,0.2656,-70.3906,1.4019,0,0,270
473.1361,0.2656,-70.3906,1.4019,0,0,270
473.1463,0.2656,-70.3906,1.4019,0,0,270
473.1542,0.2656,-70.3906,1.4019,0,0,270
473.1647,0.2656,-70.3906,1.4019,0,0,270
473.1726,0.2656,-70.3906,1.4019,0,0,270
473.1824,0.2656,-70.3906,1.4019,0,0,270
473.1907,0.2656,-70.3906,1.4019,0,0,270
473.2009,0.2656,-70.3906,1.4019,0,0,270
473.2092,0.2656,-70.3906,1.4019,0,0,270
473.2196,0.3984,-69.3281,1.4019,0,0,270
473.2317,0.1328,-67.4688,1.4019,0,0,270
473.2374,0.1328,-67.4688,1.4019,0,0,270
473.2485,-0.1328,-64.4141,1.4019,0,0,270
473.2566,-0.5312,-59.7656,1.4019,0,0,270
473.2663,-0.5312,-59.7656,1.4019,0,0,270
473.2747,-0.7969,-54.1875,1.4019,0,0,270
473.2856,-0.9297,-48.875,1.4019,0,0,270
473.2956,-1.1953,-42.8984,1.4019,0,0,270
473.3026,-1.1953,-42.8984,1.4019,0,0,270
473.3136,-1.1953,-36.2578,1.4019,0,0,270
473.3208,-1.1953,-36.2578,1.4019,0,0,270
473.3316,-1.4609,-28.8203,1.4019,0,0,270
473.3403,-1.5938,-20.8516,1.4019,0,0,270
473.3495,-1.5938,-20.8516,1.4019,0,0,270
473.3585,-1.3281,-12.0859,1.4019,0,0,270
473.368,-0.6641,-3.8516,1.4019,0,0,270
473.3788,-0.2656,2.6563,1.4019,0,0,270
473.3856,-0.2656,2.6563,1.4019,0,0,270
473.3956,0.1328,9.0312,1.4019,0,0,270
473.4026,0.1328,9.0312,1.4019,0,0,270
473.4137,0.3984,15.4062,1.4019,0,0,270
473.4204,0.6641,21.7813,1.4019,0,0,270
473.4298,0.6641,21.7813,1.4019,0,0,270
473.4397,1.1953,28.5547,1.4019,0,0,270
473.4496,1.3281,34.2656,1.4019,0,0,270
473.4559,1.3281,34.2656,1.4019,0,0,270
473.4668,1.5938,40.2422,1.4019,0,0,270
473.475,1.4609,45.1563,1.4019,0,0,270
473.4836,1.4609,45.1563,1.4019,0,0,270
473.4918,1.3281,49.6719,1.4019,0,0,270
473.5011,1.3281,49.6719,1.4019,0,0,270
473.5118,1.1953,53.9219,1.4019,0,0,270
473.5195,1.0625,57.375,1.4019,0,0,270
473.5298,0.9297,60.2969,1.4019,0,0,270
473.5373,0.9297,60.2969,1.4019,0,0,270
473.5504,0.5312,62.6875,1.4019,0,0,270
473.5608,0.2656,64.6797,1.4019,0,0,270
473.5693,0.2656,64.6797,1.4019,0,0,270
473.5814,-0.1328,66.2735,1.4019,0,0,270
473.5898,-0.3984,67.6016,1.4019,0,0,270
473.601,-0.6641,68.6641,1.4019,0,0,270
473.6102,-0.6641,68.6641,1.4019,0,0,270
473.6198,-0.7969,69.5938,1.4019,0,0,270
473.629,-0.9297,70.2578,1.4019,0,0,270
473.6358,-0.9297,70.2578,1.4019,0,0,270
473.6474,-1.0625,70.7891,1.4019,0,0,270
473.6568,-1.0625,71.1875,1.4019,0,0,270
473.6656,-1.0625,71.1875,1.4019,0,0,270
473.6753,-1.0625,71.586,1.4019,0,0,270
473.6849,-1.0625,71.7188,1.4019,0,0,270
473.6916,-1.0625,71.7188,1.4019,0,0,270
473.7023,-1.0625,71.9844,1.4019,0,0,270
473.712,-1.0625,72.1172,1.4019,0,0,270
473.719,-1.0625,72.1172,1.4019,0,0,270
473.7303,-1.0625,72.1172,1.4019,0,0,270
473.7389,-1.0625,72.25,1.4019,0,0,270
473.7463,-1.0625,72.25,1.4019,0,0,270
473.7546,-1.0625,72.25,1.4019,0,0,270
473.7653,-1.0625,72.3828,1.4019,0,0,270
473.7723,-1.0625,72.3828,1.4019,0,0,270
473.7826,-1.0625,72.3828,1.4019,0,0,270
473.7903,-1.0625,72.3828,1.4019,0,0,270
473.8,-1.0625,72.3828,1.4019,0,0,270
473.8095,-1.0625,72.5156,1.4019,0,0,270
473.8181,-1.0625,72.5156,1.4019,0,0,270
473.8286,-1.0625,72.5156,1.4019,0,0,270
473.8366,-1.0625,72.5156,1.4019,0,0,270
473.8452,-1.0625,72.5156,1.4019,0,0,270
473.8547,-1.0625,72.5156,1.4019,0,0,270
473.8631,-1.0625,72.5156,1.4019,0,0,270
473.8706,-1.0625,72.5156,1.4019,0,0,270
473.8817,-1.0625,72.5156,1.4019,0,0,270
473.8893,-1.0625,72.6485,1.4019,0,0,270
473.8981,-1.0625,72.6485,1.4019,0,0,270
473.9066,-1.0625,72.6485,1.4019,0,0,270
473.917,-1.0625,72.6485,1.4019,0,0,270
473.9245,-1.0625,72.6485,1.4019,0,0,270
473.9336,-1.0625,72.6485,1.4019,0,0,270
473.9406,-1.0625,72.6485,1.4019,0,0,270
473.9507,-1.0625,72.6485,1.4019,0,0,270
473.9594,-1.0625,72.7813,1.4019,0,0,270
473.9682,-1.0625,72.7813,1.4019,0,0,270
473.9785,-1.0625,72.7813,1.4019,0,0,270
473.9859,-1.0625,72.7813,1.4019,0,0,270
473.9952,-1.0625,72.7813,1.4019,0,0,270
474.003,-1.0625,72.7813,1.4019,0,0,270
474.0131,-1.0625,72.7813,1.4019,0,0,270
474.0204,-1.0625,72.7813,1.4019,0,0,270
474.0316,-1.0625,72.7813,1.4019,0,0,270
474.0407,-1.0625,72.7813,1.4019,0,0,270
474.0486,-1.0625,72.7813,1.4019,0,0,270
474.0575,-1.0625,72.7813,1.4019,0,0,270
474.0667,-1.0625,72.7813,1.4019,0,0,270
474.0748,-1.0625,72.7813,1.4019,0,0,270
474.0849,-1.0625,72.7813,1.4019,0,0,270
474.0945,-1.0625,72.7813,1.4019,0,0,270
474.1029,-1.0625,72.7813,1.4019,0,0,270
474.1129,-1.0625,72.7813,1.4019,0,0,270
474.1205,-1.0625,72.7813,1.4019,0,0,270
474.1304,-1.0625,72.7813,1.4019,0,0,270
474.1388,-1.0625,72.7813,1.4019,0,0,270
474.1486,-1.0625,72.7813,1.4019,0,0,270
474.1574,-1.0625,72.7813,1.4019,0,0,270
474.167,-1.0625,72.7813,1.4019,0,0,270
474.1748,-1.0625,72.7813,1.4019,0,0,270
474.1852,-1.0625,72.7813,1.4019,0,0,270
474.1956,-1.0625,72.7813,1.4019,0,0,270
474.2031,-1.0625,72.7813,1.4019,0,0,270
474.2135,-1.0625,72.7813,1.4019,0,0,270
474.2218,-1.0625,72.7813,1.4019,0,0,270
474.2337,-1.0625,72.7813,1.4019,0,0,270
474.2411,-1.0625,72.7813,1.4019,0,0,270
474.2523,-1.0625,72.7813,1.4019,0,0,270
474.2615,-1.0625,72.7813,1.4019,0,0,270
474.2692,-1.0625,72.7813,1.4019,0,0,270
474.2798,-1.0625,72.7813,1.4019,0,0,270
474.2888,-1.0625,72.7813,1.4019,0,0,270
474.2978,-1.0625,72.7813,1.4019,0,0,270
474.3069,-1.0625,72.7813,1.4019,0,0,270
474.3174,-1.0625,72.7813,1.4019,0,0,270
474.3242,-1.0625,72.7813,1.4019,0,0,270
474.3347,-1.0625,72.7813,1.4019,0,0,270
474.3445,-1.0625,72.7813,1.4019,0,0,270
474.3531,-1.0625,72.7813,1.4019,0,0,270
474.3634,-1.0625,72.7813,1.4019,0,0,270
474.3715,-1.0625,72.7813,1.4019,0,0,270
474.3812,-1.0625,72.7813,1.4019,0,0,270
474.3902,-1.0625,72.7813,1.4019,0,0,270
474.3997,-0.7969,71.3203,1.4019,0,0,270
474.4074,-0.7969,71.3203,1.4019,0,0,270
474.4181,-0.5312,68.9297,1.4019,0,0,270
474.4266,-0.3984,65.0781,1.4019,0,0,270
474.4362,-0.3984,65.0781,1.4019,0,0,270
474.4471,-0.2656,59.8985,1.4019,0,0,270
474.4547,-0.3984,54.0547,1.4019,0,0,270
474.4642,-0.3984,54.0547,1.4019,0,0,270
474.4735,-0.6641,48.0781,1.4019,0,0,270
474.4832,-1.1953,41.0391,1.4019,0,0,270
474.4906,-1.1953,41.0391,1.4019,0,0,270
474.5014,-1.4609,34.3985,1.4019,0,0,270
474.5083,-1.4609,34.3985,1.4019,0,0,270
474.5188,-1.5938,27.2266,1.4019,0,0,270
474.5289,-1.8594,19.5235,1.4019,0,0,270
474.5388,-1.9922,11.5547,1.4019,0,0,270
474.5464,-1.9922,11.5547,1.4019,0,0,270
474.5556,-2.125,4.5156,1.4019,0,0,270
474.5664,-2.125,-2.3906,1.4019,0,0,270
474.5729,-2.125,-2.3906,1.4019,0,0,270
474.5839,-1.8594,-9.0312,1.4019,0,0,270
474.5908,-1.8594,-9.0312,1.4019,0,0,270
474.6013,-1.8594,-15.5391,1.4019,0,0,270
474.6124,-1.4609,-21.9141,1.4019,0,0,270
474.6211,-1.3281,-28.2891,1.4019,0,0,270
474.6298,-1.3281,-28.2891,1.4019,0,0,270
474.6384,-1.0625,-33.336,1.4019,0,0,270
474.6482,-1.0625,-33.336,1.4019,0,0,270
474.6576,-0.9297,-38.1172,1.4019,0,0,270
474.6695,-0.6641,-42.6328,1.4019,0,0,270
474.6794,-0.3984,-47.0156,1.4019,0,0,270
474.687,-0.3984,-47.0156,1.4019,0,0,270
474.6979,-0.2656,-51.1328,1.4019,0,0,270
474.705,0,-54.8516,1.4019,0,0,270
474.7143,0,-54.8516,1.4019,0,0,270
474.723,0.1328,-58.1719,1.4019,0,0,270
474.734,0.2656,-61.3594,1.4019,0,0,270
474.7409,0.2656,-61.3594,1.4019,0,0,270
474.7519,0.2656,-64.0156,1.4019,0,0,270
474.7592,0.2656,-66.1406,1.4019,0,0,270
474.7688,0.2656,-66.1406,1.4019,0,0,270
474.779,0.3984,-68.6641,1.4019,0,0,270
474.7868,0.2656,-70.3906,1.4019,0,0,270
474.7962,0.2656,-70.3906,1.4019,0,0,270
