time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
35277.52,-0.4931,-71.0964,1.4019,0,0,270
35277.53,-0.4931,-71.1318,1.4019,0,0,270
35277.54,-0.4595,-71.1318,1.4019,0,0,270
35277.55,-0.4036,-71.1849,1.4019,0,0,270
35277.56,-0.3532,-71.2203,1.4019,0,0,270
35277.57,-0.2916,-71.2203,1.4019,0,0,270
35277.58,-0.2245,-71.2203,1.4019,0,0,270
35277.59,-0.1909,-71.2203,1.4019,0,0,270
35277.6,-0.1405,-71.2203,1.4019,0,0,270
35277.61,-0.1126,-71.2203,1.4019,0,0,270
35277.62,-0.1126,-71.1849,1.4019,0,0,270
35277.63,-0.0846,-71.1849,1.4019,0,0,270
35277.64,-0.0846,-71.1849,1.4019,0,0,270
35277.65,-0.051,-71.1495,1.4019,0,0,270
35277.66,-0.051,-71.1495,1.4019,0,0,270
35277.67,-0.051,-71.1318,1.4019,0,0,270
35277.68,-0.051,-71.1318,1.4019,0,0,270
35277.69,-0.051,-71.0964,1.4019,0,0,270
35277.7,-0.051,-71.0964,1.4019,0,0,270
35277.71,-0.051,-71.0964,1.4019,0,0,270
35277.72,-0.051,-71.0964,1.4019,0,0,270
35277.73,-0.051,-71.0964,1.4019,0,0,270
35277.74,-0.051,-71.0964,1.4019,0,0,270
35277.75,-0.051,-71.0611,1.4019,0,0,270
35277.76,-0.051,-71.0611,1.4019,0,0,270
35277.77,-0.023,-71.0257,1.4019,0,0,270
35277.78,-0.023,-71.0257,1.4019,0,0,270
35277.79,-0.023,-70.9903,1.4019,0,0,270
35277.8,-0.023,-70.9903,1.4019,0,0,270
35277.81,-0.023,-70.9903,1.4019,0,0,270
35277.82,-0.023,-70.9903,1.4019,0,0,270
35277.83,-0.051,-70.9903,1.4019,0,0,270
35277.84,-0.051,-70.9903,1.4019,0,0,270
35277.85,-0.051,-70.9903,1.4019,0,0,270
35277.86,-0.051,-70.9903,1.4019,0,0,270
35277.87,-0.051,-70.9726,1.4019,0,0,270
35277.88,-0.051,-70.9903,1.4019,0,0,270
35277.89,-0.051,-70.9903,1.4019,0,0,270
35277.9,-0.051,-71.0257,1.4019,0,0,270
35277.91,-0.051,-71.0257,1.4019,0,0,270
35277.92,-0.051,-71.0257,1.4019,0,0,270
35277.93,-0.051,-71.0257,1.4019,0,0,270
35277.94,-0.051,-71.0257,1.4019,0,0,270
35277.95,-0.023,-71.0257,1.4019,0,0,270
35277.96,-0.023,-70.9019,1.4019,0,0,270
35277.97,0.0889,-70.6012,1.4019,0,0,270
35277.98,0.3184,-69.9114,1.4019,0,0,270
35277.99,0.7549,-68.691,1.4019,0,0,270
35278,1.4321,-66.8339,1.4019,0,0,270
35278.01,2.4562,-64.2693,1.4019,0,0,270
35278.02,3.0942,-62.6775,1.4019,0,0,270
35278.03,4.5325,-58.9102,1.4019,0,0,270
35278.04,6.2842,-54.3292,1.4019,0,0,270
35278.05,8.075,-49.0055,1.4019,0,0,270
35278.06,9.8379,-43.0273,1.4019,0,0,270
35278.07,11.528,-36.3947,1.4019,0,0,270
35278.08,13.6602,-25.3581,1.4019,0,0,270
35278.09,14.9027,-17.3636,1.4019,0,0,270
35278.1,15.9492,-9.0507,1.4019,0,0,270
35278.11,16.7607,-0.6671,1.4019,0,0,270
35278.12,17.0293,3.4716,1.4019,0,0,270
35278.13,17.242,11.5191,1.4019,0,0,270
35278.14,16.9118,19.1069,1.4019,0,0,270
35278.15,15.6806,29.383,1.4019,0,0,270
35278.16,14.5221,35.4496,1.4019,0,0,270
35278.17,12.5634,43.5325,1.4019,0,0,270
35278.18,11.9198,46.044,1.4019,0,0,270
35278.19,10.5766,50.7311,1.4019,0,0,270
35278.2,9.1719,55.0467,1.4019,0,0,270
35278.21,7.756,58.7786,1.4019,0,0,270
35278.22,7.0341,60.4412,1.4019,0,0,270
35278.23,4.8123,64.5092,1.4019,0,0,270
35278.24,4.1463,65.6058,1.4019,0,0,270
35278.25,2.9319,67.4452,1.4019,0,0,270
35278.26,1.9581,68.9132,1.4019,0,0,270
