time,pos_x,pos_y,pressure
313.9831,-0.2916345,-71.22023,0.7800586
313.9931,-0.1013569,-71.07874,0.7800586
314.0031,-0.03420244,-71.02568,0.7800586
314.0131,-0.03420244,-71.02568,0.7810361
314.0231,-0.0006203761,-70.9903,0.7800586
314.0331,-0.0006203761,-70.9903,0.7800586
314.0431,0.03855469,-70.95493,0.7810361
314.0531,0.03855469,-70.91956,0.7810361
314.0631,0.1280956,-70.8665,0.7800586
314.0731,0.1280956,-70.81343,0.7800586
314.0831,0.1560751,-70.79575,0.7800586
314.0931,0.1560751,-70.79575,0.7800586
314.1031,0.1560751,-70.79575,0.7810361
314.1131,0.1560751,-70.79575,0.7810361
314.1231,0.1560751,-70.79575,0.7829912
314.1331,0.1560751,-70.79575,0.7839687
314.1432,0.1560751,-70.81343,0.7839687
314.1531,0.1280956,-70.81343,0.7829912
314.1631,0.1280956,-70.81343,0.7839687
314.1731,0.1280956,-70.81343,0.7829912
314.1831,0.1280956,-70.81343,0.7839687
314.1931,0.1280956,-70.81343,0.7829912
314.2031,0.1280956,-70.81343,0.7820137
314.2131,0.1280956,-70.81343,0.7820137
314.2231,0.09451839,-70.81343,0.7810361
314.2331,0.09451839,-70.81343,0.7810361
314.2431,0.09451839,-70.81343,0.7820137
314.2531,0.09451839,-70.81343,0.7820137
314.2631,0.09451839,-70.81343,0.7820137
314.2731,0.09451839,-70.81343,0.7829912
314.2831,0.09451839,-70.81343,0.7839687
314.2931,0.09451839,-70.81343,0.7839687
314.3031,0.09451839,-70.81343,0.7839687
314.3131,0.09451839,-70.81343,0.7839687
314.3231,0.1280956,-70.81343,0.7829912
314.3331,0.1280956,-70.81343,0.7829912
314.3431,0.1280956,-70.81343,0.7820137
314.3531,0.1280956,-70.81343,0.7800586
314.3631,0.1280956,-70.81343,0.7800586
314.3731,0.1280956,-70.81343,0.7800586
314.3831,0.1280956,-70.81343,0.7800586
314.3931,0.08892057,-70.81343,0.7800586
314.4031,0.05534332,-70.8665,0.7800586
314.4131,0.05534332,-70.88419,0.7790811
314.4231,0.02735907,-70.88419,0.7790811
314.4331,0.02735907,-70.91956,0.7790811
314.4431,0.02735907,-70.91956,0.7781036
314.4531,0.02735907,-70.91956,0.7781036
314.4631,-0.0006203761,-70.91956,0.7781036
314.4731,-0.03420244,-70.91956,0.7781036
314.4831,-0.1013569,-70.88419,0.7771261
314.4931,-0.22448,-70.88419,0.7771261
314.5031,-0.4203553,-70.88419,0.7761486
314.5131,-0.7113694,-70.8665,0.7781036
314.5231,-1.097522,-70.8665,0.7781036
314.5331,-1.556427,-70.79575,0.7771261
314.5431,-2.110471,-70.60119,0.775171
