experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180716120453,1,1,1,1,160.1754,163.62,Example,0,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,5,1,Success,FFFF00,TriangleTarget,DetectNeg,,160.86,161.59,162.89,0.5783265,0.5213447,1,High/P_180716120453/S001/visual_pointer_movement_T001.csv,High/P_180716120453/S001/collision_pointer_movement_T001.csv,High/P_180716120453/S001/tablet_pixels_T001.csv
High,P_180716120453,1,2,1,2,167.4221,168.81,Example,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,5,1,HitObstacle,,,DetectNeg,Obstacle,168.42,,,0.3363218,,,High/P_180716120453/S001/visual_pointer_movement_T002.csv,High/P_180716120453/S001/collision_pointer_movement_T002.csv,High/P_180716120453/S001/tablet_pixels_T002.csv
High,P_180716120453,1,3,1,3,172.457,177.49,Example,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,5,1,Success,00FFFF,TriangleTarget,DetectNeg,,173.28,175.65,176.78,0.3815882,0.3425294,2,High/P_180716120453/S001/visual_pointer_movement_T003.csv,High/P_180716120453/S001/collision_pointer_movement_T003.csv,High/P_180716120453/S001/tablet_pixels_T003.csv
High,P_180716120453,1,4,1,4,181.3184,182.6942,Example,0,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.6,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,182.09,,,0.3480571,,,High/P_180716120453/S001/visual_pointer_movement_T004.csv,High/P_180716120453/S001/collision_pointer_movement_T004.csv,High/P_180716120453/S001/tablet_pixels_T004.csv
High,P_180716120453,1,5,2,1,196.3952,198.66,Practice,0,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,00FFFF,TriangleTarget,DetectNeg,,196.78,197.36,198.2,0.42882,0.4188422,1,High/P_180716120453/S001/visual_pointer_movement_T005.csv,High/P_180716120453/S001/collision_pointer_movement_T005.csv,High/P_180716120453/S001/tablet_pixels_T005.csv
High,P_180716120453,1,6,2,2,204.5788,206.92,Practice,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FF00FF,SquareTarget,DetectNeg,,204.95,205.47,206.45,0.5238576,0.5364617,2,High/P_180716120453/S001/visual_pointer_movement_T006.csv,High/P_180716120453/S001/collision_pointer_movement_T006.csv,High/P_180716120453/S001/tablet_pixels_T006.csv
High,P_180716120453,1,7,2,3,212.0406,214.07,Practice,0,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FF00FF,TriangleTarget,DetectNeg,,212.42,212.83,213.7,0.4189196,0.4522865,3,High/P_180716120453/S001/visual_pointer_movement_T007.csv,High/P_180716120453/S001/collision_pointer_movement_T007.csv,High/P_180716120453/S001/tablet_pixels_T007.csv
High,P_180716120453,1,8,2,4,219.248,221.61,Practice,0,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,00FFFF,CircleTarget,DetectNeg,,219.7,220.16,220.91,0.5708606,0.3079389,4,High/P_180716120453/S001/visual_pointer_movement_T008.csv,High/P_180716120453/S001/collision_pointer_movement_T008.csv,High/P_180716120453/S001/tablet_pixels_T008.csv
High,P_180716120453,1,9,2,5,226.5652,228.59,Practice,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,TriangleTarget,DetectNeg,,226.94,227.38,228.18,0.4673141,0.4383942,5,High/P_180716120453/S001/visual_pointer_movement_T009.csv,High/P_180716120453/S001/collision_pointer_movement_T009.csv,High/P_180716120453/S001/tablet_pixels_T009.csv
High,P_180716120453,1,10,2,6,232.9827,235.04,Practice,0,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,TriangleTarget,DetectNeg,,233.44,233.9,234.72,0.3527088,0.4466302,6,High/P_180716120453/S001/visual_pointer_movement_T010.csv,High/P_180716120453/S001/collision_pointer_movement_T010.csv,High/P_180716120453/S001/tablet_pixels_T010.csv
High,P_180716120453,1,11,3,1,247.6389,248.23,Baseline,0,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,1,1,HitObstacle,,,DetectNeg,Obstacle,247.99,,,0.5014869,,,High/P_180716120453/S001/visual_pointer_movement_T011.csv,High/P_180716120453/S001/collision_pointer_movement_T011.csv,High/P_180716120453/S001/tablet_pixels_T011.csv
High,P_180716120453,1,12,3,2,253.0254,255.12,Baseline,0,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,253.48,253.98,254.8,0.5974752,0.4120108,1,High/P_180716120453/S001/visual_pointer_movement_T012.csv,High/P_180716120453/S001/collision_pointer_movement_T012.csv,High/P_180716120453/S001/tablet_pixels_T012.csv
High,P_180716120453,1,13,3,3,259.6603,261.63,Baseline,0,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FFFF00,SquareTarget,DetectNeg,,260.02,260.45,261.29,0.4728739,0.5053849,2,High/P_180716120453/S001/visual_pointer_movement_T013.csv,High/P_180716120453/S001/collision_pointer_movement_T013.csv,High/P_180716120453/S001/tablet_pixels_T013.csv
High,P_180716120453,1,14,3,4,265.7074,267.6,Baseline,0,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,00FFFF,SquareTarget,DetectNeg,,266.11,266.49,267.21,0.3252979,0.4087024,3,High/P_180716120453/S001/visual_pointer_movement_T014.csv,High/P_180716120453/S001/collision_pointer_movement_T014.csv,High/P_180716120453/S001/tablet_pixels_T014.csv
High,P_180716120453,1,15,3,5,271.7888,273.48,Baseline,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectNeg,,272.14,272.48,273.18,0.3346636,0.3332469,4,High/P_180716120453/S001/visual_pointer_movement_T015.csv,High/P_180716120453/S001/collision_pointer_movement_T015.csv,High/P_180716120453/S001/tablet_pixels_T015.csv
High,P_180716120453,1,16,3,6,277.8597,279.81,Baseline,0,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,00FFFF,TriangleTarget,DetectNeg,,278.21,278.61,279.53,0.5359483,0.4935256,5,High/P_180716120453/S001/visual_pointer_movement_T016.csv,High/P_180716120453/S001/collision_pointer_movement_T016.csv,High/P_180716120453/S001/tablet_pixels_T016.csv
High,P_180716120453,1,17,3,7,284.023,285.66,Baseline,0,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FF00FF,SquareTarget,DetectNeg,,284.35,284.68,285.38,0.3455545,0.3302133,6,High/P_180716120453/S001/visual_pointer_movement_T017.csv,High/P_180716120453/S001/collision_pointer_movement_T017.csv,High/P_180716120453/S001/tablet_pixels_T017.csv
High,P_180716120453,1,18,3,8,290.1187,291.73,Baseline,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FFFF00,SquareTarget,DetectNeg,,290.46,290.81,291.5,0.4457948,0.3212493,7,High/P_180716120453/S001/visual_pointer_movement_T018.csv,High/P_180716120453/S001/collision_pointer_movement_T018.csv,High/P_180716120453/S001/tablet_pixels_T018.csv
High,P_180716120453,1,19,3,9,296.0756,297.75,Baseline,0,FFFF00,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FFFF00,CircleTarget,DetectNeg,,296.42,296.75,297.55,0.4572174,0.4502993,8,High/P_180716120453/S001/visual_pointer_movement_T019.csv,High/P_180716120453/S001/collision_pointer_movement_T019.csv,High/P_180716120453/S001/tablet_pixels_T019.csv
