timestamp,log_type,message
45354.43,Log,Setting start & targets for example
45354.43,Log,Start color randomised
45354.43,Log,Start sprite randomised
45354.43,Log,Target colors randomised
45354.43,Log,Target sprites randomised
45354.43,Log,Setting start & targets for practice
45354.43,Log,Start color randomised
45354.43,Log,Start sprite randomised
45354.43,Log,Target colors randomised
45354.43,Log,Target sprites randomised
45354.43,Log,Setting start & targets for baseline
45354.43,Log,Start color randomised
45354.43,Log,Start sprite randomised
45354.43,Log,Target colors randomised
45354.43,Log,Target sprites randomised
45354.43,Log,Setting start & targets for negToPos
45354.43,Log,Start color randomised
45354.43,Log,Start sprite randomised
45354.43,Log,Target colors randomised
45354.43,Log,Target sprites randomised
45354.43,Log,Setting start & targets for posToNeg
45354.43,Log,Start color randomised
45354.43,Log,Start sprite randomised
45354.43,Log,Target colors randomised
45354.43,Log,Target sprites randomised
45354.43,Log,Setting start & targets for random
45354.43,Log,Start color randomised
45354.43,Log,Start sprite randomised
45354.43,Log,Target colors randomised
45354.43,Log,Target sprites randomised
45354.43,Log,Order of blocks:
45354.43,Log,NegToPos
45354.43,Log,Random
45354.43,Log,PosToNeg
45354.43,Log,Sampling Interval: 10
45354.43,Log,Preparing trial number: 1
45364.43,Log,New State: Preparation
45364.43,Log,GAMEBOARD SET TO: PREPARATION
45364.43,Log,Destroying targets
45364.43,Log,Creating targets
45365.75,Log,New State: Waiting
45366.15,Log,New State: Preparation
45366.52,Log,New State: Waiting
45366.88,Log,New State: Started
45366.88,Log,GAMEBOARD SET TO: PARTONESTART
45367.24,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45367.49,Log,New State: Finished
45367.49,Log,Failed: MouseLifted object: VisualPointer
45367.49,Log,GAMEBOARD SET TO: PARTTWOFINISH
45368.49,Log,Preparing trial number: 2
45368.49,Log,New State: Preparation
45368.49,Log,GAMEBOARD SET TO: PREPARATION
45368.49,Log,Destroying targets
45368.49,Log,Creating targets
45371.42,Log,New State: Waiting
45371.99,Log,New State: Started
45371.99,Log,GAMEBOARD SET TO: PARTONESTART
45373.43,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45374.25,Log,GAMEBOARD SET TO: PARTONEFINISH
45374.82,Log,New State: MiddleStarted
45374.82,Log,GAMEBOARD SET TO: PARTTWOSTART
45375.62,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45376.23,Log,New State: Finished
45376.23,Log,Correct
45376.23,Log,GAMEBOARD SET TO: PARTTWOFINISH
45377.23,Log,Preparing trial number: 3
45377.23,Log,New State: Preparation
45377.23,Log,GAMEBOARD SET TO: PREPARATION
45377.23,Log,Destroying targets
45377.23,Log,Creating targets
45378.33,Log,New State: Waiting
45378.91,Log,New State: Started
45378.91,Log,GAMEBOARD SET TO: PARTONESTART
45379.59,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45380.2,Log,GAMEBOARD SET TO: PARTONEFINISH
45380.68,Log,New State: MiddleStarted
45380.68,Log,GAMEBOARD SET TO: PARTTWOSTART
45381.18,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45382,Log,New State: Finished
45382,Log,Incorrect
45382,Log,GAMEBOARD SET TO: PARTTWOFINISH
45383,Log,Preparing trial number: 4
45383,Log,New State: Preparation
45383,Log,GAMEBOARD SET TO: PREPARATION
45383,Log,Destroying targets
45383,Log,Creating targets
45385.41,Log,New State: Waiting
45385.84,Log,New State: Started
45385.84,Log,GAMEBOARD SET TO: PARTONESTART
45386.82,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45387.42,Log,New State: Finished
45387.42,Log,Failed: TimeoutStartMoved object: VisualPointer
45387.42,Log,GAMEBOARD SET TO: PARTTWOFINISH
45388.43,Log,Preparing trial number: 5
45398.43,Log,New State: Preparation
45398.43,Log,GAMEBOARD SET TO: PREPARATION
45398.43,Log,Destroying targets
45398.43,Log,Creating targets
45399.65,Log,New State: Waiting
45400.08,Log,New State: Started
45400.08,Log,GAMEBOARD SET TO: PARTONESTART
45400.65,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45401.23,Log,GAMEBOARD SET TO: PARTONEFINISH
45401.66,Log,New State: MiddleStarted
45401.66,Log,GAMEBOARD SET TO: PARTTWOSTART
45402.11,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45402.49,Log,New State: Finished
45402.49,Log,Correct
45402.49,Log,GAMEBOARD SET TO: PARTTWOFINISH
45403.49,Log,Preparing trial number: 6
45405.5,Log,New State: Preparation
45405.5,Log,GAMEBOARD SET TO: PREPARATION
45405.5,Log,Destroying targets
45405.5,Log,Creating targets
45406.21,Log,New State: Waiting
45406.61,Log,New State: Started
45406.61,Log,GAMEBOARD SET TO: PARTONESTART
45407.25,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45407.91,Log,GAMEBOARD SET TO: PARTONEFINISH
45408.5,Log,New State: MiddleStarted
45408.5,Log,GAMEBOARD SET TO: PARTTWOSTART
45409,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45409.39,Log,New State: Finished
45409.39,Log,Correct
45409.39,Log,GAMEBOARD SET TO: PARTTWOFINISH
45410.39,Log,Preparing trial number: 7
45412.39,Log,New State: Preparation
45412.39,Log,GAMEBOARD SET TO: PREPARATION
45412.39,Log,Destroying targets
45412.39,Log,Creating targets
45412.89,Log,New State: Waiting
45413.43,Log,New State: Started
45413.43,Log,GAMEBOARD SET TO: PARTONESTART
45413.99,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45414.57,Log,GAMEBOARD SET TO: PARTONEFINISH
45415.14,Log,New State: MiddleStarted
45415.14,Log,GAMEBOARD SET TO: PARTTWOSTART
45415.59,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45415.97,Log,New State: Finished
45415.97,Log,Correct
45415.97,Log,GAMEBOARD SET TO: PARTTWOFINISH
45416.98,Log,Preparing trial number: 8
45418.98,Log,New State: Preparation
45418.98,Log,GAMEBOARD SET TO: PREPARATION
45418.98,Log,Destroying targets
45418.98,Log,Creating targets
45419.56,Log,New State: Waiting
45419.97,Log,New State: Started
45419.97,Log,GAMEBOARD SET TO: PARTONESTART
45420.56,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45421.19,Log,GAMEBOARD SET TO: PARTONEFINISH
45421.75,Log,New State: MiddleStarted
45421.75,Log,GAMEBOARD SET TO: PARTTWOSTART
45422.21,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45422.62,Log,New State: Finished
45422.62,Log,Correct
45422.62,Log,GAMEBOARD SET TO: PARTTWOFINISH
45423.63,Log,Preparing trial number: 9
45425.63,Log,New State: Preparation
45425.63,Log,GAMEBOARD SET TO: PREPARATION
45425.63,Log,Destroying targets
45425.63,Log,Creating targets
45426.18,Log,New State: Waiting
45426.75,Log,New State: Started
45426.75,Log,GAMEBOARD SET TO: PARTONESTART
45427.23,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45427.79,Log,GAMEBOARD SET TO: PARTONEFINISH
45428.14,Log,New State: MiddleStarted
45428.14,Log,GAMEBOARD SET TO: PARTTWOSTART
45428.51,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45428.91,Log,New State: Finished
45428.91,Log,Correct
45428.91,Log,GAMEBOARD SET TO: PARTTWOFINISH
45429.91,Log,Preparing trial number: 10
45431.91,Log,New State: Preparation
45431.91,Log,GAMEBOARD SET TO: PREPARATION
45431.91,Log,Destroying targets
45431.91,Log,Creating targets
45432.39,Log,New State: Waiting
45432.82,Log,New State: Started
45432.82,Log,GAMEBOARD SET TO: PARTONESTART
45433.25,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45433.72,Log,GAMEBOARD SET TO: PARTONEFINISH
45434.08,Log,New State: MiddleStarted
45434.08,Log,GAMEBOARD SET TO: PARTTWOSTART
45434.53,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45434.94,Log,New State: Finished
45434.94,Log,Correct
45434.94,Log,GAMEBOARD SET TO: PARTTWOFINISH
45435.94,Log,Preparing trial number: 11
45445.94,Log,New State: Preparation
45445.94,Log,GAMEBOARD SET TO: PREPARATION
45445.94,Log,Destroying targets
45445.94,Log,Creating targets
45446.84,Log,New State: Waiting
45447.41,Log,New State: Started
45447.41,Log,GAMEBOARD SET TO: PARTONESTART
45447.94,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
45448.53,Log,GAMEBOARD SET TO: PARTONEFINISH
45448.85,Log,New State: MiddleStarted
45448.85,Log,GAMEBOARD SET TO: PARTTWOSTART
45449.33,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
45449.71,Log,New State: Finished
45449.71,Log,Correct
45449.71,Log,GAMEBOARD SET TO: PARTTWOFINISH
45450.72,Log,Preparing trial number: 12
45452.71,Log,New State: Preparation
45452.71,Log,GAMEBOARD SET TO: PREPARATION
45452.71,Log,Destroying targets
45452.71,Log,Creating targets
45453.32,Log,New State: Waiting
45453.66,Log,New State: Started
