time,pos_x,pos_y,pressure
8805.054,-0.02300682,-70.0529,0.6598241
8805.064,-0.02300682,-70.08827,0.6608016
8805.074,-0.02300682,-70.08827,0.6598241
8805.084,-0.05099107,-70.08827,0.6598241
8805.094,-0.05099107,-70.08827,0.6588466
8805.104,-0.05099107,-70.08827,0.6588466
8805.114,-0.05099107,-70.08827,0.6608016
8805.124,-0.05099107,-70.08827,0.6598241
8805.134,-0.05099107,-70.08827,0.6598241
8805.145,-0.05099107,-70.08827,0.6598241
8805.154,-0.011816,-70.08827,0.6617791
8805.164,-0.011816,-70.12365,0.6608016
8805.174,-0.011816,-70.12365,0.6617791
8805.184,-0.011816,-70.12365,0.6617791
8805.194,-0.011816,-70.12365,0.6608016
8805.204,-0.011816,-70.12365,0.6608016
8805.214,-0.011816,-70.15902,0.6608016
8805.224,-0.011816,-70.15902,0.6598241
8805.234,-0.011816,-70.15902,0.6608016
8805.244,-0.011816,-70.15902,0.6598241
8805.254,-0.011816,-70.15902,0.6588466
8805.264,-0.011816,-70.15902,0.6608016
8805.274,-0.011816,-70.1767,0.6617791
8805.284,-0.011816,-70.21207,0.6617791
8805.294,-0.011816,-70.21207,0.6617791
8805.304,0.01616825,-70.24745,0.6608016
8805.314,0.0497455,-70.26514,0.6588466
8805.324,0.0497455,-70.3182,0.6588466
8805.334,0.0497455,-70.33588,0.6588466
8805.344,0.07772975,-70.37126,0.6588466
8805.354,0.07772975,-70.42432,0.6608016
8805.364,0.1169048,-70.49507,0.6598241
8805.374,0.1560751,-70.54813,0.6598241
8805.384,0.2288322,-70.60119,0.6598241
8805.395,0.2847959,-70.67194,0.6588466
8805.404,0.3967233,-70.68963,0.657869
8805.414,0.5646144,-70.74268,0.6588466
8805.424,0.7716853,-70.79575,0.657869
8805.434,1.051504,-70.79575,0.6568915
8805.444,1.392889,-70.68963,0.6568915
8805.454,1.767846,-70.49507,0.6559139
8805.464,2.165194,-70.1767,0.6549364
8805.474,2.596115,-69.66379,0.6559139
8805.484,3.049427,-68.90324,0.6549364
8805.494,3.558703,-67.77129,0.6549364
8805.504,4.123938,-66.28558,0.6568915
8805.514,4.773126,-64.39309,0.6568915
8805.524,5.450293,-62.05841,0.6568915
8805.534,6.183423,-59.26388,0.657869
8805.544,6.972517,-55.95642,0.6598241
8805.554,7.76721,-52.17142,0.6627566
8805.564,8.533917,-47.97963,0.6686217
8805.574,9.211089,-43.4164,0.6774194
8805.584,9.798705,-38.48175,0.686217
8805.594,10.31358,-33.14031,0.6911046
8805.604,10.73331,-27.48049,0.6920821
8805.614,11.01313,-21.43157,0.6930596
8805.624,11.15864,-15.06428,0.6930596
8805.634,11.15864,-8.573176,0.6930596
8805.645,10.99075,-1.993646,0.6920821
8805.654,10.58221,7.769527,0.6920821
8805.664,10.42551,10.90011,0.6930596
8805.674,10.09532,16.8783,0.6930596
8805.684,9.725953,22.37893,0.6940371
8805.694,9.323016,27.49045,0.6940371
8805.704,8.824931,32.26591,0.6940371
8805.714,8.254099,36.84682,0.6959922
8805.724,7.716844,41.25086,0.6950147
8805.734,7.218759,45.60185,0.6950147
8805.744,6.603153,51.86301,0.6950147
8805.754,6.267366,55.77182,0.6969697
8805.764,6.105073,57.52282,0.6959922
8805.774,5.836445,60.74185,0.6959922
8805.784,5.556622,63.35951,0.6959922
8805.794,5.22084,65.41119,0.6950147
8805.804,4.795512,66.93227,0.6969697
8805.814,4.028799,68.59484,0.6989247
8805.824,3.508332,69.46149,0.6979472
8805.834,3.032639,70.29279,0.6979472
8805.844,2.601713,70.96488,0.6979472
8805.854,2.265926,71.44242,0.6999022
8805.864,2.008494,71.69004,0.7008798
8805.874,1.829407,71.72541,0.7038123
8805.884,1.706284,71.69004,0.7077224
8805.895,1.650321,71.60162,0.7096774
8805.904,1.650321,71.49549,0.7135875
8805.914,1.650321,71.37168,0.7155425
8805.924,1.650321,71.28324,0.7155425
8805.934,1.689496,71.19481,0.71652
8805.954,1.807021,71.12406,0.7155425
8805.964,1.807021,71.08869,0.7174975
8805.974,1.840598,71.05331,0.7174975
8805.984,1.840598,71.01794,0.7174975
8805.994,1.840598,71.01794,0.7214077
8806.004,1.807021,71.01794,0.7243402
8806.014,1.779041,71.01794,0.7272727
8806.024,1.751057,71.05331,0.7311828
8806.034,1.71748,71.08869,0.7321603
8806.044,1.71748,71.12406,0.7321603
8806.054,1.71748,71.12406,0.7341154
8806.064,1.71748,71.15943,0.7350929
8806.074,1.71748,71.15943,0.7341154
8806.084,1.71748,71.15943,0.7350929
8806.094,1.71748,71.15943,0.7350929
8806.104,1.71748,71.15943,0.7350929
8806.114,1.689496,71.15943,0.7360704
8806.124,1.689496,71.15943,0.7370479
8806.134,1.689496,71.19481,0.7380254
8806.145,1.661516,71.19481,0.7419355
8806.154,1.661516,71.2125,0.7419355
8806.164,1.661516,71.24787,0.7419355
8806.174,1.661516,71.28324,0.7438905
