time,pos_x,pos_y,pressure
74323.27,-0.5378805,-68.60257,0.4868035
74323.27,-0.5378805,-68.63794,0.487781
74323.29,-0.5378805,-68.63794,0.4868035
74323.3,-0.5098962,-68.67332,0.485826
74323.3,-0.5098962,-68.691,0.4868035
74323.32,-0.4819168,-68.72638,0.4868035
74323.33,-0.4483347,-68.76175,0.4868035
74323.34,-0.4483347,-68.77943,0.485826
74323.34,-0.4203553,-68.81481,0.4868035
74323.36,-0.4203553,-68.81481,0.4887586
74323.37,-0.4203553,-68.85019,0.4907136
74323.38,-0.392371,-68.90324,0.4907136
74323.38,-0.392371,-68.92094,0.4926686
74323.4,-0.392371,-68.92094,0.4926686
74323.41,-0.3587938,-68.99168,0.4916911
74323.41,-0.3587938,-68.99168,0.4907136
74323.43,-0.3308095,-69.00937,0.4907136
74323.44,-0.3308095,-69.04475,0.4907136
74323.45,-0.3028301,-69.08012,0.4907136
74323.45,-0.3028301,-69.11549,0.4926686
74323.47,-0.3028301,-69.18624,0.4926686
74323.48,-0.2692528,-69.22161,0.4936461
74323.48,-0.2692528,-69.29236,0.4956012
74323.5,-0.2412686,-69.32774,0.4975562
74323.51,-0.2412686,-69.3808,0.5004888
74323.52,-0.2132843,-69.41617,0.5024438
74323.52,-0.2412686,-69.45155,0.5024438
74323.54,-0.2412686,-69.45155,0.5014663
74323.55,-0.2916345,-69.45155,0.5014663
74323.55,-0.3420052,-69.45155,0.5024438
74323.57,-0.4315461,-69.45155,0.5024438
74323.58,-0.5994372,-69.45155,0.5073314
74323.59,-0.8288946,-69.39848,0.5102639
74323.59,-1.136697,-69.2393,0.516129
74323.61,-1.534041,-68.92094,0.5219941
74323.62,-2.071296,-68.37264,0.5278592
74323.63,-2.810025,-67.45292,0.5356794
74323.63,-3.705453,-66.21484,0.5454546
74323.65,-4.640057,-64.76451,0.5522972
74323.66,-5.563465,-63.17269,0.5591398
74323.66,-6.447699,-61.43937,0.5630499
74323.68,-7.365513,-59.42306,0.5650049
74323.69,-8.322499,-57.2122,0.5679374
74323.7,-9.268293,-54.70066,0.5718475
74323.7,-10.15253,-51.90612,0.57478
74323.72,-11.01998,-48.86397,0.57478
74323.73,-11.81467,-45.55652,0.57478
74323.73,-12.50862,-42.12526,0.57478
74323.75,-13.05707,-38.62325,0.57478
74323.76,-13.44322,-35.12124,0.57478
74323.77,-13.68387,-31.76073,0.57478
74323.77,-13.8014,-28.31178,0.5757576
74323.79,-13.84057,-24.8982,0.5767351
74323.8,-13.87415,-21.29007,0.5767351
74323.8,-13.91332,-17.52276,0.5786901
74323.82,-13.96369,-13.61396,0.5855327
74323.83,-13.99167,-9.616706,0.5943304
74323.84,-14.03085,-5.601783,0.6031281
74323.84,-14.07002,-1.516094,0.6109482
74323.86,-14.13159,2.534198,0.6158358
74323.87,-14.19315,6.655258,0.6197459
74323.88,-14.24911,10.81169,0.6256109
74323.88,-14.32186,15.07423,0.6324536
74323.9,-14.37223,19.33677,0.6392962
74323.91,-14.37223,23.63469,0.6432062
74323.91,-14.31067,27.75575,0.6480938
74323.93,-14.14278,31.66455,0.6500489
74323.94,-13.83497,35.27269,0.6549364
74323.95,-13.41524,38.68626,0.6608016
74323.95,-12.82762,41.83453,0.6666667
74323.97,-12.13926,44.859,0.6764418
74323.98,-11.39493,47.79502,0.686217
74323.98,-10.6674,50.60725,0.6940371
74324,-9.94546,53.27797,0.6999022
74324.01,-9.128382,55.73645,0.7028348
74324.02,-8.221763,57.91193,0.7038123
74324.02,-7.247988,59.82213,0.7028348
74324.04,-6.229437,61.44932,0.7038123
74324.05,-5.138137,62.86427,0.7038123
74324.05,-3.453614,64.84521,0.7135875
74324.07,-2.92755,65.42889,0.7174975
74324.08,-2.015332,66.56084,0.7262952
74324.09,-1.315779,67.60436,0.7331378
74324.09,-0.7393488,68.47103,0.7370479
74324.11,-0.22448,69.21387,0.7360704
74324.12,0.2736003,69.83292,0.7350929
74324.13,0.7213146,70.31047,0.7350929
74324.13,1.303343,70.85876,0.7370479
74324.15,1.460043,71.01794,0.7380254
74324.16,1.706284,71.24787,0.740958
74324.16,1.907757,71.40705,0.7390029
74324.18,2.047669,71.53086,0.7380254
74324.19,2.148401,71.63699,0.7370479
74324.2,2.204369,71.70773,0.7370479
74324.2,2.237947,71.7608,0.7390029
74324.22,2.265926,71.77848,0.7390029
74324.23,2.265926,71.77848,0.7390029
74324.23,2.265926,71.77848,0.7399805
74324.25,2.265926,71.77848,0.7419355
74324.26,2.153999,71.69004,0.742913
74324.27,2.075649,71.6193,0.742913
74324.27,1.969319,71.54855,0.7419355
74324.29,1.868582,71.46011,0.7399805
74324.3,1.767846,71.37168,0.7390029
74324.3,1.706284,71.2125,0.7419355
74324.32,1.678305,71.03563,0.7419355
74324.33,1.63913,70.82339,0.744868
74324.34,1.57197,70.64651,0.7458456
74324.34,1.510409,70.50502,0.7458456
74324.36,1.420868,70.3989,0.7468231
74324.37,1.381693,70.36353,0.7468231
74324.38,1.25857,70.2574,0.7468231
74324.38,1.191415,70.18666,0.7458456
74324.4,1.15224,70.11591,0.7458456
74324.41,1.07389,70.00978,0.7468231
74324.41,1.040313,69.86829,0.7468231
74324.43,0.9899423,69.72679,0.7487781
74324.44,0.9115921,69.60298,0.7487781
74324.45,0.8724171,69.49687,0.7487781
74324.45,0.8052626,69.42612,0.7468231
74324.47,0.7548967,69.35537,0.7468231
74324.48,0.6933352,69.28462,0.7458456
74324.48,0.6541601,69.19619,0.7458456
74324.5,0.614985,69.12545,0.7468231
74324.51,0.614985,69.07238,0.7468231
74324.52,0.5422328,69.00164,0.7487781
74324.52,0.4750734,68.96626,0.7478006
74324.54,0.4470892,68.96626,0.7468231
74324.55,0.3967233,68.93089,0.7468231
74324.55,0.3463574,68.93089,0.7458456
74324.57,0.3183731,68.9132,0.7468231
74324.58,0.2847959,68.9132,0.7478006
74324.59,0.2847959,68.87783,0.7478006
74324.59,0.2568116,68.87783,0.7487781
74324.61,0.2568116,68.87783,0.7487781
74324.62,0.2288322,68.87783,0.7487781
74324.63,0.2288322,68.84246,0.7487781
74324.63,0.2288322,68.84246,0.7497556
74324.65,0.2288322,68.84246,0.7487781
74324.66,0.2288322,68.84246,0.7468231
74324.66,0.2288322,68.84246,0.7458456
74324.68,0.1952501,68.84246,0.7458456
74324.69,0.1952501,68.82476,0.7458456
74324.7,0.1952501,68.82476,0.7487781
74324.7,0.1952501,68.77171,0.7487781
74324.72,0.1952501,68.6479,0.7487781
74324.73,0.1672707,68.45335,0.7487781
74324.73,0.1672707,68.15266,0.7478006
74324.75,0.1392865,67.63974,0.7478006
74324.76,0.1392865,66.86151,0.7478006
74324.77,0.09451839,65.71187,0.7458456
74324.77,0.03855469,64.20847,0.7438905
74324.79,-0.1013569,62.33367,0.7438905
74324.8,-0.2524594,60.14048,0.7438905
74324.8,-0.4427417,57.45208,0.744868
74324.82,-0.688983,54.40993,0.744868
74324.83,-0.979997,50.8018,0.744868
74324.84,-1.36615,46.91067,0.744868
74324.84,-1.836246,42.64813,0.7438905
74324.86,-2.50782,38.10258,0.7380254
74324.87,-3.403244,33.25637,0.7302053
74324.88,-4.388218,28.09179,0.7243402
74324.88,-5.462729,22.66192,0.7243402
74324.9,-6.548435,17.00211,0.7253177
74324.91,-7.723682,11.07699,0.7272727
74324.91,-9.038841,5.010368,0.7272727
74324.93,-10.48831,-1.020871,0.7253177
74324.94,-12.03292,-6.981356,0.7233627
74324.95,-13.54396,-12.74729,0.7214077
74324.95,-15.05499,-18.35404,0.7214077
74324.97,-16.48208,-23.6778,0.7243402
74324.98,-17.83082,-28.93082,0.7262952
74324.98,-19.17396,-34.00697,0.7272727
74325,-20.44994,-38.85318,0.7282503
74325.01,-21.6028,-43.34565,0.7272727
74325.02,-22.58777,-47.48439,0.7272727
74325.02,-23.35448,-51.23402,0.7272727
74325.04,-24.27789,-56.27479,0.7282503
74325.05,-24.55772,-57.79586,0.7262952
74325.05,-25.02781,-60.69652,0.7223852
74325.07,-25.44195,-63.36724,0.7194526
74325.08,-25.77214,-65.70192,0.71652
74325.09,-26.18068,-68.70869,0.714565
74325.09,-26.38774,-70.42432,0.7135875
74325.11,-26.48848,-71.18486,0.7126099
74325.12,-26.65637,-73.21886,0.7116324
74325.13,-26.74032,-74.38619,0.7126099
74325.13,-26.79628,-75.42972,0.7116324
74325.15,-26.82986,-75.90726,0.7116324
