timestamp,log_type,message
73984.27,Log,Setting start & targets for example
73984.27,Log,Start color randomised
73984.27,Log,Start sprite randomised
73984.27,Log,Target colors randomised
73984.27,Log,Target sprites randomised
73984.27,Log,Setting start & targets for practice
73984.27,Log,Start color randomised
73984.27,Log,Start sprite randomised
73984.27,Log,Target colors randomised
73984.27,Log,Target sprites randomised
73984.27,Log,Setting start & targets for baseline
73984.27,Log,Start color randomised
73984.27,Log,Start sprite randomised
73984.27,Log,Target colors randomised
73984.27,Log,Target sprites randomised
73984.27,Log,Setting start & targets for negToPos
73984.27,Log,Start color randomised
73984.27,Log,Start sprite randomised
73984.27,Log,Target colors randomised
73984.27,Log,Target sprites randomised
73984.27,Log,Setting start & targets for posToNeg
73984.27,Log,Start color randomised
73984.27,Log,Start sprite randomised
73984.27,Log,Target colors randomised
73984.27,Log,Target sprites randomised
73984.27,Log,Setting start & targets for random
73984.27,Log,Start color randomised
73984.27,Log,Start sprite randomised
73984.27,Log,Target colors randomised
73984.27,Log,Target sprites randomised
73984.27,Log,Order of blocks:
73984.27,Log,PosToNeg
73984.27,Log,NegToPos
73984.27,Log,Random
73984.27,Log,Sampling Interval: 10
73984.27,Log,Preparing trial number: 1
73994.27,Log,New State: Preparation
73994.27,Log,GAMEBOARD SET TO: PREPARATION
73994.27,Log,Destroying targets
73994.27,Log,Creating targets
73997.84,Log,New State: Waiting
73998.2,Log,New State: Started
73998.2,Log,GAMEBOARD SET TO: PARTONESTART
73999.22,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
73999.87,Log,GAMEBOARD SET TO: PARTONEFINISH
74000.36,Log,New State: MiddleStarted
74000.36,Log,GAMEBOARD SET TO: PARTTWOSTART
74000.9,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
74001.8,Log,New State: Finished
74001.8,Log,Correct
74001.8,Log,GAMEBOARD SET TO: PARTTWOFINISH
74002.81,Log,Preparing trial number: 2
74002.81,Log,New State: Preparation
74002.81,Log,GAMEBOARD SET TO: PREPARATION
74002.81,Log,Destroying targets
74002.81,Log,Creating targets
74003.82,Log,New State: Waiting
74004.26,Log,New State: Started
74004.26,Log,GAMEBOARD SET TO: PARTONESTART
74005.03,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
74005.35,Log,New State: Finished
74005.35,Log,Failed: HitObstacle object: Obstacle
74005.35,Log,GAMEBOARD SET TO: PARTTWOFINISH
74006.35,Log,Preparing trial number: 3
74006.35,Log,New State: Preparation
74006.35,Log,GAMEBOARD SET TO: PREPARATION
74006.35,Log,Destroying targets
74006.35,Log,Creating targets
74007.65,Log,New State: Waiting
74008.16,Log,New State: Started
74008.16,Log,GAMEBOARD SET TO: PARTONESTART
74008.54,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
74009.34,Log,GAMEBOARD SET TO: PARTONEFINISH
74009.69,Log,New State: Finished
74009.69,Log,Failed: MiddleMovedEarly object: IntermediateCircle
74009.69,Log,GAMEBOARD SET TO: PARTTWOFINISH
74010.7,Log,Preparing trial number: 4
74010.7,Log,New State: Preparation
74010.7,Log,GAMEBOARD SET TO: PREPARATION
74010.7,Log,Destroying targets
74010.7,Log,Creating targets
74013.32,Log,New State: Waiting
74013.63,Log,New State: Started
74013.63,Log,GAMEBOARD SET TO: PARTONESTART
74014.04,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
74014.64,Log,New State: Finished
74014.64,Log,Failed: TimeoutStartMoved object: VisualPointer
74014.64,Log,GAMEBOARD SET TO: PARTTWOFINISH
74015.65,Log,Preparing trial number: 5
74025.65,Log,New State: Preparation
74025.65,Log,GAMEBOARD SET TO: PREPARATION
74025.65,Log,Destroying targets
74025.65,Log,Creating targets
74026.84,Log,New State: Waiting
74026.88,Log,New State: Preparation
74026.95,Log,New State: Waiting
74027.48,Log,New State: Started
74027.48,Log,GAMEBOARD SET TO: PARTONESTART
74028.04,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
74028.8,Log,GAMEBOARD SET TO: PARTONEFINISH
74029.13,Log,New State: MiddleStarted
74029.13,Log,GAMEBOARD SET TO: PARTTWOSTART
74029.5,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
74029.95,Log,New State: Finished
74029.95,Log,Correct
74029.95,Log,GAMEBOARD SET TO: PARTTWOFINISH
74030.95,Log,Preparing trial number: 6
74032.95,Log,New State: Preparation
74032.95,Log,GAMEBOARD SET TO: PREPARATION
74032.95,Log,Destroying targets
74032.95,Log,Creating targets
74033.8,Log,New State: Waiting
74034.39,Log,New State: Started
74034.39,Log,GAMEBOARD SET TO: PARTONESTART
74034.9,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
74035.57,Log,GAMEBOARD SET TO: PARTONEFINISH
74035.95,Log,New State: MiddleStarted
74035.95,Log,GAMEBOARD SET TO: PARTTWOSTART
74036.4,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
74036.85,Log,New State: Finished
74036.85,Log,Correct
74036.85,Log,GAMEBOARD SET TO: PARTTWOFINISH
74037.85,Log,Preparing trial number: 7
74039.85,Log,New State: Preparation
