time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
725.7222,1.9922,-72.6485,1.4019,0,0,270
725.729,1.9922,-72.6485,1.4019,0,0,270
725.7399,1.9922,-72.5156,1.4019,0,0,270
725.7474,2.125,-72.5156,1.4019,0,0,270
725.757,2.125,-72.5156,1.4019,0,0,270
725.7652,2.125,-72.5156,1.4019,0,0,270
725.7744,2.125,-72.5156,1.4019,0,0,270
725.7818,2.125,-72.5156,1.4019,0,0,270
725.7922,2.125,-72.5156,1.4019,0,0,270
725.7999,2.125,-72.3828,1.4019,0,0,270
725.8092,2.125,-72.3828,1.4019,0,0,270
725.8176,2.125,-72.3828,1.4019,0,0,270
725.8276,2.125,-72.3828,1.4019,0,0,270
725.8354,2.125,-72.3828,1.4019,0,0,270
725.8463,2.125,-72.3828,1.4019,0,0,270
725.8557,2.125,-72.3828,1.4019,0,0,270
725.8632,2.125,-72.3828,1.4019,0,0,270
725.8736,2.125,-72.25,1.4019,0,0,270
725.8814,2.125,-72.25,1.4019,0,0,270
725.8909,2.125,-72.25,1.4019,0,0,270
725.8987,2.125,-72.25,1.4019,0,0,270
725.9088,2.125,-72.25,1.4019,0,0,270
725.9161,2.125,-72.25,1.4019,0,0,270
725.9263,2.125,-72.25,1.4019,0,0,270
725.9334,2.125,-72.25,1.4019,0,0,270
725.9434,2.125,-72.25,1.4019,0,0,270
725.951,2.125,-72.25,1.4019,0,0,270
725.9604,2.125,-72.25,1.4019,0,0,270
725.9698,2.125,-72.25,1.4019,0,0,270
725.9785,2.125,-72.25,1.4019,0,0,270
725.9877,2.125,-72.25,1.4019,0,0,270
725.9966,1.7266,-71.4531,1.4019,0,0,270
726.006,1.7266,-71.3203,1.4019,0,0,270
726.0135,1.7266,-71.3203,1.4019,0,0,270
726.0237,1.7266,-71.3203,1.4019,0,0,270
726.0327,1.7266,-71.3203,1.4019,0,0,270
726.0412,1.7266,-71.3203,1.4019,0,0,270
726.0493,1.5938,-71.1875,1.4019,0,0,270
726.0594,1.5938,-71.1875,1.4019,0,0,270
726.0662,1.5938,-71.1875,1.4019,0,0,270
726.0766,1.5938,-71.1875,1.4019,0,0,270
726.0843,1.5938,-71.1875,1.4019,0,0,270
726.0939,1.5938,-71.0547,1.4019,0,0,270
726.1017,1.5938,-71.0547,1.4019,0,0,270
726.1113,1.5938,-71.0547,1.4019,0,0,270
726.1201,1.5938,-71.0547,1.4019,0,0,270
726.1288,1.5938,-71.0547,1.4019,0,0,270
726.1386,1.5938,-71.0547,1.4019,0,0,270
726.1463,1.5938,-71.0547,1.4019,0,0,270
726.1578,1.5938,-70.9219,1.4019,0,0,270
726.1643,1.5938,-70.9219,1.4019,0,0,270
726.1748,1.5938,-70.9219,1.4019,0,0,270
726.1828,1.5938,-70.9219,1.4019,0,0,270
726.191,1.5938,-70.9219,1.4019,0,0,270
726.1991,1.5938,-70.9219,1.4019,0,0,270
726.2086,1.5938,-70.9219,1.4019,0,0,270
726.217,1.5938,-70.9219,1.4019,0,0,270
726.227,1.5938,-70.9219,1.4019,0,0,270
726.233,1.5938,-70.9219,1.4019,0,0,270
726.2429,1.5938,-70.9219,1.4019,0,0,270
726.2512,1.5938,-70.9219,1.4019,0,0,270
726.2604,1.5938,-70.9219,1.4019,0,0,270
726.2686,1.5938,-70.9219,1.4019,0,0,270
726.2789,1.5938,-70.9219,1.4019,0,0,270
726.2901,1.5938,-70.9219,1.4019,0,0,270
726.2986,1.5938,-70.9219,1.4019,0,0,270
726.3099,1.5938,-70.9219,1.4019,0,0,270
