timestamp,log_type,message
49189.86,Log,Setting start & targets for example
49189.86,Log,Start color randomised
49189.86,Log,Start sprite randomised
49189.86,Log,Target colors randomised
49189.86,Log,Target sprites randomised
49189.86,Log,Setting start & targets for practice
49189.86,Log,Start color randomised
49189.86,Log,Start sprite randomised
49189.86,Log,Target colors randomised
49189.86,Log,Target sprites randomised
49189.86,Log,Setting start & targets for baseline
49189.86,Log,Start color randomised
49189.86,Log,Start sprite randomised
49189.86,Log,Target colors randomised
49189.86,Log,Target sprites randomised
49189.86,Log,Setting start & targets for negToPos
49189.86,Log,Start color randomised
49189.86,Log,Start sprite randomised
49189.86,Log,Target colors randomised
49189.86,Log,Target sprites randomised
49189.86,Log,Setting start & targets for posToNeg
49189.86,Log,Start color randomised
49189.86,Log,Start sprite randomised
49189.86,Log,Target colors randomised
49189.86,Log,Target sprites randomised
49189.86,Log,Setting start & targets for random
49189.86,Log,Start color randomised
49189.86,Log,Start sprite randomised
49189.86,Log,Target colors randomised
49189.86,Log,Target sprites randomised
49189.86,Log,Order of blocks:
49189.86,Log,PosToNeg
49189.86,Log,Random
49189.86,Log,NegToPos
49189.86,Log,Sampling Interval: 10
49189.86,Log,Preparing trial number: 1
49199.86,Log,New State: Preparation
49199.86,Log,GAMEBOARD SET TO: PREPARATION
49199.86,Log,Destroying targets
49199.86,Log,Creating targets
49201.06,Log,New State: Waiting
49201.52,Log,New State: Started
49201.52,Log,GAMEBOARD SET TO: PARTONESTART
49202.29,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49203.03,Log,GAMEBOARD SET TO: PARTONEFINISH
49203.37,Log,New State: MiddleStarted
49203.37,Log,GAMEBOARD SET TO: PARTTWOSTART
49205.03,Log,New State: Finished
49205.03,Log,Failed: MouseLifted object: VisualPointer
49205.03,Log,GAMEBOARD SET TO: PARTTWOFINISH
49206.03,Log,Preparing trial number: 2
49206.03,Log,New State: Preparation
49206.03,Log,GAMEBOARD SET TO: PREPARATION
49206.03,Log,Destroying targets
49206.03,Log,Creating targets
49211.31,Log,New State: Waiting
49211.61,Log,New State: Started
49211.61,Log,GAMEBOARD SET TO: PARTONESTART
49213.18,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49213.76,Log,GAMEBOARD SET TO: PARTONEFINISH
49214.17,Log,New State: MiddleStarted
49214.17,Log,GAMEBOARD SET TO: PARTTWOSTART
49215.03,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49215.59,Log,New State: Finished
49215.59,Log,Correct
49215.59,Log,GAMEBOARD SET TO: PARTTWOFINISH
49216.59,Log,Preparing trial number: 3
49216.59,Log,New State: Preparation
49216.59,Log,GAMEBOARD SET TO: PREPARATION
49216.59,Log,Destroying targets
49216.59,Log,Creating targets
49231.95,Log,New State: Waiting
49232.09,Log,New State: Preparation
49232.5,Log,New State: Waiting
49233.06,Log,New State: Started
49233.06,Log,GAMEBOARD SET TO: PARTONESTART
49233.37,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49234.22,Log,GAMEBOARD SET TO: PARTONEFINISH
49234.82,Log,New State: MiddleStarted
49234.82,Log,GAMEBOARD SET TO: PARTTWOSTART
49235.41,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49235.84,Log,New State: Finished
49235.84,Log,Correct
49235.84,Log,GAMEBOARD SET TO: PARTTWOFINISH
49236.84,Log,Preparing trial number: 4
49236.84,Log,New State: Preparation
49236.84,Log,GAMEBOARD SET TO: PREPARATION
49236.84,Log,Destroying targets
49236.84,Log,Creating targets
49244.23,Log,New State: Waiting
49244.6,Log,New State: Preparation
49246.63,Log,New State: Waiting
49247.04,Log,New State: Started
49247.04,Log,GAMEBOARD SET TO: PARTONESTART
49247.36,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49247.97,Log,New State: Finished
49247.97,Log,Failed: TimeoutStartMoved object: VisualPointer
49247.97,Log,GAMEBOARD SET TO: PARTTWOFINISH
49248.97,Log,Preparing trial number: 5
49258.97,Log,New State: Preparation
49258.97,Log,GAMEBOARD SET TO: PREPARATION
49258.97,Log,Destroying targets
49258.97,Log,Creating targets
49259.67,Log,New State: Waiting
49260.02,Log,New State: Started
49260.02,Log,GAMEBOARD SET TO: PARTONESTART
49260.43,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49260.8,Log,GAMEBOARD SET TO: PARTONEFINISH
49261.13,Log,New State: MiddleStarted
49261.13,Log,GAMEBOARD SET TO: PARTTWOSTART
49262.02,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49262.49,Log,New State: Finished
49262.49,Log,Incorrect
49262.49,Log,GAMEBOARD SET TO: PARTTWOFINISH
49263.49,Log,Preparing trial number: 6
49265.49,Log,New State: Preparation
49265.49,Log,GAMEBOARD SET TO: PREPARATION
49265.49,Log,Destroying targets
49265.49,Log,Creating targets
49266.77,Log,New State: Waiting
49267.16,Log,New State: Started
49267.16,Log,GAMEBOARD SET TO: PARTONESTART
49267.61,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49268.04,Log,GAMEBOARD SET TO: PARTONEFINISH
49268.47,Log,New State: MiddleStarted
49268.47,Log,GAMEBOARD SET TO: PARTTWOSTART
49268.94,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49269.26,Log,New State: Finished
49269.26,Log,Correct
49269.26,Log,GAMEBOARD SET TO: PARTTWOFINISH
49270.26,Log,Preparing trial number: 7
49272.26,Log,New State: Preparation
49272.26,Log,GAMEBOARD SET TO: PREPARATION
49272.26,Log,Destroying targets
49272.26,Log,Creating targets
49275.97,Log,New State: Waiting
49276.49,Log,New State: Started
49276.49,Log,GAMEBOARD SET TO: PARTONESTART
49277.11,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49277.72,Log,GAMEBOARD SET TO: PARTONEFINISH
49278.04,Log,New State: MiddleStarted
49278.04,Log,GAMEBOARD SET TO: PARTTWOSTART
49278.47,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49278.87,Log,New State: Finished
49278.87,Log,Correct
49278.87,Log,GAMEBOARD SET TO: PARTTWOFINISH
49279.87,Log,Preparing trial number: 8
49281.88,Log,New State: Preparation
49281.88,Log,GAMEBOARD SET TO: PREPARATION
49281.88,Log,Destroying targets
49281.88,Log,Creating targets
49284.24,Log,New State: Waiting
49284.58,Log,New State: Started
49284.58,Log,GAMEBOARD SET TO: PARTONESTART
49284.65,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49285.4,Log,GAMEBOARD SET TO: PARTONEFINISH
49285.8,Log,New State: MiddleStarted
49285.8,Log,GAMEBOARD SET TO: PARTTWOSTART
49286.39,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49287.19,Log,New State: Finished
49287.19,Log,Incorrect
49287.19,Log,GAMEBOARD SET TO: PARTTWOFINISH
49288.19,Log,Preparing trial number: 9
49290.19,Log,New State: Preparation
49290.19,Log,GAMEBOARD SET TO: PREPARATION
49290.19,Log,Destroying targets
49290.19,Log,Creating targets
49291.31,Log,New State: Waiting
49291.67,Log,New State: Preparation
49292.93,Log,New State: Waiting
49293.5,Log,New State: Started
49293.5,Log,GAMEBOARD SET TO: PARTONESTART
49293.75,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
49294.26,Log,GAMEBOARD SET TO: PARTONEFINISH
49294.74,Log,New State: MiddleStarted
49294.74,Log,GAMEBOARD SET TO: PARTTWOSTART
49295.16,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
49295.5,Log,New State: Finished
49295.5,Log,Correct
