experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180719125148,1,1,1,1,49201.52,49205.03,Example,0,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,5,1,MouseLifted,,,DetectPos,VisualPointer,49202.29,49203.03,,0.4605042,0.3381674,,High/P_180719125148/S001/visual_pointer_movement_T001.csv,High/P_180719125148/S001/collision_pointer_movement_T001.csv,High/P_180719125148/S001/tablet_pixels_T001.csv
High,P_180719125148,1,2,1,2,49211.61,49215.59,Example,0,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,5,1,Success,FFFF00,CircleTarget,DetectPos,,49213.18,49213.76,49215.03,0.3049915,0.4110684,1,High/P_180719125148/S001/visual_pointer_movement_T002.csv,High/P_180719125148/S001/collision_pointer_movement_T002.csv,High/P_180719125148/S001/tablet_pixels_T002.csv
High,P_180719125148,1,3,1,3,49233.06,49235.84,Example,0,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,5,1,Success,FF00FF,TriangleTarget,DetectPos,,49233.37,49234.22,49235.41,0.5602593,0.5976729,2,High/P_180719125148/S001/visual_pointer_movement_T003.csv,High/P_180719125148/S001/collision_pointer_movement_T003.csv,High/P_180719125148/S001/tablet_pixels_T003.csv
High,P_180719125148,1,4,1,4,49247.04,49247.97,Example,0,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.6,1,TimeoutStartMoved,,,DetectPos,VisualPointer,49247.36,,,0.4015445,,,High/P_180719125148/S001/visual_pointer_movement_T004.csv,High/P_180719125148/S001/collision_pointer_movement_T004.csv,High/P_180719125148/S001/tablet_pixels_T004.csv
High,P_180719125148,1,5,2,1,49260.02,49262.49,Practice,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,1,1,WrongTarget,FF00FF,SquareTarget,DetectPos,,49260.43,49260.8,49262.02,0.3473005,0.3268425,,High/P_180719125148/S001/visual_pointer_movement_T005.csv,High/P_180719125148/S001/collision_pointer_movement_T005.csv,High/P_180719125148/S001/tablet_pixels_T005.csv
High,P_180719125148,1,6,2,2,49267.16,49269.26,Practice,0,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,FF00FF,SquareTarget,DetectPos,,49267.61,49268.04,49268.94,0.3855769,0.4316903,1,High/P_180719125148/S001/visual_pointer_movement_T006.csv,High/P_180719125148/S001/collision_pointer_movement_T006.csv,High/P_180719125148/S001/tablet_pixels_T006.csv
High,P_180719125148,1,7,2,3,49276.49,49278.87,Practice,0,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,SquareTarget,DetectNeg,,49277.11,49277.72,49278.47,0.5241414,0.3215391,2,High/P_180719125148/S001/visual_pointer_movement_T007.csv,High/P_180719125148/S001/collision_pointer_movement_T007.csv,High/P_180719125148/S001/tablet_pixels_T007.csv
High,P_180719125148,1,8,2,4,49284.58,49287.19,Practice,0,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,1,1,WrongTarget,FF00FF,CircleTarget,DetectPos,,49284.65,49285.4,49286.39,0.3401267,0.3998257,,High/P_180719125148/S001/visual_pointer_movement_T008.csv,High/P_180719125148/S001/collision_pointer_movement_T008.csv,High/P_180719125148/S001/tablet_pixels_T008.csv
High,P_180719125148,1,9,2,5,49293.5,49295.5,Practice,0,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,49293.75,49294.26,49295.16,0.5640495,0.479575,3,High/P_180719125148/S001/visual_pointer_movement_T009.csv,High/P_180719125148/S001/collision_pointer_movement_T009.csv,High/P_180719125148/S001/tablet_pixels_T009.csv
High,P_180719125148,1,10,2,6,49299.53,49301.83,Practice,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,49299.72,49300.36,49301.44,0.3484614,0.5990028,4,High/P_180719125148/S001/visual_pointer_movement_T010.csv,High/P_180719125148/S001/collision_pointer_movement_T010.csv,High/P_180719125148/S001/tablet_pixels_T010.csv
