experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612124645,1,1,1,1,255.5048,258.32,Example,0,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,CircleTarget,DetectPos,,256.24,256.66,257.96,0.3840295,0.5640676,1,High/P_180612124645/S001/visual_pointer_movement_T001.csv,High/P_180612124645/S001/collision_pointer_movement_T001.csv
High,P_180612124645,1,2,1,2,260.2552,262.32,Example,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,Success,FFFF00,TriangleTarget,DetectPos,,260.72,261.12,262,0.3133343,0.3780681,2,High/P_180612124645/S001/visual_pointer_movement_T002.csv,High/P_180612124645/S001/collision_pointer_movement_T002.csv
High,P_180612124645,1,3,1,3,269.9004,270.52,Example,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,HitObstacle,,,DetectPos,Obstacle,270.28,,,0.4904653,,,High/P_180612124645/S001/visual_pointer_movement_T003.csv,High/P_180612124645/S001/collision_pointer_movement_T003.csv
High,P_180612124645,1,4,1,4,278.7667,279.6103,Example,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,279.1,,,0.4409322,,,High/P_180612124645/S001/visual_pointer_movement_T004.csv,High/P_180612124645/S001/collision_pointer_movement_T004.csv
High,P_180612124645,1,5,2,1,301.1339,302.638,Practice,0,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,MouseLifted,,,DetectPos,VisualPointer,301.98,302.48,,0.3294915,,,High/P_180612124645/S001/visual_pointer_movement_T005.csv,High/P_180612124645/S001/collision_pointer_movement_T005.csv
High,P_180612124645,1,6,2,2,306.5615,307.8417,Practice,0,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,307.34,,,0.4958299,,,High/P_180612124645/S001/visual_pointer_movement_T006.csv,High/P_180612124645/S001/collision_pointer_movement_T006.csv
High,P_180612124645,1,7,2,3,313.1121,315.5035,Practice,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,TimeoutMiddleMoved,,,DetectPos,VisualPointer,313.56,313.94,314.9,0.5066401,0.3248475,,High/P_180612124645/S001/visual_pointer_movement_T007.csv,High/P_180612124645/S001/collision_pointer_movement_T007.csv
High,P_180612124645,1,8,2,4,319.5544,321.3677,Practice,0,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,320.86,,,0.5920801,,,High/P_180612124645/S001/visual_pointer_movement_T008.csv,High/P_180612124645/S001/collision_pointer_movement_T008.csv
High,P_180612124645,1,9,2,5,326.3634,328.96,Practice,0,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,FFFF00,CircleTarget,DetectPos,,326.86,327.2,328.46,0.4762369,0.5443735,1,High/P_180612124645/S001/visual_pointer_movement_T009.csv,High/P_180612124645/S001/collision_pointer_movement_T009.csv
High,P_180612124645,1,10,2,6,331.4447,333.96,Practice,0,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,WrongTarget,FF00FF,CircleTarget,DetectPos,,332,332.42,333.44,0.5836049,0.4640589,,High/P_180612124645/S001/visual_pointer_movement_T010.csv,High/P_180612124645/S001/collision_pointer_movement_T010.csv
High,P_180612124645,1,11,3,1,345.5923,348.88,Random,0.6428571,FFFF00,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,TriangleTarget,DetectNeg,,346.78,347.1,348.5,0.4511253,0.5581841,1,High/P_180612124645/S001/visual_pointer_movement_T011.csv,High/P_180612124645/S001/collision_pointer_movement_T011.csv
High,P_180612124645,1,12,3,2,351.6522,356.0242,Random,-0.9,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,TimeoutMiddleMoved,,,DetectPos,VisualPointer,352.72,353.16,355.42,0.5090659,0.4779014,,High/P_180612124645/S001/visual_pointer_movement_T012.csv,High/P_180612124645/S001/collision_pointer_movement_T012.csv
High,P_180612124645,1,13,3,3,358.9019,362.36,Random,-0.1928571,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,FF00FF,TriangleTarget,DetectPos,,360,360.46,361.98,0.5934524,0.5802277,2,High/P_180612124645/S001/visual_pointer_movement_T013.csv,High/P_180612124645/S001/collision_pointer_movement_T013.csv
High,P_180612124645,1,14,3,4,365.1009,368.02,Random,-0.3214286,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,TriangleTarget,DetectPos,,365.92,366.34,367.6,0.4402997,0.5851939,3,High/P_180612124645/S001/visual_pointer_movement_T014.csv,High/P_180612124645/S001/collision_pointer_movement_T014.csv
High,P_180612124645,1,15,3,5,370.606,373.28,Random,-0.6428571,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectPos,,371.5,371.92,372.88,0.5186327,0.4329837,4,High/P_180612124645/S001/visual_pointer_movement_T015.csv,High/P_180612124645/S001/collision_pointer_movement_T015.csv
High,P_180612124645,1,16,3,6,375.5727,378.38,Random,0.3214286,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,WrongTarget,FF00FF,SquareTarget,DetectNeg,,376.4,376.82,377.98,0.3713464,0.4389101,,High/P_180612124645/S001/visual_pointer_movement_T016.csv,High/P_180612124645/S001/collision_pointer_movement_T016.csv
High,P_180612124645,1,17,3,7,380.6399,384,Random,0.1285714,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,SquareTarget,DetectNeg,,381.76,382.22,383.54,0.459853,0.5165775,5,High/P_180612124645/S001/visual_pointer_movement_T017.csv,High/P_180612124645/S001/collision_pointer_movement_T017.csv
