timestamp,log_type,message
52044.38,Log,Setting start & targets for example
52044.38,Log,Start color randomised
52044.38,Log,Start sprite randomised
52044.38,Log,Target colors randomised
52044.38,Log,Target sprites randomised
52044.38,Log,Setting start & targets for practice
52044.38,Log,Start color randomised
52044.38,Log,Start sprite randomised
52044.38,Log,Target colors randomised
52044.38,Log,Target sprites randomised
52044.38,Log,Setting start & targets for baseline
52044.38,Log,Start color randomised
52044.38,Log,Start sprite randomised
52044.38,Log,Target colors randomised
52044.38,Log,Target sprites randomised
52044.38,Log,Setting start & targets for negToPos
52044.38,Log,Start color randomised
52044.38,Log,Start sprite randomised
52044.38,Log,Target colors randomised
52044.38,Log,Target sprites randomised
52044.38,Log,Setting start & targets for posToNeg
52044.38,Log,Start color randomised
52044.38,Log,Start sprite randomised
52044.38,Log,Target colors randomised
52044.38,Log,Target sprites randomised
52044.38,Log,Setting start & targets for random
52044.38,Log,Start color randomised
52044.38,Log,Start sprite randomised
52044.38,Log,Target colors randomised
52044.38,Log,Target sprites randomised
52044.38,Log,Order of blocks:
52044.38,Log,NegToPos
52044.38,Log,PosToNeg
52044.38,Log,Random
52044.38,Log,Sampling Interval: 10
52044.38,Log,Preparing trial number: 1
52054.38,Log,New State: Preparation
52054.38,Log,GAMEBOARD SET TO: PREPARATION
52054.38,Log,Destroying targets
52054.38,Log,Creating targets
52058.06,Log,New State: Waiting
52058.48,Log,New State: Started
52058.48,Log,GAMEBOARD SET TO: PARTONESTART
52059.19,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
52060.88,Log,GAMEBOARD SET TO: PARTONEFINISH
52061.31,Log,New State: MiddleStarted
52061.31,Log,GAMEBOARD SET TO: PARTTWOSTART
52062.24,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
52062.9,Log,New State: Finished
52062.9,Log,Correct
52062.9,Log,GAMEBOARD SET TO: PARTTWOFINISH
52063.9,Log,Preparing trial number: 2
52063.9,Log,New State: Preparation
52063.9,Log,GAMEBOARD SET TO: PREPARATION
52063.9,Log,Destroying targets
52063.9,Log,Creating targets
52071.3,Log,New State: Waiting
52071.86,Log,New State: Started
52071.86,Log,GAMEBOARD SET TO: PARTONESTART
52072.65,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
52073.17,Log,New State: Finished
52073.17,Log,Failed: HitObstacle object: Obstacle
52073.17,Log,GAMEBOARD SET TO: PARTTWOFINISH
52074.17,Log,Preparing trial number: 3
