time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
52491.8,0.3631,-70.6896,1.4019,0,0,270
52491.81,0.3631,-70.6543,1.4019,0,0,270
52491.82,0.3072,-70.6543,1.4019,0,0,270
52491.83,0.3072,-70.6543,1.4019,0,0,270
52491.84,0.2736,-70.6366,1.4019,0,0,270
52491.85,0.2456,-70.6366,1.4019,0,0,270
52491.86,0.2456,-70.6366,1.4019,0,0,270
52491.87,0.2456,-70.6366,1.4019,0,0,270
52491.88,0.2176,-70.6366,1.4019,0,0,270
52491.89,0.2176,-70.6366,1.4019,0,0,270
52491.9,0.2176,-70.6366,1.4019,0,0,270
52491.91,0.2176,-70.6366,1.4019,0,0,270
52491.92,0.2176,-70.6366,1.4019,0,0,270
52491.93,0.2176,-70.6366,1.4019,0,0,270
52491.94,0.2176,-70.6366,1.4019,0,0,270
52491.95,0.2176,-70.6366,1.4019,0,0,270
52491.96,0.2176,-70.6366,1.4019,0,0,270
52491.97,0.2176,-70.6366,1.4019,0,0,270
52491.98,0.2176,-70.6366,1.4019,0,0,270
52491.99,0.2176,-70.6366,1.4019,0,0,270
52492,0.2176,-70.6366,1.4019,0,0,270
52492.01,0.2176,-70.6366,1.4019,0,0,270
52492.02,0.2176,-70.6366,1.4019,0,0,270
52492.03,0.2176,-70.6366,1.4019,0,0,270
52492.04,0.2176,-70.6366,1.4019,0,0,270
52492.05,0.2176,-70.6012,1.4019,0,0,270
52492.06,0.1841,-70.5658,1.4019,0,0,270
52492.07,0.1561,-70.4951,1.4019,0,0,270
52492.08,0.0665,-70.442,1.4019,0,0,270
52492.09,-0.0006,-70.3536,1.4019,0,0,270
52492.1,-0.0342,-70.3005,1.4019,0,0,270
52492.11,-0.1126,-70.1237,1.4019,0,0,270
52492.12,-0.1405,-69.8407,1.4019,0,0,270
52492.13,-0.1797,-69.4692,1.4019,0,0,270
52492.14,-0.1797,-68.7264,1.4019,0,0,270
52492.15,-0.0846,-68.1781,1.4019,0,0,270
52492.16,0.0945,-67.5237,1.4019,0,0,270
52492.17,0.3464,-66.7278,1.4019,0,0,270
52492.18,0.5031,-66.2502,1.4019,0,0,270
52492.19,1.0795,-64.5523,1.4019,0,0,270
52492.2,1.5104,-63.1904,1.4019,0,0,270
52492.21,1.7511,-62.4299,1.4019,0,0,270
52492.22,2.5346,-59.9183,1.4019,0,0,270
52492.23,3.5083,-57.0707,1.4019,0,0,270
52492.24,3.8777,-56.0626,1.4019,0,0,270
52492.25,4.6556,-53.9224,1.4019,0,0,270
52492.26,5.4895,-51.5524,1.4019,0,0,270
52492.27,6.4073,-48.9347,1.4019,0,0,270
52492.28,7.4482,-46.0341,1.4019,0,0,270
52492.29,8.5731,-42.8681,1.4019,0,0,270
52492.3,9.1439,-41.2409,1.4019,0,0,270
52492.31,10.2744,-37.8097,1.4019,0,0,270
52492.32,11.8694,-32.4859,1.4019,0,0,270
52492.33,13.2797,-26.9499,1.4019,0,0,270
52492.34,13.677,-25.1281,1.4019,0,0,270
52492.35,14.953,-17.4874,1.4019,0,0,270
52492.36,14.953,-17.4874,1.4019,0,0,270
52492.37,15.4903,-13.5432,1.4019,0,0,270
52492.38,15.7701,-11.5092,1.4019,0,0,270
52492.39,16.2962,-7.4412,1.4019,0,0,270
52492.4,16.7998,-3.1963,1.4019,0,0,270
52492.41,17.2811,1.0485,1.4019,0,0,270
52492.42,17.9751,9.5913,1.4019,0,0,270
52492.43,18.1542,13.7477,1.4019,0,0,270
52492.44,18.1933,15.7817,1.4019,0,0,270
52492.45,18.1933,19.7259,1.4019,0,0,270
52492.46,18.087,23.4932,1.4019,0,0,270
52492.47,17.8855,27.2075,1.4019,0,0,270
52492.48,17.7792,29.0292,1.4019,0,0,270
52492.49,17.3203,36.104,1.4019,0,0,270
52492.5,17.0517,39.4645,1.4019,0,0,270
