experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180718113850,1,11,3,1,1970.704,1973.1,Baseline,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,1971.29,1971.82,1972.59,0.3595465,0.3491933,1,High/P_180718113850/S001/visual_pointer_movement_T011.csv,High/P_180718113850/S001/collision_pointer_movement_T011.csv,High/P_180718113850/S001/tablet_pixels_T011.csv
High,P_180718113850,1,12,3,2,1977.303,1979.46,Baseline,0,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,1,1,Success,FFFF00,CircleTarget,DetectPos,,1977.8,1978.32,1979.06,0.4536127,0.3742961,2,High/P_180718113850/S001/visual_pointer_movement_T012.csv,High/P_180718113850/S001/collision_pointer_movement_T012.csv,High/P_180718113850/S001/tablet_pixels_T012.csv
High,P_180718113850,1,13,3,3,1983.56,1985.79,Baseline,0,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,FFFF00,CircleTarget,DetectPos,,1984,1984.55,1985.28,0.40895,0.3148468,3,High/P_180718113850/S001/visual_pointer_movement_T013.csv,High/P_180718113850/S001/collision_pointer_movement_T013.csv,High/P_180718113850/S001/tablet_pixels_T013.csv
High,P_180718113850,1,14,3,4,1989.91,1992.52,Baseline,0,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,1,1,Success,00FFFF,CircleTarget,DetectPos,,1990.49,1991.02,1991.99,0.4087949,0.484334,4,High/P_180718113850/S001/visual_pointer_movement_T014.csv,High/P_180718113850/S001/collision_pointer_movement_T014.csv,High/P_180718113850/S001/tablet_pixels_T014.csv
High,P_180718113850,1,15,3,5,1996.658,1998.97,Baseline,0,FF00FF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,1997.14,1997.59,1998.49,0.5861616,0.5737973,5,High/P_180718113850/S001/visual_pointer_movement_T015.csv,High/P_180718113850/S001/collision_pointer_movement_T015.csv,High/P_180718113850/S001/tablet_pixels_T015.csv
High,P_180718113850,1,16,3,6,2003.024,2005.18,Baseline,0,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,1,1,Success,00FFFF,CircleTarget,DetectPos,,2003.5,2003.99,2004.71,0.3063922,0.3885815,6,High/P_180718113850/S001/visual_pointer_movement_T016.csv,High/P_180718113850/S001/collision_pointer_movement_T016.csv,High/P_180718113850/S001/tablet_pixels_T016.csv
High,P_180718113850,1,17,3,7,2009.44,2011.41,Baseline,0,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FFFF00,SquareTarget,DetectPos,,2009.84,2010.31,2011.01,0.5793415,0.3347602,7,High/P_180718113850/S001/visual_pointer_movement_T017.csv,High/P_180718113850/S001/collision_pointer_movement_T017.csv,High/P_180718113850/S001/tablet_pixels_T017.csv
High,P_180718113850,1,18,3,8,2015.528,2017.38,Baseline,0,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,1,1,Success,00FFFF,SquareTarget,DetectPos,,2015.9,2016.37,2017.05,0.4177765,0.3555919,8,High/P_180718113850/S001/visual_pointer_movement_T018.csv,High/P_180718113850/S001/collision_pointer_movement_T018.csv,High/P_180718113850/S001/tablet_pixels_T018.csv
High,P_180718113850,1,19,3,9,2021.342,2023.74,Baseline,0,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,1,1,Success,FF00FF,CircleTarget,DetectPos,,2021.85,2022.28,2023.28,0.3695019,0.5900418,9,High/P_180718113850/S001/visual_pointer_movement_T019.csv,High/P_180718113850/S001/collision_pointer_movement_T019.csv,High/P_180718113850/S001/tablet_pixels_T019.csv
High,P_180718113850,1,20,4,1,2036.406,2037.53,Random,0.5785714,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,2036.97,2037.45,,0.3840665,,,High/P_180718113850/S001/visual_pointer_movement_T020.csv,High/P_180718113850/S001/collision_pointer_movement_T020.csv,High/P_180718113850/S001/tablet_pixels_T020.csv
High,P_180718113850,1,21,4,2,2040.061,2041.1,Random,0.06428571,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,TimeoutStartMoved,,,DetectNeg,VisualPointer,2040.59,,,0.3799709,,,High/P_180718113850/S001/visual_pointer_movement_T021.csv,High/P_180718113850/S001/collision_pointer_movement_T021.csv,High/P_180718113850/S001/tablet_pixels_T021.csv
High,P_180718113850,1,22,4,3,2043.426,2045.66,Random,0.9,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectNeg,,2043.93,2044.33,2045.18,0.3795913,0.3093862,10,High/P_180718113850/S001/visual_pointer_movement_T022.csv,High/P_180718113850/S001/collision_pointer_movement_T022.csv,High/P_180718113850/S001/tablet_pixels_T022.csv
High,P_180718113850,1,23,4,4,2047.54,2049.79,Random,-0.06428571,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,2048.05,2048.5,2049.36,0.3842992,0.4925355,11,High/P_180718113850/S001/visual_pointer_movement_T023.csv,High/P_180718113850/S001/collision_pointer_movement_T023.csv,High/P_180718113850/S001/tablet_pixels_T023.csv
High,P_180718113850,1,24,4,5,2052.022,2053.88,Random,-0.5142857,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,2052.46,2052.82,2053.5,0.5992272,0.3461888,12,High/P_180718113850/S001/visual_pointer_movement_T024.csv,High/P_180718113850/S001/collision_pointer_movement_T024.csv,High/P_180718113850/S001/tablet_pixels_T024.csv
High,P_180718113850,1,25,4,6,2055.797,2057.84,Random,-0.6428571,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FF00FF,CircleTarget,DetectPos,,2056.24,2056.61,2057.47,0.3968157,0.5130116,13,High/P_180718113850/S001/visual_pointer_movement_T025.csv,High/P_180718113850/S001/collision_pointer_movement_T025.csv,High/P_180718113850/S001/tablet_pixels_T025.csv
High,P_180718113850,1,26,4,7,2059.747,2061.86,Random,0.3214286,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectNeg,,2060.18,2060.63,2061.42,0.4292263,0.4511747,14,High/P_180718113850/S001/visual_pointer_movement_T026.csv,High/P_180718113850/S001/collision_pointer_movement_T026.csv,High/P_180718113850/S001/tablet_pixels_T026.csv
High,P_180718113850,1,27,4,8,2064.097,2066.08,Random,0.5142857,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectNeg,,2064.56,2065.01,2065.55,0.5015687,0.4508649,15,High/P_180718113850/S001/visual_pointer_movement_T027.csv,High/P_180718113850/S001/collision_pointer_movement_T027.csv,High/P_180718113850/S001/tablet_pixels_T027.csv
High,P_180718113850,1,28,4,9,2068.182,2070.27,Random,-0.9,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,2068.69,2069.08,2069.89,0.5193135,0.4526802,16,High/P_180718113850/S001/visual_pointer_movement_T028.csv,High/P_180718113850/S001/collision_pointer_movement_T028.csv,High/P_180718113850/S001/tablet_pixels_T028.csv
High,P_180718113850,1,29,4,10,2072.583,2074.52,Random,0.3857143,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectNeg,,2072.99,2073.4,2073.94,0.4651178,0.4882028,17,High/P_180718113850/S001/visual_pointer_movement_T029.csv,High/P_180718113850/S001/collision_pointer_movement_T029.csv,High/P_180718113850/S001/tablet_pixels_T029.csv
High,P_180718113850,1,30,4,11,2076.68,2078.72,Random,0.7714285,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,2077.19,2077.6,2078.33,0.4146943,0.326659,18,High/P_180718113850/S001/visual_pointer_movement_T030.csv,High/P_180718113850/S001/collision_pointer_movement_T030.csv,High/P_180718113850/S001/tablet_pixels_T030.csv
High,P_180718113850,1,31,4,12,2080.684,2082.7,Random,-0.7071428,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FFFF00,TriangleTarget,DetectPos,,2081.15,2081.54,2082.31,0.4094797,0.3904806,19,High/P_180718113850/S001/visual_pointer_movement_T031.csv,High/P_180718113850/S001/collision_pointer_movement_T031.csv,High/P_180718113850/S001/tablet_pixels_T031.csv
High,P_180718113850,1,32,4,13,2084.984,2087.12,Random,-0.3214286,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectPos,,2085.48,2085.9,2086.72,0.4397907,0.4874011,20,High/P_180718113850/S001/visual_pointer_movement_T032.csv,High/P_180718113850/S001/collision_pointer_movement_T032.csv,High/P_180718113850/S001/tablet_pixels_T032.csv
High,P_180718113850,1,33,4,14,2088.966,2091.18,Random,0.6428571,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,2089.42,2089.83,2090.74,0.4528803,0.5257633,21,High/P_180718113850/S001/visual_pointer_movement_T033.csv,High/P_180718113850/S001/collision_pointer_movement_T033.csv,High/P_180718113850/S001/tablet_pixels_T033.csv
High,P_180718113850,1,34,4,15,2093.171,2095.11,Random,0.8357143,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,2093.61,2094,2094.69,0.3796552,0.3158158,22,High/P_180718113850/S001/visual_pointer_movement_T034.csv,High/P_180718113850/S001/collision_pointer_movement_T034.csv,High/P_180718113850/S001/tablet_pixels_T034.csv
High,P_180718113850,1,35,4,16,2097.24,2099.13,Random,0.1928571,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectNeg,,2097.69,2098.07,2098.78,0.5877969,0.3483465,23,High/P_180718113850/S001/visual_pointer_movement_T035.csv,High/P_180718113850/S001/collision_pointer_movement_T035.csv,High/P_180718113850/S001/tablet_pixels_T035.csv
High,P_180718113850,1,36,4,17,2101.205,2103.41,Random,0.2571428,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,00FFFF,SquareTarget,DetectNeg,,2101.63,2102,2102.9,0.4548049,0.5392597,24,High/P_180718113850/S001/visual_pointer_movement_T036.csv,High/P_180718113850/S001/collision_pointer_movement_T036.csv,High/P_180718113850/S001/tablet_pixels_T036.csv
High,P_180718113850,1,37,4,18,2105.648,2107.93,Random,0.7071428,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectNeg,,2106.23,2106.57,2107.41,0.5839241,0.4897591,25,High/P_180718113850/S001/visual_pointer_movement_T037.csv,High/P_180718113850/S001/collision_pointer_movement_T037.csv,High/P_180718113850/S001/tablet_pixels_T037.csv
High,P_180718113850,1,38,4,19,2110.031,2112.21,Random,0.45,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectNeg,,2110.53,2110.95,2111.81,0.491189,0.4327278,26,High/P_180718113850/S001/visual_pointer_movement_T038.csv,High/P_180718113850/S001/collision_pointer_movement_T038.csv,High/P_180718113850/S001/tablet_pixels_T038.csv
High,P_180718113850,1,39,4,20,2114.125,2116.37,Random,-0.3857143,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectPos,,2114.61,2115.01,2115.94,0.3943358,0.5576947,27,High/P_180718113850/S001/visual_pointer_movement_T039.csv,High/P_180718113850/S001/collision_pointer_movement_T039.csv,High/P_180718113850/S001/tablet_pixels_T039.csv
High,P_180718113850,1,40,4,21,2118.607,2120.71,Random,0.1285714,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,00FFFF,TriangleTarget,DetectNeg,,2119.07,2119.52,2120.25,0.51037,0.301022,28,High/P_180718113850/S001/visual_pointer_movement_T040.csv,High/P_180718113850/S001/collision_pointer_movement_T040.csv,High/P_180718113850/S001/tablet_pixels_T040.csv
High,P_180718113850,1,41,4,22,2122.871,2124.89,Random,-0.2571428,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,2123.34,2123.77,2124.52,0.4698623,0.3207964,29,High/P_180718113850/S001/visual_pointer_movement_T041.csv,High/P_180718113850/S001/collision_pointer_movement_T041.csv,High/P_180718113850/S001/tablet_pixels_T041.csv
High,P_180718113850,1,42,4,23,2127.116,2128.057,Random,-0.45,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,TimeoutStartMoved,,,DetectPos,VisualPointer,2127.55,,,0.4099517,,,High/P_180718113850/S001/visual_pointer_movement_T042.csv,High/P_180718113850/S001/collision_pointer_movement_T042.csv,High/P_180718113850/S001/tablet_pixels_T042.csv
High,P_180718113850,1,43,4,24,2130.414,2132.61,Random,-0.7714285,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,2130.88,2131.26,2132.16,0.476789,0.5529469,30,High/P_180718113850/S001/visual_pointer_movement_T043.csv,High/P_180718113850/S001/collision_pointer_movement_T043.csv,High/P_180718113850/S001/tablet_pixels_T043.csv
High,P_180718113850,1,44,4,25,2134.452,2136.78,Random,-0.1928571,FF00FF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,2134.9,2135.35,2136.32,0.3617009,0.4427052,31,High/P_180718113850/S001/visual_pointer_movement_T044.csv,High/P_180718113850/S001/collision_pointer_movement_T044.csv,High/P_180718113850/S001/tablet_pixels_T044.csv
High,P_180718113850,1,45,4,26,2138.595,2140.65,Random,-0.5785714,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,2138.99,2139.46,2140.24,0.3224681,0.4719259,32,High/P_180718113850/S001/visual_pointer_movement_T045.csv,High/P_180718113850/S001/collision_pointer_movement_T045.csv,High/P_180718113850/S001/tablet_pixels_T045.csv
High,P_180718113850,1,46,4,27,2142.751,2144.77,Random,0,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,2143.17,2143.64,2144.41,0.5184498,0.3631904,33,High/P_180718113850/S001/visual_pointer_movement_T046.csv,High/P_180718113850/S001/collision_pointer_movement_T046.csv,High/P_180718113850/S001/tablet_pixels_T046.csv
High,P_180718113850,1,47,4,28,2146.959,2149.09,Random,-0.1285714,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,2147.38,2147.83,2148.65,0.3177907,0.4530064,34,High/P_180718113850/S001/visual_pointer_movement_T047.csv,High/P_180718113850/S001/collision_pointer_movement_T047.csv,High/P_180718113850/S001/tablet_pixels_T047.csv
High,P_180718113850,1,48,4,29,2151.281,2153.42,Random,-0.8357143,FFFF00,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FFFF00,CircleTarget,DetectPos,,2151.67,2152.07,2153.02,0.4041214,0.5985777,35,High/P_180718113850/S001/visual_pointer_movement_T048.csv,High/P_180718113850/S001/collision_pointer_movement_T048.csv,High/P_180718113850/S001/tablet_pixels_T048.csv
High,P_180718113850,1,49,5,1,2155.606,2157.71,NegToPos,-0.9,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,2156,2156.42,2157.3,0.5090205,0.5371419,36,High/P_180718113850/S001/visual_pointer_movement_T049.csv,High/P_180718113850/S001/collision_pointer_movement_T049.csv,High/P_180718113850/S001/tablet_pixels_T049.csv
High,P_180718113850,1,50,5,2,2159.805,2161.71,NegToPos,-0.8357143,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,2160.26,2160.62,2161.33,0.5884711,0.3480623,37,High/P_180718113850/S001/visual_pointer_movement_T050.csv,High/P_180718113850/S001/collision_pointer_movement_T050.csv,High/P_180718113850/S001/tablet_pixels_T050.csv
High,P_180718113850,1,51,5,3,2163.717,2165.88,NegToPos,-0.7714285,FF00FF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,2164.2,2164.57,2165.51,0.3772874,0.475943,38,High/P_180718113850/S001/visual_pointer_movement_T051.csv,High/P_180718113850/S001/collision_pointer_movement_T051.csv,High/P_180718113850/S001/tablet_pixels_T051.csv
High,P_180718113850,1,52,5,4,2167.896,2169.82,NegToPos,-0.7071428,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,2168.41,2168.81,2169.47,0.4467443,0.3119603,39,High/P_180718113850/S001/visual_pointer_movement_T052.csv,High/P_180718113850/S001/collision_pointer_movement_T052.csv,High/P_180718113850/S001/tablet_pixels_T052.csv
High,P_180718113850,1,53,5,5,2171.657,2173.73,NegToPos,-0.6428571,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FFFF00,SquareTarget,DetectPos,,2172.1,2172.54,2173.33,0.3366596,0.4336973,40,High/P_180718113850/S001/visual_pointer_movement_T053.csv,High/P_180718113850/S001/collision_pointer_movement_T053.csv,High/P_180718113850/S001/tablet_pixels_T053.csv
High,P_180718113850,1,54,5,6,2176.075,2178.04,NegToPos,-0.5785714,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,00FFFF,SquareTarget,DetectPos,,2176.49,2176.95,2177.65,0.4432693,0.3442717,41,High/P_180718113850/S001/visual_pointer_movement_T054.csv,High/P_180718113850/S001/collision_pointer_movement_T054.csv,High/P_180718113850/S001/tablet_pixels_T054.csv
High,P_180718113850,1,55,5,7,2180.306,2182.37,NegToPos,-0.5142857,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,2180.73,2181.17,2182,0.4918829,0.4904735,42,High/P_180718113850/S001/visual_pointer_movement_T055.csv,High/P_180718113850/S001/collision_pointer_movement_T055.csv,High/P_180718113850/S001/tablet_pixels_T055.csv
High,P_180718113850,1,56,5,8,2184.636,2186.69,NegToPos,-0.45,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.5,1,Success,FF00FF,TriangleTarget,DetectPos,,2185.06,2185.49,2186.24,0.5663814,0.3873493,43,High/P_180718113850/S001/visual_pointer_movement_T056.csv,High/P_180718113850/S001/collision_pointer_movement_T056.csv,High/P_180718113850/S001/tablet_pixels_T056.csv
High,P_180718113850,1,57,5,9,2188.74,2190.98,NegToPos,-0.3857143,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.5,1,Success,FF00FF,SquareTarget,DetectPos,,2189.19,2189.65,2190.49,0.5737919,0.5026974,44,High/P_180718113850/S001/visual_pointer_movement_T057.csv,High/P_180718113850/S001/collision_pointer_movement_T057.csv,High/P_180718113850/S001/tablet_pixels_T057.csv
High,P_180718113850,1,58,5,10,2192.918,2194.78,NegToPos,-0.3214286,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.5,1,Success,00FFFF,CircleTarget,DetectPos,,2193.25,2193.68,2194.33,0.4442347,0.3618804,45,High/P_180718113850/S001/visual_pointer_movement_T058.csv,High/P_180718113850/S001/collision_pointer_movement_T058.csv,High/P_180718113850/S001/tablet_pixels_T058.csv
High,P_180718113850,1,59,5,11,2196.851,2198.71,NegToPos,-0.2571428,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.5,1,Success,FF00FF,CircleTarget,DetectPos,,2197.28,2197.68,2198.32,0.5087535,0.4682388,46,High/P_180718113850/S001/visual_pointer_movement_T059.csv,High/P_180718113850/S001/collision_pointer_movement_T059.csv,High/P_180718113850/S001/tablet_pixels_T059.csv
