time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
491.7676,-0.7969,-70.2578,0,0,0,270
491.7777,-0.7969,-70.2578,0,0,0,270
491.7864,-0.7969,-70.2578,0,0,0,270
491.7964,-0.7969,-70.2578,0,0,0,270
491.8042,-0.7969,-70.2578,0,0,0,270
491.8144,-0.7969,-70.2578,0,0,0,270
491.8226,-0.7969,-70.2578,0,0,0,270
491.8322,-0.7969,-70.2578,0,0,0,270
491.8408,-0.7969,-70.2578,0,0,0,270
491.851,-0.7969,-70.2578,0,0,0,270
491.8627,-0.7969,-70.2578,0,0,0,270
491.8701,-0.7969,-70.2578,0,0,0,270
491.8805,-0.7969,-70.2578,0,0,0,270
491.8875,-0.7969,-70.2578,0,0,0,270
491.8983,-0.7969,-70.2578,0,0,0,270
491.9064,-0.7969,-70.2578,0,0,0,270
491.9162,-0.7969,-70.2578,0,0,0,270
491.9265,-0.7969,-70.2578,0,0,0,270
491.9345,-0.7969,-70.2578,0,0,0,270
491.9443,-0.7969,-70.2578,0,0,0,270
491.9532,-0.7969,-70.2578,0,0,0,270
491.9633,-0.7969,-70.2578,0,0,0,270
491.9712,-0.7969,-70.2578,0,0,0,270
491.9813,-0.7969,-70.2578,0,0,0,270
491.9896,-0.7969,-70.2578,0,0,0,270
491.9994,-0.7969,-70.2578,0,0,0,270
492.0084,-0.7969,-70.2578,0,0,0,270
492.0184,-0.7969,-70.2578,0,0,0,270
492.0296,-0.7969,-70.2578,0,0,0,270
492.0369,-0.7969,-70.2578,0,0,0,270
492.0473,-0.7969,-70.2578,0,0,0,270
492.0546,-0.7969,-70.2578,0,0,0,270
492.0654,-0.7969,-70.2578,0,0,0,270
492.0739,-0.7969,-70.2578,0,0,0,270
492.0832,-0.7969,-70.2578,0,0,0,270
492.0935,-0.7969,-70.2578,0,0,0,270
492.1019,-0.7969,-70.2578,0,0,0,270
492.1122,-0.7969,-70.2578,0,0,0,270
492.12,-0.7969,-70.2578,0,0,0,270
492.1314,-0.7969,-70.2578,0,0,0,270
492.14,-0.7969,-70.2578,0,0,0,270
492.1484,-0.7969,-70.2578,0,0,0,270
492.1569,-0.7969,-70.2578,0,0,0,270
492.1674,-0.7969,-70.2578,0,0,0,270
492.1772,-0.7969,-70.2578,0,0,0,270
492.1856,-0.7969,-70.2578,0,0,0,270
492.1957,-0.7969,-70.2578,0,0,0,270
492.2033,-0.7969,-70.2578,0,0,0,270
492.2138,-0.7969,-70.2578,0,0,0,270
492.2224,-0.7969,-70.2578,0,0,0,270
492.2327,-0.7969,-70.2578,0,0,0,270
492.2417,-0.7969,-70.2578,0,0,0,270
492.2519,-0.7969,-70.2578,0,0,0,270
492.2638,-0.7969,-70.2578,0,0,0,270
492.2714,-0.7969,-70.2578,0,0,0,270
492.2833,-0.7969,-70.2578,0,0,0,270
492.2941,-0.7969,-70.2578,0,0,0,270
492.3024,-0.7969,-70.2578,0,0,0,270
492.3127,-0.7969,-70.2578,0,0,0,270
492.323,-0.7969,-70.2578,0,0,0,270
492.3314,-0.7969,-70.2578,0,0,0,270
492.3402,-0.7969,-70.2578,0,0,0,270
492.3517,-0.7969,-70.2578,0,0,0,270
492.3615,-0.7969,-70.2578,0,0,0,270
492.3687,-0.7969,-70.2578,0,0,0,270
492.3806,-0.7969,-70.2578,0,0,0,270
492.3902,-0.7969,-70.2578,0,0,0,270
492.3978,-0.7969,-70.2578,0,0,0,270
492.4072,-1.4173,-69.4943,0,0,0,270
492.4172,-2.2854,-68.4257,0,0,0,270
492.4284,-3.7025,-66.6731,0,0,0,270
492.4356,-4.6966,-65.4422,0,0,0,270
492.4475,-5.8117,-63.6813,0,0,0,270
492.4561,-6.3835,-62.5378,0,0,0,270
492.4649,-7.3951,-60.416,0,0,0,270
492.4745,-8.8483,-57.3201,0,0,0,270
492.4841,-9.9433,-54.6337,0,0,0,270
492.4941,-10.5401,-52.5121,0,0,0,270
492.5027,-11.0914,-50.4808,0,0,0,270
492.515,-11.9893,-46.971,0,0,0,270
492.5238,-12.6552,-43.2778,0,0,0,270
492.5324,-13.3421,-38.1255,0,0,0,270
492.5433,-13.9888,-32.557,0,0,0,270
492.5521,-14.1059,-29.7477,0,0,0,270
492.5616,-14.2216,-25.9789,0,0,0,270
492.5712,-14.2853,-18.5268,0,0,0,270
492.5823,-14.3136,-10.7368,0,0,0,270
492.5893,-14.2206,-7.8077,0,0,0,270
492.6003,-14.0728,-3.2198,0,0,0,270
492.6102,-13.8753,0.5339,0,0,0,270
492.6177,-13.7257,3.3763,0,0,0,270
492.6287,-12.5823,11.2963,0,0,0,270
492.6391,-11.2734,19.7012,0,0,0,270
492.6468,-10.2042,25.7119,0,0,0,270
492.6566,-8.8331,33.2856,0,0,0,270
492.6658,-7.9423,37.8294,0,0,0,270
492.6735,-7.3775,40.4479,0,0,0,270
492.685,-6.7075,43.8588,0,0,0,270
