timestamp,log_type,message
135.9452,Log,Setting start & targets for example
135.9452,Log,Start color randomised
135.9452,Log,Start sprite randomised
135.9452,Log,Target colors randomised
135.9452,Log,Target sprites randomised
135.9452,Log,Setting start & targets for practice
135.9452,Log,Start color randomised
135.9452,Log,Start sprite randomised
135.9452,Log,Target colors randomised
135.9452,Log,Target sprites randomised
135.9452,Log,Setting start & targets for baseline
135.9452,Log,Start color randomised
135.9452,Log,Start sprite randomised
135.9452,Log,Target colors randomised
135.9452,Log,Target sprites randomised
135.9452,Log,Setting start & targets for negToPos
135.9452,Log,Start color randomised
135.9452,Log,Start sprite randomised
135.9452,Log,Target colors randomised
135.9452,Log,Target sprites randomised
135.9452,Log,Setting start & targets for posToNeg
135.9452,Log,Start color randomised
135.9452,Log,Start sprite randomised
135.9452,Log,Target colors randomised
135.9452,Log,Target sprites randomised
135.9452,Log,Setting start & targets for random
135.9452,Log,Start color randomised
135.9452,Log,Start sprite randomised
135.9452,Log,Target colors randomised
135.9452,Log,Target sprites randomised
135.9452,Log,Order of blocks:
135.9452,Log,PosToNeg
135.9452,Log,Random
135.9452,Log,NegToPos
135.9452,Log,Sampling Interval: 10
135.9452,Log,obstacles: 2
135.9452,Log,Preparing trial number: 1
145.9428,Log,New State: Preparation
145.9428,Log,GAMEBOARD SET TO: PREPARATION
145.9428,Log,Destroying targets
145.9428,Log,Creating targets
190.5,Log,New State: Waiting
190.9773,Log,New State: Started
190.9773,Log,GAMEBOARD SET TO: PARTONESTART
191.93,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
192.53,Log,GAMEBOARD SET TO: PARTONEFINISH
192.955,Log,New State: MiddleStarted
192.955,Log,GAMEBOARD SET TO: PARTTWOSTART
193.71,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
194.47,Log,New State: Finished
194.47,Log,Correct
194.47,Log,GAMEBOARD SET TO: PARTTWOFINISH
195.4711,Log,Preparing trial number: 2
195.4711,Log,New State: Preparation
195.4711,Log,GAMEBOARD SET TO: PREPARATION
195.4711,Log,Destroying targets
195.4711,Log,Creating targets
196.32,Log,New State: Waiting
196.631,Log,New State: Started
196.631,Log,GAMEBOARD SET TO: PARTONESTART
197.16,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
197.81,Log,GAMEBOARD SET TO: PARTONEFINISH
198.2372,Log,New State: MiddleStarted
198.2372,Log,GAMEBOARD SET TO: PARTTWOSTART
198.64,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
199.1,Log,New State: Finished
199.1,Log,Correct
199.1,Log,GAMEBOARD SET TO: PARTTWOFINISH
200.1051,Log,Preparing trial number: 3
200.1051,Log,New State: Preparation
200.1051,Log,GAMEBOARD SET TO: PREPARATION
200.1051,Log,Destroying targets
200.1051,Log,Creating targets
200.46,Log,New State: Waiting
200.856,Log,New State: Started
200.856,Log,GAMEBOARD SET TO: PARTONESTART
201.27,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
201.44,Log,New State: Finished
201.44,Log,Failed: HitObstacle object: Obstacle0
201.44,Log,GAMEBOARD SET TO: PARTTWOFINISH
202.4464,Log,Preparing trial number: 4
202.4464,Log,New State: Preparation
202.4464,Log,GAMEBOARD SET TO: PREPARATION
202.4464,Log,Destroying targets
202.4464,Log,Creating targets
203.45,Log,New State: Waiting
203.9689,Log,New State: Started
203.9689,Log,GAMEBOARD SET TO: PARTONESTART
204.27,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
204.8721,Log,New State: Finished
204.8721,Log,Failed: TimeoutStartMoved object: VisualPointer
204.8721,Log,GAMEBOARD SET TO: PARTTWOFINISH
205.8751,Log,Preparing trial number: 5
215.8799,Log,New State: Preparation
215.8799,Log,GAMEBOARD SET TO: PREPARATION
215.8799,Log,Destroying targets
215.8799,Log,Creating targets
218.67,Log,New State: Waiting
219.1611,Log,New State: Started
219.1611,Log,GAMEBOARD SET TO: PARTONESTART
219.8,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
220.36,Log,GAMEBOARD SET TO: PARTONEFINISH
220.7007,Log,New State: MiddleStarted
220.7007,Log,GAMEBOARD SET TO: PARTTWOSTART
221.44,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
221.83,Log,New State: Finished
221.83,Log,Correct
221.83,Log,GAMEBOARD SET TO: PARTTWOFINISH
222.8368,Log,Preparing trial number: 6
224.8342,Log,New State: Preparation
224.8342,Log,GAMEBOARD SET TO: PREPARATION
224.8342,Log,Destroying targets
224.8342,Log,Creating targets
225.71,Log,New State: Waiting
225.78,Log,New State: Preparation
225.87,Log,New State: Waiting
226.372,Log,New State: Started
226.372,Log,GAMEBOARD SET TO: PARTONESTART
227.09,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
227.68,Log,GAMEBOARD SET TO: PARTONEFINISH
228.2784,Log,New State: MiddleStarted
228.2784,Log,GAMEBOARD SET TO: PARTTWOSTART
228.94,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
229.33,Log,New State: Finished
229.33,Log,Correct
229.33,Log,GAMEBOARD SET TO: PARTTWOFINISH
230.3397,Log,Preparing trial number: 7
232.3342,Log,New State: Preparation
232.3342,Log,GAMEBOARD SET TO: PREPARATION
232.3342,Log,Destroying targets
232.3342,Log,Creating targets
234.21,Log,New State: Waiting
234.5948,Log,New State: Started
234.5948,Log,GAMEBOARD SET TO: PARTONESTART
235.23,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
235.78,Log,GAMEBOARD SET TO: PARTONEFINISH
236.292,Log,New State: MiddleStarted
236.292,Log,GAMEBOARD SET TO: PARTTWOSTART
236.75,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
237.23,Log,New State: Finished
237.23,Log,Correct
237.23,Log,GAMEBOARD SET TO: PARTTWOFINISH
238.2364,Log,Preparing trial number: 8
240.2395,Log,New State: Preparation
240.2395,Log,GAMEBOARD SET TO: PREPARATION
240.2395,Log,Destroying targets
240.2395,Log,Creating targets
241.38,Log,New State: Waiting
241.7799,Log,New State: Started
241.7799,Log,GAMEBOARD SET TO: PARTONESTART
242.28,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
242.96,Log,GAMEBOARD SET TO: PARTONEFINISH
243.4441,Log,New State: MiddleStarted
243.4441,Log,GAMEBOARD SET TO: PARTTWOSTART
243.92,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
244.7,Log,New State: Finished
244.7,Log,Correct
244.7,Log,GAMEBOARD SET TO: PARTTWOFINISH
245.7053,Log,Preparing trial number: 9
247.7074,Log,New State: Preparation
247.7074,Log,GAMEBOARD SET TO: PREPARATION
247.7074,Log,Destroying targets
247.7074,Log,Creating targets
248.95,Log,New State: Waiting
249.2619,Log,New State: Started
249.2619,Log,GAMEBOARD SET TO: PARTONESTART
249.89,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
250.49,Log,GAMEBOARD SET TO: PARTONEFINISH
250.807,Log,New State: MiddleStarted
250.807,Log,GAMEBOARD SET TO: PARTTWOSTART
251.22,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
251.64,Log,New State: Finished
251.64,Log,Correct
251.64,Log,GAMEBOARD SET TO: PARTTWOFINISH
252.6475,Log,Preparing trial number: 10
254.6467,Log,New State: Preparation
254.6467,Log,GAMEBOARD SET TO: PREPARATION
254.6467,Log,Destroying targets
254.6467,Log,Creating targets
255.83,Log,New State: Waiting
256.2731,Log,New State: Started
256.2731,Log,GAMEBOARD SET TO: PARTONESTART
256.76,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
257.42,Log,GAMEBOARD SET TO: PARTONEFINISH
257.8033,Log,New State: MiddleStarted
257.8033,Log,GAMEBOARD SET TO: PARTTWOSTART
258.23,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
258.75,Log,New State: Finished
258.75,Log,Correct
258.75,Log,GAMEBOARD SET TO: PARTTWOFINISH
259.7565,Log,Preparing trial number: 11
269.7563,Log,New State: Preparation
269.7563,Log,GAMEBOARD SET TO: PREPARATION
269.7563,Log,Destroying targets
269.7563,Log,Creating targets
271.57,Log,New State: Waiting
272.0117,Log,New State: Started
272.0117,Log,GAMEBOARD SET TO: PARTONESTART
272.59,Log,GAMEBOARD SET TO: PARTONESTARTMOVED
273.14,Log,GAMEBOARD SET TO: PARTONEFINISH
273.4801,Log,New State: MiddleStarted
273.4801,Log,GAMEBOARD SET TO: PARTTWOSTART
273.93,Log,GAMEBOARD SET TO: PARTTWOSTARTMOVED
274.32,Log,New State: Finished
274.32,Log,Correct
274.32,Log,GAMEBOARD SET TO: PARTTWOFINISH
275.3248,Log,Preparing trial number: 12
285.33,Log,New State: Preparation
285.33,Log,GAMEBOARD SET TO: PREPARATION
285.33,Log,Destroying targets
285.33,Log,Creating targets
287.6,Log,New State: Waiting
287.979,Log,New State: Started
