experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180718135807,1,59,5,19,514.7281,515.75,Random,-0.7714285,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,515.21,515.66,,0.4454443,,,High/P_180718135807/S001/visual_pointer_movement_T059.csv,High/P_180718135807/S001/collision_pointer_movement_T059.csv,High/P_180718135807/S001/tablet_pixels_T059.csv
High,P_180718135807,1,60,5,20,517.8774,519.12,Random,0,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectPos0|DetectPos1,IntermediateCircle,518.43,519.02,,0.5747905,,,High/P_180718135807/S001/visual_pointer_movement_T060.csv,High/P_180718135807/S001/collision_pointer_movement_T060.csv,High/P_180718135807/S001/tablet_pixels_T060.csv
High,P_180718135807,1,61,5,21,521.6815,523.15,Random,-0.5142857,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,522.25,523.02,,0.5969172,,,High/P_180718135807/S001/visual_pointer_movement_T061.csv,High/P_180718135807/S001/collision_pointer_movement_T061.csv,High/P_180718135807/S001/tablet_pixels_T061.csv
High,P_180718135807,1,62,5,22,525.6645,527.82,Random,0.3214286,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,526.12,526.69,527.53,0.5790276,0.4223048,24,High/P_180718135807/S001/visual_pointer_movement_T062.csv,High/P_180718135807/S001/collision_pointer_movement_T062.csv,High/P_180718135807/S001/tablet_pixels_T062.csv
High,P_180718135807,1,63,5,23,530.1235,532.71,Random,0.3857143,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,HitWall,,,DetectPos0|DetectPos1,Wall,530.63,531.39,532.25,0.4783482,0.3939978,,High/P_180718135807/S001/visual_pointer_movement_T063.csv,High/P_180718135807/S001/collision_pointer_movement_T063.csv,High/P_180718135807/S001/tablet_pixels_T063.csv
High,P_180718135807,1,64,5,24,535.2347,537.47,Random,0.06428571,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectPos1,,535.77,536.34,537.22,0.4817308,0.4275285,25,High/P_180718135807/S001/visual_pointer_movement_T064.csv,High/P_180718135807/S001/collision_pointer_movement_T064.csv,High/P_180718135807/S001/tablet_pixels_T064.csv
High,P_180718135807,1,65,5,25,539.9139,542.14,Random,-0.3214286,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,540.46,540.98,541.77,0.5692894,0.4322515,26,High/P_180718135807/S001/visual_pointer_movement_T065.csv,High/P_180718135807/S001/collision_pointer_movement_T065.csv,High/P_180718135807/S001/tablet_pixels_T065.csv
High,P_180718135807,1,66,5,26,544.2966,545.43,Random,-0.45,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,544.77,545.4,,0.4163182,,,High/P_180718135807/S001/visual_pointer_movement_T066.csv,High/P_180718135807/S001/collision_pointer_movement_T066.csv,High/P_180718135807/S001/tablet_pixels_T066.csv
High,P_180718135807,1,67,5,27,548.0035,549.29,Random,-0.06428571,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectNeg1,IntermediateCircle,548.53,549.12,,0.4071808,,,High/P_180718135807/S001/visual_pointer_movement_T067.csv,High/P_180718135807/S001/collision_pointer_movement_T067.csv,High/P_180718135807/S001/tablet_pixels_T067.csv
High,P_180718135807,1,68,5,28,551.6743,553.1363,Random,0.5785714,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectNeg1,VisualPointer,552.33,,,0.3619097,,,High/P_180718135807/S001/visual_pointer_movement_T068.csv,High/P_180718135807/S001/collision_pointer_movement_T068.csv,High/P_180718135807/S001/tablet_pixels_T068.csv
High,P_180718135807,1,69,5,29,555.7069,557.91,Random,0.7714285,00FFFF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,556.31,556.81,557.63,0.3897856,0.4031641,27,High/P_180718135807/S001/visual_pointer_movement_T069.csv,High/P_180718135807/S001/collision_pointer_movement_T069.csv,High/P_180718135807/S001/tablet_pixels_T069.csv
High,P_180718135807,1,70,6,1,560.5439,561.62,NegToPos,-0.9,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,561.09,561.51,,0.3687486,,,High/P_180718135807/S001/visual_pointer_movement_T070.csv,High/P_180718135807/S001/collision_pointer_movement_T070.csv,High/P_180718135807/S001/tablet_pixels_T070.csv
High,P_180718135807,1,71,6,2,563.9186,564.87,NegToPos,-0.8357143,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,564.37,564.79,,0.5615481,,,High/P_180718135807/S001/visual_pointer_movement_T071.csv,High/P_180718135807/S001/collision_pointer_movement_T071.csv,High/P_180718135807/S001/tablet_pixels_T071.csv
High,P_180718135807,1,72,6,3,567.1682,568.27,NegToPos,-0.7714285,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,567.71,568.23,,0.3702999,,,High/P_180718135807/S001/visual_pointer_movement_T072.csv,High/P_180718135807/S001/collision_pointer_movement_T072.csv,High/P_180718135807/S001/tablet_pixels_T072.csv
High,P_180718135807,1,73,6,4,570.3376,571.2,NegToPos,-0.7071428,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,570.82,571.14,,0.4939255,,,High/P_180718135807/S001/visual_pointer_movement_T073.csv,High/P_180718135807/S001/collision_pointer_movement_T073.csv,High/P_180718135807/S001/tablet_pixels_T073.csv
High,P_180718135807,1,74,6,5,573.4052,574.43,NegToPos,-0.6428571,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,573.78,574.35,,0.5421581,,,High/P_180718135807/S001/visual_pointer_movement_T074.csv,High/P_180718135807/S001/collision_pointer_movement_T074.csv,High/P_180718135807/S001/tablet_pixels_T074.csv
High,P_180718135807,1,75,6,6,577.0034,578.89,NegToPos,-0.5785714,FF00FF,SquareTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,578.05,578.76,,0.5508953,,,High/P_180718135807/S001/visual_pointer_movement_T075.csv,High/P_180718135807/S001/collision_pointer_movement_T075.csv,High/P_180718135807/S001/tablet_pixels_T075.csv
High,P_180718135807,1,76,6,7,583.4722,584.7891,NegToPos,-0.5142857,FF00FF,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,TimeoutStartMoved,,,DetectNeg0|DetectPos1,VisualPointer,583.98,,,0.4638101,,,High/P_180718135807/S001/visual_pointer_movement_T076.csv,High/P_180718135807/S001/collision_pointer_movement_T076.csv,High/P_180718135807/S001/tablet_pixels_T076.csv
High,P_180718135807,1,77,6,8,587.2141,588.13,NegToPos,-0.45,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,587.56,588.06,,0.5281491,,,High/P_180718135807/S001/visual_pointer_movement_T077.csv,High/P_180718135807/S001/collision_pointer_movement_T077.csv,High/P_180718135807/S001/tablet_pixels_T077.csv
High,P_180718135807,1,78,6,9,591.2734,592.61,NegToPos,-0.3857143,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectPos1,IntermediateCircle,591.73,592.42,,0.5831541,,,High/P_180718135807/S001/visual_pointer_movement_T078.csv,High/P_180718135807/S001/collision_pointer_movement_T078.csv,High/P_180718135807/S001/tablet_pixels_T078.csv
High,P_180718135807,1,79,6,10,595.3129,596.5218,NegToPos,-0.3214286,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,TimeoutStartMoved,,,DetectNeg0|DetectPos1,VisualPointer,595.72,,,0.4812382,,,High/P_180718135807/S001/visual_pointer_movement_T079.csv,High/P_180718135807/S001/collision_pointer_movement_T079.csv,High/P_180718135807/S001/tablet_pixels_T079.csv
High,P_180718135807,1,80,6,11,598.608,599.63,NegToPos,-0.2571428,00FFFF,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectNeg1,IntermediateCircle,599.03,599.57,,0.3210093,,,High/P_180718135807/S001/visual_pointer_movement_T080.csv,High/P_180718135807/S001/collision_pointer_movement_T080.csv,High/P_180718135807/S001/tablet_pixels_T080.csv
High,P_180718135807,1,81,6,12,602.4045,605.23,NegToPos,-0.1928571,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,602.92,603.37,604.95,0.5214788,0.4969438,28,High/P_180718135807/S001/visual_pointer_movement_T081.csv,High/P_180718135807/S001/collision_pointer_movement_T081.csv,High/P_180718135807/S001/tablet_pixels_T081.csv
High,P_180718135807,1,82,6,13,607.7468,609.93,NegToPos,-0.1285714,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectNeg1,,608.28,608.7,609.68,0.4898371,0.3680027,29,High/P_180718135807/S001/visual_pointer_movement_T082.csv,High/P_180718135807/S001/collision_pointer_movement_T082.csv,High/P_180718135807/S001/tablet_pixels_T082.csv
High,P_180718135807,1,83,6,14,612.8699,615.03,NegToPos,-0.06428571,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,613.35,613.86,614.69,0.4288771,0.464471,30,High/P_180718135807/S001/visual_pointer_movement_T083.csv,High/P_180718135807/S001/collision_pointer_movement_T083.csv,High/P_180718135807/S001/tablet_pixels_T083.csv
High,P_180718135807,1,84,6,15,617.4277,619.42,NegToPos,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectNeg1,,617.9,618.4,619.09,0.5018937,0.3125164,31,High/P_180718135807/S001/visual_pointer_movement_T084.csv,High/P_180718135807/S001/collision_pointer_movement_T084.csv,High/P_180718135807/S001/tablet_pixels_T084.csv
High,P_180718135807,1,85,6,16,621.7286,623.83,NegToPos,0.06428571,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,SquareTarget,DetectNeg0|DetectNeg1,,622.17,622.66,623.55,0.5802457,0.5047466,32,High/P_180718135807/S001/visual_pointer_movement_T085.csv,High/P_180718135807/S001/collision_pointer_movement_T085.csv,High/P_180718135807/S001/tablet_pixels_T085.csv
High,P_180718135807,1,86,6,17,626.2861,628.26,NegToPos,0.1285714,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,626.72,627.25,627.95,0.5210592,0.3513697,33,High/P_180718135807/S001/visual_pointer_movement_T086.csv,High/P_180718135807/S001/collision_pointer_movement_T086.csv,High/P_180718135807/S001/tablet_pixels_T086.csv
High,P_180718135807,1,87,6,18,630.4315,632.62,NegToPos,0.1928571,FFFF00,TriangleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,HitWall,,,DetectNeg0|DetectNeg1,Wall,630.87,631.38,632.22,0.4613383,0.4590524,,High/P_180718135807/S001/visual_pointer_movement_T087.csv,High/P_180718135807/S001/collision_pointer_movement_T087.csv,High/P_180718135807/S001/tablet_pixels_T087.csv
High,P_180718135807,1,88,6,19,634.7595,636.72,NegToPos,0.2571428,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,635.09,635.68,636.44,0.4243711,0.3971165,34,High/P_180718135807/S001/visual_pointer_movement_T088.csv,High/P_180718135807/S001/collision_pointer_movement_T088.csv,High/P_180718135807/S001/tablet_pixels_T088.csv
High,P_180718135807,1,89,6,20,638.8549,641.08,NegToPos,0.3214286,FF00FF,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectNeg1,,639.2,639.83,640.77,0.4447844,0.3913043,35,High/P_180718135807/S001/visual_pointer_movement_T089.csv,High/P_180718135807/S001/collision_pointer_movement_T089.csv,High/P_180718135807/S001/tablet_pixels_T089.csv
High,P_180718135807,1,90,6,21,644.2203,645.4,NegToPos,0.3857143,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,MiddleMovedEarly,,,DetectNeg0|DetectNeg1,IntermediateCircle,644.69,645.33,,0.5728298,,,High/P_180718135807/S001/visual_pointer_movement_T090.csv,High/P_180718135807/S001/collision_pointer_movement_T090.csv,High/P_180718135807/S001/tablet_pixels_T090.csv
High,P_180718135807,1,91,6,22,647.591,649.87,NegToPos,0.45,FF00FF,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,648.05,648.67,649.55,0.4844311,0.522428,36,High/P_180718135807/S001/visual_pointer_movement_T091.csv,High/P_180718135807/S001/collision_pointer_movement_T091.csv,High/P_180718135807/S001/tablet_pixels_T091.csv
High,P_180718135807,1,92,6,23,652.3074,654.42,NegToPos,0.5142857,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectNeg1,,652.71,653.34,654.12,0.5950049,0.4235042,37,High/P_180718135807/S001/visual_pointer_movement_T092.csv,High/P_180718135807/S001/collision_pointer_movement_T092.csv,High/P_180718135807/S001/tablet_pixels_T092.csv
High,P_180718135807,1,93,6,24,657.0686,659.32,NegToPos,0.5785714,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,657.59,658.21,659,0.5159982,0.362563,38,High/P_180718135807/S001/visual_pointer_movement_T093.csv,High/P_180718135807/S001/collision_pointer_movement_T093.csv,High/P_180718135807/S001/tablet_pixels_T093.csv
High,P_180718135807,1,94,6,25,661.7599,664.12,NegToPos,0.6428571,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,662.24,662.89,663.72,0.5954288,0.4869209,39,High/P_180718135807/S001/visual_pointer_movement_T094.csv,High/P_180718135807/S001/collision_pointer_movement_T094.csv,High/P_180718135807/S001/tablet_pixels_T094.csv
High,P_180718135807,1,95,6,26,666.5715,668.66,NegToPos,0.7071428,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,WrongTarget,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,666.93,667.48,668.39,0.5461156,0.4997709,,High/P_180718135807/S001/visual_pointer_movement_T095.csv,High/P_180718135807/S001/collision_pointer_movement_T095.csv,High/P_180718135807/S001/tablet_pixels_T095.csv
High,P_180718135807,1,96,6,27,670.7351,673.11,NegToPos,0.7714285,FF00FF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,671.48,672.1,672.79,0.3418531,0.3185391,40,High/P_180718135807/S001/visual_pointer_movement_T096.csv,High/P_180718135807/S001/collision_pointer_movement_T096.csv,High/P_180718135807/S001/tablet_pixels_T096.csv
High,P_180718135807,1,97,6,28,675.1579,677.26,NegToPos,0.8357143,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,675.54,676.09,676.76,0.365057,0.5464359,41,High/P_180718135807/S001/visual_pointer_movement_T097.csv,High/P_180718135807/S001/collision_pointer_movement_T097.csv,High/P_180718135807/S001/tablet_pixels_T097.csv
High,P_180718135807,1,98,6,29,679.4131,681.32,NegToPos,0.9,00FFFF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,679.77,680.36,680.93,0.4068908,0.3007747,42,High/P_180718135807/S001/visual_pointer_movement_T098.csv,High/P_180718135807/S001/collision_pointer_movement_T098.csv,High/P_180718135807/S001/tablet_pixels_T098.csv
