experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath
High,P_180612123311,1,1,1,1,30.79829,32.94,Example,0,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,SquareTarget,DetectPos,,31.22,31.68,32.46,0.5978834,0.3625907,1,High/P_180612123311/S001/visual_pointer_movement_T001.csv,High/P_180612123311/S001/collision_pointer_movement_T001.csv
High,P_180612123311,1,2,1,2,35.8529,37.88,Example,0,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,TriangleTarget,DetectPos,,36.26,36.68,37.5,0.592185,0.4807162,2,High/P_180612123311/S001/visual_pointer_movement_T002.csv,High/P_180612123311/S001/collision_pointer_movement_T002.csv
High,P_180612123311,1,3,1,3,45.45132,47.6657,Example,0,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,TimeoutMiddleMoved,,,DetectPos,VisualPointer,45.84,46.28,47.06,0.5458308,0.3449008,,High/P_180612123311/S001/visual_pointer_movement_T003.csv,High/P_180612123311/S001/collision_pointer_movement_T003.csv
High,P_180612123311,1,4,1,4,55.15897,57.12,Example,0,00FFFF,CircleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,TriangleTarget,DetectPos,,55.5,55.94,56.7,0.5315416,0.4039268,3,High/P_180612123311/S001/visual_pointer_movement_T004.csv,High/P_180612123311/S001/collision_pointer_movement_T004.csv
High,P_180612123311,1,5,2,1,64.40738,66.7,Practice,0,00FFFF,SquareTarget,FF00FF|FFFF00|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,64.72,65.18,66.14,0.518949,0.5983146,1,High/P_180612123311/S001/visual_pointer_movement_T005.csv,High/P_180612123311/S001/collision_pointer_movement_T005.csv
High,P_180612123311,1,6,2,2,69.3473,71.4,Practice,0,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,69.7,70.1,71,0.5586595,0.5465627,2,High/P_180612123311/S001/visual_pointer_movement_T006.csv,High/P_180612123311/S001/collision_pointer_movement_T006.csv
High,P_180612123311,1,7,2,3,73.89279,75.86,Practice,0,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,CircleTarget,DetectPos,,74.28,74.66,75.43999,0.5498269,0.4499893,3,High/P_180612123311/S001/visual_pointer_movement_T007.csv,High/P_180612123311/S001/collision_pointer_movement_T007.csv
High,P_180612123311,1,8,2,4,78.08902,80.08,Practice,0,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,CircleTarget,DetectPos,,78.5,78.88,79.7,0.3626963,0.4782892,4,High/P_180612123311/S001/visual_pointer_movement_T008.csv,High/P_180612123311/S001/collision_pointer_movement_T008.csv
High,P_180612123311,1,9,2,5,82.53866,84.38,Practice,0,00FFFF,SquareTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,TriangleTarget,DetectPos,,82.86,83.28,83.93999,0.5922078,0.3455113,5,High/P_180612123311/S001/visual_pointer_movement_T009.csv,High/P_180612123311/S001/collision_pointer_movement_T009.csv
High,P_180612123311,1,10,2,6,86.81144,87.60415,Practice,0,00FFFF,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,TimeoutStartMoved,,,DetectPos,VisualPointer,87.1,,,0.4861056,,,High/P_180612123311/S001/visual_pointer_movement_T010.csv,High/P_180612123311/S001/collision_pointer_movement_T010.csv
High,P_180612123311,1,11,3,1,98.33691,100.28,Random,-0.1928571,00FFFF,SquareTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,00FFFF,TriangleTarget,DetectPos,,98.66,99.06,99.9,0.5113688,0.4372662,1,High/P_180612123311/S001/visual_pointer_movement_T011.csv,High/P_180612123311/S001/collision_pointer_movement_T011.csv
High,P_180612123311,1,12,3,2,102.8242,104.94,Random,-0.5142857,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,TriangleTarget,DetectPos,,103.18,103.54,104.52,0.3745391,0.5316678,2,High/P_180612123311/S001/visual_pointer_movement_T012.csv,High/P_180612123311/S001/collision_pointer_movement_T012.csv
High,P_180612123311,1,13,3,3,107.0745,108.84,Random,-0.9,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,Success,00FFFF,SquareTarget,DetectPos,,107.4,107.72,108.5,0.565511,0.4196001,3,High/P_180612123311/S001/visual_pointer_movement_T013.csv,High/P_180612123311/S001/collision_pointer_movement_T013.csv
High,P_180612123311,1,14,3,4,110.8832,112.6,Random,0,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,Success,FF00FF,SquareTarget,DetectPos,,111.2,111.58,112.24,0.4616183,0.3067991,4,High/P_180612123311/S001/visual_pointer_movement_T014.csv,High/P_180612123311/S001/collision_pointer_movement_T014.csv
High,P_180612123311,1,15,3,5,114.6591,115.22,Random,0.5142857,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,HitObstacle,,,DetectPos,Obstacle,115,,,0.3368645,,,High/P_180612123311/S001/visual_pointer_movement_T015.csv,High/P_180612123311/S001/collision_pointer_movement_T015.csv
High,P_180612123311,1,16,3,6,117.55,119.48,Random,0.1928571,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,SquareTarget|CircleTarget|TriangleTarget,Success,00FFFF,TriangleTarget,DetectNeg,,117.96,118.36,119.16,0.4882698,0.4709467,5,High/P_180612123311/S001/visual_pointer_movement_T016.csv,High/P_180612123311/S001/collision_pointer_movement_T016.csv
High,P_180612123311,1,17,3,7,121.6088,123.5,Random,0.2571428,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,FFFF00,SquareTarget,DetectNeg,,122.06,122.4,123.18,0.4861746,0.4703443,6,High/P_180612123311/S001/visual_pointer_movement_T017.csv,High/P_180612123311/S001/collision_pointer_movement_T017.csv
High,P_180612123311,1,18,3,8,125.6562,127.76,Random,-0.3214286,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,Success,00FFFF,TriangleTarget,DetectPos,,126.12,126.5,127.5,0.4347039,0.5584376,7,High/P_180612123311/S001/visual_pointer_movement_T018.csv,High/P_180612123311/S001/collision_pointer_movement_T018.csv
High,P_180612123311,1,19,3,9,130.0619,130.8,Random,0.8357143,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,MiddleMovedEarly,,,DetectNeg,IntermediateCircle,130.56,130.78,,0.4989944,,,High/P_180612123311/S001/visual_pointer_movement_T019.csv,High/P_180612123311/S001/collision_pointer_movement_T019.csv
High,P_180612123311,1,20,3,10,133.6786,135.42,Random,-0.7714285,FF00FF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,SquareTarget,DetectPos,,134.16,134.42,135.18,0.5762227,0.3850172,8,High/P_180612123311/S001/visual_pointer_movement_T020.csv,High/P_180612123311/S001/collision_pointer_movement_T020.csv
High,P_180612123311,1,21,3,11,137.3929,139.42,Random,-0.2571428,FFFF00,TriangleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectPos,,137.9,138.26,139.14,0.3261801,0.4706283,9,High/P_180612123311/S001/visual_pointer_movement_T021.csv,High/P_180612123311/S001/collision_pointer_movement_T021.csv
High,P_180612123311,1,22,3,12,141.4319,143.4932,Random,0.6428571,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,MouseLifted,,,DetectNeg,VisualPointer,141.94,142.26,142.96,0.3436011,0.3280853,,High/P_180612123311/S001/visual_pointer_movement_T022.csv,High/P_180612123311/S001/collision_pointer_movement_T022.csv
High,P_180612123311,1,23,3,13,145.7684,147.54,Random,0.5785714,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,WrongTarget,FF00FF,TriangleTarget,DetectNeg,,146.16,146.44,147.26,0.5044609,0.4587902,,High/P_180612123311/S001/visual_pointer_movement_T023.csv,High/P_180612123311/S001/collision_pointer_movement_T023.csv
High,P_180612123311,1,24,3,14,149.5791,151.44,Random,0.3857143,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,FFFF00,CircleTarget,DetectNeg,,149.98,150.24,151.18,0.4127962,0.4916148,10,High/P_180612123311/S001/visual_pointer_movement_T024.csv,High/P_180612123311/S001/collision_pointer_movement_T024.csv
High,P_180612123311,1,25,3,15,154.552,156.64,Random,-0.45,FFFF00,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,155.16,155.6,156.32,0.3881001,0.3952547,11,High/P_180612123311/S001/visual_pointer_movement_T025.csv,High/P_180612123311/S001/collision_pointer_movement_T025.csv
High,P_180612123311,1,26,3,16,158.8348,160.7,Random,-0.1285714,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|CircleTarget|SquareTarget,Success,00FFFF,TriangleTarget,DetectPos,,159.16,159.66,160.38,0.5304593,0.3905248,12,High/P_180612123311/S001/visual_pointer_movement_T026.csv,High/P_180612123311/S001/collision_pointer_movement_T026.csv
High,P_180612123311,1,27,3,17,162.6321,164.32,Random,-0.6428571,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,Success,FFFF00,SquareTarget,DetectPos,,163.02,163.36,164,0.4069616,0.3015197,13,High/P_180612123311/S001/visual_pointer_movement_T027.csv,High/P_180612123311/S001/collision_pointer_movement_T027.csv
High,P_180612123311,1,28,3,18,166.4243,168.32,Random,0.9,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,Success,FF00FF,TriangleTarget,DetectNeg,,166.74,167.18,168.02,0.5412273,0.3192857,14,High/P_180612123311/S001/visual_pointer_movement_T028.csv,High/P_180612123311/S001/collision_pointer_movement_T028.csv
